Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Lcore 3,,,,Lcore 4,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
5973471,5973471,0,,5973478,5973464,0,,5970612,5970614,0,,5972050,5972060,0,,5972052,5972052,0,,29861663,29861661,0,4359798126,5733439296,0,0,0,0,
5973324,5973324,0,,5973322,5973324,0,,5970480,5970468,0,,5971898,5971885,0,,5971895,5971885,0,,29860919,29860886,0,4359689356,5733292992,0,0,0,0,
5973440,5973440,0,,5973428,5973441,0,,5970585,5970585,0,,5972013,5972013,0,,5972014,5972020,0,,29861480,29861499,0,4359781920,5733400320,0,0,0,0,
5973324,5973324,0,,5973339,5973331,0,,5970468,5970475,0,,5971894,5971903,0,,5971894,5971896,0,,29860919,29860929,0,4359694904,5733296448,0,0,0,0,
5973265,5973265,0,,5973254,5973261,0,,5970400,5970404,0,,5971833,5971824,0,,5971830,5971832,0,,29860582,29860586,0,4359644096,5733239040,0,0,0,0,
5973403,5973403,0,,5973411,5973397,0,,5970548,5970549,0,,5971971,5971986,0,,5971974,5971979,0,,29861307,29861314,0,4359750968,5733372096,0,0,0,0,
5973268,5973268,0,,5973265,5973265,0,,5970414,5970404,0,,5971845,5971830,0,,5971845,5971829,0,,29860637,29860596,0,4359650812,5733232320,0,0,0,0,
5973199,5973199,0,,5973196,5973204,0,,5970340,5970346,0,,5971768,5971784,0,,5971766,5971778,0,,29860269,29860311,0,4359601610,5733182784,0,0,0,0,
5973282,5973282,0,,5973288,5973280,0,,5970430,5970422,0,,5971850,5971850,0,,5971852,5971855,0,,29860702,29860689,0,4359660594,5733250176,0,0,0,0,
5972931,5972931,0,,5972932,5972932,0,,5970078,5970092,0,,5971513,5971497,0,,5971513,5971516,0,,29858967,29858968,0,4359415168,5732920896,0,0,0,0,
5973292,5973292,0,,5973290,5973293,0,,5970437,5970423,0,,5971865,5971865,0,,5971864,5971847,0,,29860748,29860720,0,4359663952,5733264000,0,0,0,0,
5973364,5973364,0,,5973358,5973373,0,,5970499,5970513,0,,5971927,5971945,0,,5971928,5971945,0,,29861076,29861140,0,4359722644,5733327552,0,0,0,0,
5973030,5973030,0,,5973038,5973020,0,,5970179,5970167,0,,5971607,5971600,0,,5971606,5971600,0,,29859460,29859417,0,4359475758,5733015168,0,0,0,0,
5973206,5973206,0,,5973200,5973200,0,,5970347,5970361,0,,5971775,5971780,0,,5971776,5971782,0,,29860304,29860329,0,4359609056,5733177600,0,0,0,0,
5973344,5973344,0,,5973344,5973348,0,,5970486,5970485,0,,5971916,5971901,0,,5971920,5971902,0,,29861010,29860980,0,4359702204,5733315648,0,0,0,0,
5973306,5973306,0,,5973305,5973319,0,,5970447,5970453,0,,5971876,5971893,0,,5971872,5971890,0,,29860806,29860861,0,4359683808,5733274752,0,0,0,0,
5973290,5973290,0,,5973292,5973274,0,,5970440,5970419,0,,5971865,5971847,0,,5971864,5971847,0,,29860751,29860677,0,4359659426,5733259008,0,0,0,0,
5973362,5973362,0,,5973355,5973374,0,,5970504,5970517,0,,5971927,5971945,0,,5971946,5971945,0,,29861094,29861143,0,4359728046,5733332928,0,0,0,0,
5973471,5973471,0,,5973478,5973472,0,,5970617,5970604,0,,5972057,5972048,0,,5972029,5972048,0,,29861652,29861643,0,4359798126,5733436608,0,0,0,0,
3837956,3837956,0,,3837954,3837941,0,,3836120,3836120,0,,3837030,3837021,0,,3837039,3837020,0,,19186099,19186058,0,2801164468,3683718912,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
5228872,5228872,0,,5228881,5228881,0,,5226371,5226403,0,,5227631,5227663,0,,5227635,5227667,0,,26139390,26139486,0,3816355612,5018789568,0,0,0,0,
9013025,9013025,0,,9013013,9013032,0,,9008723,9008714,0,,9010866,9010859,0,,9010858,9010855,0,,45056485,45056485,0,6578256154,8650848960,0,0,0,0,
9012897,9012897,0,,9012907,9012902,0,,9008587,9008579,0,,9010752,9010727,0,,9010756,9010740,0,,45055899,45055845,0,6578159064,8650722048,0,0,0,0,
9012868,9012868,0,,9012863,9012873,0,,9008576,9008561,0,,9010706,9010724,0,,9010707,9010711,0,,45055720,45055737,0,6578134682,8650701120,0,0,0,0,
9012828,9012828,0,,9012844,9012835,0,,9008514,9008529,0,,9010685,9010683,0,,9010686,9010683,0,,45055557,45055558,0,6578108694,8650669824,0,0,0,0,
9012094,9012094,0,,9012105,9012122,0,,9007789,9007804,0,,9009960,9009976,0,,9009969,9009955,0,,45051917,45051951,0,6577580174,8649973440,0,0,0,0,
9012724,9012724,0,,9012705,9012691,0,,9008399,9008389,0,,9010534,9010518,0,,9010532,9010547,0,,45054894,45054869,0,6578015546,8650523328,0,0,0,0,
9012877,9012877,0,,9012867,9012856,0,,9008568,9008548,0,,9010726,9010710,0,,9010716,9010701,0,,45055754,45055692,0,6578133368,8650712448,0,0,0,0,
9013003,9013003,0,,9012992,9013015,0,,9008691,9008719,0,,9010845,9010876,0,,9010851,9010877,0,,45056382,45056490,0,6578232794,8650828992,0,0,0,0,
9012319,9012319,0,,9012336,9012331,0,,9007997,9007999,0,,9010172,9010141,0,,9010155,9010160,0,,45052979,45052950,0,6577743110,8650172736,0,0,0,0,
9012345,9012345,0,,9012347,9012352,0,,9008055,9008056,0,,9010191,9010223,0,,9010202,9010202,0,,45053140,45053178,0,6577745884,8650199808,0,0,0,0,
9012340,9012340,0,,9012342,9012331,0,,9008034,9008020,0,,9010187,9010172,0,,9010174,9010173,0,,45053077,45053036,0,6577761360,8650185600,0,0,0,0,
9012466,9012466,0,,9012476,9012487,0,,9008171,9008182,0,,9010331,9010314,0,,9010333,9010332,0,,45053777,45053781,0,6577847938,8650331136,0,0,0,0,
9012098,9012098,0,,9012094,9012064,0,,9007760,9007754,0,,9009923,9009949,0,,9009921,9009917,0,,45051796,45051782,0,6577562508,8649944064,0,0,0,0,
9011861,9011861,0,,9011845,9011875,0,,9007555,9007556,0,,9009698,9009699,0,,9009718,9009708,0,,45050677,45050699,0,6577403806,8649737856,0,0,0,0,
9012439,9012439,0,,9012448,9012435,0,,9008142,9008119,0,,9010274,9010273,0,,9010288,9010300,0,,45053591,45053566,0,6577816694,8650286208,0,0,0,0,
9012189,9012189,0,,9012172,9012180,0,,9007871,9007885,0,,9010055,9010044,0,,9010038,9010011,0,,45052325,45052309,0,6577645144,8650039488,0,0,0,0,
9012618,9012618,0,,9012643,9012618,0,,9008312,9008316,0,,9010457,9010460,0,,9010447,9010475,0,,45054477,45054487,0,6577956124,8650467264,0,0,0,0,
9012706,9012706,0,,9012714,9012714,0,,9008405,9008416,0,,9010568,9010577,0,,9010566,9010568,0,,45054959,45054981,0,6578022116,8650547904,0,0,0,0,
9012256,9012256,0,,9012237,9012237,0,,9007927,9007913,0,,9010081,9010074,0,,9010096,9010066,0,,45052597,45052546,0,6577668796,8650091904,0,0,0,0,
9011741,9011741,0,,9011723,9011752,0,,9007449,9007434,0,,9009579,9009591,0,,9009581,9009613,0,,45050073,45050131,0,6577312702,8649628800,0,0,0,0,
9012632,9012632,0,,9012650,9012621,0,,9008312,9008328,0,,9010498,9010466,0,,9010482,9010474,0,,45054574,45054521,0,6577965906,8650463808,0,0,0,0,
9012377,9012377,0,,9012404,9012404,0,,9008080,9008091,0,,9010246,9010246,0,,9010241,9010246,0,,45053348,45053364,0,6577790414,8650249536,0,0,0,0,
9012631,9012631,0,,9012593,9012614,0,,9008303,9008298,0,,9010446,9010446,0,,9010465,9010436,0,,45054438,45054425,0,6577950284,8650445952,0,0,0,0,
561544,561544,0,,561549,561528,0,,561282,561260,0,,561401,561401,0,,561395,561395,0,,2807171,2807128,0,409840688,538957632,0,0,0,0,
1754351,1754351,0,,1778471,1778503,0,,1778050,1778081,0,,1774378,1774378,0,,1785006,1785038,0,,8870256,8870351,0,1295066574,1703128128,164704,0,0,0,
10082349,10082349,0,,10303003,10303003,0,,10306187,10306188,0,,10266002,10266033,0,,10362342,10362340,0,,51319883,51319913,0,7492711970,9853419840,1732995,0,0,0,
10082338,10082338,0,,10302530,10302530,0,,10302492,10302460,0,,10263431,10263432,0,,10365469,10365470,0,,51316260,51316230,0,7492169580,9852719040,1739882,0,0,0,
10083614,10083614,0,,10301987,10301986,0,,10304996,10305028,0,,10268776,10268776,0,,10368868,10368837,0,,51328241,51328241,0,7493918514,9855025920,1723085,0,0,0,
10079211,10079211,0,,10297570,10297570,0,,10302825,10302825,0,,10262861,10262861,0,,10366241,10366270,0,,51308708,51308737,0,7491076040,9851259840,1746059,0,0,0,
10078214,10078214,0,,10299451,10299452,0,,10301908,10301908,0,,10262501,10262501,0,,10369936,10369939,0,,51312010,51312014,0,7491553606,9851912832,1739418,0,0,0,
10079445,10079445,0,,10302576,10302576,0,,10306091,10306091,0,,10265769,10265768,0,,10370235,10370203,0,,51324116,51324083,0,7493316264,9854227392,1727363,0,0,0,
10077433,10077433,0,,10297726,10297726,0,,10298027,10297995,0,,10264170,10264139,0,,10365656,10365687,0,,51303012,51302980,0,7490244132,9850183104,1749517,0,0,0,
10081236,10081236,0,,10297585,10297583,0,,10304282,10304314,0,,10268948,10268978,0,,10371173,10371171,0,,51323224,51323282,0,7493186032,9854050944,1732390,0,0,0,
10081950,10081950,0,,10301971,10301973,0,,10302660,10302658,0,,10263089,10263091,0,,10368299,10368301,0,,51317969,51317973,0,7492423620,9853048128,1736279,0,0,0,
10085084,10085084,0,,10303920,10303920,0,,10305660,10305630,0,,10258992,10258960,0,,10364378,10364377,0,,51318034,51317971,0,7492428146,9853060992,1730470,0,0,0,
10078457,10078457,0,,10299411,10299411,0,,10302983,10303015,0,,10265368,10265398,0,,10367478,10367480,0,,51313697,51313761,0,7491813778,9852238080,1734912,0,0,0,
10081355,10081355,0,,10302199,10302197,0,,10299218,10299218,0,,10262854,10262824,0,,10365392,10365360,0,,51311018,51310954,0,7491399284,9851717184,1745305,0,0,0,
10081899,10081899,0,,10300119,10300121,0,,10302314,10302314,0,,10266208,10266240,0,,10369745,10369777,0,,51320285,51320351,0,7492761902,9853492032,1731295,0,0,0,
10079966,10079966,0,,10298223,10298191,0,,10302098,10302095,0,,10267219,10267187,0,,10367866,10367866,0,,51315372,51315305,0,7492039202,9852549696,1735589,0,0,0,
10083183,10083183,0,,10301874,10301905,0,,10299155,10299157,0,,10265514,10265546,0,,10370076,10370044,0,,51319802,51319835,0,7492691384,9853401408,1733444,0,0,0,
10079705,10079705,0,,10299674,10299643,0,,10304108,10304109,0,,10265554,10265554,0,,10368237,10368267,0,,51317278,51317278,0,7492318062,9852909504,1734679,0,0,0,
10080977,10080977,0,,10301582,10301614,0,,10302447,10302415,0,,10263959,10263959,0,,10368438,10368440,0,,51317403,51317405,0,7492354854,9852945024,1738922,0,0,0,
10080935,10080935,0,,10299525,10299525,0,,10301396,10301428,0,,10266142,10266110,0,,10369589,10369589,0,,51317587,51317587,0,7492367702,9852992064,1733901,0,0,0,
10085633,10085633,0,,10305014,10305014,0,,10300147,10300144,0,,10267275,10267307,0,,10369154,10369154,0,,51327223,51327252,0,7493774120,9854825280,1727728,0,0,0,
10083619,10083619,0,,10300781,10300781,0,,10302145,10302147,0,,10267211,10267179,0,,10371738,10371738,0,,51325494,51325464,0,7493517744,9854492736,1728615,0,0,0,
10080147,10080147,0,,10299307,10299307,0,,10299819,10299820,0,,10262494,10262524,0,,10369210,10369178,0,,51310977,51310976,0,7491402496,9851702016,1741579,0,0,0,
10082420,10082420,0,,10298909,10298908,0,,10306075,10306043,0,,10263001,10263003,0,,10370145,10370145,0,,51320550,51320519,0,7492800446,9853550784,1730573,0,0,0,
10081474,10081474,0,,10297397,10297396,0,,10301291,10301323,0,,10265021,10265021,0,,10369034,10369066,0,,51314217,51314280,0,7491871156,9852317952,1761721,0,0,0,
4791653,4791653,0,,4893218,4893188,0,,4895410,4895378,0,,4880590,4880558,0,,4929331,4929299,0,,24390202,24390076,0,3560964820,4682891136,846748,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
8176711,8176711,0,,8302960,8302991,0,,8333594,8333625,0,,8305015,8305047,0,,8354533,8354565,0,,41472813,41472939,0,6055035370,7962805248,3894668,0,0,0,
10044120,10044120,0,,10209613,10209582,0,,10238076,10238077,0,,10204839,10204836,0,,10263356,10263324,0,,50960004,50959939,0,7440164818,9784327872,5284370,0,0,0,
10037027,10037027,0,,10201752,10201752,0,,10251352,10251352,0,,10194165,10194168,0,,10257497,10257529,0,,50941793,50941828,0,7437506888,9780835392,5306276,0,0,0,
10030349,10030349,0,,10208136,10208168,0,,10233772,10233770,0,,10197519,10197516,0,,10262246,10262243,0,,50932022,50932046,0,7436074044,9778940928,5323806,0,0,0,
10032051,10032051,0,,10214496,10214496,0,,10238585,10238586,0,,10206396,10206398,0,,10259577,10259580,0,,50951105,50951111,0,7438857534,9782611200,5233181,0,0,0,
10039660,10039660,0,,10200669,10200637,0,,10223273,10223242,0,,10201834,10201833,0,,10266659,10266627,0,,50932095,50931999,0,7436081198,9778959744,5300464,0,0,0,
10032984,10032984,0,,10198829,10198861,0,,10233128,10233157,0,,10199117,10199119,0,,10260408,10260408,0,,50924466,50924529,0,7434971890,9777494976,5305598,0,0,0,
10038678,10038678,0,,10206931,10206931,0,,10236092,10236094,0,,10193673,10193641,0,,10263484,10263516,0,,50938858,50938860,0,7437073560,9780261888,5341984,0,0,0,
10030967,10030967,0,,10197770,10197770,0,,10242326,10242327,0,,10196715,10196747,0,,10257497,10257497,0,,50925275,50925308,0,7435104312,9777667392,5327260,0,0,0,
10033959,10033959,0,,10207797,10207797,0,,10243064,10243064,0,,10210901,10210898,0,,10266268,10266268,0,,50961989,50961986,0,7440445284,9784694400,5225041,0,0,0,
10035826,10035826,0,,10201973,10201973,0,,10241796,10241796,0,,10195640,10195643,0,,10258607,10258607,0,,50933842,50933845,0,7436336698,9779289792,5294994,0,0,0,
10039279,10039279,0,,10205959,10205959,0,,10244717,10244714,0,,10198734,10198702,0,,10262458,10262426,0,,50951147,50951080,0,7438867024,9782624832,5287824,0,0,0,
10038610,10038610,0,,10205753,10205750,0,,10244717,10244720,0,,10200329,10200329,0,,10268083,10268112,0,,50957492,50957521,0,7439789598,9783826752,5282411,0,0,0,
10025627,10025627,0,,10206312,10206315,0,,10239463,10239461,0,,10199223,10199253,0,,10251818,10251820,0,,50922443,50922476,0,7434685438,9777120768,5332746,0,0,0,
10039582,10039582,0,,10203620,10203620,0,,10243300,10243302,0,,10201259,10201258,0,,10258734,10258735,0,,50946495,50946497,0,7438184182,9781729536,5250607,0,0,0,
10040404,10040404,0,,10209481,10209449,0,,10243232,10243232,0,,10198794,10198794,0,,10259077,10259045,0,,50950988,50950924,0,7438834904,9782576256,5258211,0,0,0,
10035307,10035307,0,,10199598,10199630,0,,10239886,10239883,0,,10190620,10190623,0,,10262060,10262090,0,,50927471,50927533,0,7435424052,9778085760,5319755,0,0,0,
10035522,10035522,0,,10216545,10216545,0,,10238963,10238966,0,,10203708,10203708,0,,10270795,10270795,0,,50965533,50965536,0,7440963876,9785384064,5273456,0,0,0,
10036549,10036549,0,,10201766,10201763,0,,10245812,10245812,0,,10195701,10195698,0,,10258697,10258667,0,,50938525,50938489,0,7437028446,9780194112,5305636,0,0,0,
10043208,10043208,0,,10215121,10215092,0,,10232105,10232105,0,,10201650,10201653,0,,10264386,10264418,0,,50956470,50956476,0,7439636152,9783641280,5294613,0,0,0,
10032092,10032092,0,,10199988,10199988,0,,10244773,10244773,0,,10192488,10192456,0,,10256409,10256409,0,,50925750,50925718,0,7435159500,9777743616,5319065,0,0,0,
10037191,10037191,0,,10208347,10208379,0,,10234533,10234530,0,,10197100,10197131,0,,10257346,10257345,0,,50934517,50934576,0,7436452768,9779442048,5376434,0,0,0,
10035371,10035371,0,,10192479,10192477,0,,10226303,10226306,0,,10188203,10188203,0,,10253209,10253207,0,,50895565,50895564,0,7430739058,9771923904,5533375,0,0,0,
8794756,8794756,0,,8928824,8928794,0,,8958650,8958618,0,,8927969,8927938,0,,8991420,8991391,0,,44601619,44601497,0,6511831848,8563487424,4853596,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
3744093,3744093,0,,3813391,3813423,0,,3817536,3817568,0,,3797207,3797207,0,,3831444,3831476,0,,19003671,19003767,0,2774549982,3648740160,898114,0,0,0,
10078691,10078691,0,,10298639,10298607,0,,10321961,10321958,0,,10252297,10252328,0,,10367143,10367140,0,,51318731,51318724,0,7492533704,9853188672,2928525,0,0,0,
10074673,10074673,0,,10299445,10299477,0,,10319334,10319337,0,,10247284,10247285,0,,10362390,10362393,0,,51303126,51303165,0,7490252746,9850203840,2939054,0,0,0,
10075554,10075554,0,,10298362,10298362,0,,10322432,10322431,0,,10248716,10248716,0,,10364790,10364790,0,,51309854,51309853,0,7491233866,9851496192,2934350,0,0,0,
10074205,10074205,0,,10301451,10301419,0,,10320830,10320831,0,,10252934,10252932,0,,10366022,10366021,0,,51315442,51315408,0,7492059058,9852563136,2931869,0,0,0,
10075685,10075685,0,,10299299,10299331,0,,10317111,10317109,0,,10253979,10253981,0,,10365991,10365991,0,,51312065,51312097,0,7491566016,9851916672,2933260,0,0,0,
10054546,10054546,0,,10276365,10276333,0,,10300282,10300283,0,,10229567,10229565,0,,10347758,10347727,0,,51208518,51208454,0,7476434430,9832031040,3034169,0,0,0,
10062411,10062411,0,,10283030,10283060,0,,10309163,10309162,0,,10235353,10235355,0,,10338939,10338971,0,,51228896,51228959,0,7479432540,9835956672,3015967,0,0,0,
10021569,10021569,0,,10243114,10243115,0,,10267973,10267975,0,,10199671,10199639,0,,10310629,10310629,0,,51042956,51042927,0,7452267342,9800253312,3203863,0,0,0,
10070409,10070409,0,,10291291,10291290,0,,10311664,10311664,0,,10248386,10248416,0,,10358097,10358094,0,,51279847,51279873,0,7486857224,9845721984,2960411,0,0,0,
10072740,10072740,0,,10292739,10292741,0,,10314483,10314482,0,,10249509,10249509,0,,10360774,10360774,0,,51290245,51290246,0,7488375770,9847732608,2950793,0,0,0,
10054475,10054475,0,,10278147,10278146,0,,10297557,10297555,0,,10231262,10231262,0,,10342376,10342379,0,,51203817,51203817,0,7475752610,9831115392,3038297,0,0,0,
10073847,10073847,0,,10294084,10294084,0,,10314923,10314894,0,,10253388,10253390,0,,10363191,10363190,0,,51299433,51299405,0,7489712984,9849498240,2944511,0,0,0,
10082901,10082901,0,,10298427,10298396,0,,10315104,10315136,0,,10253590,10253590,0,,10359494,10359463,0,,51309516,51309486,0,7491189482,9851428224,2936139,0,0,0,
10074927,10074927,0,,10297534,10297563,0,,10317641,10317609,0,,10252559,10252559,0,,10364818,10364850,0,,51307479,51307508,0,7490900840,9851045760,2936870,0,0,0,
10075206,10075206,0,,10292399,10292399,0,,10313142,10313172,0,,10251297,10251297,0,,10361819,10361817,0,,51293863,51293891,0,7488899180,9848403456,2946620,0,0,0,
10058806,10058806,0,,10275228,10275230,0,,10303163,10303165,0,,10235609,10235609,0,,10346056,10346055,0,,51218862,51218865,0,7477958524,9834040512,3023484,0,0,0,
10072902,10072902,0,,10296801,10296802,0,,10311922,10311922,0,,10251332,10251332,0,,10364036,10364007,0,,51296993,51296965,0,7489361562,9849023232,2947148,0,0,0,
10075152,10075152,0,,10293239,10293239,0,,10310297,10310295,0,,10249942,10249942,0,,10360012,10360044,0,,51288642,51288672,0,7488146112,9847430208,2959821,0,0,0,
10076039,10076039,0,,10295855,10295854,0,,10313883,10313885,0,,10254021,10254021,0,,10364177,10364145,0,,51303975,51303944,0,7490371152,9850344960,2939290,0,0,0,
10079341,10079341,0,,10297653,10297654,0,,10312076,10312076,0,,10246813,10246813,0,,10364784,10364816,0,,51300667,51300700,0,7489902200,9849731904,2941837,0,0,0,
10055233,10055233,0,,10273284,10273284,0,,10293636,10293636,0,,10230732,10230732,0,,10342362,10342362,0,,51195247,51195247,0,7474501390,9829482240,3052410,0,0,0,
10073822,10073822,0,,10296681,10296679,0,,10314475,10314475,0,,10250303,10250301,0,,10359686,10359686,0,,51294967,51294963,0,7489069270,9848633472,2959077,0,0,0,
10081772,10081772,0,,10299360,10299362,0,,10313821,10313818,0,,10242773,10242775,0,,10359053,10359053,0,,51296779,51296780,0,7489330318,9848985792,3009322,0,0,0,
2805405,2805405,0,,2868625,2868593,0,,2872734,2872705,0,,2852604,2852572,0,,2885429,2885397,0,,14284797,14284672,0,2085566346,2742642816,840989,0,0,0,
14137,14137,0,,14139,14153,0,,14137,14155,0,,14141,14155,0,,14150,14150,0,,70704,70750,0,10331106,13590528,0,0,0,0,
9943243,9943243,0,,10148773,10148759,0,,10163533,10163547,0,,10096917,10096935,0,,10207176,10207206,0,,50559642,50559690,0,7381703790,9707462976,2816604,0,0,0,
10076072,10076072,0,,10294353,10294385,0,,10313627,10313626,0,,10240350,10240350,0,,10357981,10357983,0,,51282383,51282416,0,7487242080,9846225600,2965193,0,0,0,
10073955,10073955,0,,10298165,10298163,0,,10310596,10310597,0,,10242343,10242311,0,,10354660,10354657,0,,51279719,51279683,0,7486833718,9845708544,2970207,0,0,0,
10072609,10072609,0,,10289390,10289390,0,,10303113,10303110,0,,10229988,10230019,0,,10352407,10352378,0,,51247507,51247506,0,7482126970,9839507136,2999518,0,0,0,
10077434,10077434,0,,10298212,10298182,0,,10311640,10311641,0,,10243139,10243140,0,,10355039,10355071,0,,51285464,51285468,0,7487682854,9846814656,2961736,0,0,0,
10062445,10062445,0,,10287509,10287509,0,,10299119,10299119,0,,10229414,10229382,0,,10343257,10343257,0,,51221744,51221712,0,7478374332,9834586560,3026412,0,0,0,
10077612,10077612,0,,10298880,10298911,0,,10314477,10314479,0,,10239513,10239513,0,,10360140,10360140,0,,51290622,51290655,0,7488435630,9847801920,2954879,0,0,0,
10079765,10079765,0,,10297710,10297679,0,,10309907,10309906,0,,10246836,10246866,0,,10361584,10361584,0,,51295802,51295800,0,7489177748,9848779200,2954306,0,0,0,
10075329,10075329,0,,10298206,10298238,0,,10312508,10312509,0,,10248427,10248397,0,,10363082,10363081,0,,51297552,51297554,0,7489451936,9849147264,2946705,0,0,0,
10075331,10075331,0,,10295281,10295281,0,,10309782,10309782,0,,10253074,10253106,0,,10361050,10361048,0,,51294518,51294548,0,7488989992,9848536320,2946942,0,0,0,
10061090,10061090,0,,10278872,10278872,0,,10298789,10298787,0,,10232370,10232338,0,,10347118,10347089,0,,51218239,51218176,0,7477867712,9833897472,3028895,0,0,0,
10072807,10072807,0,,10296329,10296328,0,,10308328,10308330,0,,10245014,10245044,0,,10356774,10356806,0,,51279252,51279315,0,7486779990,9845627712,2966159,0,0,0,
10075373,10075373,0,,10292687,10292656,0,,10305646,10305646,0,,10241398,10241398,0,,10353595,10353563,0,,51268699,51268636,0,7485225236,9843585984,2976264,0,0,0,
10074335,10074335,0,,10291956,10291986,0,,10313368,10313365,0,,10241652,10241622,0,,10358286,10358315,0,,51279597,51279623,0,7486820578,9845684544,2961420,0,0,0,
10073463,10073463,0,,10296289,10296291,0,,10312373,10312375,0,,10245187,10245216,0,,10363733,10363736,0,,51291045,51291081,0,7488497826,9847882944,2954656,0,0,0,
10059365,10059365,0,,10280149,10280149,0,,10297701,10297700,0,,10232173,10232173,0,,10351693,10351693,0,,51221081,51221080,0,7478277680,9834448128,3023856,0,0,0,
10077790,10077790,0,,10296268,10296266,0,,10312362,10312364,0,,10246949,10246949,0,,10360568,10360536,0,,51293937,51293905,0,7488910130,9848430336,2951211,0,0,0,
10077935,10077935,0,,10299650,10299620,0,,10315753,10315753,0,,10250823,10250823,0,,10362024,10362056,0,,51306185,51306187,0,7490703302,9850790592,2934877,0,0,0,
10078326,10078326,0,,10300965,10300996,0,,10313070,10313067,0,,10251147,10251150,0,,10356952,10356920,0,,51300460,51300459,0,7489862488,9849678528,2945311,0,0,0,
10072670,10072670,0,,10299470,10299469,0,,10316280,10316283,0,,10247365,10247362,0,,10361034,10361066,0,,51296819,51296850,0,7489344626,9848994240,2948315,0,0,0,
10068160,10068160,0,,10294401,10294403,0,,10310762,10310760,0,,10237871,10237874,0,,10358339,10358338,0,,51269533,51269535,0,7485352110,9843757440,2975391,0,0,0,
10067506,10067506,0,,10292333,10292333,0,,10303730,10303729,0,,10234555,10234555,0,,10350642,10350643,0,,51248766,51248766,0,7482315164,9839758272,2994670,0,0,0,
10076239,10076239,0,,10299662,10299659,0,,10311072,10311043,0,,10246249,10246246,0,,10361655,10361623,0,,51294877,51294810,0,7489046932,9848614848,2996437,0,0,0,
6758164,6758164,0,,6911703,6911674,0,,6917543,6917543,0,,6868348,6868319,0,,6948190,6948190,0,,34403948,34403890,0,5022967940,6605522496,2017434,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
5860387,5860387,0,,5968807,5968836,0,,5970853,5970885,0,,5952723,5952752,0,,6006929,6006961,0,,29759699,29759821,0,4344933866,5713908864,863717,0,0,0,
