Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Lcore 3,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
3774285,3774285,0,,3537316,3537325,0,,3650974,3650974,0,,4100012,4100012,0,,15062587,15062596,0,2892018432,2892018432,258,0,0,0,
3773411,3773411,0,,3537134,3537125,0,,3650109,3650109,0,,4102209,4102209,0,,15062863,15062854,0,2892067968,2892067968,0,0,0,0,
3774127,3774127,0,,3536443,3536461,0,,3651449,3651465,0,,4100774,4100783,0,,15062793,15062836,0,2892061440,2892064512,76,0,0,0,
3773712,3773712,0,,3537322,3537304,0,,3650257,3650258,0,,4101227,4101233,0,,15062518,15062507,0,2892004416,2892004800,343,0,0,0,
3773997,3773997,0,,3536489,3536512,0,,3650321,3650305,0,,4101515,4101532,0,,15062322,15062346,0,2891970432,2891966976,554,0,0,0,
3774849,3774849,0,,3537875,3537864,0,,3649883,3649905,0,,4099750,4099726,0,,15062357,15062344,0,2891970048,2891974272,508,0,0,0,
3773715,3773715,0,,3537225,3537218,0,,3651137,3651114,0,,4100111,4100103,0,,15062188,15062150,0,2891932800,2891933184,542,0,0,0,
3773851,3773851,0,,3537883,3537890,0,,3650463,3650463,0,,4099802,4099802,0,,15061999,15062006,0,2891905152,2891911872,969,0,0,0,
3773860,3773860,0,,3536952,3536940,0,,3650580,3650602,0,,4101181,4101213,0,,15062573,15062615,0,2892015936,2892011520,285,0,0,0,
3773657,3773657,0,,3536898,3536930,0,,3651815,3651801,0,,4100484,4100452,0,,15062854,15062840,0,2892071424,2892065664,0,0,0,0,
3773967,3773967,0,,3537410,3537378,0,,3650516,3650520,0,,4100835,4100835,0,,15062728,15062700,0,2892036096,2892037248,193,0,0,0,
3774001,3774001,0,,3536603,3536603,0,,3651802,3651790,0,,4099848,4099880,0,,15062254,15062274,0,2891952768,2891956992,578,0,0,0,
3773679,3773679,0,,3537897,3537897,0,,3650040,3650040,0,,4100992,4100960,0,,15062608,15062576,0,2892020736,2892014208,280,0,0,0,
3773849,3773849,0,,3537326,3537336,0,,3650851,3650862,0,,4100368,4100368,0,,15062394,15062415,0,2891981568,2891992512,508,0,0,0,
3773321,3773321,0,,3538113,3538103,0,,3650786,3650775,0,,4100126,4100126,0,,15062346,15062325,0,2891968512,2891975616,475,0,0,0,
3774180,3774180,0,,3537410,3537410,0,,3650380,3650380,0,,4100783,4100783,0,,15062753,15062753,0,2892048576,2892030528,214,0,0,0,
3773178,3773178,0,,3537693,3537693,0,,3650504,3650504,0,,4101219,4101219,0,,15062594,15062594,0,2892018048,2892018048,260,0,0,0,
3773696,3773696,0,,3537182,3537182,0,,3650933,3650933,0,,4101043,4101043,0,,15062854,15062854,0,2892067968,2892068352,0,0,0,0,
3773159,3773159,0,,3537189,3537190,0,,3651171,3651171,0,,4101039,4101042,0,,15062558,15062562,0,2892011520,2892013440,296,0,0,0,
3772555,3772555,0,,3538382,3538392,0,,3650236,3650251,0,,4101527,4101556,0,,15062700,15062754,0,2892040128,2892051648,0,0,0,0,
3773896,3773896,0,,3536770,3536767,0,,3651137,3651133,0,,4100597,4100589,0,,15062400,15062385,0,2891986944,2891973120,164,0,0,0,
3773872,3773872,0,,3537905,3537897,0,,3650714,3650703,0,,4100406,4100382,0,,15062897,15062854,0,2892067968,2892067968,17,0,0,0,
3773521,3773521,0,,3537536,3537536,0,,3650583,3650583,0,,4100655,4100655,0,,15062295,15062295,0,2891960640,2891960640,559,0,0,0,
3774448,3774448,0,,3537904,3537904,0,,3649935,3649958,0,,4100190,4100222,0,,15062477,15062532,0,2892000000,2892006144,322,0,0,0,
3773855,3773855,0,,3538167,3538167,0,,3649780,3649759,0,,4100943,4100915,0,,15062745,15062696,0,2892044352,2892038400,164,0,0,0,
3773998,3773998,0,,3537780,3537780,0,,3650528,3650538,0,,4100352,4100348,0,,15062658,15062664,0,2892030912,2892030720,312,0,0,0,
3773774,3773774,0,,3538116,3538116,0,,3650488,3650476,0,,4099938,4099959,0,,15062316,15062325,0,2891962368,2891966400,529,0,0,0,
3774603,3774603,0,,3537043,3537074,0,,3650739,3650746,0,,4100055,4100044,0,,15062440,15062467,0,2891991744,2891993664,343,0,0,0,
3774280,3774280,0,,3537419,3537388,0,,3650840,3650833,0,,4099849,4099839,0,,15062388,15062340,0,2891975232,2891969280,558,0,0,0,
3774639,3774639,0,,3537532,3537532,0,,3650066,3650066,0,,4100250,4100250,0,,15062487,15062487,0,2891997504,2891997504,367,0,0,0,
3774234,3774234,0,,3537627,3537627,0,,3650368,3650368,0,,4100002,4100007,0,,15062231,15062236,0,2891948352,2891950656,623,0,0,0,
3774947,3774947,0,,3537087,3537088,0,,3649998,3650004,0,,4100207,4100205,0,,15062239,15062244,0,2891951808,2891949888,615,0,0,0,
3774323,3774323,0,,3537104,3537103,0,,3650167,3650161,0,,4100842,4100839,0,,15062436,15062426,0,2891985792,2891985408,388,0,0,0,
3774279,3774279,0,,3537444,3537444,0,,3650769,3650769,0,,4100017,4100017,0,,15062509,15062509,0,2892001728,2892001728,345,0,0,0,
3773329,3773329,0,,3537068,3537075,0,,3650332,3650343,0,,4102022,4102022,0,,15062751,15062769,0,2892048192,2892056256,121,0,0,0,
3774087,3774087,0,,3536392,3536404,0,,3651437,3651436,0,,4100964,4100986,0,,15062880,15062913,0,2892074880,2892074688,0,0,0,0,
3773770,3773770,0,,3537335,3537316,0,,3650165,3650155,0,,4101244,4101222,0,,15062514,15062463,0,2892000768,2891992896,424,0,0,0,
3774069,3774069,0,,3536549,3536549,0,,3650419,3650419,0,,4101584,4101584,0,,15062621,15062621,0,2892023232,2892023232,233,0,0,0,
3774759,3774759,0,,3537806,3537806,0,,3649796,3649796,0,,4099761,4099777,0,,15062122,15062138,0,2891927424,2891930496,716,0,0,0,
3773939,3773939,0,,3537229,3537245,0,,3651173,3651202,0,,4100166,4100157,0,,15062507,15062543,0,2892002688,2892008256,382,0,0,0,
3773959,3773959,0,,3537846,3537830,0,,3650530,3650501,0,,4099740,4099733,0,,15062075,15062023,0,2891917056,2891908416,837,0,0,0,
3773967,3773967,0,,3537128,3537128,0,,3650404,3650404,0,,4100974,4101006,0,,15062473,15062505,0,2891994816,2892000960,304,0,0,0,
3773616,3773616,0,,3536790,3536790,0,,3651931,3651931,0,,4100645,4100613,0,,15062982,15062950,0,2892092544,2892086400,0,0,0,0,
3774142,3774142,0,,3537458,3537458,0,,3650426,3650426,0,,4100748,4100748,0,,15062774,15062774,0,2892052608,2892052608,80,0,0,0,
3773972,3773972,0,,3536467,3536473,0,,3651968,3651975,0,,4099951,4099951,0,,15062358,15062371,0,2891973888,2891980800,513,0,0,0,
3773854,3773854,0,,3538009,3538012,0,,3649995,3649988,0,,4100840,4100849,0,,15062698,15062703,0,2892041664,2892041280,152,0,0,0,
3773909,3773909,0,,3537344,3537335,0,,3650802,3650830,0,,4100482,4100473,0,,15062537,15062547,0,2892002304,2892001152,385,0,0,0,
3773383,3773383,0,,3538119,3538119,0,,3650773,3650777,0,,4100104,4100104,0,,15062379,15062383,0,2891976768,2891978496,485,0,0,0,
3774081,3774081,0,,3537262,3537262,0,,3650359,3650359,0,,4100682,4100714,0,,15062384,15062416,0,2891983872,2891983872,385,0,0,0,
3773279,3773279,0,,3537854,3537854,0,,3650519,3650509,0,,4101290,4101258,0,,15062942,15062900,0,2892082944,2892075840,12,0,0,0,
1995435,1995435,0,,1872282,1872282,0,,1933027,1933005,0,,2171871,2171871,0,,7972615,7972593,0,1530737856,1530737856,227,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
875116,875116,0,,866695,866725,0,,873361,873392,0,,882690,882722,0,,3497862,3497955,0,671589504,671608896,245324,0,0,0,
5279403,5279403,0,,5232156,5232158,0,,5272075,5272044,0,,5328327,5328327,0,,21111961,21111932,0,4053496512,4053505728,1482079,0,0,0,
5271671,5271671,0,,5234168,5234168,0,,5273664,5273696,0,,5330547,5330544,0,,21110050,21110079,0,4053141888,4053124224,1484675,0,0,0,
5278294,5278294,0,,5230002,5229970,0,,5270311,5270311,0,,5324415,5324418,0,,21103022,21102993,0,4051767936,4051773504,1490979,0,0,0,
5279169,5279169,0,,5236166,5236198,0,,5272172,5272172,0,,5332826,5332826,0,,21120333,21120365,0,4055110080,4055114304,1473578,0,0,0,
5279940,5279940,0,,5231490,5231490,0,,5272852,5272852,0,,5333303,5333271,0,,21117585,21117553,0,4054570176,4054574976,1475659,0,0,0,
5281486,5281486,0,,5234363,5234354,0,,5274148,5274143,0,,5330068,5330100,0,,21120065,21120083,0,4055062080,4055044800,1475422,0,0,0,
5278049,5278049,0,,5230015,5230024,0,,5273919,5273923,0,,5330308,5330308,0,,21112291,21112304,0,4053556416,4053562368,1480341,0,0,0,
5281230,5281230,0,,5231487,5231459,0,,5271715,5271714,0,,5329991,5329991,0,,21114423,21114394,0,4053963840,4053963456,1480694,0,0,0,
5283564,5283564,0,,5232162,5232190,0,,5273654,5273655,0,,5330156,5330154,0,,21119536,21119563,0,4054961856,4054958784,1473604,0,0,0,
5281318,5281318,0,,5232232,5232217,0,,5274539,5274537,0,,5332347,5332349,0,,21120436,21120421,0,4055115264,4055119488,1473882,0,0,0,
5275852,5275852,0,,5233616,5233631,0,,5272221,5272224,0,,5332403,5332403,0,,21114092,21114110,0,4053908544,4053918720,1479580,0,0,0,
5276182,5276182,0,,5233085,5233085,0,,5271600,5271600,0,,5329245,5329245,0,,21110112,21110112,0,4053141504,4053134016,1483635,0,0,0,
5275525,5275525,0,,5233923,5233923,0,,5270582,5270582,0,,5327418,5327386,0,,21107448,21107416,0,4052623872,4052631936,1487415,0,0,0,
5277971,5277971,0,,5231436,5231411,0,,5272679,5272678,0,,5328666,5328697,0,,21110752,21110757,0,4053265728,4053256512,1483057,0,0,0,
5273886,5273886,0,,5234603,5234626,0,,5272587,5272587,0,,5331195,5331196,0,,21112271,21112295,0,4053560832,4053559296,1481248,0,0,0,
5273914,5273914,0,,5231568,5231570,0,,5270092,5270090,0,,5328173,5328173,0,,21103747,21103747,0,4051919424,4051918080,1490300,0,0,0,
5281036,5281036,0,,5236778,5236754,0,,5271476,5271451,0,,5335011,5335011,0,,21124301,21124252,0,4055860416,4055856192,1470822,0,0,0,
5278047,5278047,0,,5230067,5230088,0,,5270347,5270375,0,,5326911,5326911,0,,21105372,21105421,0,4052230656,4052241984,1487327,0,0,0,
5276579,5276579,0,,5235786,5235757,0,,5274718,5274715,0,,5333136,5333136,0,,21120219,21120187,0,4055093760,4055080320,1474903,0,0,0,
5289827,5289827,0,,5230876,5230908,0,,5275280,5275281,0,,5329454,5329454,0,,21125437,21125470,0,4056072192,4056085632,1467662,0,0,0,
5281043,5281043,0,,5233462,5233430,0,,5275210,5275212,0,,5334339,5334337,0,,21124054,21124022,0,4055818368,4055810496,1470049,0,0,0,
5281436,5281436,0,,5232853,5232885,0,,5275446,5275446,0,,5331569,5331571,0,,21121304,21121338,0,4055290368,4055300352,1472374,0,0,0,
5274520,5274520,0,,5229789,5229788,0,,5268975,5268974,0,,5327835,5327834,0,,21101119,21101116,0,4051414848,4051409856,1492032,0,0,0,
5275753,5275753,0,,5233231,5233232,0,,5271260,5271261,0,,5328352,5328321,0,,21108596,21108567,0,4052850432,4052854272,1486445,0,0,0,
5276843,5276843,0,,5231849,5231817,0,,5272864,5272864,0,,5332126,5332126,0,,21113682,21113650,0,4053826944,4053828864,1480003,0,0,0,
5282565,5282565,0,,5232912,5232943,0,,5272874,5272874,0,,5333362,5333394,0,,21121713,21121776,0,4055375040,4055367936,1471992,0,0,0,
5282681,5282681,0,,5227519,5227519,0,,5273509,5273506,0,,5330851,5330819,0,,21114560,21114525,0,4053989376,4053990720,1478967,0,0,0,
5276110,5276110,0,,5230174,5230175,0,,5272305,5272308,0,,5330460,5330492,0,,21109049,21109085,0,4052937408,4052939904,1486077,0,0,0,
5279629,5279629,0,,5228008,5228006,0,,5272127,5272125,0,,5329373,5329373,0,,21109137,21109133,0,4052954304,4052955840,1483552,0,0,0,
5274442,5274442,0,,5232701,5232703,0,,5273820,5273821,0,,5332768,5332768,0,,21113731,21113734,0,4053842496,4053838080,1481139,0,0,0,
5279545,5279545,0,,5232764,5232764,0,,5274743,5274744,0,,5327905,5327905,0,,21114957,21114958,0,4054077888,4054072896,1478595,0,0,0,
5284064,5284064,0,,5231644,5231612,0,,5277234,5277234,0,,5327662,5327662,0,,21120604,21120572,0,4055143680,4055147712,1473463,0,0,0,
5275326,5275326,0,,5232560,5232592,0,,5272524,5272522,0,,5327075,5327043,0,,21107485,21107483,0,4052637120,4052639040,1485954,0,0,0,
5284386,5284386,0,,5233632,5233632,0,,5273439,5273438,0,,5333315,5333346,0,,21124772,21124802,0,4055956224,4055957184,1468979,0,0,0,
5279046,5279046,0,,5234857,5234856,0,,5272513,5272490,0,,5330751,5330752,0,,21117167,21117144,0,4054502016,4054489920,1477823,0,0,0,
5287999,5287999,0,,5231031,5231032,0,,5273896,5273922,0,,5330632,5330632,0,,21123558,21123585,0,4055717184,4055730624,1469668,0,0,0,
5283131,5283131,0,,5235185,5235184,0,,5274648,5274616,0,,5330468,5330466,0,,21123432,21123397,0,4055698944,4055690688,1471402,0,0,0,
5277417,5277417,0,,5230788,5230789,0,,5270768,5270800,0,,5329587,5329589,0,,21108560,21108595,0,4052843520,4052850816,1484429,0,0,0,
5285867,5285867,0,,5232817,5232816,0,,5274276,5274250,0,,5331003,5331002,0,,21123963,21123935,0,4055802048,4055794176,1471054,0,0,0,
5281736,5281736,0,,5228894,5228894,0,,5272783,5272777,0,,5331742,5331741,0,,21115155,21115148,0,4054108608,4054115520,1477849,0,0,0,
5278896,5278896,0,,5234569,5234542,0,,5269873,5269873,0,,5327418,5327420,0,,21110756,21110731,0,4053265920,4053262848,1484292,0,0,0,
5280717,5280717,0,,5231809,5231837,0,,5272244,5272276,0,,5329675,5329643,0,,21114445,21114473,0,4053972672,4053976320,1478658,0,0,0,
5291969,5291969,0,,5229031,5229007,0,,5271132,5271132,0,,5327463,5327463,0,,21119595,21119571,0,4054963776,4054956480,1474904,0,0,0,
5283277,5283277,0,,5231144,5231168,0,,5270683,5270683,0,,5330520,5330552,0,,21115624,21115680,0,4054204416,4054207104,1477917,0,0,0,
5278223,5278223,0,,5229565,5229565,0,,5271817,5271817,0,,5331624,5331624,0,,21111229,21111229,0,4053355968,4053359616,1482526,0,0,0,
5277525,5277525,0,,5232438,5232406,0,,5273918,5273886,0,,5329596,5329596,0,,21113477,21113413,0,4053781632,4053777216,1481219,0,0,0,
5283007,5283007,0,,5229428,5229460,0,,5274298,5274298,0,,5332125,5332124,0,,21118858,21118889,0,4054820544,4054827264,1474387,0,0,0,
5278028,5278028,0,,5233976,5233976,0,,5273349,5273381,0,,5328589,5328590,0,,21113942,21113975,0,4053883008,4053882432,1480087,0,0,0,
5281016,5281016,0,,5225824,5225824,0,,5275551,5275551,0,,5332470,5332470,0,,21114861,21114861,0,4054047168,4054051200,1478695,0,0,0,
5279901,5279901,0,,5230534,5230534,0,,5275638,5275638,0,,5332756,5332756,0,,21118829,21118829,0,4054821312,4054819392,1476402,0,0,0,
5280194,5280194,0,,5227423,5227423,0,,5273842,5273840,0,,5329648,5329647,0,,21111107,21111104,0,4053326400,4053325440,1481484,0,0,0,
5279726,5279726,0,,5233925,5233893,0,,5275083,5275085,0,,5330756,5330757,0,,21119490,21119461,0,4054942080,4054934976,1475942,0,0,0,
5275616,5275616,0,,5228401,5228433,0,,5273245,5273245,0,,5328896,5328896,0,,21106158,21106190,0,4052382336,4052387712,1486810,0,0,0,
5285452,5285452,0,,5228857,5228825,0,,5271496,5271496,0,,5331022,5331020,0,,21116827,21116793,0,4054430976,4054426752,1477736,0,0,0,
5282770,5282770,0,,5230753,5230753,0,,5274058,5274055,0,,5329454,5329456,0,,21117035,21117034,0,4054470528,4054475328,1476350,0,0,0,
5273357,5273357,0,,5229330,5229362,0,,5275267,5275270,0,,5328824,5328822,0,,21106778,21106811,0,4052501376,4052506560,1487083,0,0,0,
5282319,5282319,0,,5233456,5233424,0,,5277033,5277011,0,,5326675,5326677,0,,21119483,21119431,0,4054942656,4054932288,1474865,0,0,0,
5278557,5278557,0,,5227152,5227182,0,,5272188,5272210,0,,5323639,5323637,0,,21101536,21101586,0,4051492992,4051500288,1492080,0,0,0,
5282386,5282386,0,,5232260,5232262,0,,5274541,5274538,0,,5328180,5328182,0,,21117367,21117368,0,4054534464,4054536384,1476980,0,0,0,
5282504,5282504,0,,5232197,5232197,0,,5273917,5273888,0,,5330175,5330175,0,,21118793,21118764,0,4054808256,4054806720,1475292,0,0,0,
5287125,5287125,0,,5236325,5236324,0,,5276777,5276777,0,,5328740,5328740,0,,21128967,21128966,0,4056761664,4056762048,1465393,0,0,0,
5274997,5274997,0,,5229773,5229774,0,,5271835,5271865,0,,5325088,5325088,0,,21101693,21101724,0,4051530816,4051527744,1490995,0,0,0,
1029231,1029231,0,,1019858,1019826,0,,1026808,1026778,0,,1038242,1038210,0,,4114139,4114045,0,789908928,789888960,286929,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
2366264,2366264,0,,2219344,2219344,0,,2291485,2291485,0,,2541275,2541275,0,,9418368,9418368,0,1808326656,1808327232,32473,0,0,0,
4706520,4706520,0,,4412611,4412617,0,,4557738,4557738,0,,5057329,5057329,0,,18734198,18734204,0,3596967168,3596980992,64113,0,0,0,
4713959,4713959,0,,4413502,4413496,0,,4554610,4554642,0,,5053030,5053030,0,,18735101,18735127,0,3597138240,3597130752,63376,0,0,0,
4708903,4708903,0,,4415104,4415108,0,,4554301,4554269,0,,5052103,5052135,0,,18730411,18730415,0,3596239680,3596244480,67506,0,0,0,
4706695,4706695,0,,4417374,4417370,0,,4556998,4556998,0,,5054548,5054524,0,,18735615,18735587,0,3597238848,3597227136,62869,0,0,0,
4706617,4706617,0,,4412538,4412538,0,,4557737,4557737,0,,5054428,5054449,0,,18731320,18731341,0,3596411904,3596428224,67020,0,0,0,
4713971,4713971,0,,4413667,4413667,0,,4554487,4554518,0,,5053711,5053712,0,,18735836,18735868,0,3597286272,3597279936,62558,0,0,0,
4708934,4708934,0,,4415104,4415108,0,,4554387,4554356,0,,5055576,5055578,0,,18734001,18733976,0,3596923200,3596921280,63970,0,0,0,
4706985,4706985,0,,4417435,4417431,0,,4556965,4556974,0,,5051600,5051582,0,,18732985,18732972,0,3596732352,3596733120,65772,0,0,0,
4706691,4706691,0,,4412311,4412329,0,,4557862,4557853,0,,5058843,5058861,0,,18735707,18735734,0,3597255744,3597262272,62233,0,0,0,
4714282,4714282,0,,4413731,4413728,0,,4554304,4554333,0,,5053738,5053706,0,,18736055,18736049,0,3597322560,3597322368,62335,0,0,0,
4708927,4708927,0,,4415130,4415145,0,,4554508,4554481,0,,5053797,5053797,0,,18732362,18732350,0,3596620224,3596610624,65643,0,0,0,
4707085,4707085,0,,4417548,4417522,0,,4556882,4556893,0,,5054639,5054653,0,,18736154,18736153,0,3597338112,3597342336,62673,0,0,0,
4706824,4706824,0,,4412307,4412315,0,,4557952,4557949,0,,5055458,5055476,0,,18732541,18732564,0,3596646912,3596645760,65527,0,0,0,
4714432,4714432,0,,4413734,4413722,0,,4554281,4554271,0,,5054035,5054003,0,,18736482,18736428,0,3597402240,3597393600,62172,0,0,0,
4708657,4708657,0,,4415084,4415092,0,,4554509,4554509,0,,5054679,5054708,0,,18732929,18732966,0,3596723904,3596732352,64553,0,0,0,
4707018,4707018,0,,4417590,4417600,0,,4556940,4556952,0,,5054503,5054481,0,,18736051,18736051,0,3597327360,3597321024,63063,0,0,0,
4706888,4706888,0,,4412201,4412200,0,,4557886,4557892,0,,5055496,5055521,0,,18732471,18732501,0,3596627328,3596638272,65606,0,0,0,
4714321,4714321,0,,4413759,4413742,0,,4554213,4554202,0,,5052658,5052641,0,,18734951,18734906,0,3597111936,3597105408,63446,0,0,0,
4708884,4708884,0,,4415113,4415136,0,,4554497,4554504,0,,5055139,5055153,0,,18733633,18733677,0,3596858880,3596864256,64073,0,0,0,
4706794,4706794,0,,4417570,4417575,0,,4557048,4557052,0,,5054267,5054248,0,,18735679,18735669,0,3597256512,3597246528,63187,0,0,0,
4707008,4707008,0,,4412195,4412171,0,,4557806,4557788,0,,5056037,5056027,0,,18733046,18732994,0,3596736768,3596742720,65149,0,0,0,
4714242,4714242,0,,4413755,4413751,0,,4554259,4554272,0,,5052080,5052109,0,,18734336,18734374,0,3596991744,3596995200,64010,0,0,0,
4708788,4708788,0,,4415139,4415162,0,,4554408,4554412,0,,5055493,5055496,0,,18733828,18733858,0,3596899392,3596898432,63821,0,0,0,
4706660,4706660,0,,4417540,4417517,0,,4557111,4557094,0,,5052920,5052888,0,,18734231,18734159,0,3596967936,3596961024,64715,0,0,0,
4707082,4707082,0,,4412267,4412270,0,,4557749,4557752,0,,5055586,5055618,0,,18732684,18732722,0,3596677056,3596683968,65619,0,0,0,
4714311,4714311,0,,4413700,4413697,0,,4554298,4554295,0,,5052724,5052724,0,,18735033,18735027,0,3597124608,3597125760,63277,0,0,0,
4708711,4708711,0,,4415220,4415226,0,,4554506,4554511,0,,5054492,5054491,0,,18732929,18732939,0,3596724480,3596718912,64758,0,0,0,
4706867,4706867,0,,4417489,4417483,0,,4557040,4557047,0,,5054105,5054098,0,,18735501,18735495,0,3597214080,3597220032,63652,0,0,0,
4707080,4707080,0,,4412271,4412295,0,,4557708,4557696,0,,5057937,5057945,0,,18734996,18735016,0,3597125376,3597123840,63099,0,0,0,
4714317,4714317,0,,4413751,4413727,0,,4554287,4554293,0,,5052393,5052393,0,,18734748,18734730,0,3597066624,3597070464,63679,0,0,0,
4708700,4708700,0,,4415196,4415196,0,,4554538,4554532,0,,5055978,5055978,0,,18734412,18734406,0,3597006144,3596999232,63305,0,0,0,
4706713,4706713,0,,4417496,4417496,0,,4557169,4557169,0,,5053220,5053189,0,,18734598,18734567,0,3597042816,3597038208,64516,0,0,0,
4707135,4707135,0,,4412262,4412262,0,,4557607,4557607,0,,5054145,5054176,0,,18731149,18731180,0,3596380416,3596385792,66970,0,0,0,
4714286,4714286,0,,4413638,4413638,0,,4554357,4554357,0,,5053359,5053359,0,,18735640,18735640,0,3597249024,3597242304,62652,0,0,0,
4708546,4708546,0,,4415322,4415330,0,,4554568,4554568,0,,5054935,5054903,0,,18733371,18733347,0,3596802624,3596811456,64332,0,0,0,
4706727,4706727,0,,4417479,4417486,0,,4557099,4557104,0,,5054343,5054363,0,,18735648,18735680,0,3597250560,3597240384,63420,0,0,0,
4707441,4707441,0,,4412217,4412202,0,,4557643,4557638,0,,5053999,5054009,0,,18731300,18731290,0,3596401920,3596407680,66698,0,0,0,
4714194,4714194,0,,4413656,4413664,0,,4554209,4554241,0,,5054550,5054520,0,,18736609,18736619,0,3597430464,3597443520,61782,0,0,0,
4708506,4708506,0,,4415287,4415279,0,,4554664,4554632,0,,5054837,5054868,0,,18733294,18733285,0,3596791872,3596779008,64466,0,0,0,
4706595,4706595,0,,4417541,4417548,0,,4557073,4557091,0,,5052187,5052169,0,,18733396,18733403,0,3596814912,3596812416,65722,0,0,0,
4707225,4707225,0,,4412219,4412232,0,,4557593,4557597,0,,5055689,5055708,0,,18732726,18732762,0,3596687616,3596691264,65302,0,0,0,
4709488,4709488,0,,4413731,4413725,0,,4554257,4554236,0,,5050584,5050584,0,,18728060,18728033,0,3595782336,3595782912,70309,0,0,0,
4708288,4708288,0,,4415275,4415266,0,,4554721,4554720,0,,5054982,5054982,0,,18733266,18733256,0,3596791296,3596787072,64554,0,0,0,
4706492,4706492,0,,4417550,4417545,0,,4556946,4556946,0,,5055907,5055875,0,,18736895,18736858,0,3597476736,3597489792,62198,0,0,0,
4707176,4707176,0,,4412154,4412154,0,,4557703,4557733,0,,5057213,5057245,0,,18734246,18734308,0,3596980992,3596973312,63743,0,0,0,
4713949,4713949,0,,4413652,4413652,0,,4554376,4554346,0,,5050863,5050863,0,,18732840,18732810,0,3596699520,3596704896,65431,0,0,0,
4708263,4708263,0,,4415379,4415383,0,,4554499,4554511,0,,5054317,5054317,0,,18732458,18732474,0,3596635008,3596627328,65198,0,0,0,
