Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Lcore 3,,,,Lcore 4,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
1133830,1133830,0,,14523630,14523630,0,,3115873,3115873,0,,2650360,2650360,0,,2111996,2112005,0,,23535689,23535698,0,4518854016,4518856704,6326456,0,0,0,
1133829,1133829,0,,14525578,14525546,0,,3115875,3115875,0,,2650363,2650363,0,,2111966,2111957,0,,23537611,23537570,0,4519213440,4519223808,6324608,0,0,0,
1133829,1133829,0,,14527358,14527390,0,,3115877,3115896,0,,2650368,2650368,0,,2111998,2111999,0,,23539430,23539482,0,4519580544,4519566528,6322819,0,0,0,
1133788,1133788,0,,14525369,14525366,0,,3115840,3115826,0,,2650306,2650307,0,,2111934,2111941,0,,23537237,23537228,0,4519148352,4519151808,6324320,0,0,0,
1133731,1133731,0,,14522347,14522350,0,,3115568,3115563,0,,2650096,2650095,0,,2111755,2111750,0,,23533497,23533489,0,4518436224,4518434496,6327008,0,0,0,
1133822,1133822,0,,14525778,14525746,0,,3115885,3115886,0,,2650335,2650335,0,,2111998,2111995,0,,23537818,23537784,0,4519247616,4519254720,6324367,0,0,0,
1133812,1133812,0,,14521800,14521832,0,,3115828,3115827,0,,2650316,2650326,0,,2111992,2111992,0,,23533748,23533789,0,4518487488,4518476736,6328322,0,0,0,
1133816,1133816,0,,14525959,14525927,0,,3115806,3115806,0,,2650312,2650302,0,,2111960,2111986,0,,23537853,23537837,0,4519273920,4519277568,6324116,0,0,0,
1133687,1133687,0,,14521959,14521991,0,,3115764,3115764,0,,2650327,2650327,0,,2111966,2111940,0,,23533703,23533709,0,4518466176,4518465216,6327974,0,0,0,
1133831,1133831,0,,14519262,14519262,0,,3115886,3115886,0,,2650366,2650366,0,,2112007,2112007,0,,23531352,23531352,0,4518016512,4518018624,6330977,0,0,0,
1133824,1133824,0,,14526244,14526244,0,,3115881,3115881,0,,2650351,2650351,0,,2112008,2112008,0,,23538308,23538308,0,4519354944,4519360128,6323760,0,0,0,
1133836,1133836,0,,14528988,14528988,0,,3115900,3115900,0,,2650378,2650378,0,,2112014,2112014,0,,23541116,23541116,0,4519894272,4519887360,6321315,0,0,0,
1133812,1133812,0,,14523481,14523449,0,,3115833,3115840,0,,2650322,2650322,0,,2111985,2111985,0,,23535433,23535408,0,4518804288,4518796608,6326196,0,0,0,
1133840,1133840,0,,14525276,14525308,0,,3115940,3115933,0,,2650392,2650392,0,,2112025,2112025,0,,23537473,23537498,0,4519194048,4519204608,6325121,0,0,0,
1133826,1133826,0,,14522475,14522475,0,,3115852,3115859,0,,2650342,2650344,0,,2111999,2111999,0,,23534494,23534503,0,4518625920,4518615360,6327573,0,0,0,
1133818,1133818,0,,14519270,14519238,0,,3115838,3115831,0,,2650320,2650318,0,,2111984,2111984,0,,23531230,23531189,0,4517987328,4517997312,6330553,0,0,0,
1133808,1133808,0,,14525308,14525340,0,,3115792,3115792,0,,2650274,2650276,0,,2111924,2111927,0,,23537106,23537143,0,4519130880,4519127040,6323644,0,0,0,
1133832,1133832,0,,14521322,14521322,0,,3115894,3115894,0,,2650368,2650366,0,,2112010,2112007,0,,23533426,23533421,0,4518416640,4518416640,6328806,0,0,0,
153011,153011,0,,1966054,1966022,0,,420496,420496,0,,357492,357492,0,,285006,285006,0,,3182059,3182027,0,610949184,610943040,854386,0,0,0,
74279,74279,0,,1362889,1362910,0,,203998,203998,0,,173387,173387,0,,138306,138306,0,,1952859,1952880,0,374952960,374954496,0,0,0,0,
567113,567113,0,,10428995,10429006,0,,1558555,1558555,0,,1325848,1325848,0,,1056353,1056353,0,,14936864,14936875,0,2867880000,2867884608,0,0,0,0,
567060,567060,0,,10429880,10429848,0,,1558420,1558420,0,,1325565,1325565,0,,1056361,1056361,0,,14937286,14937254,0,2867953152,2867954496,0,0,0,0,
567300,567300,0,,10428402,10428434,0,,1558800,1558800,0,,1325785,1325785,0,,1056602,1056602,0,,14936889,14936921,0,2867888448,2867887104,0,0,0,0,
567068,567068,0,,10429283,10429251,0,,1558522,1558538,0,,1325813,1325849,0,,1056337,1056337,0,,14937023,14937043,0,2867918400,2867915136,0,0,0,0,
567117,567117,0,,10429608,10429632,0,,1558418,1558402,0,,1325598,1325562,0,,1056396,1056396,0,,14937137,14937109,0,2867919552,2867919168,0,0,0,0,
567186,567186,0,,10429247,10429223,0,,1558588,1558588,0,,1325637,1325637,0,,1056426,1056458,0,,14937084,14937092,0,2867920896,2867920320,0,0,0,0,
567134,567134,0,,10429038,10429048,0,,1558632,1558632,0,,1325670,1325670,0,,1056486,1056454,0,,14936960,14936938,0,2867893632,2867891712,0,0,0,0,
567131,567131,0,,10429324,10429333,0,,1558595,1558595,0,,1325903,1325907,0,,1056384,1056384,0,,14937337,14937350,0,2867970240,2867982528,0,0,0,0,
567055,567055,0,,10429800,10429803,0,,1558402,1558418,0,,1325573,1325569,0,,1056357,1056357,0,,14937187,14937202,0,2867942592,2867942976,0,0,0,0,
567303,567303,0,,10428544,10428538,0,,1558830,1558814,0,,1325791,1325791,0,,1056602,1056602,0,,14937070,14937048,0,2867914368,2867902464,0,0,0,0,
567063,567063,0,,10429411,10429395,0,,1558480,1558480,0,,1325651,1325652,0,,1056338,1056338,0,,14936943,14936928,0,2867888640,2867887872,0,0,0,0,
567109,567109,0,,10429263,10429284,0,,1558449,1558449,0,,1325738,1325752,0,,1056396,1056396,0,,14936955,14936990,0,2867902272,2867913984,0,0,0,0,
567190,567190,0,,10429374,10429353,0,,1558589,1558589,0,,1325605,1325590,0,,1056320,1056320,0,,14937078,14937042,0,2867911872,2867902272,0,0,0,0,
567137,567137,0,,10428798,10428798,0,,1558628,1558628,0,,1325721,1325721,0,,1056595,1056595,0,,14936879,14936879,0,2867886912,2867886720,0,0,0,0,
567130,567130,0,,10428792,10428814,0,,1558577,1558577,0,,1325837,1325837,0,,1056365,1056365,0,,14936701,14936723,0,2867847936,2867849088,0,0,0,0,
567046,567046,0,,10429767,10429777,0,,1558312,1558343,0,,1325533,1325538,0,,1056323,1056323,0,,14936981,14937027,0,2867910912,2867907840,0,0,0,0,
567256,567256,0,,10428677,10428645,0,,1558798,1558767,0,,1325817,1325812,0,,1056491,1056491,0,,14937039,14936971,0,2867899584,2867899584,0,0,0,0,
567069,567069,0,,10429479,10429495,0,,1558500,1558503,0,,1325525,1325525,0,,1056406,1056406,0,,14936979,14936998,0,2867897472,2867906496,0,0,0,0,
567138,567138,0,,10429029,10429045,0,,1558532,1558532,0,,1325893,1325893,0,,1056341,1056341,0,,14936933,14936949,0,2867895936,2867893440,0,0,0,0,
567027,567027,0,,10429490,10429490,0,,1558333,1558330,0,,1325512,1325512,0,,1056342,1056342,0,,14936704,14936701,0,2867844864,2867845248,0,0,0,0,
567303,567303,0,,10428531,10428499,0,,1558809,1558811,0,,1325794,1325794,0,,1056613,1056613,0,,14937050,14937020,0,2867913216,2867913408,0,0,0,0,
567098,567098,0,,10429201,10429226,0,,1558599,1558597,0,,1325875,1325875,0,,1056384,1056384,0,,14937157,14937180,0,2867933184,2867926080,0,0,0,0,
567096,567096,0,,10429881,10429885,0,,1558400,1558400,0,,1325564,1325564,0,,1056367,1056367,0,,14937308,14937312,0,2867964096,2867967168,0,0,0,0,
298894,298894,0,,5494214,5494185,0,,821274,821274,0,,698496,698496,0,,556639,556639,0,,7869517,7869488,0,1510941504,1510938432,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
624599,624599,0,,10607849,10607881,0,,1716427,1716427,0,,1459873,1459905,0,,1163392,1163392,0,,15572140,15572204,0,2989864320,2989883136,867202,0,0,0,
855867,855867,0,,14550615,14550615,0,,2352051,2352051,0,,2000513,2000481,0,,1594271,1594272,0,,21353317,21353286,0,4099831488,4099825152,1188469,0,0,0,
855919,855919,0,,14550249,14550248,0,,2352028,2352028,0,,2000744,2000744,0,,1594310,1594309,0,,21353250,21353248,0,4099823040,4099823616,1188821,0,0,0,
855897,855897,0,,14555900,14555901,0,,2352105,2352105,0,,2000655,2000655,0,,1594314,1594314,0,,21358871,21358872,0,4100902656,4100903040,1183023,0,0,0,
855924,855924,0,,14558111,14558079,0,,2352159,2352159,0,,2000744,2000744,0,,1594348,1594348,0,,21361286,21361254,0,4101361920,4101360192,1181392,0,0,0,
855911,855911,0,,14552187,14552219,0,,2352110,2352113,0,,2000720,2000722,0,,1594265,1594266,0,,21355193,21355231,0,4100203008,4100196672,1187288,0,0,0,
855904,855904,0,,14554118,14554115,0,,2352105,2352102,0,,2000700,2000700,0,,1594308,1594307,0,,21357135,21357128,0,4100568384,4100569728,1184878,0,0,0,
855890,855890,0,,14553424,14553395,0,,2352093,2352093,0,,2000717,2000715,0,,1594263,1594266,0,,21356387,21356359,0,4100421696,4100423424,1186062,0,0,0,
855882,855882,0,,14546856,14546888,0,,2352017,2352017,0,,2000611,2000612,0,,1594260,1594257,0,,21349626,21349656,0,4099137600,4099138752,1192312,0,0,0,
855841,855841,0,,14556728,14556728,0,,2351948,2351953,0,,2000548,2000552,0,,1594118,1594118,0,,21359183,21359192,0,4100961984,4100971584,1182252,0,0,0,
855755,855755,0,,14550574,14550574,0,,2351951,2351946,0,,2000650,2000647,0,,1594252,1594252,0,,21353182,21353174,0,4099807872,4099795392,1188354,0,0,0,
855906,855906,0,,14553642,14553642,0,,2352057,2352057,0,,2000662,2000660,0,,1594307,1594307,0,,21356574,21356572,0,4100462400,4100469312,1184820,0,0,0,
855914,855914,0,,14553917,14553917,0,,2352117,2352119,0,,2000700,2000700,0,,1594289,1594297,0,,21356937,21356947,0,4100533440,4100521536,1185107,0,0,0,
855908,855908,0,,14554282,14554282,0,,2352094,2352092,0,,2000705,2000705,0,,1594314,1594306,0,,21357303,21357293,0,4100601408,4100605440,1184618,0,0,0,
855907,855907,0,,14550121,14550089,0,,2352142,2352143,0,,2000701,2000701,0,,1594218,1594218,0,,21353089,21353058,0,4099792512,4099791936,1188917,0,0,0,
855881,855881,0,,14551272,14551304,0,,2352085,2352084,0,,2000673,2000680,0,,1594322,1594322,0,,21354233,21354271,0,4100019840,4100021568,1187631,0,0,0,
855911,855911,0,,14548204,14548204,0,,2352126,2352126,0,,2000662,2000655,0,,1594325,1594325,0,,21351228,21351221,0,4099434048,4099429248,1190547,0,0,0,
855878,855878,0,,14557112,14557112,0,,2352079,2352089,0,,2000720,2000720,0,,1594267,1594267,0,,21360056,21360066,0,4101126528,4101130560,1182031,0,0,0,
855873,855873,0,,14555512,14555512,0,,2351999,2351989,0,,2000340,2000376,0,,1594277,1594277,0,,21358001,21358027,0,4100744832,4100745216,1183608,0,0,0,
855877,855877,0,,14550701,14550701,0,,2352094,2352094,0,,2000709,2000673,0,,1594267,1594267,0,,21353648,21353612,0,4099889856,4099891200,1188400,0,0,0,
855906,855906,0,,14551155,14551155,0,,2352039,2352039,0,,2000711,2000711,0,,1594301,1594301,0,,21354112,21354112,0,4099990080,4099993728,1188007,0,0,0,
855886,855886,0,,14554807,14554807,0,,2352011,2352011,0,,2000623,2000625,0,,1594226,1594226,0,,21357553,21357555,0,4100650176,4100645376,1183479,0,0,0,
855911,855911,0,,14549201,14549169,0,,2352131,2352131,0,,2000723,2000721,0,,1594329,1594329,0,,21352295,21352261,0,4099640064,4099645056,1190095,0,0,0,
788873,788873,0,,13428735,13428735,0,,2168104,2168104,0,,1844297,1844297,0,,1469549,1469549,0,,19699558,19699558,0,3782308992,3782297280,1089410,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
241021,241021,0,,4429048,4429080,0,,662222,662222,0,,563147,563147,0,,448897,448897,0,,6344335,6344367,0,1218118464,1218126144,0,0,0,0,
708896,708896,0,,13035044,13035044,0,,1948102,1948102,0,,1657089,1657092,0,,1320403,1320417,0,,18669534,18669551,0,3584553792,3584550912,0,0,0,0,
708718,708718,0,,13035704,13035672,0,,1947767,1947767,0,,1656875,1656872,0,,1320280,1320266,0,,18669344,18669295,0,3584504640,3584509056,0,0,0,0,
708929,708929,0,,13034894,13034894,0,,1948191,1948191,0,,1657123,1657123,0,,1320433,1320433,0,,18669570,18669570,0,3584561664,3584569536,0,0,0,0,
708842,708842,0,,13035419,13035419,0,,1948016,1948016,0,,1656713,1656713,0,,1320455,1320455,0,,18669445,18669445,0,3584529408,3584520192,0,0,0,0,
708945,708945,0,,13034798,13034830,0,,1948064,1948064,0,,1657147,1657147,0,,1320480,1320480,0,,18669434,18669466,0,3584537472,3584536320,0,0,0,0,
708684,708684,0,,13036184,13036152,0,,1947746,1947746,0,,1656849,1656849,0,,1320188,1320188,0,,18669651,18669619,0,3584572608,3584567232,0,0,0,0,
708939,708939,0,,13034438,13034438,0,,1948145,1948145,0,,1657099,1657099,0,,1320418,1320418,0,,18669039,18669039,0,3584449920,3584461824,0,0,0,0,
708855,708855,0,,13035283,13035283,0,,1948031,1948031,0,,1656736,1656736,0,,1320489,1320489,0,,18669394,18669394,0,3584531136,3584531712,0,0,0,0,
708915,708915,0,,13034941,13034973,0,,1948073,1948073,0,,1657136,1657136,0,,1320452,1320452,0,,18669517,18669549,0,3584552064,3584540160,0,0,0,0,
708791,708791,0,,13036028,13036026,0,,1947802,1947802,0,,1656857,1656857,0,,1320192,1320192,0,,18669670,18669668,0,3584572416,3584570496,0,0,0,0,
708848,708848,0,,13034844,13034846,0,,1948083,1948083,0,,1657128,1657128,0,,1320524,1320524,0,,18669427,18669429,0,3584527680,3584539968,0,0,0,0,
708884,708884,0,,13034968,13034968,0,,1948179,1948179,0,,1657090,1657090,0,,1320436,1320436,0,,18669557,18669557,0,3584554944,3584549376,0,0,0,0,
708881,708881,0,,13035476,13035475,0,,1947994,1947994,0,,1656786,1656786,0,,1320473,1320473,0,,18669610,18669609,0,3584564928,3584561856,0,0,0,0,
708833,708833,0,,13035436,13035420,0,,1947863,1947863,0,,1656935,1656935,0,,1320223,1320233,0,,18669290,18669284,0,3584502720,3584501376,0,0,0,0,
708792,708792,0,,13035146,13035163,0,,1947978,1947978,0,,1657016,1657016,0,,1320431,1320421,0,,18669363,18669370,0,3584519424,3584522880,0,0,0,0,
708928,708928,0,,13034913,13034913,0,,1948196,1948196,0,,1657098,1657098,0,,1320475,1320475,0,,18669610,18669610,0,3584564928,3584565888,0,0,0,0,
708839,708839,0,,13035345,13035343,0,,1947941,1947941,0,,1656785,1656785,0,,1320401,1320401,0,,18669311,18669309,0,3584506944,3584506752,0,0,0,0,
708899,708899,0,,13035232,13035209,0,,1948024,1948032,0,,1657077,1657077,0,,1320388,1320388,0,,18669620,18669605,0,3584564160,3584558208,0,0,0,0,
708729,708729,0,,13035672,13035697,0,,1947861,1947853,0,,1656904,1656905,0,,1320318,1320318,0,,18669484,18669502,0,3584544768,3584553600,0,0,0,0,
708925,708925,0,,13035148,13035148,0,,1948218,1948218,0,,1657155,1657154,0,,1320440,1320440,0,,18669886,18669885,0,3584617536,3584614080,0,0,0,0,
708851,708851,0,,13035412,13035412,0,,1948006,1948016,0,,1656713,1656713,0,,1320440,1320440,0,,18669422,18669432,0,3584530944,3584535744,0,0,0,0,
708939,708939,0,,13034875,13034843,0,,1948068,1948058,0,,1657144,1657144,0,,1320490,1320495,0,,18669516,18669479,0,3584541504,3584543232,0,0,0,0,
708679,708679,0,,13035587,13035587,0,,1947733,1947733,0,,1656836,1656838,0,,1320180,1320175,0,,18669015,18669012,0,3584449152,3584443200,0,0,0,0,
221962,221962,0,,4079521,4079521,0,,609842,609842,0,,518587,518585,0,,413388,413388,0,,5843300,5843298,0,1121912832,1121906304,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
733282,733282,0,,13476253,13476285,0,,2015022,2015022,0,,1713823,1713823,0,,1365850,1365850,0,,19304230,19304262,0,3706418304,3706423872,56,0,0,0,
782116,782116,0,,14382838,14382835,0,,2149434,2149434,0,,1828223,1828223,0,,1456876,1456876,0,,20599487,20599484,0,3955101120,3955106304,0,0,0,0,
782164,782164,0,,14382641,14382644,0,,2149460,2149461,0,,1828513,1828542,0,,1456920,1456920,0,,20599698,20599731,0,3955149888,3955154688,256,0,0,0,
782182,782182,0,,14383309,14383309,0,,2149476,2149475,0,,1828328,1828299,0,,1456975,1456975,0,,20600270,20600240,0,3955246848,3955236864,0,0,0,0,
782106,782106,0,,14382717,14382716,0,,2149311,2149311,0,,1828239,1828249,0,,1456851,1456851,0,,20599224,20599233,0,3955050240,3955044672,0,0,0,0,
782134,782134,0,,14383029,14383028,0,,2149416,2149416,0,,1828280,1828270,0,,1456850,1456850,0,,20599709,20599698,0,3955142208,3955155264,48,0,0,0,
782139,782139,0,,14383155,14383157,0,,2149349,2149352,0,,1828254,1828254,0,,1456982,1456982,0,,20599879,20599884,0,3955177536,3955178880,38,0,0,0,
782108,782108,0,,14382511,14382511,0,,2149367,2149364,0,,1828213,1828213,0,,1456876,1456876,0,,20599075,20599072,0,3955028544,3955016832,324,0,0,0,
782095,782095,0,,14381869,14381837,0,,2149275,2149280,0,,1828171,1828171,0,,1456828,1456828,0,,20598238,20598211,0,3954856512,3954855168,236,0,0,0,
782110,782110,0,,14382623,14382655,0,,2149400,2149395,0,,1828278,1828278,0,,1456889,1456889,0,,20599300,20599327,0,3955064064,3955071936,0,0,0,0,
782116,782116,0,,14383465,14383433,0,,2149347,2149347,0,,1828205,1828205,0,,1456846,1456846,0,,20599979,20599947,0,3955197120,3955194048,0,0,0,0,
782256,782256,0,,14382415,14382445,0,,2149508,2149513,0,,1828272,1828276,0,,1456915,1456917,0,,20599366,20599407,0,3955078848,3955089984,146,0,0,0,
782160,782160,0,,14382588,14382590,0,,2149448,2149466,0,,1828314,1828310,0,,1457034,1457032,0,,20599544,20599558,0,3955116288,3955106880,28,0,0,0,
782107,782107,0,,14382112,14382080,0,,2149335,2149312,0,,1828207,1828207,0,,1456829,1456829,0,,20598590,20598535,0,3954917568,3954915456,139,0,0,0,
782134,782134,0,,14382770,14382802,0,,2149444,2149444,0,,1828321,1828323,0,,1456879,1456886,0,,20599548,20599589,0,3955121088,3955121088,0,0,0,0,
782144,782144,0,,14382450,14382450,0,,2149388,2149388,0,,1828241,1828240,0,,1456970,1456963,0,,20599193,20599185,0,3955044672,3955047360,0,0,0,0,
782111,782111,0,,14382512,14382512,0,,2149329,2149330,0,,1828191,1828190,0,,1456846,1456847,0,,20598989,20598990,0,3955005120,3955010496,19,0,0,0,
782121,782121,0,,14382769,14382768,0,,2149409,2149408,0,,1828240,1828240,0,,1456938,1456937,0,,20599477,20599474,0,3955099200,3955098432,10,0,0,0,
782111,782111,0,,14382975,14382974,0,,2149346,2149346,0,,1828246,1828246,0,,1456845,1456845,0,,20599523,20599522,0,3955108032,3955094976,0,0,0,0,
782116,782116,0,,14383061,14383061,0,,2149430,2149430,0,,1828222,1828223,0,,1456876,1456876,0,,20599705,20599706,0,3955143360,3955148928,0,0,0,0,
782159,782159,0,,14383056,14383058,0,,2149449,2149449,0,,1828432,1828463,0,,1456919,1456919,0,,20600015,20600048,0,3955209216,3955215936,78,0,0,0,
782181,782181,0,,14382755,14382755,0,,2149462,2149462,0,,1828406,1828374,0,,1456933,1456933,0,,20599737,20599705,0,3955146240,3955139520,0,0,0,0,
782113,782113,0,,14382924,14382924,0,,2149352,2149355,0,,1828255,1828255,0,,1456895,1456895,0,,20599539,20599542,0,3955115712,3955110144,37,0,0,0,
548540,548540,0,,10092550,10092518,0,,1507488,1507485,0,,1282189,1282189,0,,1021791,1021791,0,,14452558,14452523,0,2774877888,2774877888,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
448163,448163,0,,7979146,7979178,0,,1231410,1231410,0,,1047326,1047326,0,,834711,834711,0,,11540756,11540788,0,2215832448,2215840704,250566,0,0,0,
817251,817251,0,,14564904,14564904,0,,2246078,2246078,0,,1910584,1910597,0,,1522350,1522350,0,,21061167,21061180,0,4043745408,4043745024,464521,0,0,0,
817243,817243,0,,14564640,14564640,0,,2245887,2245887,0,,1910362,1910349,0,,1522352,1522352,0,,21060484,21060471,0,4043611392,4043611200,466301,0,0,0,
817468,817468,0,,14562740,14562740,0,,2246361,2246361,0,,1910619,1910619,0,,1522655,1522655,0,,21059843,21059843,0,4043488896,4043488128,467435,0,0,0,
817313,817313,0,,14570565,14570565,0,,2246121,2246121,0,,1910691,1910691,0,,1522445,1522448,0,,21067135,21067138,0,4044890496,4044890496,459855,0,0,0,
817465,817465,0,,14564453,14564421,0,,2246371,2246371,0,,1910606,1910608,0,,1522640,1522638,0,,21061535,21061503,0,4043815104,4043808576,466427,0,0,0,
817289,817289,0,,14565114,14565146,0,,2246120,2246120,0,,1910684,1910683,0,,1522412,1522412,0,,21061619,21061650,0,4043830272,4043844864,465164,0,0,0,
817188,817188,0,,14561164,14561132,0,,2245792,2245792,0,,1910248,1910247,0,,1522265,1522264,0,,21056657,21056623,0,4042877760,4042864320,468651,0,0,0,
817451,817451,0,,14565273,14565304,0,,2246320,2246323,0,,1910589,1910592,0,,1522628,1522629,0,,21062261,21062299,0,4043955840,4043956608,464541,0,0,0,
817322,817322,0,,14561946,14561947,0,,2246092,2246089,0,,1910670,1910667,0,,1522449,1522448,0,,21058479,21058473,0,4043226240,4043231424,468203,0,0,0,
817389,817389,0,,14559537,14559537,0,,2246214,2246242,0,,1910516,1910525,0,,1522469,1522469,0,,21056125,21056162,0,4042783104,4042786176,470462,0,0,0,
817348,817348,0,,14559604,14559604,0,,2246269,2246243,0,,1910698,1910689,0,,1522560,1522560,0,,21056479,21056444,0,4042837248,4042834560,470967,0,0,0,
817204,817204,0,,14561508,14561476,0,,2245848,2245846,0,,1910352,1910352,0,,1522305,1522305,0,,21057217,21057183,0,4042980096,4042987584,469242,0,0,0,
817474,817474,0,,14558596,14558628,0,,2246462,2246462,0,,1910622,1910622,0,,1522684,1522684,0,,21055838,21055870,0,4042726080,4042723776,471713,0,0,0,
817313,817313,0,,14565372,14565372,0,,2246021,2246029,0,,1910684,1910684,0,,1522425,1522425,0,,21061815,21061823,0,4043870784,4043863488,464849,0,0,0,
817458,817458,0,,14558976,14558976,0,,2246366,2246358,0,,1910600,1910601,0,,1522627,1522627,0,,21056027,21056020,0,4042756224,4042756224,471789,0,0,0,
817287,817287,0,,14561997,14561996,0,,2246113,2246113,0,,1910672,1910671,0,,1522408,1522408,0,,21058477,21058475,0,4043226240,4043226624,468249,0,0,0,
817383,817383,0,,14562872,14562841,0,,2246117,2246117,0,,1910459,1910459,0,,1522410,1522442,0,,21059241,21059242,0,4043374272,4043376768,468004,0,0,0,
817333,817333,0,,14561015,14561047,0,,2246258,2246259,0,,1910483,1910483,0,,1522641,1522609,0,,21057730,21057731,0,4043084736,4043093184,469264,0,0,0,
817280,817280,0,,14561476,14561476,0,,2246016,2246016,0,,1910707,1910713,0,,1522421,1522421,0,,21057900,21057906,0,4043119872,4043107200,468968,0,0,0,
817468,817468,0,,14564676,14564676,0,,2246405,2246404,0,,1910611,1910605,0,,1522660,1522660,0,,21061820,21061813,0,4043865792,4043867520,466038,0,0,0,
817319,817319,0,,14562328,14562328,0,,2246119,2246119,0,,1910714,1910721,0,,1522466,1522466,0,,21058946,21058953,0,4043319168,4043326464,468308,0,0,0,
817456,817456,0,,14560816,14560816,0,,2246321,2246321,0,,1910620,1910619,0,,1522547,1522547,0,,21057760,21057759,0,4043090880,4043093184,469968,0,0,0,
817318,817318,0,,14565692,14565660,0,,2246217,2246217,0,,1910675,1910669,0,,1522506,1522506,0,,21062408,21062370,0,4043973696,4043971968,464700,0,0,0,
83449,83449,0,,1495561,1495561,0,,229332,229332,0,,195100,195100,0,,155505,155505,0,,2158947,2158947,0,414517824,414503808,47789,0,0,0,
150013,150013,0,,2598047,2598079,0,,412177,412177,0,,350600,350600,0,,279414,279414,0,,3790251,3790283,0,727734336,727741440,150979,0,0,0,
840048,840048,0,,14565200,14565200,0,,2308554,2308554,0,,1963641,1963641,0,,1564775,1564775,0,,21242218,21242218,0,4078505856,4078504896,882597,0,0,0,
840052,840052,0,,14562392,14562392,0,,2308552,2308552,0,,1963648,1963648,0,,1564780,1564782,0,,21239424,21239426,0,4077970560,4077969600,885473,0,0,0,
840052,840052,0,,14564164,14564164,0,,2308549,2308549,0,,1963645,1963646,0,,1564779,1564777,0,,21241189,21241188,0,4078308672,4078309632,883607,0,0,0,
840023,840023,0,,14564788,14564785,0,,2308452,2308452,0,,1963585,1963584,0,,1564721,1564722,0,,21241569,21241566,0,4078379328,4078381056,881971,0,0,0,
840019,840019,0,,14563527,14563528,0,,2308497,2308497,0,,1963569,1963569,0,,1564625,1564634,0,,21240237,21240247,0,4078127424,4078121280,883353,0,0,0,
840050,840050,0,,14562153,14562155,0,,2308554,2308554,0,,1963646,1963646,0,,1564781,1564771,0,,21239184,21239176,0,4077921984,4077927168,885636,0,0,0,
