Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
5436801,5436801,0,,5391349,5391349,0,,5367712,5367710,0,,16195862,16195860,0,3109611648,3109610880,3887701,0,0,0,
5435303,5435303,0,,5389561,5389561,0,,5364192,5364192,0,,16189056,16189056,0,3108292608,3108293760,3894489,0,0,0,
5438222,5438222,0,,5392010,5391978,0,,5368194,5368197,0,,16198426,16198397,0,3110097792,3110105280,3885178,0,0,0,
5436434,5436434,0,,5396451,5396482,0,,5370562,5370562,0,,16203447,16203478,0,3111067776,3111058752,3880201,0,0,0,
5439823,5439823,0,,5393705,5393706,0,,5369657,5369657,0,,16203185,16203186,0,3111011712,3111014592,3880195,0,0,0,
5436609,5436609,0,,5395040,5395008,0,,5371908,5371908,0,,16203557,16203525,0,3111076800,3111076032,3880094,0,0,0,
5441012,5441012,0,,5395475,5395504,0,,5368623,5368621,0,,16205110,16205137,0,3111381120,3111384960,3878385,0,0,0,
5439556,5439556,0,,5394153,5394156,0,,5371635,5371637,0,,16205344,16205349,0,3111432192,3111427200,3878309,0,0,0,
5441238,5441238,0,,5395460,5395458,0,,5370274,5370271,0,,16206972,16206967,0,3111732480,3111731904,3876532,0,0,0,
5438243,5438243,0,,5395676,5395678,0,,5371158,5371161,0,,16205077,16205082,0,3111374784,3111380352,3878483,0,0,0,
5441320,5441320,0,,5264420,5264418,0,,5370312,5370311,0,,16076052,16076049,0,3086601984,3086602176,4008066,0,0,0,
5444424,5444424,0,,4683359,4683360,0,,5389530,5389531,0,,15517313,15517315,0,2979336192,2979332352,4566210,0,0,0,
5440661,5440661,0,,5396982,5396983,0,,5366066,5366064,0,,16203709,16203708,0,3111100032,3111105024,3879627,0,0,0,
5438562,5438562,0,,5396442,5396442,0,,5369355,5369357,0,,16204359,16204361,0,3111243072,3111240384,3879061,0,0,0,
5443323,5443323,0,,5395958,5395926,0,,5365558,5365558,0,,16204839,16204807,0,3111322944,3111320448,3878782,0,0,0,
5436790,5436790,0,,5392787,5392819,0,,5364369,5364369,0,,16193946,16193978,0,3109237632,3109244160,3889540,0,0,0,
5433073,5433073,0,,5383772,5383770,0,,5357693,5357691,0,,16174538,16174534,0,3105511296,3105505344,3909083,0,0,0,
5437706,5437706,0,,5387055,5387057,0,,5366663,5366665,0,,16191424,16191428,0,3108753408,3108757824,3892281,0,0,0,
5438188,5438188,0,,5385409,5385409,0,,5364040,5364040,0,,16187637,16187637,0,3108026304,3108020544,3896081,0,0,0,
5444403,5444403,0,,5387117,5387117,0,,5368342,5368342,0,,16199862,16199862,0,3110373504,3110378688,3883633,0,0,0,
5436709,5436709,0,,5386365,5386365,0,,5366484,5366482,0,,16189558,16189556,0,3108395136,3108394176,3894111,0,0,0,
5438804,5438804,0,,5383743,5383743,0,,5363046,5363048,0,,16185593,16185595,0,3107633856,3107637504,3897801,0,0,0,
5441134,5441134,0,,5385592,5385592,0,,5365770,5365770,0,,16192496,16192496,0,3108959232,3108952704,3890955,0,0,0,
5436460,5436460,0,,5386656,5386656,0,,5365662,5365660,0,,16188778,16188776,0,3108245376,3108244416,3894975,0,0,0,
5437432,5437432,0,,5387460,5387459,0,,5364782,5364784,0,,16189674,16189675,0,3108423552,3108422784,3893823,0,0,0,
5431740,5431740,0,,5385089,5385087,0,,5363646,5363646,0,,16180475,16180473,0,3106645056,3106645440,3903150,0,0,0,
5434103,5434103,0,,5383629,5383632,0,,5363720,5363720,0,,16181452,16181455,0,3106844928,3106843200,3902181,0,0,0,
5434072,5434072,0,,5383939,5383939,0,,5365284,5365284,0,,16183295,16183295,0,3107186496,3107194368,3900289,0,0,0,
5435183,5435183,0,,5382996,5382994,0,,5367644,5367644,0,,16185823,16185821,0,3107683776,3107675712,3897825,0,0,0,
5433048,5433048,0,,5382830,5382830,0,,5369787,5369787,0,,16185665,16185665,0,3107647680,3107648832,3897777,0,0,0,
5436823,5436823,0,,5379200,5379202,0,,5370486,5370483,0,,16186509,16186508,0,3107803968,3107808000,3897054,0,0,0,
5430778,5430778,0,,5373572,5373572,0,,5366587,5366590,0,,16170937,16170940,0,3104826048,3104824320,3912669,0,0,0,
5436600,5436600,0,,5380433,5380433,0,,5372116,5372116,0,,16189149,16189149,0,3108310464,3108311040,3894400,0,0,0,
5437021,5437021,0,,5381539,5381539,0,,5371363,5371363,0,,16189923,16189923,0,3108471360,3108472704,3893606,0,0,0,
5439267,5439267,0,,5380484,5380484,0,,5370488,5370488,0,,16190239,16190239,0,3108519744,3108520512,3893400,0,0,0,
5434009,5434009,0,,5381640,5381640,0,,5372994,5372994,0,,16188643,16188643,0,3108225600,3108220032,3895063,0,0,0,
5435698,5435698,0,,5378591,5378591,0,,5368367,5368367,0,,16182656,16182656,0,3107063808,3107068416,3900805,0,0,0,
5440701,5440701,0,,5380973,5380971,0,,5371743,5371743,0,,16193417,16193415,0,3109136064,3109132992,3890166,0,0,0,
5441066,5441066,0,,5381530,5381532,0,,5371626,5371626,0,,16194222,16194224,0,3109296768,3109292160,3889334,0,0,0,
5436125,5436125,0,,5380007,5380007,0,,5372389,5372389,0,,16188521,16188521,0,3108189888,3108200256,3895158,0,0,0,
5440529,5440529,0,,5381869,5381869,0,,5373421,5373418,0,,16195819,16195816,0,3109597248,3109594944,3887648,0,0,0,
5430278,5430278,0,,5383602,5383570,0,,5369555,5369555,0,,16183435,16183403,0,3107219520,3107219904,3900213,0,0,0,
5435700,5435700,0,,5387919,5387951,0,,5368576,5368579,0,,16192195,16192230,0,3108907584,3108902400,3891417,0,0,0,
5428917,5428917,0,,5387912,5387912,0,,5369707,5369707,0,,16186536,16186536,0,3107808768,3107812224,3897000,0,0,0,
5440672,5440672,0,,5386730,5386730,0,,5366217,5366217,0,,16193619,16193619,0,3109174848,3109177344,3889868,0,0,0,
5440672,5440672,0,,5384896,5384896,0,,5367235,5367235,0,,16192803,16192803,0,3109024320,3109016640,3890873,0,0,0,
5438908,5438908,0,,5379327,5379327,0,,5369424,5369424,0,,16187659,16187659,0,3108024384,3108031488,3895781,0,0,0,
5430796,5430796,0,,5381881,5381881,0,,5371590,5371590,0,,16184267,16184267,0,3107385408,3107383680,3899323,0,0,0,
5432636,5432636,0,,5384846,5384846,0,,5373226,5373226,0,,16190708,16190708,0,3108615936,3108619008,3892879,0,0,0,
5433279,5433279,0,,5382932,5382900,0,,5372896,5372896,0,,16189107,16189075,0,3108302400,3108299328,3894486,0,0,0,
5428127,5428127,0,,5385961,5385993,0,,5371315,5371283,0,,16185403,16185403,0,3107597376,3107603328,3898229,0,0,0,
5431438,5431438,0,,5383312,5383312,0,,5370764,5370793,0,,16185514,16185543,0,3107624256,3107612160,3898010,0,0,0,
5433051,5433051,0,,5382024,5382024,0,,5368954,5368957,0,,16184029,16184032,0,3107328000,3107336640,3899528,0,0,0,
242393,242393,0,,242163,242131,0,,241499,241467,0,,726055,725991,0,139402560,139385280,175690,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
3004586,3004586,0,,2906280,2906280,0,,2952036,2952036,0,,8862902,8862902,0,1701677184,1701677184,0,0,0,0,
3401991,3401991,0,,3272265,3272273,0,,3324908,3324917,0,,9999164,9999181,0,1919841024,1919842752,92,0,0,0,
3393260,3393260,0,,3276887,3276904,0,,3329044,3329061,0,,9999191,9999225,0,1919843136,1919851200,90,0,0,0,
3398407,3398407,0,,3270125,3270100,0,,3330479,3330453,0,,9999011,9998960,0,1919810112,1919801664,281,0,0,0,
3398585,3398585,0,,3274766,3274766,0,,3325907,3325907,0,,9999258,9999258,0,1919857536,1919856192,5,0,0,0,
3392173,3392173,0,,3275857,3275857,0,,3330961,3330993,0,,9998991,9999023,0,1919806272,1919820288,250,0,0,0,
3402349,3402349,0,,3268208,3268208,0,,3328522,3328490,0,,9999079,9999047,0,1919823168,1919812800,271,0,0,0,
3394442,3394442,0,,3277123,3277123,0,,3327254,3327254,0,,9998819,9998819,0,1919773248,1919771328,426,0,0,0,
3391137,3391137,0,,3276329,3276349,0,,3331363,3331380,0,,9998829,9998866,0,1919782272,1919785536,440,0,0,0,
3402845,3402845,0,,3269522,3269502,0,,3326780,3326763,0,,9999147,9999110,0,1919829120,1919824128,194,0,0,0,
3393257,3393257,0,,3277307,3277307,0,,3328229,3328229,0,,9998793,9998793,0,1919768256,1919769600,433,0,0,0,
3396332,3396332,0,,3272139,3272171,0,,3330384,3330384,0,,9998855,9998887,0,1919780160,1919788032,431,0,0,0,
3400328,3400328,0,,3273338,3273336,0,,3325628,3325628,0,,9999294,9999292,0,1919870208,1919860992,0,0,0,0,
3393057,3393057,0,,3276112,3276100,0,,3329659,3329676,0,,9998828,9998833,0,1919769216,1919775936,444,0,0,0,
3399999,3399999,0,,3269527,3269521,0,,3329484,3329467,0,,9999010,9998987,0,1919809920,1919805504,316,0,0,0,
3395913,3395913,0,,3276755,3276743,0,,3326274,3326274,0,,9998942,9998930,0,1919796864,1919797440,326,0,0,0,
3392753,3392753,0,,3274720,3274720,0,,3331487,3331488,0,,9998960,9998961,0,1919800512,1919799168,266,0,0,0,
3402371,3402371,0,,3268792,3268792,0,,3328148,3328171,0,,9999311,9999334,0,1919867520,1919870592,49,0,0,0,
3394563,3394563,0,,3277208,3277208,0,,3327139,3327115,0,,9998910,9998886,0,1919790720,1919786112,340,0,0,0,
3392754,3392754,0,,3275007,3275013,0,,3331318,3331344,0,,9999079,9999111,0,1919823168,1919829312,177,0,0,0,
3401994,3401994,0,,3271927,3271921,0,,3325433,3325407,0,,9999354,9999322,0,1919875968,1919869824,0,0,0,0,
3393771,3393771,0,,3276224,3276224,0,,3329097,3329097,0,,9999092,9999092,0,1919825664,1919825664,134,0,0,0,
3397492,3397492,0,,3270507,3270507,0,,3330686,3330712,0,,9998685,9998711,0,1919747520,1919758656,560,0,0,0,
3398701,3398701,0,,3274805,3274805,0,,3325530,3325504,0,,9999036,9999010,0,1919814912,1919803776,329,0,0,0,
3392812,3392812,0,,3275571,3275571,0,,3330656,3330656,0,,9999039,9999039,0,1919815488,1919815488,187,0,0,0,
3401388,3401388,0,,3268733,3268733,0,,3328985,3328996,0,,9999106,9999117,0,1919828352,1919830464,120,0,0,0,
3395728,3395728,0,,3277452,3277452,0,,3326027,3326016,0,,9999207,9999196,0,1919847744,1919848704,161,0,0,0,
3390642,3390642,0,,3276021,3276021,0,,3332170,3332170,0,,9998833,9998833,0,1919775936,1919772864,409,0,0,0,
3402961,3402961,0,,3268729,3268738,0,,3327124,3327134,0,,9998814,9998833,0,1919775936,1919789760,460,0,0,0,
3393370,3393370,0,,3277502,3277493,0,,3328031,3328021,0,,9998903,9998884,0,1919785920,1919773248,433,0,0,0,
3394940,3394940,0,,3272823,3272823,0,,3331054,3331086,0,,9998817,9998849,0,1919772672,1919786880,440,0,0,0,
3402147,3402147,0,,3272342,3272342,0,,3324849,3324817,0,,9999338,9999306,0,1919872896,1919860416,0,0,0,0,
3392827,3392827,0,,3277330,3277330,0,,3328902,3328902,0,,9999059,9999059,0,1919819328,1919818368,182,0,0,0,
3399086,3399086,0,,3269282,3269314,0,,3330583,3330615,0,,9998951,9999015,0,1919798592,1919811072,294,0,0,0,
3397547,3397547,0,,3276027,3275995,0,,3325791,3325759,0,,9999365,9999301,0,1919878080,1919863680,0,0,0,0,
3392211,3392211,0,,3275701,3275701,0,,3331011,3331011,0,,9998923,9998923,0,1919793216,1919793408,303,0,0,0,
3402415,3402415,0,,3268138,3268138,0,,3328420,3328447,0,,9998973,9999000,0,1919802816,1919807808,384,0,0,0,
3394586,3394586,0,,3277100,3277104,0,,3327447,3327420,0,,9999133,9999110,0,1919834304,1919829120,116,0,0,0,
3391670,3391670,0,,3275840,3275836,0,,3331433,3331433,0,,9998943,9998939,0,1919796288,1919796288,287,0,0,0,
3402639,3402639,0,,3270070,3270070,0,,3326398,3326398,0,,9999107,9999107,0,1919828544,1919831232,239,0,0,0,
3393641,3393641,0,,3277193,3277193,0,,3328165,3328165,0,,9998999,9998999,0,1919807808,1919805120,265,0,0,0,
3396780,3396780,0,,3271295,3271295,0,,3331032,3331032,0,,9999107,9999107,0,1919828544,1919828544,119,0,0,0,
3399626,3399626,0,,3274446,3274446,0,,3325095,3325109,0,,9999167,9999181,0,1919842752,1919842752,185,0,0,0,
3393332,3393332,0,,3275395,3275395,0,,3330213,3330199,0,,9998940,9998926,0,1919793792,1919793792,318,0,0,0,
3400026,3400026,0,,3269535,3269535,0,,3329364,3329364,0,,9998925,9998925,0,1919793600,1919795520,301,0,0,0,
3396344,3396344,0,,3276994,3277026,0,,3325754,3325786,0,,9999092,9999156,0,1919825664,1919838144,183,0,0,0,
3392410,3392410,0,,3274504,3274472,0,,3332409,3332377,0,,9999323,9999259,0,1919870016,1919855616,12,0,0,0,
3402219,3402219,0,,3269553,3269553,0,,3327019,3327019,0,,9998791,9998791,0,1919767872,1919767872,465,0,0,0,
3394280,3394280,0,,3277303,3277311,0,,3327607,3327607,0,,9999190,9999198,0,1919846016,1919846016,156,0,0,0,
3393110,3393110,0,,3274436,3274459,0,,3331459,3331459,0,,9999005,9999028,0,1919807424,1919813376,198,0,0,0,
3401790,3401790,0,,3272038,3272017,0,,3325034,3325047,0,,9998862,9998854,0,1919785920,1919783040,431,0,0,0,
3393605,3393605,0,,3276353,3276350,0,,3329363,3329352,0,,9999321,9999307,0,1919866944,1919864064,0,0,0,0,
3398268,3398268,0,,3270085,3270078,0,,3330609,3330607,0,,9998962,9998953,0,1919798976,1919798784,291,0,0,0,
3398666,3398666,0,,3274808,3274812,0,,3325805,3325805,0,,9999279,9999283,0,1919862336,1919867520,0,0,0,0,
3392454,3392454,0,,3276196,3276192,0,,3330440,3330440,0,,9999090,9999086,0,1919824512,1919819328,241,0,0,0,
3401771,3401771,0,,3267862,3267874,0,,3329299,3329301,0,,9998932,9998946,0,1919795328,1919798976,294,0,0,0,
3395524,3395524,0,,3277843,3277863,0,,3325981,3325979,0,,9999348,9999366,0,1919880576,1919877696,0,0,0,0,
3390916,3390916,0,,3276063,3276031,0,,3332103,3332103,0,,9999082,9999050,0,1919817600,1919816832,180,0,0,0,
3403233,3403233,0,,3269120,3269120,0,,3326695,3326695,0,,9999048,9999048,0,1919817216,1919820288,208,0,0,0,
3393764,3393764,0,,3277226,3277240,0,,3328162,3328190,0,,9999152,9999194,0,1919845248,1919842176,157,0,0,0,
3395504,3395504,0,,3272878,3272864,0,,3330729,3330701,0,,9999111,9999069,0,1919821248,1919821248,160,0,0,0,
3401334,3401334,0,,3272514,3272514,0,,3325235,3325243,0,,9999083,9999091,0,1919825472,1919825472,176,0,0,0,
2421302,2421302,0,,2333380,2333380,0,,2372686,2372678,0,,7127368,7127360,0,1368453120,1368453120,295,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
1258098,1258098,0,,1217643,1217663,0,,1232871,1232903,0,,3708612,3708664,0,712057344,712065600,2028,0,0,0,
5114977,5114977,0,,4925192,4925172,0,,5014016,5013984,0,,15054185,15054133,0,2890399680,2890391424,8640,0,0,0,
5114935,5114935,0,,4925213,4925213,0,,5014540,5014540,0,,15054688,15054688,0,2890500096,2890500096,8283,0,0,0,
5114522,5114522,0,,4925464,4925464,0,,5013977,5013994,0,,15053963,15053980,0,2890360896,2890364160,8869,0,0,0,
5115354,5115354,0,,4924754,4924754,0,,5014072,5014065,0,,15054180,15054173,0,2890404480,2890401408,8464,0,0,0,
5113981,5113981,0,,4926223,4926255,0,,5013960,5013950,0,,15054164,15054186,0,2890397568,2890403520,8803,0,0,0,
5114109,5114109,0,,4924894,4924862,0,,5014816,5014847,0,,15053819,15053818,0,2890333248,2890333056,8658,0,0,0,
5114645,5114645,0,,4924494,4924494,0,,5014828,5014826,0,,15053967,15053965,0,2890367232,2890367808,9123,0,0,0,
5114988,5114988,0,,4925050,4925050,0,,5014694,5014665,0,,15054732,15054703,0,2890502976,2890499136,8370,0,0,0,
5115083,5115083,0,,4924677,4924705,0,,5014360,5014360,0,,15054120,15054148,0,2890391040,2890402368,8647,0,0,0,
5114828,5114828,0,,4925729,4925709,0,,5014023,5014026,0,,15054580,15054563,0,2890479936,2890467456,8373,0,0,0,
5113543,5113543,0,,4925514,4925538,0,,5014421,5014428,0,,15053478,15053509,0,2890269120,2890277376,9026,0,0,0,
5114159,5114159,0,,4926654,4926654,0,,5013964,5013974,0,,15054777,15054787,0,2890519104,2890524096,8023,0,0,0,
5113312,5113312,0,,4925660,4925660,0,,5014069,5014081,0,,15053041,15053053,0,2890180032,2890178880,9869,0,0,0,
5113571,5113571,0,,4927084,4927073,0,,5014423,5014421,0,,15055078,15055065,0,2890584768,2890576128,7802,0,0,0,
5113739,5113739,0,,4925987,4925980,0,,5014679,5014681,0,,15054405,15054400,0,2890442112,2890442304,8337,0,0,0,
5113508,5113508,0,,4927008,4927026,0,,5013792,5013792,0,,15054308,15054326,0,2890420992,2890434624,8200,0,0,0,
5113751,5113751,0,,4926130,4926130,0,,5014633,5014633,0,,15054514,15054514,0,2890472832,2890464000,8509,0,0,0,
5114184,5114184,0,,4926872,4926872,0,,5014180,5014171,0,,15055236,15055227,0,2890599168,2890600512,7803,0,0,0,
5114476,5114476,0,,4925880,4925880,0,,5014076,5014074,0,,15054432,15054430,0,2890454976,2890457664,8600,0,0,0,
5113235,5113235,0,,4926275,4926243,0,,5014035,5014027,0,,15053545,15053505,0,2890279104,2890267776,9405,0,0,0,
5114412,5114412,0,,4924701,4924733,0,,5013733,5013720,0,,15052846,15052865,0,2890143936,2890151040,9606,0,0,0,
5113878,5113878,0,,4926797,4926797,0,,5013176,5013176,0,,15053851,15053851,0,2890339392,2890343616,9259,0,0,0,
5114831,5114831,0,,4924540,4924508,0,,5014068,5014068,0,,15053439,15053407,0,2890260288,2890257024,9560,0,0,0,
5114217,5114217,0,,4925094,4925094,0,,5013643,5013665,0,,15052954,15052976,0,2890167168,2890160640,9844,0,0,0,
5114857,5114857,0,,4926277,4926309,0,,5013303,5013281,0,,15054437,15054447,0,2890451904,2890459008,8695,0,0,0,
5114570,5114570,0,,4925956,4925956,0,,5014179,5014195,0,,15054705,15054721,0,2890503360,2890501440,8247,0,0,0,
5114902,5114902,0,,4924669,4924658,0,,5013867,5013883,0,,15053438,15053443,0,2890264128,2890274304,9233,0,0,0,
5114151,5114151,0,,4925124,4925104,0,,5014851,5014819,0,,15054126,15054074,0,2890388352,2890377024,8760,0,0,0,
5113984,5113984,0,,4925728,4925727,0,,5013751,5013751,0,,15053463,15053462,0,2890264704,2890256448,9242,0,0,0,
5113872,5113872,0,,4924927,4924952,0,,5014139,5014148,0,,15052938,15052972,0,2890165824,2890173888,9698,0,0,0,
5114665,5114665,0,,4925211,4925186,0,,5013947,5013938,0,,15053823,15053789,0,2890332288,2890330752,9384,0,0,0,
5114617,5114617,0,,4926884,4926884,0,,5013205,5013206,0,,15054706,15054707,0,2890503744,2890498560,8303,0,0,0,
5114613,5114613,0,,4925279,4925289,0,,5013889,5013906,0,,15053781,15053808,0,2890327680,2890334784,9275,0,0,0,
5115348,5115348,0,,4925026,4925016,0,,5014062,5014044,0,,15054436,15054408,0,2890449792,2890442496,8029,0,0,0,
5114220,5114220,0,,4925035,4925035,0,,5014724,5014724,0,,15053979,15053979,0,2890365312,2890364160,9003,0,0,0,
5114290,5114290,0,,4926190,4926190,0,,5013903,5013908,0,,15054383,15054388,0,2890441728,2890441728,8471,0,0,0,
5114071,5114071,0,,4924923,4924944,0,,5014105,5014119,0,,15053099,15053134,0,2890193472,2890201536,9483,0,0,0,
5113040,5113040,0,,4925296,4925280,0,,5014101,5014082,0,,15052437,15052402,0,2890068864,2890060800,10812,0,0,0,
5114172,5114172,0,,4924697,4924692,0,,5014700,5014732,0,,15053569,15053596,0,2890284288,2890291008,8904,0,0,0,
5114045,5114045,0,,4924927,4924927,0,,5014590,5014590,0,,15053562,15053562,0,2890283904,2890291392,9312,0,0,0,
5115027,5115027,0,,4924583,4924600,0,,5014641,5014632,0,,15054251,15054259,0,2890416192,2890409664,8941,0,0,0,
5114328,5114328,0,,4925067,4925053,0,,5014284,5014293,0,,15053679,15053674,0,2890313088,2890313088,8957,0,0,0,
5113736,5113736,0,,4924857,4924870,0,,5014242,5014224,0,,15052835,15052830,0,2890137600,2890135680,10289,0,0,0,
5114195,5114195,0,,4925822,4925836,0,,5014423,5014409,0,,15054440,15054440,0,2890452480,2890454208,8140,0,0,0,
5114701,5114701,0,,4926443,4926445,0,,5013995,5014010,0,,15055139,15055156,0,2890589568,2890588800,7504,0,0,0,
5113956,5113956,0,,4926788,4926788,0,,5014232,5014245,0,,15054976,15054989,0,2890557888,2890559424,7961,0,0,0,
5113881,5113881,0,,4926092,4926091,0,,5014270,5014272,0,,15054243,15054244,0,2890415040,2890418304,8579,0,0,0,
5113658,5113658,0,,4926018,4925987,0,,5014542,5014544,0,,15054218,15054189,0,2890404096,2890398912,8739,0,0,0,
5113808,5113808,0,,4926282,4926314,0,,5013588,5013556,0,,15053678,15053678,0,2890312320,2890316160,8461,0,0,0,
5114127,5114127,0,,4926558,4926557,0,,5014846,5014846,0,,15055531,15055530,0,2890655808,2890660416,7820,0,0,0,
5113662,5113662,0,,4926202,4926203,0,,5014052,5014052,0,,15053916,15053917,0,2890351872,2890346112,8999,0,0,0,
5114248,5114248,0,,4927024,4927007,0,,5014017,5014017,0,,15055289,15055272,0,2890618368,2890611072,7984,0,0,0,
5114055,5114055,0,,4925727,4925712,0,,5013964,5013964,0,,15053746,15053731,0,2890316352,2890321536,9050,0,0,0,
5114075,5114075,0,,4924998,4925030,0,,5013655,5013655,0,,15052728,15052760,0,2890123776,2890125312,9642,0,0,0,
5113893,5113893,0,,4926359,4926327,0,,5013130,5013160,0,,15053382,15053380,0,2890249344,2890253376,9579,0,0,0,
5114249,5114249,0,,4925318,4925323,0,,5013888,5013861,0,,15053455,15053433,0,2890264896,2890257216,9601,0,0,0,
5114252,5114252,0,,4925255,4925273,0,,5013692,5013706,0,,15053199,15053231,0,2890215936,2890215552,10047,0,0,0,
5114668,5114668,0,,4926063,4926040,0,,5013308,5013291,0,,15054039,15053999,0,2890372224,2890371648,8625,0,0,0,
5114653,5114653,0,,4925749,4925749,0,,5014120,5014120,0,,15054522,15054522,0,2890468224,2890470720,8524,0,0,0,
5115452,5115452,0,,4925078,4925085,0,,5014040,5014045,0,,15054570,15054582,0,2890478400,2890474368,8161,0,0,0,
5114096,5114096,0,,4924861,4924862,0,,5014863,5014890,0,,15053820,15053848,0,2890340160,2890342464,9233,0,0,0,
5114335,5114335,0,,4925160,4925162,0,,5013870,5013838,0,,15053365,15053335,0,2890240320,2890237248,9291,0,0,0,
1963643,1963643,0,,1888413,1888403,0,,1924394,1924394,0,,5776450,5776440,0,1109076480,1109074944,4820,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
2983134,2983134,0,,2956130,2956162,0,,2949653,2949684,0,,8888917,8888980,0,1706672064,1706686656,754814,0,0,0,
5420222,5420222,0,,5370973,5370973,0,,5367682,5367681,0,,16158877,16158876,0,3102504384,3102501888,1376625,0,0,0,
5417741,5417741,0,,5371675,5371675,0,,5365086,5365088,0,,16154502,16154504,0,3101664384,3101673792,1381028,0,0,0,
5419129,5419129,0,,5370162,5370159,0,,5369428,5369428,0,,16158719,16158716,0,3102474048,3102469824,1377392,0,0,0,
5422361,5422361,0,,5373146,5373149,0,,5366779,5366747,0,,16162286,16162257,0,3103165056,3103154112,1373783,0,0,0,
5419231,5419231,0,,5370786,5370773,0,,5362807,5362839,0,,16152824,16152843,0,3101339712,3101345280,1383464,0,0,0,
5418559,5418559,0,,5370763,5370776,0,,5364097,5364097,0,,16153419,16153432,0,3101452800,3101457216,1381546,0,0,0,
5422644,5422644,0,,5373215,5373212,0,,5363461,5363429,0,,16159320,16159285,0,3102589440,3102588288,1376677,0,0,0,
5420227,5420227,0,,5372664,5372667,0,,5362576,5362608,0,,16155467,16155502,0,3101855808,3101856192,1380350,0,0,0,
5421749,5421749,0,,5373945,5373945,0,,5362201,5362201,0,,16157895,16157895,0,3102309696,3102314496,1377932,0,0,0,
5416408,5416408,0,,5371602,5371602,0,,5363389,5363389,0,,16151399,16151399,0,3101068608,3101063616,1384643,0,0,0,
5423253,5423253,0,,5373688,5373656,0,,5361243,5361242,0,,16158184,16158151,0,3102371328,3102368448,1377920,0,0,0,
5421607,5421607,0,,5373490,5373522,0,,5363075,5363073,0,,16158172,16158202,0,3102369024,3102369792,1376736,0,0,0,
5416383,5416383,0,,5372970,5372970,0,,5361563,5361563,0,,16150916,16150916,0,3100975872,3100978368,1385565,0,0,0,
5416616,5416616,0,,5372126,5372126,0,,5360220,5360223,0,,16148962,16148965,0,3100600704,3100603584,1386570,0,0,0,
5420724,5420724,0,,5374600,5374600,0,,5362540,5362540,0,,16157864,16157864,0,3102316032,3102310272,1377622,0,0,0,
