Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Lcore 3,,,,Lcore 4,,,,Lcore 5,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
23775,23775,0,,84443,84443,0,,20038,20038,0,,66022,66022,0,,419655,419623,0,,27191,27191,0,,641124,641092,0,123088512,123081792,51244,0,0,0,
187845,187845,0,,665761,665761,0,,157940,157943,0,,520866,520868,0,,3385935,3385967,0,,214032,214032,0,,5132379,5132416,0,985418880,985425984,262185,0,0,0,
814435,814435,0,,2886955,2886955,0,,684449,684446,0,,2257125,2257123,0,,14751973,14751973,0,,927567,927567,0,,22322504,22322499,0,4285924800,4285924800,1103257,0,0,0,
814411,814411,0,,2886563,2886590,0,,684404,684404,0,,2257192,2257192,0,,14732078,14732078,0,,927452,927452,0,,22302100,22302127,0,4282012416,4282012608,1123205,0,0,0,
814299,814299,0,,2886785,2886758,0,,684389,684389,0,,2257034,2257034,0,,14749819,14749817,0,,927443,927443,0,,22319769,22319740,0,4285388544,4285382592,1105846,0,0,0,
814344,814344,0,,2886562,2886578,0,,684445,684445,0,,2257163,2257163,0,,14753791,14753790,0,,927509,927509,0,,22323814,22323829,0,4286173632,4286179776,1100379,0,0,0,
814410,814410,0,,2886857,2886843,0,,684509,684511,0,,2257402,2257402,0,,14741420,14741423,0,,927612,927616,0,,22312210,22312205,0,4283943360,4283943168,1113665,0,0,0,
814348,814348,0,,2886436,2886434,0,,684395,684393,0,,2257025,2257025,0,,14746883,14746883,0,,927508,927504,0,,22316595,22316587,0,4284783744,4284783552,1108373,0,0,0,
814482,814482,0,,2886915,2886935,0,,684426,684426,0,,2257111,2257111,0,,14731817,14731817,0,,927508,927508,0,,22302259,22302279,0,4282037568,4282039872,1122848,0,0,0,
814292,814292,0,,2886757,2886737,0,,684398,684398,0,,2257174,2257174,0,,14726416,14726416,0,,927427,927427,0,,22296464,22296444,0,4280917440,4280915712,1128957,0,0,0,
814320,814320,0,,2886628,2886660,0,,684393,684393,0,,2257023,2257027,0,,14740546,14740514,0,,927475,927475,0,,22310385,22310389,0,4283603712,4283597376,1114997,0,0,0,
814426,814426,0,,2886920,2886915,0,,684581,684581,0,,2257578,2257574,0,,14745572,14745603,0,,927628,927628,0,,22316705,22316727,0,4284803136,4284812736,1109258,0,0,0,
814354,814354,0,,2886459,2886432,0,,684375,684375,0,,2257014,2257014,0,,14752609,14752578,0,,927494,927494,0,,22322305,22322247,0,4285873344,4285880832,1102297,0,0,0,
814339,814339,0,,2886549,2886581,0,,684376,684376,0,,2256999,2257003,0,,14725989,14726020,0,,927503,927503,0,,22295755,22295822,0,4280799360,4280804928,1128174,0,0,0,
814464,814464,0,,2886868,2886836,0,,684427,684427,0,,2257122,2257118,0,,14742948,14742949,0,,927479,927479,0,,22313308,22313273,0,4284145728,4284128832,1112170,0,0,0,
814284,814284,0,,2886650,2886650,0,,684397,684398,0,,2257123,2257123,0,,14726080,14726048,0,,927438,927438,0,,22295972,22295941,0,4280825280,4280829312,1129276,0,0,0,
814375,814375,0,,2886759,2886759,0,,684465,684464,0,,2257259,2257259,0,,14742488,14742488,0,,927544,927544,0,,22312890,22312889,0,4284071808,4284069120,1112812,0,0,0,
814369,814369,0,,2886807,2886810,0,,684502,684502,0,,2257370,2257370,0,,14739181,14739212,0,,927556,927556,0,,22309785,22309819,0,4283481984,4283473920,1115586,0,0,0,
814314,814314,0,,2886350,2886347,0,,684345,684345,0,,2256936,2256936,0,,14736059,14736060,0,,927465,927465,0,,22305469,22305467,0,4282656768,4282663488,1118001,0,0,0,
814427,814427,0,,2886946,2886946,0,,684443,684443,0,,2257120,2257120,0,,14716952,14716952,0,,927560,927560,0,,22287448,22287448,0,4279177344,4279176384,1138118,0,0,0,
814412,814412,0,,2886560,2886560,0,,684404,684404,0,,2257112,2257112,0,,14741252,14741250,0,,927454,927454,0,,22311194,22311192,0,4283754432,4283769024,1113905,0,0,0,
814297,814297,0,,2886688,2886692,0,,684380,684380,0,,2257035,2257050,0,,14740948,14740950,0,,927424,927424,0,,22310772,22310793,0,4283672832,4283662848,1114252,0,0,0,
814353,814353,0,,2886716,2886726,0,,684464,684464,0,,2257346,2257363,0,,14734608,14734608,0,,927538,927538,0,,22305025,22305052,0,4282574592,4282578048,1120371,0,0,0,
814405,814405,0,,2886813,2886799,0,,684506,684506,0,,2257314,2257282,0,,14741384,14741384,0,,927619,927619,0,,22312041,22311995,0,4283898816,4283892864,1113727,0,0,0,
814344,814344,0,,2886426,2886426,0,,684391,684391,0,,2257006,2257009,0,,14748580,14748580,0,,927489,927492,0,,22318236,22318242,0,4285101504,4285105536,1106398,0,0,0,
352246,352246,0,,1248894,1248894,0,,295981,295981,0,,976171,976168,0,,6377900,6377868,0,,401084,401081,0,,9652276,9652238,0,1853229696,1853217408,488795,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
669647,669647,0,,2373643,2373643,0,,562828,562828,0,,1856108,1856108,0,,12342526,12342558,0,,762693,762699,0,,18567445,18567483,0,3564959808,3564968832,685944,0,0,0,
798798,798798,0,,2831208,2831208,0,,671280,671280,0,,2213741,2213741,0,,14748257,14748257,0,,909721,909715,0,,22173005,22172999,0,4257213120,4257210048,801522,0,0,0,
798617,798617,0,,2831121,2831122,0,,671292,671292,0,,2213898,2213898,0,,14754729,14754729,0,,909694,909694,0,,22179351,22179352,0,4258438272,4258440000,795545,0,0,0,
798693,798693,0,,2831236,2831235,0,,671186,671186,0,,2213492,2213496,0,,14736743,14736711,0,,909564,909565,0,,22160914,22160886,0,4254887424,4254891456,813930,0,0,0,
798873,798873,0,,2831336,2831336,0,,671353,671353,0,,2213954,2213950,0,,14740726,14740758,0,,909814,909813,0,,22166056,22166083,0,4255887552,4255881984,809297,0,0,0,
798627,798627,0,,2831223,2831223,0,,671317,671317,0,,2214009,2214009,0,,14734205,14734205,0,,909714,909714,0,,22159095,22159095,0,4254547392,4254552384,816735,0,0,0,
798698,798698,0,,2831237,2831258,0,,671191,671191,0,,2213497,2213497,0,,14740183,14740183,0,,909572,909572,0,,22164378,22164399,0,4255572864,4255566336,810618,0,0,0,
798843,798843,0,,2831220,2831199,0,,671339,671339,0,,2213894,2213894,0,,14745024,14745021,0,,909788,909788,0,,22170108,22170084,0,4256646720,4256651712,804200,0,0,0,
798628,798628,0,,2831296,2831296,0,,671315,671315,0,,2213970,2213970,0,,14749241,14749242,0,,909699,909699,0,,22174149,22174150,0,4257438720,4257430656,801491,0,0,0,
798707,798707,0,,2831196,2831196,0,,671179,671183,0,,2213533,2213539,0,,14746122,14746123,0,,909566,909566,0,,22170303,22170314,0,4256699520,4256705088,804666,0,0,0,
798849,798849,0,,2831265,2831265,0,,671350,671346,0,,2213926,2213920,0,,14737625,14737594,0,,909810,909810,0,,22162825,22162784,0,4255254720,4255253184,812101,0,0,0,
798596,798596,0,,2831290,2831290,0,,671317,671317,0,,2213936,2213936,0,,14743683,14743715,0,,909644,909644,0,,22168466,22168498,0,4256351616,4256352192,806975,0,0,0,
798732,798732,0,,2831119,2831119,0,,671170,671170,0,,2213483,2213485,0,,14741240,14741208,0,,909605,909605,0,,22165349,22165319,0,4255740288,4255747008,809199,0,0,0,
798777,798777,0,,2831356,2831356,0,,671359,671359,0,,2213972,2213982,0,,14740555,14740587,0,,909819,909819,0,,22165838,22165880,0,4255851264,4255838592,809579,0,0,0,
798678,798678,0,,2831285,2831285,0,,671323,671323,0,,2213968,2213956,0,,14736645,14736645,0,,909651,909652,0,,22161550,22161539,0,4255013952,4255016448,813871,0,0,0,
798737,798737,0,,2831143,2831147,0,,671173,671173,0,,2213487,2213487,0,,14745020,14745020,0,,909616,909615,0,,22169176,22169179,0,4256484096,4256484672,805837,0,0,0,
798751,798751,0,,2831360,2831356,0,,671357,671357,0,,2213946,2213946,0,,14735560,14735528,0,,909817,909817,0,,22160791,22160755,0,4254862272,4254866112,814614,0,0,0,
798689,798689,0,,2831270,2831275,0,,671320,671320,0,,2213977,2213983,0,,14740786,14740786,0,,909651,909651,0,,22165693,22165704,0,4255815168,4255814592,809762,0,0,0,
798725,798725,0,,2831069,2831064,0,,671170,671170,0,,2213498,2213492,0,,14746102,14746134,0,,909604,909605,0,,22170168,22170190,0,4256677824,4256678976,804229,0,0,0,
798777,798777,0,,2831452,2831453,0,,671357,671366,0,,2213957,2213965,0,,14739489,14739489,0,,909833,909832,0,,22164865,22164882,0,4255649664,4255648512,811129,0,0,0,
798691,798691,0,,2831277,2831276,0,,671331,671322,0,,2213991,2213987,0,,14743287,14743255,0,,909654,909654,0,,22168231,22168185,0,4256299776,4256310720,807410,0,0,0,
798725,798725,0,,2831097,2831097,0,,671171,671171,0,,2213495,2213491,0,,14749672,14749704,0,,909604,909604,0,,22173764,22173792,0,4257367104,4257355392,800703,0,0,0,
798735,798735,0,,2831413,2831413,0,,671344,671344,0,,2213924,2213924,0,,14740400,14740400,0,,909818,909818,0,,22165634,22165634,0,4255804224,4255807488,809851,0,0,0,
658884,658884,0,,2335407,2335407,0,,553700,553700,0,,1826136,1826136,0,,12166172,12166140,0,,750310,750310,0,,18290609,18290577,0,3511787136,3511778112,669701,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
350409,350409,0,,1242113,1242113,0,,294501,294501,0,,971214,971214,0,,6402036,6402068,0,,399092,399092,0,,9659365,9659397,0,1854604224,1854610368,411922,0,0,0,
806448,806448,0,,2858668,2858668,0,,677874,677874,0,,2235482,2235482,0,,14745521,14745519,0,,918553,918553,0,,22242546,22242544,0,4270569024,4270571328,954283,0,0,0,
806526,806526,0,,2858730,2858730,0,,677765,677765,0,,2235133,2235133,0,,14757935,14757905,0,,918570,918570,0,,22254659,22254629,0,4272889152,4272888192,943373,0,0,0,
806427,806427,0,,2858562,2858563,0,,677722,677722,0,,2235155,2235155,0,,14757088,14757117,0,,918391,918391,0,,22253345,22253375,0,4272647040,4272651072,944338,0,0,0,
806494,806494,0,,2858875,2858876,0,,677914,677914,0,,2235573,2235573,0,,14746170,14746173,0,,918600,918600,0,,22243626,22243630,0,4270782720,4270784640,955168,0,0,0,
806481,806481,0,,2858722,2858720,0,,677723,677725,0,,2235124,2235132,0,,14754677,14754677,0,,918561,918561,0,,22251288,22251296,0,4272249024,4272241536,946612,0,0,0,
806462,806462,0,,2858547,2858548,0,,677735,677733,0,,2235108,2235102,0,,14744319,14744317,0,,918388,918388,0,,22240559,22240550,0,4270179840,4270185984,956231,0,0,0,
806451,806451,0,,2858779,2858786,0,,677848,677849,0,,2235466,2235467,0,,14748508,14748509,0,,918540,918540,0,,22245592,22245602,0,4271155392,4271158656,953073,0,0,0,
806428,806428,0,,2858377,2858369,0,,677764,677763,0,,2235093,2235091,0,,14750967,14750967,0,,918497,918499,0,,22247126,22247117,0,4271447616,4271443200,949526,0,0,0,
806558,806558,0,,2858809,2858809,0,,677758,677758,0,,2235170,2235170,0,,14754271,14754272,0,,918507,918505,0,,22251073,22251072,0,4272206400,4272206016,946769,0,0,0,
806335,806335,0,,2858592,2858592,0,,677720,677720,0,,2235091,2235090,0,,14756623,14756621,0,,918397,918397,0,,22252758,22252755,0,4272527232,4272527232,944866,0,0,0,
806524,806524,0,,2858762,2858762,0,,677896,677896,0,,2235610,2235610,0,,14749768,14749767,0,,918654,918654,0,,22247214,22247213,0,4271466624,4271456064,951227,0,0,0,
806578,806578,0,,2858757,2858757,0,,677774,677774,0,,2235111,2235111,0,,14741177,14741180,0,,918515,918515,0,,22237912,22237915,0,4269680064,4269689088,959998,0,0,0,
806300,806300,0,,2858434,2858434,0,,677686,677686,0,,2235044,2235044,0,,14739421,14739421,0,,918344,918344,0,,22235229,22235229,0,4269162432,4269160512,960817,0,0,0,
806464,806464,0,,2858853,2858857,0,,677903,677903,0,,2235540,2235541,0,,14757146,14757143,0,,918587,918587,0,,22254493,22254495,0,4272863424,4272862464,944161,0,0,0,
806501,806501,0,,2858580,2858606,0,,677734,677734,0,,2235129,2235138,0,,14741593,14741596,0,,918559,918561,0,,22238096,22238136,0,4269721536,4269735552,959681,0,0,0,
806479,806479,0,,2858780,2858750,0,,677762,677762,0,,2235215,2235205,0,,14748336,14748304,0,,918414,918412,0,,22244986,22244912,0,4271024832,4271010624,953053,0,0,0,
806456,806456,0,,2858815,2858815,0,,677866,677868,0,,2235484,2235501,0,,14744232,14744264,0,,918561,918561,0,,22241414,22241465,0,4270364352,4270362240,957049,0,0,0,
806447,806447,0,,2858352,2858352,0,,677755,677753,0,,2235105,2235088,0,,14747256,14747224,0,,918546,918546,0,,22243461,22243410,0,4270729728,4270732032,953858,0,0,0,
806543,806543,0,,2858876,2858876,0,,677753,677753,0,,2235237,2235237,0,,14753065,14753097,0,,918455,918455,0,,22249929,22249961,0,4271998848,4271995776,947860,0,0,0,
806411,806411,0,,2858698,2858698,0,,677795,677795,0,,2235331,2235346,0,,14753744,14753712,0,,918487,918493,0,,22250466,22250455,0,4272085632,4272097728,947939,0,0,0,
806463,806463,0,,2858586,2858588,0,,677823,677823,0,,2235248,2235233,0,,14751983,14752015,0,,918553,918547,0,,22248656,22248669,0,4271739648,4271735808,948805,0,0,0,
806566,806566,0,,2858832,2858836,0,,677764,677764,0,,2235171,2235171,0,,14754206,14754204,0,,918517,918517,0,,22251056,22251058,0,4272206208,4272198720,946987,0,0,0,
806340,806340,0,,2858593,2858587,0,,677721,677721,0,,2235106,2235106,0,,14738174,14738176,0,,918400,918400,0,,22234334,22234330,0,4268988288,4268990976,963478,0,0,0,
178093,178093,0,,631266,631266,0,,149668,149668,0,,493607,493607,0,,3266764,3266732,0,,202822,202822,0,,4922220,4922188,0,945060096,945053568,207859,0,0,0,
24932,24932,0,,88432,88434,0,,21057,21057,0,,69379,69379,0,,451879,451911,0,,28471,28471,0,,684150,684184,0,131363712,131370048,24551,0,0,0,
806503,806503,0,,2858689,2858687,0,,677746,677746,0,,2235087,2235087,0,,14746523,14746523,0,,918548,918548,0,,22243096,22243094,0,4270673856,4270675008,954237,0,0,0,
806447,806447,0,,2858621,2858621,0,,677735,677735,0,,2235167,2235167,0,,14747226,14747194,0,,918396,918396,0,,22243592,22243560,0,4270764288,4270765056,954510,0,0,0,
806485,806485,0,,2858878,2858879,0,,677914,677914,0,,2235605,2235605,0,,14740448,14740448,0,,918605,918605,0,,22237935,22237936,0,4269690624,4269682752,960784,0,0,0,
806518,806518,0,,2858755,2858754,0,,677757,677757,0,,2235138,2235140,0,,14740360,14740392,0,,918580,918580,0,,22237108,22237141,0,4269518016,4269526656,961149,0,0,0,
806448,806448,0,,2858566,2858566,0,,677734,677735,0,,2235173,2235171,0,,14753232,14753232,0,,918394,918394,0,,22249547,22249546,0,4271918592,4271915328,948393,0,0,0,
806489,806489,0,,2858935,2858935,0,,677916,677916,0,,2235609,2235609,0,,14736262,14736260,0,,918609,918609,0,,22233820,22233818,0,4268894592,4268888832,965118,0,0,0,
806587,806587,0,,2858770,2858770,0,,677774,677773,0,,2235210,2235210,0,,14740150,14740152,0,,918595,918595,0,,22237086,22237087,0,4269518592,4269525120,961612,0,0,0,
806406,806406,0,,2858636,2858639,0,,677724,677725,0,,2235120,2235120,0,,14745380,14745380,0,,918396,918396,0,,22241662,22241666,0,4270399872,4270401216,956420,0,0,0,
806480,806480,0,,2858887,2858884,0,,677920,677919,0,,2235635,2235635,0,,14743514,14743514,0,,918610,918610,0,,22241046,22241042,0,4270280448,4270278336,957878,0,0,0,
806466,806466,0,,2858691,2858691,0,,677723,677723,0,,2235055,2235055,0,,14752450,14752450,0,,918539,918543,0,,22248924,22248928,0,4271797632,4271800704,948410,0,0,0,
806472,806472,0,,2858567,2858567,0,,677753,677753,0,,2235203,2235203,0,,14742474,14742474,0,,918411,918407,0,,22238880,22238876,0,4269869568,4269861888,958966,0,0,0,
806488,806488,0,,2858877,2858877,0,,677904,677906,0,,2235544,2235545,0,,14743110,14743108,0,,918594,918595,0,,22240517,22240519,0,4270170624,4270183296,958358,0,0,0,
806483,806483,0,,2858564,2858594,0,,677732,677730,0,,2235128,2235127,0,,14736392,14736362,0,,918559,918558,0,,22232858,22232854,0,4268708544,4268706240,964924,0,0,0,
806469,806469,0,,2858520,2858496,0,,677730,677730,0,,2235120,2235120,0,,14736220,14736249,0,,918392,918392,0,,22232451,22232456,0,4268633664,4268634624,963872,0,0,0,
806413,806413,0,,2858814,2858850,0,,677800,677806,0,,2235377,2235377,0,,14748079,14748050,0,,918505,918505,0,,22244988,22245001,0,4271038080,4271044224,953789,0,0,0,
806483,806483,0,,2858600,2858558,0,,677834,677828,0,,2235245,2235245,0,,14743197,14743197,0,,918579,918607,0,,22239938,22239918,0,4270064448,4270064256,958018,0,0,0,
806554,806554,0,,2858782,2858782,0,,677766,677766,0,,2235157,2235167,0,,14751184,14751216,0,,918485,918457,0,,22247928,22247942,0,4271604288,4271595072,949862,0,0,0,
806415,806415,0,,2858809,2858811,0,,677801,677801,0,,2235383,2235400,0,,14738168,14738136,0,,918499,918501,0,,22235075,22235064,0,4269138624,4269144384,963903,0,0,0,
806436,806436,0,,2858541,2858539,0,,677803,677803,0,,2235307,2235280,0,,14733023,14733055,0,,918545,918547,0,,22229655,22229660,0,4268091264,4268084160,967412,0,0,0,
806584,806584,0,,2858780,2858781,0,,677771,677771,0,,2235110,2235110,0,,14741825,14741825,0,,918514,918510,0,,22238584,22238581,0,4269804864,4269804864,959162,0,0,0,
806326,806326,0,,2858559,2858558,0,,677700,677700,0,,2235073,2235073,0,,14733472,14733440,0,,918361,918361,0,,22229491,22229458,0,4268055936,4268055936,967494,0,0,0,
806479,806479,0,,2858826,2858826,0,,677915,677915,0,,2235621,2235625,0,,14746696,14746728,0,,918612,918612,0,,22244149,22244185,0,4270883136,4270884480,954518,0,0,0,
806516,806516,0,,2858708,2858708,0,,677760,677760,0,,2235107,2235125,0,,14740447,14740447,0,,918561,918561,0,,22237099,22237117,0,4269528000,4269524352,960588,0,0,0,
503268,503268,0,,1783946,1783946,0,,422929,422929,0,,1394891,1394869,0,,9206593,9206561,0,,573113,573113,0,,13884740,13884686,0,2665857984,2665852416,600425,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
509771,509771,0,,1807090,1807090,0,,428528,428528,0,,1413188,1413188,0,,9320195,9320227,0,,580645,580645,0,,14059417,14059449,0,2699414208,2699422080,595441,0,0,0,
806432,806432,0,,2858311,2858311,0,,677733,677734,0,,2235059,2235059,0,,14751206,14751205,0,,918534,918534,0,,22247275,22247275,0,4271476800,4271475264,949636,0,0,0,
806557,806557,0,,2858996,2859007,0,,677771,677770,0,,2235264,2235264,0,,14753411,14753380,0,,918468,918468,0,,22250467,22250446,0,4272085824,4272085824,948039,0,0,0,
806450,806450,0,,2858821,2858810,0,,677853,677853,0,,2235475,2235477,0,,14744140,14744140,0,,918544,918544,0,,22241283,22241274,0,4270334976,4270332288,957672,0,0,0,
806446,806446,0,,2858435,2858435,0,,677775,677775,0,,2235172,2235170,0,,14745593,14745625,0,,918564,918567,0,,22241985,22242018,0,4270457856,4270459776,955488,0,0,0,
806555,806555,0,,2858785,2858796,0,,677767,677767,0,,2235137,2235139,0,,14750530,14750530,0,,918467,918464,0,,22247241,22247251,0,4271472192,4271466816,950399,0,0,0,
806360,806360,0,,2858663,2858652,0,,677754,677757,0,,2235204,2235202,0,,14749629,14749629,0,,918419,918419,0,,22246029,22246019,0,4271228736,4271235648,951884,0,0,0,
806486,806486,0,,2858661,2858661,0,,677841,677838,0,,2235459,2235459,0,,14745465,14745433,0,,918608,918608,0,,22242520,22242485,0,4270571520,4270564800,955167,0,0,0,
806585,806585,0,,2858784,2858784,0,,677777,677777,0,,2235114,2235114,0,,14738960,14738992,0,,918515,918515,0,,22235735,22235767,0,4269260544,4269266112,962207,0,0,0,
806342,806342,0,,2858625,2858625,0,,677723,677723,0,,2235171,2235171,0,,14733875,14733843,0,,918390,918390,0,,22230126,22230094,0,4268177088,4268180352,967768,0,0,0,
806520,806520,0,,2858825,2858825,0,,677905,677905,0,,2235603,2235603,0,,14744270,14744302,0,,918671,918671,0,,22241794,22241826,0,4270430976,4270428288,956989,0,0,0,
806576,806576,0,,2858712,2858712,0,,677771,677771,0,,2235127,2235127,0,,14741739,14741739,0,,918511,918511,0,,22238436,22238436,0,4269782784,4269777984,959457,0,0,0,
806318,806318,0,,2858535,2858535,0,,677700,677700,0,,2235059,2235060,0,,14741235,14741235,0,,918357,918357,0,,22237204,22237205,0,4269539520,4269543744,959482,0,0,0,
806489,806489,0,,2858902,2858902,0,,677914,677914,0,,2235615,2235614,0,,14745171,14745171,0,,918607,918607,0,,22242698,22242697,0,4270599552,4270599744,956218,0,0,0,
806480,806480,0,,2858695,2858695,0,,677732,677732,0,,2235088,2235088,0,,14744656,14744656,0,,918553,918555,0,,22241204,22241206,0,4270314432,4270310784,956500,0,0,0,
806476,806476,0,,2858608,2858608,0,,677754,677754,0,,2235207,2235207,0,,14728445,14728445,0,,918416,918414,0,,22224906,22224904,0,4267183296,4267180800,973170,0,0,0,
806451,806451,0,,2858815,2858815,0,,677869,677869,0,,2235481,2235481,0,,14740039,14740039,0,,918548,918552,0,,22237203,22237207,0,4269540096,4269548544,960951,0,0,0,
806444,806444,0,,2858314,2858314,0,,677743,677743,0,,2235074,2235074,0,,14743321,14743321,0,,918538,918535,0,,22239434,22239431,0,4269967872,4269959424,957635,0,0,0,
806544,806544,0,,2858989,2858989,0,,677757,677758,0,,2235248,2235248,0,,14746154,14746154,0,,918463,918462,0,,22243155,22243155,0,4270685760,4270691328,955043,0,0,0,
806416,806416,0,,2858657,2858687,0,,677802,677801,0,,2235365,2235365,0,,14744419,14744419,0,,918498,918498,0,,22241157,22241186,0,4270308864,4270315584,957172,0,0,0,
806473,806473,0,,2858558,2858528,0,,677826,677826,0,,2235226,2235226,0,,14739868,14739865,0,,918564,918564,0,,22236515,22236482,0,4269403200,4269402048,961098,0,0,0,
806560,806560,0,,2858811,2858811,0,,677767,677767,0,,2235176,2235176,0,,14752495,14752466,0,,918498,918498,0,,22249307,22249278,0,4271863296,4271864448,948693,0,0,0,
806337,806337,0,,2858633,2858656,0,,677715,677715,0,,2235099,2235099,0,,14742256,14742288,0,,918403,918403,0,,22238443,22238498,0,4269796032,4269785472,959181,0,0,0,
806503,806503,0,,2858688,2858665,0,,677881,677881,0,,2235550,2235550,0,,14751540,14751540,0,,918632,918632,0,,22248794,22248771,0,4271760768,4271773632,948900,0,0,0,
16042,16042,0,,56797,56797,0,,13479,13479,0,,44402,44402,0,,301893,301861,0,,18247,18247,0,,450860,450828,0,86555904,86541312,18574,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
