Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Lcore 3,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
10671185,10671185,0,,10024338,10024349,0,,10344405,10344405,0,,11156602,11156602,0,,42196530,42196541,0,10802321920,10802322432,486007,0,0,0,
10625867,10625867,0,,9985931,9985899,0,,10308948,10308948,0,,11140241,11140241,0,,42060987,42060955,0,10767604480,10767607040,466404,0,0,0,
10659427,10659427,0,,10008555,10008587,0,,10330191,10330190,0,,11156196,11156196,0,,42154369,42154400,0,10791518208,10791521792,468514,0,0,0,
10658454,10658454,0,,10009302,10009302,0,,10329395,10329396,0,,11155675,11155643,0,,42152826,42152795,0,10791123712,10791121920,467500,0,0,0,
10660188,10660188,0,,10013042,10013042,0,,10331563,10331563,0,,11156164,11156193,0,,42160957,42160986,0,10793204224,10793203968,474871,0,0,0,
4679553,4679553,0,,4397456,4397424,0,,4535567,4535535,0,,4900106,4900077,0,,18512682,18512589,0,4739230976,4739204352,213427,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
2989602,2989602,0,,2810228,2810256,0,,2901628,2901660,0,,3162700,3162732,0,,11864158,11864250,0,3037248000,3037278976,95119,0,0,0,
10676819,10676819,0,,10036960,10036964,0,,10358105,10358105,0,,11156130,11156130,0,,42228014,42228018,0,10810364416,10810362880,511156,0,0,0,
10678695,10678695,0,,10037669,10037665,0,,10358751,10358751,0,,11154560,11154560,0,,42229675,42229671,0,10810796800,10810796800,512137,0,0,0,
10672296,10672296,0,,10027323,10027324,0,,10347111,10347109,0,,11157661,11157629,0,,42204391,42204358,0,10804322816,10804324864,489428,0,0,0,
10672133,10672133,0,,10025348,10025351,0,,10346068,10346070,0,,11157695,11157726,0,,42201244,42201280,0,10803519488,10803517184,488372,0,0,0,
10677061,10677061,0,,10039397,10039397,0,,10360238,10360230,0,,11155934,11155935,0,,42232630,42232623,0,10811559680,10811554304,515552,0,0,0,
10680206,10680206,0,,10039725,10039723,0,,10361042,10361050,0,,11158290,11158290,0,,42239263,42239269,0,10813236480,10813244672,512336,0,0,0,
10676612,10676612,0,,10032128,10032115,0,,10353582,10353580,0,,11157573,11157573,0,,42219895,42219880,0,10808305664,10808283904,502006,0,0,0,
10650296,10650296,0,,10002466,10002481,0,,10323503,10323484,0,,11157155,11157155,0,,42133420,42133416,0,10786154496,10786166784,460036,0,0,0,
10655833,10655833,0,,10007953,10007945,0,,10330875,10330894,0,,11158260,11158260,0,,42152921,42152932,0,10791144704,10791138048,466608,0,0,0,
10663974,10663974,0,,10012912,10012907,0,,10333363,10333355,0,,11158543,11158511,0,,42168792,42168747,0,10795205120,10795206656,467160,0,0,0,
10662668,10662668,0,,10011588,10011595,0,,10331733,10331743,0,,11159556,11159588,0,,42165545,42165594,0,10794392064,10794376448,467352,0,0,0,
10662117,10662117,0,,10016089,10016095,0,,10334238,10334236,0,,11157673,11157673,0,,42170117,42170121,0,10795534592,10795558912,477064,0,0,0,
10647083,10647083,0,,9998479,9998479,0,,10316424,10316420,0,,11158266,11158266,0,,42120252,42120248,0,10782791680,10782789376,447106,0,0,0,
10641460,10641460,0,,9994710,9994696,0,,10316112,10316118,0,,11157430,11157398,0,,42109712,42109672,0,10780084224,10780089344,451520,0,0,0,
10662779,10662779,0,,10014891,10014873,0,,10338843,10338843,0,,11157876,11157908,0,,42174389,42174403,0,10796630784,10796639744,478435,0,0,0,
10655725,10655725,0,,10006473,10006505,0,,10325925,10325925,0,,11157247,11157247,0,,42145370,42145402,0,10789222912,10789221888,462143,0,0,0,
7551384,7551384,0,,7091715,7091683,0,,7319223,7319191,0,,7910370,7910338,0,,29872692,29872596,0,7647400960,7647364096,337308,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
