Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Lcore 3,,,,Lcore 4,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
3020799,3020799,0,,3094190,3094190,0,,3192951,3192951,0,,2710836,2710836,0,,3044078,3044078,0,,15062854,15062854,0,2892067968,2892066432,0,0,0,0,
3021035,3021035,0,,3093800,3093826,0,,3193283,3193283,0,,2710747,2710747,0,,3043788,3043788,0,,15062653,15062679,0,2892034368,2892034368,175,0,0,0,
3021039,3021039,0,,3094460,3094434,0,,3193608,3193608,0,,2710556,2710556,0,,3043217,3043217,0,,15062880,15062854,0,2892067968,2892067968,0,0,0,0,
3020918,3020918,0,,3094190,3094190,0,,3193112,3193112,0,,2711318,2711318,0,,3043237,3043237,0,,15062775,15062775,0,2892052800,2892052800,79,0,0,0,
3020836,3020836,0,,3093320,3093320,0,,3194595,3194595,0,,2711251,2711251,0,,3042626,3042626,0,,15062628,15062628,0,2892024576,2892024576,226,0,0,0,
3021267,3021267,0,,3094321,3094321,0,,3193068,3193072,0,,2710002,2710004,0,,3044022,3044054,0,,15062680,15062718,0,2892037056,2892048576,108,0,0,0,
3021174,3021174,0,,3094650,3094662,0,,3193551,3193573,0,,2710445,2710443,0,,3043070,3043038,0,,15062890,15062890,0,2892074688,2892078912,45,0,0,0,
3021397,3021397,0,,3093717,3093706,0,,3193829,3193814,0,,2710469,2710469,0,,3043196,3043196,0,,15062608,15062582,0,2892020736,2892015360,238,0,0,0,
3021019,3021019,0,,3094898,3094897,0,,3192672,3192661,0,,2710929,2710929,0,,3043177,3043177,0,,15062695,15062683,0,2892035520,2892038400,170,0,0,0,
3020470,3020470,0,,3094422,3094422,0,,3194040,3194040,0,,2710057,2710067,0,,3043881,3043881,0,,15062870,15062880,0,2892077184,2892070848,12,0,0,0,
3021040,3021040,0,,3093910,3093910,0,,3193293,3193293,0,,2710766,2710767,0,,3043870,3043880,0,,15062879,15062890,0,2892074880,2892067968,0,0,0,0,
3020668,3020668,0,,3094341,3094342,0,,3193410,3193429,0,,2710786,2710789,0,,3043557,3043547,0,,15062762,15062775,0,2892045504,2892053376,77,0,0,0,
3021072,3021072,0,,3094314,3094328,0,,3193516,3193497,0,,2710318,2710304,0,,3043621,3043630,0,,15062841,15062831,0,2892066240,2892060480,50,0,0,0,
3021065,3021065,0,,3094486,3094471,0,,3193530,3193530,0,,2710531,2710531,0,,3043277,3043268,0,,15062889,15062865,0,2892070080,2892067968,0,0,0,0,
3021170,3021170,0,,3093988,3093988,0,,3193680,3193680,0,,2710706,2710706,0,,3043310,3043310,0,,15062854,15062854,0,2892067968,2892067968,0,0,0,0,
3021357,3021357,0,,3094447,3094447,0,,3193571,3193571,0,,2710757,2710757,0,,3042503,3042506,0,,15062635,15062638,0,2892026880,2892028800,219,0,0,0,
3020510,3020510,0,,3095394,3095394,0,,3193971,3193971,0,,2710368,2710384,0,,3042627,3042631,0,,15062870,15062890,0,2892075648,2892077376,0,0,0,0,
3020639,3020639,0,,3094585,3094585,0,,3193547,3193552,0,,2710704,2710688,0,,3043322,3043332,0,,15062797,15062796,0,2892052800,2892055680,64,0,0,0,
3021146,3021146,0,,3093709,3093719,0,,3194208,3194203,0,,2710758,2710758,0,,3043056,3043060,0,,15062877,15062886,0,2892072960,2892070464,51,0,0,0,
3021417,3021417,0,,3094822,3094812,0,,3193015,3193015,0,,2710728,2710728,0,,3042903,3042882,0,,15062885,15062854,0,2892072000,2892067968,0,0,0,0,
3021248,3021248,0,,3095148,3095148,0,,3193526,3193526,0,,2710422,2710422,0,,3042425,3042425,0,,15062769,15062769,0,2892051648,2892051648,85,0,0,0,
3020747,3020747,0,,3094037,3094037,0,,3194722,3194723,0,,2710304,2710306,0,,3043044,3043046,0,,15062854,15062859,0,2892069120,2892070272,0,0,0,0,
3021643,3021643,0,,3094477,3094477,0,,3193208,3193207,0,,2710253,2710251,0,,3043273,3043271,0,,15062854,15062849,0,2892067200,2892067008,0,0,0,0,
3021315,3021315,0,,3093800,3093800,0,,3193132,3193133,0,,2710664,2710667,0,,3043737,3043740,0,,15062648,15062655,0,2892029760,2892030144,206,0,0,0,
3020910,3020910,0,,3094175,3094175,0,,3193809,3193811,0,,2710830,2710833,0,,3043131,3043130,0,,15062855,15062859,0,2892066816,2892067200,0,0,0,0,
3021383,3021383,0,,3094363,3094363,0,,3193142,3193139,0,,2709956,2709950,0,,3043728,3043758,0,,15062572,15062593,0,2892019584,2892020352,195,0,0,0,
3021251,3021251,0,,3094167,3094167,0,,3193978,3193979,0,,2710210,2710212,0,,3043168,3043137,0,,15062774,15062746,0,2892048576,2892046656,166,0,0,0,
3021698,3021698,0,,3093830,3093862,0,,3193541,3193540,0,,2710050,2710048,0,,3043666,3043665,0,,15062785,15062813,0,2892052608,2892058560,0,0,0,0,
3021131,3021131,0,,3093781,3093750,0,,3193747,3193747,0,,2710393,2710394,0,,3043461,3043466,0,,15062513,15062488,0,2892002880,2891998848,380,0,0,0,
3021142,3021142,0,,3095219,3095226,0,,3193332,3193343,0,,2710359,2710358,0,,3042862,3042857,0,,15062914,15062926,0,2892082752,2892084096,17,0,0,0,
3021819,3021819,0,,3094036,3094028,0,,3192555,3192554,0,,2710806,2710828,0,,3043448,3043461,0,,15062664,15062690,0,2892036480,2892038592,129,0,0,0,
3021065,3021065,0,,3094808,3094840,0,,3193292,3193282,0,,2710746,2710724,0,,3042929,3042916,0,,15062840,15062827,0,2892056640,2892064320,43,0,0,0,
3022018,3022018,0,,3094057,3094025,0,,3193217,3193217,0,,2710304,2710304,0,,3043066,3043066,0,,15062662,15062630,0,2892032064,2892022080,97,0,0,0,
3020857,3020857,0,,3094241,3094242,0,,3193037,3193041,0,,2710748,2710766,0,,3044004,3044004,0,,15062887,15062910,0,2892077760,2892077376,156,0,0,0,
3021061,3021061,0,,3093811,3093810,0,,3193197,3193200,0,,2710840,2710827,0,,3043849,3043865,0,,15062758,15062763,0,2892046080,2892052416,101,0,0,0,
3021032,3021032,0,,3094524,3094543,0,,3193699,3193692,0,,2710564,2710559,0,,3043081,3043086,0,,15062900,15062912,0,2892083520,2892073920,0,0,0,0,
3020915,3020915,0,,3094104,3094117,0,,3192994,3192994,0,,2711349,2711349,0,,3043374,3043353,0,,15062736,15062728,0,2892043776,2892045696,142,0,0,0,
3021024,3021024,0,,3093392,3093360,0,,3194588,3194588,0,,2711279,2711279,0,,3042578,3042578,0,,15062861,15062829,0,2892063168,2892061248,35,0,0,0,
3021343,3021343,0,,3094299,3094299,0,,3193216,3193216,0,,2709988,2709988,0,,3044008,3044008,0,,15062854,15062854,0,2892068544,2892069888,0,0,0,0,
3020997,3020997,0,,3094702,3094702,0,,3193449,3193449,0,,2710254,2710254,0,,3043212,3043212,0,,15062614,15062614,0,2892021312,2892020736,240,0,0,0,
3021492,3021492,0,,3093660,3093660,0,,3193681,3193713,0,,2710656,2710656,0,,3043199,3043199,0,,15062688,15062720,0,2892042240,2892044736,124,0,0,0,
3020926,3020926,0,,3094911,3094912,0,,3192883,3192851,0,,2710799,2710823,0,,3043129,3043129,0,,15062648,15062641,0,2892027264,2892031680,300,0,0,0,
3020487,3020487,0,,3094405,3094406,0,,3193995,3193995,0,,2710139,2710123,0,,3043792,3043824,0,,15062818,15062835,0,2892058368,2892060096,17,0,0,0,
3020999,3020999,0,,3093853,3093876,0,,3193374,3193374,0,,2710790,2710782,0,,3043908,3043876,0,,15062924,15062907,0,2892083904,2892074496,0,0,0,0,
3020576,3020576,0,,3094427,3094402,0,,3193306,3193306,0,,2710838,2710838,0,,3043554,3043554,0,,15062701,15062676,0,2892033792,2892033792,178,0,0,0,
3021030,3021030,0,,3094228,3094228,0,,3193612,3193612,0,,2710286,2710292,0,,3043657,3043668,0,,15062813,15062830,0,2892065664,2892069504,49,0,0,0,
3020924,3020924,0,,3094562,3094567,0,,3193462,3193462,0,,2710395,2710395,0,,3043313,3043302,0,,15062656,15062650,0,2892027456,2892032640,195,0,0,0,
3021099,3021099,0,,3094020,3094021,0,,3193699,3193712,0,,2710768,2710788,0,,3043242,3043260,0,,15062828,15062880,0,2892063552,2892062976,40,0,0,0,
3021461,3021461,0,,3094419,3094413,0,,3193516,3193518,0,,2710758,2710732,0,,3042631,3042613,0,,15062785,15062737,0,2892053952,2892045504,146,0,0,0,
3020506,3020506,0,,3095316,3095316,0,,3194001,3193995,0,,2710455,2710455,0,,3042599,3042599,0,,15062877,15062871,0,2892071232,2892071232,0,0,0,0,
3020450,3020450,0,,3094649,3094649,0,,3193631,3193622,0,,2710711,2710711,0,,3043256,3043270,0,,15062697,15062702,0,2892038784,2892038784,152,0,0,0,
3021102,3021102,0,,3093755,3093755,0,,3194146,3194146,0,,2710754,2710754,0,,3042911,3042897,0,,15062668,15062654,0,2892029568,2892029568,200,0,0,0,
3021327,3021327,0,,3094820,3094820,0,,3193012,3193012,0,,2710683,2710683,0,,3043012,3043012,0,,15062854,15062854,0,2892067968,2892067968,0,0,0,0,
3021254,3021254,0,,3095021,3095021,0,,3193530,3193530,0,,2710394,2710394,0,,3042513,3042513,0,,15062712,15062712,0,2892040896,2892042432,142,0,0,0,
3020808,3020808,0,,3094057,3094063,0,,3194710,3194711,0,,2710282,2710283,0,,3042999,3043004,0,,15062856,15062869,0,2892070464,2892080256,0,0,0,0,
3021576,3021576,0,,3094444,3094459,0,,3193260,3193268,0,,2710318,2710331,0,,3043288,3043283,0,,15062886,15062917,0,2892080256,2892072576,17,0,0,0,
3021262,3021262,0,,3093953,3093936,0,,3193010,3193032,0,,2710643,2710639,0,,3043775,3043779,0,,15062643,15062648,0,2892022656,2892024960,229,0,0,0,
3020889,3020889,0,,3093989,3094002,0,,3193972,3193941,0,,2710884,2710874,0,,3043120,3043134,0,,15062854,15062840,0,2892071040,2892065088,24,0,0,0,
119885,119885,0,,122379,122362,0,,125271,125271,0,,107212,107212,0,,122209,122191,0,,596956,596921,0,114608832,114608832,297,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
3031230,3031230,0,,3102761,3102785,0,,3203670,3203699,0,,2719636,2719653,0,,3052806,3052837,0,,15110103,15110204,0,2901148608,2901159168,4902,0,0,0,
4526425,4526425,0,,4637254,4637233,0,,4788577,4788549,0,,4067289,4067277,0,,4563339,4563308,0,,22582884,22582792,0,4335906624,4335900864,10910,0,0,0,
4529247,4529247,0,,4639516,4639513,0,,4790015,4790021,0,,4064668,4064669,0,,4559809,4559817,0,,22583255,22583267,0,4335988416,4335986688,10540,0,0,0,
4524650,4524650,0,,4637610,4637610,0,,4790779,4790772,0,,4066949,4066943,0,,4563624,4563616,0,,22583612,22583591,0,4336048320,4336052160,10529,0,0,0,
4530654,4530654,0,,4637758,4637758,0,,4788688,4788688,0,,4064999,4065031,0,,4562302,4562333,0,,22584401,22584464,0,4336204992,4336212288,9329,0,0,0,
4524688,4524688,0,,4639274,4639276,0,,4791860,4791892,0,,4066464,4066432,0,,4561348,4561324,0,,22583634,22583612,0,4336059456,4336052544,10425,0,0,0,
4530798,4530798,0,,4637041,4637053,0,,4787892,4787876,0,,4065292,4065292,0,,4564410,4564432,0,,22585433,22585451,0,4336412736,4336408128,8069,0,0,0,
4526226,4526226,0,,4639288,4639274,0,,4792429,4792413,0,,4066112,4066132,0,,4561367,4561347,0,,22585422,22585392,0,4336389696,4336402560,9003,0,0,0,
4529948,4529948,0,,4636970,4636976,0,,4788040,4788048,0,,4065658,4065651,0,,4564550,4564541,0,,22585166,22585164,0,4336357056,4336347456,8392,0,0,0,
4526959,4526959,0,,4638711,4638723,0,,4792404,4792405,0,,4064762,4064768,0,,4562440,4562472,0,,22585276,22585327,0,4336379136,4336381632,8717,0,0,0,
4527714,4527714,0,,4636983,4636965,0,,4787726,4787717,0,,4066806,4066787,0,,4565665,4565662,0,,22584894,22584845,0,4336288320,4336292160,8403,0,0,0,
4529123,4529123,0,,4639679,4639684,0,,4791428,4791435,0,,4064381,4064381,0,,4561573,4561576,0,,22586184,22586199,0,4336549632,4336544640,8215,0,0,0,
4527573,4527573,0,,4637158,4637153,0,,4788560,4788553,0,,4067270,4067270,0,,4564431,4564420,0,,22584992,22584969,0,4336316160,4336323840,9423,0,0,0,
4529607,4529607,0,,4639618,4639618,0,,4790258,4790258,0,,4064713,4064713,0,,4561170,4561180,0,,22585366,22585376,0,4336390272,4336381632,8233,0,0,0,
4525913,4525913,0,,4638490,4638490,0,,4790804,4790812,0,,4066871,4066880,0,,4563521,4563502,0,,22585599,22585597,0,4336439232,4336440000,8861,0,0,0,
4530593,4530593,0,,4637279,4637279,0,,4789008,4789007,0,,4064894,4064890,0,,4562506,4562526,0,,22584280,22584295,0,4336179840,4336182144,9214,0,0,0,
4526048,4526048,0,,4639014,4639014,0,,4791497,4791522,0,,4066865,4066860,0,,4561668,4561636,0,,22585092,22585080,0,4336335360,4336339200,9049,0,0,0,
4530340,4530340,0,,4636500,4636500,0,,4788714,4788696,0,,4065195,4065204,0,,4565324,4565324,0,,22586073,22586064,0,4336527744,4336527744,7628,0,0,0,
4526090,4526090,0,,4639494,4639512,0,,4792021,4792023,0,,4066228,4066229,0,,4562428,4562435,0,,22586261,22586289,0,4336568832,4336557696,8239,0,0,0,
4530309,4530309,0,,4636892,4636874,0,,4788008,4788023,0,,4065634,4065624,0,,4564942,4564967,0,,22585785,22585797,0,4336462272,4336474176,7924,0,0,0,
4526957,4526957,0,,4639046,4639046,0,,4792246,4792230,0,,4064821,4064821,0,,4562931,4562899,0,,22586001,22585953,0,4336515648,4336510080,8072,0,0,0,
4527779,4527779,0,,4636647,4636647,0,,4787799,4787784,0,,4066678,4066678,0,,4565031,4565060,0,,22583934,22583948,0,4336112448,4336110912,9381,0,0,0,
4527875,4527875,0,,4639253,4639285,0,,4791761,4791761,0,,4064343,4064343,0,,4561642,4561642,0,,22584874,22584906,0,4336296000,4336302336,9310,0,0,0,
4527320,4527320,0,,4637453,4637421,0,,4788103,4788103,0,,4067369,4067369,0,,4565320,4565291,0,,22585565,22585504,0,4336428288,4336427520,8921,0,0,0,
4529018,4529018,0,,4639721,4639721,0,,4790146,4790151,0,,4064478,4064492,0,,4560799,4560815,0,,22584162,22584197,0,4336164096,4336154688,9240,0,0,0,
4525260,4525260,0,,4638546,4638578,0,,4790475,4790472,0,,4066930,4066917,0,,4564388,4564373,0,,22585599,22585600,0,4336430208,4336433664,8759,0,0,0,
4530385,4530385,0,,4637294,4637262,0,,4789126,4789137,0,,4064925,4064924,0,,4563991,4564022,0,,22585721,22585730,0,4336460928,4336462272,7970,0,0,0,
4526003,4526003,0,,4639660,4639664,0,,4791177,4791196,0,,4067013,4067023,0,,4562744,4562712,0,,22586597,22586598,0,4336626048,4336627584,7592,0,0,0,
4530002,4530002,0,,4635744,4635772,0,,4788931,4788930,0,,4065201,4065191,0,,4564496,4564496,0,,22584374,22584391,0,4336203648,4336209024,9053,0,0,0,
4526259,4526259,0,,4639802,4639770,0,,4791714,4791689,0,,4065987,4065994,0,,4562729,4562729,0,,22586491,22586441,0,4336604160,4336593408,8101,0,0,0,
4530511,4530511,0,,4636803,4636829,0,,4788011,4788017,0,,4065785,4065785,0,,4565050,4565069,0,,22586160,22586211,0,4336547328,4336554048,7633,0,0,0,
4527001,4527001,0,,4639187,4639163,0,,4792262,4792250,0,,4064891,4064893,0,,4563164,4563145,0,,22586505,22586452,0,4336602048,4336600128,7506,0,0,0,
4528075,4528075,0,,4636896,4636894,0,,4787895,4787895,0,,4066454,4066445,0,,4565164,4565194,0,,22584484,22584503,0,4336220160,4336217088,8533,0,0,0,
4527871,4527871,0,,4638721,4638753,0,,4792057,4792057,0,,4064358,4064365,0,,4562715,4562717,0,,22585722,22585763,0,4336458624,4336467648,8615,0,0,0,
4526874,4526874,0,,4637530,4637498,0,,4788138,4788138,0,,4067234,4067227,0,,4567150,4567118,0,,22586926,22586855,0,4336688448,4336680000,7573,0,0,0,
4529015,4529015,0,,4639317,4639317,0,,4790475,4790489,0,,4064387,4064388,0,,4562214,4562246,0,,22585408,22585455,0,4336401216,4336404864,7953,0,0,0,
4525132,4525132,0,,4638541,4638542,0,,4790237,4790240,0,,4067312,4067312,0,,4566133,4566101,0,,22587355,22587327,0,4336769664,4336762944,7322,0,0,0,
4530759,4530759,0,,4637190,4637214,0,,4789177,4789165,0,,4064799,4064798,0,,4564555,4564587,0,,22586480,22586523,0,4336609536,4336614144,7207,0,0,0,
4526247,4526247,0,,4639720,4639717,0,,4791283,4791289,0,,4066958,4066967,0,,4563656,4563632,0,,22587864,22587852,0,4336869504,4336865856,6313,0,0,0,
4530230,4530230,0,,4635689,4635667,0,,4789142,4789163,0,,4065401,4065392,0,,4565946,4565970,0,,22586408,22586422,0,4336591296,4336596096,7021,0,0,0,
4526472,4526472,0,,4640252,4640252,0,,4791510,4791499,0,,4065729,4065729,0,,4563957,4563925,0,,22587920,22587877,0,4336878336,4336875072,6425,0,0,0,
4530498,4530498,0,,4636765,4636774,0,,4788251,4788230,0,,4065890,4065919,0,,4565616,4565616,0,,22587020,22587037,0,4336705536,4336712064,6747,0,0,0,
4526360,4526360,0,,4639701,4639696,0,,4792098,4792098,0,,4065002,4064973,0,,4564312,4564312,0,,22587473,22587439,0,4336794048,4336782336,6628,0,0,0,
4528465,4528465,0,,4636831,4636836,0,,4788121,4788139,0,,4066636,4066644,0,,4566619,4566651,0,,22586672,22586735,0,4336643328,4336658880,6945,0,0,0,
4528502,4528502,0,,4638695,4638716,0,,4792152,4792148,0,,4063992,4064009,0,,4563128,4563096,0,,22586469,22586471,0,4336606272,4336595904,6907,0,0,0,
4526314,4526314,0,,4637611,4637585,0,,4788106,4788093,0,,4067333,4067311,0,,4567157,4567169,0,,22586521,22586472,0,4336606272,4336605120,8090,0,0,0,
4528877,4528877,0,,4639241,4639237,0,,4790624,4790629,0,,4064420,4064429,0,,4562317,4562316,0,,22585479,22585488,0,4336411392,4336415808,8171,0,0,0,
4525558,4525558,0,,4638119,4638119,0,,4789896,4789922,0,,4067341,4067339,0,,4566070,4566059,0,,22586984,22586997,0,4336701696,4336709760,7219,0,0,0,
4530350,4530350,0,,4637367,4637367,0,,4789380,4789348,0,,4064576,4064566,0,,4564392,4564424,0,,22586065,22586055,0,4336523136,4336513728,7679,0,0,0,
4525816,4525816,0,,4639600,4639618,0,,4790691,4790691,0,,4067246,4067247,0,,4563888,4563856,0,,22587241,22587228,0,4336753536,4336747968,6875,0,0,0,
4529810,4529810,0,,4635891,4635897,0,,4789782,4789812,0,,4065309,4065308,0,,4565534,4565564,0,,22586326,22586391,0,4336575360,4336585536,7234,0,0,0,
4526263,4526263,0,,4640494,4640475,0,,4790976,4790955,0,,4065665,4065665,0,,4564063,4564033,0,,22587461,22587391,0,4336790592,4336786944,6621,0,0,0,
4530034,4530034,0,,4636649,4636644,0,,4788855,4788846,0,,4065914,4065916,0,,4565574,4565574,0,,22587026,22587014,0,4336706688,4336703424,7073,0,0,0,
4525921,4525921,0,,4639697,4639697,0,,4791874,4791904,0,,4064916,4064914,0,,4564529,4564530,0,,22586937,22586966,0,4336691712,4336693440,7026,0,0,0,
4528952,4528952,0,,4636746,4636749,0,,4787889,4787879,0,,4066801,4066801,0,,4566378,4566409,0,,22586766,22586790,0,4336669440,4336665408,7043,0,0,0,
4527968,4527968,0,,4638372,4638401,0,,4792391,4792376,0,,4063839,4063843,0,,4563223,4563194,0,,22585793,22585782,0,4336464000,4336469568,7241,0,0,0,
4526751,4526751,0,,4637467,4637453,0,,4788153,4788149,0,,4067416,4067419,0,,4566871,4566900,0,,22586658,22586672,0,4336641024,4336639296,8118,0,0,0,
4528546,4528546,0,,4639826,4639813,0,,4790965,4790974,0,,4064569,4064568,0,,4562456,4562456,0,,22586362,22586357,0,4336580544,4336586880,7391,0,0,0,
4524951,4524951,0,,4638025,4638028,0,,4789637,4789649,0,,4067133,4067142,0,,4565946,4565914,0,,22585692,22585684,0,4336453248,4336450368,8371,0,0,0,
4530750,4530750,0,,4637417,4637409,0,,4789368,4789346,0,,4064752,4064737,0,,4564306,4564337,0,,22586593,22586579,0,4336622016,4336620096,6965,0,0,0,
4527035,4527035,0,,4639290,4639290,0,,4790723,4790723,0,,4067106,4067106,0,,4564324,4564322,0,,22588478,22588476,0,4336987200,4336987968,5783,0,0,0,
4529935,4529935,0,,4636735,4636758,0,,4789789,4789820,0,,4065417,4065417,0,,4565369,4565372,0,,22587245,22587302,0,4336755456,4336760064,6339,0,0,0,
3193192,3193192,0,,3271671,3271648,0,,3378069,3378038,0,,2866943,2866943,0,,3220189,3220157,0,,15930064,15929978,0,3058567872,3058554048,5290,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
4995432,4995432,0,,5048473,5048505,0,,5009024,5009056,0,,4553249,4553263,0,,4713128,4713160,0,,24319306,24319416,0,4669315584,4669339776,977766,0,0,0,
5212548,5212548,0,,5269973,5269972,0,,5224686,5224683,0,,4751387,4751405,0,,4919156,4919156,0,,25377750,25377764,0,4872519168,4872519552,1024018,0,0,0,
5213998,5213998,0,,5270956,5270957,0,,5227019,5227020,0,,4750978,4750950,0,,4927698,4927695,0,,25390649,25390620,0,4875011136,4875005376,1011060,0,0,0,
5213970,5213970,0,,5272879,5272879,0,,5231980,5231982,0,,4749600,4749598,0,,4931232,4931235,0,,25399661,25399664,0,4876728768,4876735680,1001879,0,0,0,
5214831,5214831,0,,5272581,5272581,0,,5232206,5232205,0,,4752083,4752085,0,,4932443,4932442,0,,25404144,25404144,0,4877601984,4877589888,997133,0,0,0,
5210856,5210856,0,,5268465,5268462,0,,5232246,5232247,0,,4751553,4751570,0,,4933190,4933159,0,,25396310,25396294,0,4876090368,4876096896,1006087,0,0,0,
5212500,5212500,0,,5275599,5275600,0,,5228595,5228563,0,,4749191,4749173,0,,4931076,4931108,0,,25396961,25396944,0,4876211520,4876210176,1003829,0,0,0,
5216795,5216795,0,,5272400,5272402,0,,5231155,5231187,0,,4752413,4752416,0,,4937924,4937921,0,,25410687,25410721,0,4878858048,4878853440,990737,0,0,0,
5211749,5211749,0,,5275381,5275381,0,,5234560,5234528,0,,4751363,4751357,0,,4941430,4941432,0,,25414483,25414447,0,4879574016,4879579008,987915,0,0,0,
5212920,5212920,0,,5272223,5272223,0,,5231570,5231602,0,,4749226,4749233,0,,4941662,4941631,0,,25407601,25407609,0,4878259392,4878263808,994064,0,0,0,
5216012,5216012,0,,5273072,5273071,0,,5230000,5230000,0,,4752473,4752466,0,,4939546,4939578,0,,25411103,25411127,0,4878937728,4878929664,990183,0,0,0,
5213770,5213770,0,,5273014,5273015,0,,5232516,5232514,0,,4750622,4750628,0,,4932430,4932430,0,,25402352,25402357,0,4877252544,4877252160,1000154,0,0,0,
5214962,5214962,0,,5274412,5274412,0,,5228317,5228319,0,,4750260,4750254,0,,4936203,4936203,0,,25404154,25404150,0,4877602944,4877614464,996734,0,0,0,
5210993,5210993,0,,5273280,5273280,0,,5227036,5227036,0,,4751742,4751742,0,,4940018,4940016,0,,25403069,25403067,0,4877389440,4877376960,998582,0,0,0,
5217218,5217218,0,,5273438,5273406,0,,5230594,5230594,0,,4750964,4750981,0,,4947983,4947953,0,,25420197,25420152,0,4880669376,4880672640,981837,0,0,0,
5215063,5215063,0,,5273255,5273284,0,,5228506,5228506,0,,4750648,4750651,0,,4950086,4950115,0,,25417558,25417619,0,4880170944,4880174208,983844,0,0,0,
5212885,5212885,0,,5273412,5273415,0,,5226897,5226897,0,,4751648,4751637,0,,4949626,4949597,0,,25414468,25414431,0,4879575744,4879574208,987822,0,0,0,
5215329,5215329,0,,5272893,5272862,0,,5228222,5228222,0,,4749697,4749695,0,,4957560,4957592,0,,25423701,25423700,0,4881351168,4881344640,977548,0,0,0,
5212509,5212509,0,,5269317,5269345,0,,5227213,5227211,0,,4751699,4751710,0,,4972691,4972691,0,,25433429,25433466,0,4883219520,4883227776,968439,0,0,0,
5211905,5211905,0,,5274026,5274029,0,,5228534,5228536,0,,4751309,4751291,0,,4977999,4977999,0,,25443773,25443760,0,4885200960,4885201536,957953,0,0,0,
5216384,5216384,0,,5275000,5274997,0,,5229811,5229809,0,,4749376,4749376,0,,4971910,4971910,0,,25442481,25442476,0,4884956352,4884953088,958552,0,0,0,
5214283,5214283,0,,5275419,5275419,0,,5228254,5228256,0,,4752582,4752594,0,,4977771,4977739,0,,25448309,25448291,0,4886077632,4886082048,953766,0,0,0,
5212110,5212110,0,,5276458,5276458,0,,5227668,5227668,0,,4751438,4751428,0,,4986509,4986540,0,,25454183,25454204,0,4887207360,4887198144,947996,0,0,0,
5211170,5211170,0,,5274839,5274839,0,,5232128,5232128,0,,4749259,4749261,0,,4979073,4979071,0,,25446469,25446469,0,4885716288,4885721280,954756,0,0,0,
