Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Lcore 3,,,,Lcore 4,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
445579,445579,0,,384483,384485,0,,447289,447289,0,,425077,425078,0,,437708,437708,0,,2140136,2140139,0,410906112,410910720,192292,0,0,0,
446100,446100,0,,385962,385962,0,,447378,447378,0,,426370,426370,0,,438775,438772,0,,2144585,2144582,0,411760320,411755712,187926,0,0,0,
446026,446026,0,,384778,384778,0,,446924,446922,0,,425884,425882,0,,437748,437751,0,,2141360,2141359,0,411146880,411142656,190975,0,0,0,
446143,446143,0,,385308,385308,0,,447890,447891,0,,425397,425399,0,,438846,438846,0,,2143584,2143587,0,411562368,411568320,189027,0,0,0,
444943,444943,0,,384668,384668,0,,446628,446629,0,,425670,425670,0,,438720,438717,0,,2140629,2140627,0,411000768,410998080,191767,0,0,0,
445658,445658,0,,384701,384701,0,,446543,446543,0,,424932,424932,0,,437894,437897,0,,2139728,2139731,0,410833920,410836416,192956,0,0,0,
445425,445425,0,,384928,384928,0,,446669,446669,0,,425672,425672,0,,437547,437545,0,,2140241,2140239,0,410920128,410917632,192020,0,0,0,
445656,445656,0,,384866,384866,0,,447502,447502,0,,425289,425289,0,,437801,437803,0,,2141114,2141116,0,411093888,411096576,191302,0,0,0,
445094,445094,0,,385341,385341,0,,446459,446459,0,,424969,424967,0,,437468,437466,0,,2139331,2139327,0,410757696,410750208,193151,0,0,0,
445543,445543,0,,385021,385019,0,,447479,447479,0,,425509,425511,0,,437992,437994,0,,2141544,2141546,0,411170304,411177024,190982,0,0,0,
445239,445239,0,,385761,385763,0,,447865,447865,0,,425418,425418,0,,437707,437707,0,,2141990,2141992,0,411262080,411260736,190320,0,0,0,
445200,445200,0,,384990,384987,0,,447151,447151,0,,425755,425752,0,,437886,437884,0,,2140982,2140974,0,411068544,411065280,191653,0,0,0,
445103,445103,0,,385768,385771,0,,447090,447089,0,,425415,425418,0,,437248,437250,0,,2140624,2140631,0,410999808,411002880,191773,0,0,0,
445114,445114,0,,385238,385238,0,,446231,446232,0,,425097,425097,0,,436636,436633,0,,2138316,2138314,0,410556672,410556480,194164,0,0,0,
445600,445600,0,,385161,385161,0,,447374,447374,0,,425856,425856,0,,438290,438293,0,,2142281,2142284,0,411317952,411322560,190189,0,0,0,
445340,445340,0,,385267,385265,0,,447632,447632,0,,425284,425284,0,,438221,438221,0,,2141744,2141742,0,411214848,411213312,190722,0,0,0,
71007,71007,0,,63151,63121,0,,71569,71537,0,,68585,68553,0,,70315,70283,0,,344627,344501,0,66168384,66138624,26486,0,0,0,
44109,44109,0,,44085,44109,0,,44075,44098,0,,44085,44098,0,,44074,44098,0,,220428,220512,0,42322176,42338304,0,0,0,0,
420588,420588,0,,420590,420588,0,,420511,420488,0,,420477,420488,0,,420512,420488,0,,2102678,2102640,0,403714176,403706880,0,0,0,0,
420604,420604,0,,420603,420597,0,,420482,420504,0,,420503,420504,0,,420498,420504,0,,2102690,2102713,0,403716480,403720896,0,0,0,0,
420589,420589,0,,420588,420596,0,,420486,420488,0,,420512,420487,0,,420471,420487,0,,2102646,2102647,0,403708032,403708224,0,0,0,0,
420604,420604,0,,420606,420604,0,,420528,420504,0,,420481,420504,0,,420526,420507,0,,2102745,2102723,0,403735872,403724544,0,0,0,0,
420589,420589,0,,420610,420588,0,,420487,420487,0,,420511,420488,0,,420488,420485,0,,2102685,2102637,0,403706688,403704576,0,0,0,0,
420604,420604,0,,420581,420604,0,,420504,420504,0,,420500,420504,0,,420504,420504,0,,2102693,2102720,0,403722240,403722240,0,0,0,0,
420588,420588,0,,420604,420589,0,,420464,420488,0,,420468,420488,0,,420464,420487,0,,2102588,2102640,0,403691712,403706880,0,0,0,0,
420599,420599,0,,420588,420604,0,,420523,420504,0,,420505,420504,0,,420521,420504,0,,2102736,2102715,0,403725312,403721280,0,0,0,0,
420594,420594,0,,420589,420589,0,,420492,420487,0,,420510,420487,0,,420494,420488,0,,2102679,2102645,0,403718976,403707840,0,0,0,0,
420584,420584,0,,420588,420588,0,,420464,420488,0,,420464,420488,0,,420488,420488,0,,2102588,2102636,0,403692288,403706112,0,0,0,0,
420608,420608,0,,420623,420604,0,,420504,420502,0,,420527,420504,0,,420480,420504,0,,2102742,2102722,0,403731072,403722624,0,0,0,0,
420589,420589,0,,420570,420589,0,,420488,420490,0,,420465,420487,0,,420503,420487,0,,2102615,2102642,0,403697472,403707264,0,0,0,0,
420604,420604,0,,420628,420604,0,,420504,420504,0,,420504,420504,0,,420512,420504,0,,2102752,2102720,0,403737408,403722240,0,0,0,0,
420589,420589,0,,420588,420588,0,,420511,420487,0,,420511,420488,0,,420488,420488,0,,2102687,2102640,0,403706880,403706880,0,0,0,0,
420604,420604,0,,420604,420604,0,,420504,420504,0,,420480,420504,0,,420480,420504,0,,2102672,2102720,0,403722240,403723392,0,0,0,0,
420588,420588,0,,420589,420589,0,,420488,420488,0,,420512,420488,0,,420511,420487,0,,2102688,2102640,0,403706880,403705728,0,0,0,0,
420598,420598,0,,420580,420604,0,,420480,420504,0,,420480,420504,0,,420481,420504,0,,2102619,2102714,0,403702848,403721088,0,0,0,0,
420595,420595,0,,420613,420589,0,,420511,420487,0,,420511,420487,0,,420511,420488,0,,2102741,2102646,0,403726272,403709376,0,0,0,0,
420604,420604,0,,420580,420604,0,,420481,420500,0,,420482,420504,0,,420500,420504,0,,2102647,2102716,0,403708224,403720128,0,0,0,0,
420588,420588,0,,420590,420588,0,,420487,420486,0,,420504,420488,0,,420468,420488,0,,2102637,2102638,0,403709760,403707648,0,0,0,0,
420589,420589,0,,420611,420614,0,,420513,420519,0,,420493,420513,0,,420513,420513,0,,2102719,2102748,0,403718592,403726464,0,0,0,0,
420604,420604,0,,420581,420579,0,,420482,420479,0,,420504,420478,0,,420481,420478,0,,2102652,2102618,0,403713216,403702656,0,0,0,0,
420589,420589,0,,420587,420588,0,,420508,420487,0,,420488,420488,0,,420509,420488,0,,2102681,2102640,0,403715328,403706880,0,0,0,0,
224335,224335,0,,224360,224336,0,,224283,224283,0,,224283,224283,0,,224283,224283,0,,1121544,1121520,0,215331840,215331840,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
321870,321870,0,,282380,282412,0,,321800,321826,0,,312121,312153,0,,321183,321214,0,,1559354,1559475,0,299395968,299421696,32959,0,0,0,
442359,442359,0,,388181,388179,0,,442240,442246,0,,428709,428709,0,,440956,440957,0,,2142445,2142450,0,411349440,411352320,67738,0,0,0,
442413,442413,0,,388463,388465,0,,442296,442296,0,,428846,428846,0,,440943,440943,0,,2142961,2142963,0,411448512,411452544,67376,0,0,0,
442367,442367,0,,388600,388600,0,,442294,442287,0,,428696,428693,0,,441574,441574,0,,2143531,2143521,0,411557952,411554112,67343,0,0,0,
442404,442404,0,,387779,387779,0,,442243,442250,0,,428950,428953,0,,441231,441231,0,,2142607,2142617,0,411380544,411384000,67934,0,0,0,
442400,442400,0,,388803,388802,0,,442309,442303,0,,430110,430110,0,,441948,441948,0,,2145570,2145563,0,411949440,411943296,65783,0,0,0,
442374,442374,0,,388140,388138,0,,442294,442293,0,,428439,428439,0,,440567,440567,0,,2141814,2141811,0,411228288,411228864,68130,0,0,0,
442425,442425,0,,387861,387864,0,,442295,442294,0,,429529,429526,0,,441416,441416,0,,2143526,2143525,0,411556992,411554304,67224,0,0,0,
442349,442349,0,,388502,388502,0,,442292,442293,0,,428549,428550,0,,441505,441505,0,,2143197,2143199,0,411493824,411494208,68469,0,0,0,
442440,442440,0,,388110,388109,0,,442284,442285,0,,429048,429050,0,,441398,441398,0,,2143280,2143282,0,411515904,411515904,68583,0,0,0,
442355,442355,0,,388591,388589,0,,442294,442293,0,,428173,428173,0,,440970,440967,0,,2142383,2142377,0,411331392,411331584,68926,0,0,0,
442419,442419,0,,388644,388647,0,,442268,442268,0,,428781,428781,0,,441100,441100,0,,2143212,2143215,0,411501504,411501888,68441,0,0,0,
442374,442374,0,,388667,388667,0,,442293,442294,0,,429645,429645,0,,441648,441651,0,,2144627,2144631,0,411763584,411766656,67383,0,0,0,
442415,442415,0,,388367,388367,0,,442285,442284,0,,429892,429892,0,,441779,441779,0,,2144738,2144737,0,411794496,411791616,66592,0,0,0,
442352,442352,0,,391985,391985,0,,442268,442268,0,,430739,430739,0,,443394,443394,0,,2150738,2150738,0,412936896,412940544,62339,0,0,0,
442421,442421,0,,391788,391788,0,,442319,442320,0,,430899,430896,0,,443686,443686,0,,2151113,2151111,0,413013696,413010624,62021,0,0,0,
442374,442374,0,,388980,388979,0,,442268,442268,0,,429140,429143,0,,440576,440576,0,,2143338,2143340,0,411527040,411527616,66523,0,0,0,
442375,442375,0,,388056,388057,0,,442284,442284,0,,428554,428554,0,,440619,440618,0,,2141888,2141888,0,411242496,411242112,68398,0,0,0,
442414,442414,0,,388322,388321,0,,442268,442268,0,,429017,429017,0,,441617,441616,0,,2143638,2143636,0,411578496,411571776,68271,0,0,0,
442374,442374,0,,389390,389391,0,,442294,442294,0,,428715,428715,0,,440875,440877,0,,2143648,2143651,0,411574272,411581952,67883,0,0,0,
442400,442400,0,,388451,388451,0,,442294,442293,0,,429007,428975,0,,440547,440547,0,,2142699,2142666,0,411398208,411399360,68820,0,0,0,
442415,442415,0,,387995,387994,0,,442246,442250,0,,428568,428600,0,,441762,441762,0,,2142986,2143021,0,411453312,411450624,68957,0,0,0,
442374,442374,0,,387383,387384,0,,442306,442303,0,,427483,427483,0,,440201,440201,0,,2139747,2139745,0,410831424,410831616,71724,0,0,0,
409268,409268,0,,367350,367318,0,,409196,409170,0,,404158,404126,0,,415555,415523,0,,2005527,2005405,0,385061184,385035648,64768,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
146640,146640,0,,127047,127079,0,,146728,146758,0,,140067,140097,0,,144105,144137,0,,704587,704711,0,135280704,135313920,16067,0,0,0,
445713,445713,0,,385211,385209,0,,447306,447308,0,,425639,425641,0,,437276,437276,0,,2141145,2141147,0,411099840,411096000,118782,0,0,0,
445653,445653,0,,384635,384635,0,,447102,447102,0,,426185,426185,0,,437611,437608,0,,2141186,2141183,0,411107712,411105024,131406,0,0,0,
445269,445269,0,,385602,385601,0,,446984,446984,0,,425288,425285,0,,437906,437909,0,,2141049,2141048,0,411081408,411084288,131611,0,0,0,
445255,445255,0,,385000,385002,0,,447171,447171,0,,425853,425856,0,,437498,437498,0,,2140777,2140782,0,411029184,411027840,131789,0,0,0,
445460,445460,0,,385470,385471,0,,447469,447469,0,,425704,425704,0,,437088,437088,0,,2141191,2141192,0,411108672,411109824,131427,0,0,0,
445511,445511,0,,384442,384440,0,,446936,446936,0,,425351,425351,0,,437744,437744,0,,2139984,2139982,0,410876928,410877696,132659,0,0,0,
446166,446166,0,,384855,384857,0,,447634,447634,0,,426411,426409,0,,438432,438432,0,,2143498,2143498,0,411551616,411550272,128973,0,0,0,
445019,445019,0,,384716,384716,0,,446696,446696,0,,424556,424557,0,,437760,437760,0,,2138747,2138748,0,410639424,410640192,133848,0,0,0,
446314,446314,0,,385185,385185,0,,447041,447041,0,,424871,424872,0,,437471,437471,0,,2140882,2140883,0,411055488,411055872,131832,0,0,0,
445066,445066,0,,384623,384623,0,,448068,448068,0,,425653,425651,0,,437929,437929,0,,2141339,2141337,0,411130944,411129408,131381,0,0,0,
445104,445104,0,,385083,385083,0,,447522,447519,0,,425374,425376,0,,438123,438123,0,,2141206,2141205,0,411111552,411111552,131371,0,0,0,
445572,445572,0,,385323,385321,0,,447331,447334,0,,426285,426285,0,,437701,437669,0,,2142212,2142181,0,411304704,411307968,130440,0,0,0,
445452,445452,0,,385025,385027,0,,446626,446626,0,,425290,425289,0,,437007,437039,0,,2139400,2139433,0,410764800,410760384,133094,0,0,0,
445034,445034,0,,384861,384861,0,,446267,446267,0,,424966,424967,0,,437408,437408,0,,2138536,2138537,0,410598912,410605440,134155,0,0,0,
445095,445095,0,,384912,384912,0,,447775,447775,0,,425593,425593,0,,438341,438338,0,,2141716,2141713,0,411209472,411206400,130926,0,0,0,
445633,445633,0,,385001,385001,0,,447061,447059,0,,425368,425368,0,,438454,438457,0,,2141517,2141518,0,411171264,411170304,131009,0,0,0,
445680,445680,0,,385623,385623,0,,447055,447057,0,,425319,425319,0,,437995,437992,0,,2141672,2141671,0,411201024,411199296,131026,0,0,0,
445389,445389,0,,385384,385384,0,,447071,447071,0,,425307,425307,0,,438227,438230,0,,2141378,2141381,0,411144576,411143808,131306,0,0,0,
445801,445801,0,,385534,385534,0,,446782,446782,0,,425751,425751,0,,437916,437916,0,,2141784,2141784,0,411222528,411228096,130804,0,0,0,
445853,445853,0,,384266,384266,0,,446467,446467,0,,425357,425357,0,,437802,437802,0,,2139745,2139745,0,410831040,410830272,132827,0,0,0,
445388,445388,0,,384988,384988,0,,447147,447147,0,,424981,424981,0,,436887,436887,0,,2139391,2139391,0,410769216,410763840,133300,0,0,0,
444628,444628,0,,385515,385515,0,,447624,447624,0,,425653,425653,0,,438264,438264,0,,2141684,2141684,0,411197184,411201600,130972,0,0,0,
445358,445358,0,,384954,384954,0,,447026,447026,0,,425318,425318,0,,437690,437690,0,,2140346,2140346,0,410946432,410947392,132293,0,0,0,
150701,150701,0,,131414,131382,0,,150982,150950,0,,144291,144259,0,,148779,148747,0,,726167,726039,0,139424064,139392000,41835,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
