Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Lcore 3,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
3529242,3529242,0,,3283408,3283408,0,,3404121,3404121,0,,3392717,3392749,0,,13609488,13609520,0,1973380400,2613021696,1453426,0,0,0,
3528641,3528641,0,,3284578,3284578,0,,3405957,3405956,0,,3394143,3394143,0,,13613319,13613318,0,1973926615,2613757056,1449626,0,0,0,
3527229,3527229,0,,3280322,3280322,0,,3401828,3401829,0,,3390162,3390162,0,,13599541,13599542,0,1971933445,2611112256,1463383,0,0,0,
3528522,3528522,0,,3281723,3281723,0,,3403953,3403951,0,,3389889,3389889,0,,13604087,13604085,0,1972592615,2611984128,1458853,0,0,0,
3520104,3520104,0,,3280987,3280984,0,,3407522,3407524,0,,3391622,3391620,0,,13600235,13600232,0,1972038425,2611244544,1462606,0,0,0,
3530331,3530331,0,,3288588,3288589,0,,3406692,3406690,0,,3389813,3389815,0,,13615424,13615425,0,1974240830,2614173888,1447502,0,0,0,
3516487,3516487,0,,3282862,3282864,0,,3406187,3406189,0,,3388420,3388417,0,,13593956,13593957,0,1971119560,2610027456,1468904,0,0,0,
3513068,3513068,0,,3278548,3278545,0,,3405176,3405174,0,,3388996,3388999,0,,13585788,13585786,0,1969943175,2608470912,1477190,0,0,0,
3522883,3522883,0,,3285624,3285625,0,,3402617,3402619,0,,3388920,3388917,0,,13600044,13600044,0,1971997825,2611208448,1462845,0,0,0,
3520287,3520287,0,,3284942,3284944,0,,3402274,3402274,0,,3387164,3387167,0,,13594667,13594672,0,1971231355,2610183168,1468097,0,0,0,
3515360,3515360,0,,3280244,3280244,0,,3402695,3402694,0,,3387692,3387691,0,,13585991,13585989,0,1969964055,2608503936,1476998,0,0,0,
3513987,3513987,0,,3278066,3278063,0,,3399745,3399746,0,,3385157,3385158,0,,13576955,13576954,0,1968658475,2606774976,1486040,0,0,0,
3514294,3514294,0,,3285967,3285967,0,,3405149,3405117,0,,3389828,3389827,0,,13595238,13595205,0,1971309510,2610285312,1467593,0,0,0,
3508863,3508863,0,,3281599,3281602,0,,3396728,3396728,0,,3382903,3382902,0,,13570093,13570095,0,1967663485,2605458432,1492867,0,0,0,
3503243,3503243,0,,3273576,3273573,0,,3390117,3390117,0,,3374598,3374597,0,,13541534,13541530,0,1963522430,2599973376,1521456,0,0,0,
3505109,3505109,0,,3275889,3275892,0,,3393626,3393656,0,,3376361,3376361,0,,13550985,13551018,0,1964897030,2601795264,1512013,0,0,0,
3511086,3511086,0,,3278467,3278467,0,,3398212,3398214,0,,3380565,3380568,0,,13568330,13568335,0,1967403645,2605114752,1494674,0,0,0,
3512845,3512845,0,,3279161,3279160,0,,3394028,3394027,0,,3382479,3382447,0,,13568513,13568479,0,1967434385,2605154304,1494478,0,0,0,
3497735,3497735,0,,3270436,3270436,0,,3389137,3389138,0,,3374305,3374337,0,,13531613,13531646,0,1962093020,2598075840,1531235,0,0,0,
3508310,3508310,0,,3280495,3280496,0,,3399121,3399121,0,,3383465,3383433,0,,13571391,13571360,0,1967842560,2605701120,1491718,0,0,0,
1907495,1907495,0,,1784569,1784537,0,,1845899,1845867,0,,1839028,1839028,0,,7376991,7376927,0,1069663695,1416363840,808327,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
426386,426386,0,,426386,426386,0,,426384,426384,0,,426384,426384,0,,1705540,1705540,0,247303300,327463680,0,0,0,0,
3124591,3124591,0,,3124767,3124777,0,,3124752,3124764,0,,3124755,3124755,0,,12498865,12498887,0,1812335425,2399790336,176,0,0,0,
3124585,3124585,0,,3124776,3124766,0,,3124760,3124748,0,,3124757,3124757,0,,12498878,12498856,0,1812337600,2399776896,191,0,0,0,
3124767,3124767,0,,3124760,3124781,0,,3124743,3124768,0,,3124737,3124759,0,,12499007,12499075,0,1812355725,2399821824,0,0,0,0,
3124510,3124510,0,,3124776,3124761,0,,3124762,3124737,0,,3124768,3124751,0,,12498816,12498759,0,1812328320,2399763456,260,0,0,0,
3124594,3124594,0,,3124752,3124770,0,,3124747,3124747,0,,3124737,3124754,0,,12498830,12498865,0,1812330350,2399784192,168,0,0,0,
3123796,3123796,0,,3124791,3124778,0,,3124764,3124774,0,,3124780,3124758,0,,12498131,12498106,0,1812228995,2399637504,990,0,0,0,
3124606,3124606,0,,3124784,3124773,0,,3124768,3124758,0,,3124762,3124762,0,,12498920,12498899,0,1812343400,2399785920,172,0,0,0,
3124709,3124709,0,,3124761,3124784,0,,3124760,3124768,0,,3124768,3124768,0,,12498998,12499029,0,1812359205,2399811840,75,0,0,0,
3124598,3124598,0,,3124782,3124784,0,,3124760,3124768,0,,3124744,3124768,0,,12498884,12498918,0,1812333685,2399791680,176,0,0,0,
3124771,3124771,0,,3124784,3124759,0,,3124752,3124756,0,,3124761,3124748,0,,12499068,12499034,0,1812366455,2399823168,0,0,0,0,
3124630,3124630,0,,3124784,3124784,0,,3124776,3124758,0,,3124775,3124765,0,,12498965,12498937,0,1812348330,2399788032,152,0,0,0,
3124190,3124190,0,,3124287,3124312,0,,3124267,3124291,0,,3124265,3124286,0,,12497009,12497079,0,1812066305,2399438400,100,0,0,0,
3124591,3124591,0,,3124780,3124767,0,,3124762,3124750,0,,3124765,3124757,0,,12498898,12498865,0,1812340210,2399782080,187,0,0,0,
3124712,3124712,0,,3124761,3124769,0,,3124768,3124754,0,,3124740,3124754,0,,12498981,12498989,0,1812355145,2399805888,68,0,0,0,
3124617,3124617,0,,3124804,3124784,0,,3124768,3124768,0,,3124796,3124768,0,,12498985,12498937,0,1812349925,2399799360,168,0,0,0,
3124657,3124657,0,,3124791,3124791,0,,3124776,3124776,0,,3124776,3124776,0,,12499000,12499000,0,1812355000,2399804544,134,0,0,0,
3124570,3124570,0,,3124784,3124784,0,,3124768,3124768,0,,3124768,3124768,0,,12498890,12498890,0,1812339050,2399788032,214,0,0,0,
3124609,3124609,0,,3124752,3124752,0,,3124736,3124736,0,,3124736,3124736,0,,12498833,12498833,0,1812330785,2399775360,143,0,0,0,
3124615,3124615,0,,3124759,3124784,0,,3124740,3124767,0,,3124741,3124768,0,,12498855,12498934,0,1812333975,2399794752,164,0,0,0,
3124609,3124609,0,,3124796,3124791,0,,3124791,3124777,0,,3124777,3124776,0,,12498973,12498953,0,1812351085,2399798976,180,0,0,0,
3124600,3124600,0,,3124772,3124758,0,,3124749,3124740,0,,3124762,3124736,0,,12498883,12498834,0,1812338615,2399778432,159,0,0,0,
3124581,3124581,0,,3124770,3124778,0,,3124745,3124764,0,,3124762,3124768,0,,12498858,12498891,0,1812333830,2399784768,203,0,0,0,
3124599,3124599,0,,3124768,3124778,0,,3124766,3124768,0,,3124761,3124768,0,,12498894,12498913,0,1812339630,2399791296,170,0,0,0,
3124593,3124593,0,,3124782,3124758,0,,3124761,3124736,0,,3124749,3124737,0,,12498885,12498824,0,1812338325,2399775168,174,0,0,0,
3124601,3124601,0,,3124791,3124792,0,,3124776,3124776,0,,3124776,3124777,0,,12498944,12498946,0,1812347170,2399798400,190,0,0,0,
3124558,3124558,0,,3124754,3124774,0,,3124752,3124768,0,,3124745,3124766,0,,12498809,12498866,0,1812330060,2399782272,214,0,0,0,
3124594,3124594,0,,3124783,3124777,0,,3124752,3124752,0,,3124759,3124742,0,,12498888,12498865,0,1812335715,2399780352,172,0,0,0,
3124590,3124590,0,,3124757,3124768,0,,3124768,3124752,0,,3124768,3124762,0,,12498883,12498872,0,1812341805,2399783424,192,0,0,0,
3124598,3124598,0,,3124778,3124768,0,,3124736,3124752,0,,3124739,3124760,0,,12498851,12498878,0,1812334265,2399784576,164,0,0,0,
3124611,3124611,0,,3124756,3124770,0,,3124780,3124764,0,,3124776,3124770,0,,12498923,12498915,0,1812343545,2399795712,174,0,0,0,
3124616,3124616,0,,3124795,3124789,0,,3124764,3124764,0,,3124765,3124750,0,,12498940,12498919,0,1812345430,2399788416,164,0,0,0,
3124607,3124607,0,,3124789,3124784,0,,3124752,3124768,0,,3124750,3124768,0,,12498898,12498927,0,1812336730,2399793984,165,0,0,0,
3124623,3124623,0,,3124795,3124784,0,,3124784,3124768,0,,3124764,3124768,0,,12498966,12498943,0,1812353260,2399797056,165,0,0,0,
3124612,3124612,0,,3124777,3124784,0,,3124756,3124768,0,,3124764,3124768,0,,12498909,12498932,0,1812338615,2399794944,172,0,0,0,
3124549,3124549,0,,3124774,3124768,0,,3124756,3124755,0,,3124773,3124767,0,,12498852,12498839,0,1812336440,2399781504,228,0,0,0,
3124581,3124581,0,,3124773,3124775,0,,3124747,3124757,0,,3124759,3124745,0,,12498860,12498858,0,1812336440,2399776896,193,0,0,0,
3124576,3124576,0,,3124762,3124771,0,,3124757,3124747,0,,3124748,3124768,0,,12498843,12498862,0,1812329190,2399784960,186,0,0,0,
3124596,3124596,0,,3124763,3124765,0,,3124768,3124757,0,,3124742,3124736,0,,12498869,12498854,0,1812340500,2399775936,178,0,0,0,
3124705,3124705,0,,3124799,3124784,0,,3124768,3124768,0,,3124745,3124754,0,,12499017,12499011,0,1812355580,2399811072,71,0,0,0,
3124567,3124567,0,,3124786,3124791,0,,3124759,3124776,0,,3124793,3124790,0,,12498905,12498924,0,1812337020,2399792448,222,0,0,0,
3124622,3124622,0,,3124770,3124784,0,,3124757,3124768,0,,3124775,3124768,0,,12498924,12498942,0,1812343980,2399796864,158,0,0,0,
3124597,3124597,0,,3124785,3124784,0,,3124770,3124768,0,,3124765,3124768,0,,12498917,12498917,0,1812346590,2399792064,196,0,0,0,
3124614,3124614,0,,3124799,3124784,0,,3124769,3124768,0,,3124790,3124768,0,,12498972,12498934,0,1812352390,2399795328,175,0,0,0,
3124574,3124574,0,,3124774,3124785,0,,3124775,3124771,0,,3124753,3124776,0,,12498876,12498906,0,1812331945,2399789952,202,0,0,0,
3124571,3124571,0,,3124779,3124758,0,,3124757,3124741,0,,3124759,3124736,0,,12498866,12498806,0,1812335570,2399771328,196,0,0,0,
3124673,3124673,0,,3124760,3124784,0,,3124748,3124768,0,,3124743,3124768,0,,12498924,12498993,0,1812343980,2399806080,101,0,0,0,
3124777,3124777,0,,3124787,3124784,0,,3124774,3124768,0,,3124767,3124768,0,,12499105,12499097,0,1812370225,2399826624,0,0,0,0,
3124770,3124770,0,,3124780,3124759,0,,3124755,3124750,0,,3124765,3124752,0,,12499070,12499031,0,1812365150,2399818368,7,0,0,0,
3124616,3124616,0,,3124759,3124784,0,,3124776,3124762,0,,3124773,3124760,0,,12498924,12498922,0,1812347605,2399789376,167,0,0,0,
3124620,3124620,0,,3124809,3124784,0,,3124768,3124768,0,,3124768,3124768,0,,12498965,12498940,0,1812346300,2399796672,164,0,0,0,
3124584,3124584,0,,3124765,3124784,0,,3124751,3124768,0,,3124748,3124768,0,,12498848,12498904,0,1812332960,2399788608,196,0,0,0,
3124580,3124580,0,,3124771,3124752,0,,3124747,3124736,0,,3124731,3124736,0,,12498829,12498804,0,1812334845,2399770560,174,0,0,0,
3124565,3124565,0,,3124776,3124784,0,,3124774,3124768,0,,3124793,3124768,0,,12498908,12498885,0,1812337020,2399785728,221,0,0,0,
3124563,3124563,0,,3124799,3124791,0,,3124776,3124776,0,,3124776,3124778,0,,12498914,12498908,0,1812342820,2399793792,228,0,0,0,
3124604,3124604,0,,3124784,3124784,0,,3124768,3124768,0,,3124768,3124776,0,,12498924,12498932,0,1812343690,2399793792,180,0,0,0,
3124588,3124588,0,,3124758,3124784,0,,3124768,3124768,0,,3124757,3124758,0,,12498871,12498898,0,1812340065,2399786112,196,0,0,0,
3124581,3124581,0,,3124778,3124754,0,,3124736,3124736,0,,3124747,3124738,0,,12498842,12498809,0,1812328610,2399772672,171,0,0,0,
3124553,3124553,0,,3124784,3124782,0,,3124739,3124768,0,,3124768,3124766,0,,12498844,12498869,0,1812332090,2399781504,231,0,0,0,
3124623,3124623,0,,3124791,3124791,0,,3124805,3124776,0,,3124776,3124776,0,,12498995,12498966,0,1812354275,2399802240,168,0,0,0,
3124565,3124565,0,,3124756,3124770,0,,3124736,3124751,0,,3124743,3124768,0,,12498800,12498854,0,1812330205,2399779968,198,0,0,0,
3124590,3124590,0,,3124780,3124771,0,,3124768,3124758,0,,3124761,3124740,0,,12498899,12498859,0,1812338180,2399784768,184,0,0,0,
3124661,3124661,0,,3124759,3124779,0,,3124742,3124763,0,,3124760,3124764,0,,12498922,12498967,0,1812346590,2399797056,115,0,0,0,
612459,612459,0,,612612,612587,0,,612610,612584,0,,612592,612584,0,,2450273,2450214,0,355284655,470441088,135,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
1659112,1659112,0,,1574510,1574539,0,,1629505,1629537,0,,1621529,1621529,0,,6484656,6484717,0,940275120,1245071424,148932,0,0,0,
3455259,3455259,0,,3286888,3286891,0,,3396516,3396516,0,,3380323,3380352,0,,13518986,13519018,0,1960252970,2595645696,303466,0,0,0,
3455409,3455409,0,,3273690,3273688,0,,3397556,3397556,0,,3383181,3383183,0,,13509836,13509836,0,1958926220,2593888512,312617,0,0,0,
3455342,3455342,0,,3282596,3282595,0,,3396994,3396991,0,,3383242,3383243,0,,13518174,13518171,0,1960135230,2595488832,304297,0,0,0,
3455438,3455438,0,,3291684,3291685,0,,3397873,3397876,0,,3384057,3384057,0,,13529052,13529056,0,1961716890,2597578752,293388,0,0,0,
3455338,3455338,0,,3291842,3291843,0,,3399518,3399518,0,,3384768,3384768,0,,13531466,13531467,0,1962062715,2598047808,290983,0,0,0,
3455350,3455350,0,,3289334,3289334,0,,3396116,3396116,0,,3383662,3383662,0,,13524462,13524462,0,1961047135,2596692480,297989,0,0,0,
3455296,3455296,0,,3285317,3285315,0,,3398544,3398542,0,,3386686,3386686,0,,13525843,13525839,0,1961246945,2596959168,296607,0,0,0,
3455324,3455324,0,,3282633,3282634,0,,3398382,3398384,0,,3386836,3386835,0,,13523175,13523177,0,1960856025,2596449984,299264,0,0,0,
3455292,3455292,0,,3286673,3286672,0,,3399481,3399481,0,,3385527,3385528,0,,13526973,13526973,0,1961411085,2597178816,295441,0,0,0,
3455325,3455325,0,,3285731,3285734,0,,3399159,3399159,0,,3386681,3386681,0,,13526896,13526899,0,1961399920,2597164608,295592,0,0,0,
3455283,3455283,0,,3285369,3285369,0,,3398882,3398882,0,,3386649,3386649,0,,13526183,13526183,0,1961296535,2597027136,296312,0,0,0,
3455235,3455235,0,,3285633,3285633,0,,3398007,3397975,0,,3386781,3386780,0,,13525656,13525623,0,1961220120,2596925568,296818,0,0,0,
3455205,3455205,0,,3280734,3280734,0,,3397924,3397956,0,,3385079,3385077,0,,13518942,13518972,0,1960246590,2595636672,303497,0,0,0,
3455292,3455292,0,,3284804,3284804,0,,3398736,3398736,0,,3387275,3387277,0,,13526107,13526109,0,1961285515,2597012928,296370,0,0,0,
3455284,3455284,0,,3287285,3287282,0,,3397499,3397498,0,,3386277,3386276,0,,13526345,13526340,0,1961320025,2597057280,296071,0,0,0,
3455406,3455406,0,,3287815,3287816,0,,3400146,3400146,0,,3386837,3386839,0,,13530204,13530207,0,1961884075,2597806272,292223,0,0,0,
3455417,3455417,0,,3286746,3286747,0,,3398632,3398633,0,,3386296,3386295,0,,13527091,13527092,0,1961423700,2597195136,295356,0,0,0,
3455485,3455485,0,,3277696,3277697,0,,3397846,3397846,0,,3385816,3385816,0,,13516843,13516844,0,1959942235,2595234432,305654,0,0,0,
3455229,3455229,0,,3285337,3285337,0,,3397987,3397984,0,,3386267,3386265,0,,13524820,13524815,0,1961098900,2596766208,297587,0,0,0,
3455328,3455328,0,,3282783,3282781,0,,3399174,3399174,0,,3386711,3386711,0,,13523996,13523994,0,1960979420,2596604736,298479,0,0,0,
3455184,3455184,0,,3283309,3283310,0,,3397389,3397391,0,,3386476,3386479,0,,13522358,13522364,0,1960741910,2596293888,299992,0,0,0,
3455197,3455197,0,,3287328,3287329,0,,3399002,3399003,0,,3385798,3385795,0,,13527325,13527324,0,1961462125,2597246208,295251,0,0,0,
3455173,3455173,0,,3283821,3283821,0,,3398959,3398956,0,,3387471,3387474,0,,13525424,13525424,0,1961186480,2596881408,296952,0,0,0,
3455290,3455290,0,,3288557,3288557,0,,3399697,3399700,0,,3388789,3388789,0,,13532333,13532336,0,1962192925,2598214656,290132,0,0,0,
3455373,3455373,0,,3287829,3287829,0,,3400313,3400312,0,,3388897,3388897,0,,13532412,13532411,0,1962195100,2598216768,290084,0,0,0,
3455405,3455405,0,,3288328,3288328,0,,3398395,3398396,0,,3386631,3386631,0,,13528759,13528760,0,1961674695,2597526144,293689,0,0,0,
3455470,3455470,0,,3281597,3281597,0,,3396663,3396631,0,,3386365,3386363,0,,13520095,13520061,0,1960409135,2595853632,302406,0,0,0,
3455333,3455333,0,,3288461,3288461,0,,3396904,3396936,0,,3385035,3385037,0,,13525733,13525767,0,1961231285,2596941120,296685,0,0,0,
3455495,3455495,0,,3291518,3291518,0,,3398464,3398464,0,,3387076,3387044,0,,13532553,13532521,0,1962220185,2598249984,289939,0,0,0,
3455288,3455288,0,,3286697,3286696,0,,3400247,3400244,0,,3386513,3386544,0,,13528745,13528772,0,1961672230,2597519232,293636,0,0,0,
3455216,3455216,0,,3285319,3285320,0,,3399251,3399253,0,,3387800,3387798,0,,13527586,13527587,0,1961495765,2597295744,294888,0,0,0,
3455323,3455323,0,,3281537,3281537,0,,3400345,3400345,0,,3388335,3388306,0,,13525540,13525511,0,1961203300,2596903680,296890,0,0,0,
3455543,3455543,0,,3290207,3290207,0,,3398923,3398924,0,,3388171,3388200,0,,13532844,13532874,0,1962262380,2598307392,289654,0,0,0,
3455292,3455292,0,,3279967,3279967,0,,3398592,3398592,0,,3386769,3386772,0,,13520620,13520623,0,1960494540,2595964224,301696,0,0,0,
3455382,3455382,0,,3281235,3281234,0,,3397577,3397575,0,,3383057,3383054,0,,13517251,13517245,0,1959996755,2595305280,305302,0,0,0,
3455263,3455263,0,,3287325,3287325,0,,3401850,3401850,0,,3384920,3384923,0,,13529358,13529361,0,1961756910,2597637312,293040,0,0,0,
3455338,3455338,0,,3286970,3286971,0,,3400596,3400595,0,,3383743,3383743,0,,13526647,13526647,0,1961363815,2597116224,295806,0,0,0,
3455273,3455273,0,,3283421,3283418,0,,3400776,3400779,0,,3385597,3385597,0,,13525067,13525067,0,1961134715,2596812864,297323,0,0,0,
3455365,3455365,0,,3283774,3283777,0,,3401827,3401827,0,,3385578,3385576,0,,13526544,13526545,0,1961348880,2597096640,295901,0,0,0,
3455312,3455312,0,,3287681,3287678,0,,3399961,3399959,0,,3385679,3385678,0,,13528633,13528627,0,1961651785,2597496384,293842,0,0,0,
3455385,3455385,0,,3285594,3285597,0,,3399715,3399716,0,,3387470,3387473,0,,13528164,13528171,0,1961588275,2597408832,294258,0,0,0,
3455275,3455275,0,,3286708,3286708,0,,3399832,3399833,0,,3385487,3385486,0,,13527302,13527302,0,1961454295,2597242560,295163,0,0,0,
3455271,3455271,0,,3285252,3285252,0,,3400494,3400494,0,,3385372,3385373,0,,13526389,13526390,0,1961331045,2597066304,295998,0,0,0,
3455291,3455291,0,,3281487,3281484,0,,3395002,3395002,0,,3383160,3383128,0,,13514940,13514905,0,1959665865,2594874432,307534,0,0,0,
3455264,3455264,0,,3285435,3285406,0,,3397196,3397193,0,,3384192,3384192,0,,13522087,13522055,0,1960698410,2596233984,300300,0,0,0,
3455220,3455220,0,,3282087,3282087,0,,3394414,3394414,0,,3381138,3381167,0,,13512859,13512888,0,1959364555,2594468160,309612,0,0,0,
3455290,3455290,0,,3289428,3289460,0,,3400054,3400057,0,,3386009,3386012,0,,13530781,13530819,0,1961963245,2597911488,291600,0,0,0,
3455329,3455329,0,,3291347,3291347,0,,3400023,3399991,0,,3386514,3386514,0,,13533213,13533181,0,1962320525,2598382272,289246,0,0,0,
3455319,3455319,0,,3289670,3289670,0,,3401054,3401083,0,,3387005,3387005,0,,13533048,13533077,0,1962287320,2598339264,289414,0,0,0,
3455429,3455429,0,,3284787,3284787,0,,3398741,3398741,0,,3386791,3386791,0,,13525748,13525748,0,1961233460,2596943616,296749,0,0,0,
3455279,3455279,0,,3286828,3286826,0,,3397435,3397438,0,,3387461,3387458,0,,13527003,13527001,0,1961419785,2597189952,295398,0,0,0,
3455308,3455308,0,,3283128,3283128,0,,3399588,3399587,0,,3386579,3386581,0,,13524603,13524604,0,1961063085,2596718208,297899,0,0,0,
3455287,3455287,0,,3287372,3287374,0,,3400433,3400431,0,,3387304,3387304,0,,13530396,13530396,0,1961912060,2597842176,292013,0,0,0,
3455397,3455397,0,,3285938,3285938,0,,3399714,3399717,0,,3386716,3386717,0,,13527765,13527769,0,1961525925,2597332032,294629,0,0,0,
3455285,3455285,0,,3287105,3287073,0,,3399334,3399333,0,,3386776,3386773,0,,13528500,13528464,0,1961627860,2597464320,293990,0,0,0,
3455434,3455434,0,,3275876,3275908,0,,3398802,3398803,0,,3384429,3384432,0,,13514541,13514577,0,1959608445,2594793024,307990,0,0,0,
3455303,3455303,0,,3284123,3284123,0,,3396473,3396473,0,,3385460,3385458,0,,13521359,13521357,0,1960601695,2596100544,301047,0,0,0,
3455373,3455373,0,,3285041,3285041,0,,3401198,3401196,0,,3386543,3386545,0,,13528155,13528155,0,1961577835,2597405760,294223,0,0,0,
3455339,3455339,0,,3284448,3284448,0,,3399112,3399082,0,,3387852,3387851,0,,13526751,13526720,0,1961378895,2597136192,295811,0,0,0,
3455362,3455362,0,,3285299,3285299,0,,3400788,3400820,0,,3385719,3385720,0,,13527168,13527201,0,1961439360,2597216640,295258,0,0,0,
3455269,3455269,0,,3277724,3277724,0,,3398966,3398966,0,,3386099,3386067,0,,13518058,13518026,0,1960123050,2595469248,304355,0,0,0,
2972587,2972587,0,,2823093,2823061,0,,2925958,2925926,0,,2913236,2913236,0,,11634874,11634810,0,1687052090,2233875264,259633,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
2945010,2945010,0,,2743660,2743692,0,,2843291,2843291,0,,2830997,2830997,0,,11362958,11362990,0,1647628910,2181706560,685000,0,0,0,
3520031,3520031,0,,3284790,3284790,0,,3402546,3402578,0,,3388511,3388543,0,,13595878,13595942,0,1971402310,2610408384,820213,0,0,0,
3526583,3526583,0,,3288481,3288479,0,,3401864,3401862,0,,3388458,3388458,0,,13605386,13605382,0,1972780970,2612233344,810626,0,0,0,
3525204,3525204,0,,3287107,3287107,0,,3402941,3402943,0,,3388788,3388786,0,,13604040,13604040,0,1972585800,2611975872,812067,0,0,0,
3518888,3518888,0,,3281986,3281956,0,,3402263,3402231,0,,3390193,3390192,0,,13593330,13593267,0,1971032850,2609918592,822763,0,0,0,
3524815,3524815,0,,3287467,3287499,0,,3403477,3403507,0,,3387944,3387947,0,,13603703,13603768,0,1972536935,2611911936,812301,0,0,0,
3524072,3524072,0,,3287557,3287556,0,,3403257,3403259,0,,3389284,3389283,0,,13604170,13604170,0,1972604650,2612001024,811945,0,0,0,
3518693,3518693,0,,3282044,3282042,0,,3401587,3401586,0,,3387762,3387763,0,,13590086,13590084,0,1970562470,2609295744,825988,0,0,0,
3528788,3528788,0,,3284762,3284765,0,,3404117,3404118,0,,3390368,3390368,0,,13608035,13608039,0,1973169715,2612744832,808098,0,0,0,
3527240,3527240,0,,3284188,3284188,0,,3403968,3403968,0,,3388593,3388593,0,,13603989,13603989,0,1972573765,2611964544,811979,0,0,0,
3525699,3525699,0,,3287656,3287654,0,,3404609,3404608,0,,3388207,3388204,0,,13606171,13606165,0,1972899000,2612386560,810072,0,0,0,
3524949,3524949,0,,3289480,3289479,0,,3401654,3401655,0,,3387302,3387305,0,,13603385,13603388,0,1972491260,2611847616,812734,0,0,0,
3523718,3523718,0,,3288435,3288438,0,,3400375,3400375,0,,3386643,3386643,0,,13599171,13599174,0,1971875155,2611041600,816903,0,0,0,
3526641,3526641,0,,3293561,3293559,0,,3402887,3402886,0,,3389430,3389428,0,,13612519,13612514,0,1973824100,2613608640,803627,0,0,0,
3512915,3512915,0,,3289979,3289981,0,,3403436,3403437,0,,3387909,3387911,0,,13594239,13594244,0,1971155810,2610088704,821760,0,0,0,
3526084,3526084,0,,3295396,3295395,0,,3405638,3405636,0,,3390506,3390506,0,,13617624,13617621,0,1974555480,2614583232,798387,0,0,0,
3528105,3528105,0,,3290098,3290099,0,,3404541,3404543,0,,3389003,3389000,0,,13611747,13611747,0,1973707955,2613460992,804320,0,0,0,
3524027,3524027,0,,3287411,3287411,0,,3399392,3399392,0,,3385890,3385893,0,,13596720,13596723,0,1971519760,2610565248,819460,0,0,0,
3522459,3522459,0,,3289471,3289469,0,,3399513,3399512,0,,3386677,3386674,0,,13598120,13598114,0,1971731605,2610843648,818000,0,0,0,
3522061,3522061,0,,3291389,3291389,0,,3401311,3401309,0,,3387288,3387291,0,,13602049,13602050,0,1972297250,2611587840,814002,0,0,0,
3524373,3524373,0,,3294567,3294567,0,,3402437,3402439,0,,3386791,3386788,0,,13608168,13608167,0,1973184360,2612768064,807780,0,0,0,
3516158,3516158,0,,3286869,3286839,0,,3399871,3399872,0,,3384418,3384421,0,,13587316,13587290,0,1970156470,2608765248,828833,0,0,0,
3526181,3526181,0,,3284893,3284925,0,,3403175,3403174,0,,3387979,3387979,0,,13602228,13602259,0,1972323060,2611628160,813764,0,0,0,
3521155,3521155,0,,3285627,3285627,0,,3403683,3403652,0,,3386832,3386832,0,,13597297,13597266,0,1971608065,2610681024,818714,0,0,0,
3518700,3518700,0,,3277229,3277197,0,,3402399,3402431,0,,3385907,3385875,0,,13584235,13584203,0,1969714075,2608173120,831982,0,0,0,
3525035,3525035,0,,3266751,3266783,0,,3402638,3402638,0,,3386848,3386880,0,,13581272,13581336,0,1969284440,2607604800,834733,0,0,0,
3508556,3508556,0,,3278550,3278550,0,,3401535,3401535,0,,3386892,3386890,0,,13575533,13575531,0,1968456925,2606507328,840570,0,0,0,
3515211,3515211,0,,3287885,3287882,0,,3404291,3404259,0,,3389875,3389877,0,,13597262,13597229,0,1971598350,2610668352,818883,0,0,0,
3529329,3529329,0,,3284894,3284896,0,,3405165,3405195,0,,3390607,3390575,0,,13609995,13609995,0,1973449275,2613119040,806035,0,0,0,
3525497,3525497,0,,3282038,3282036,0,,3405507,3405509,0,,3388820,3388852,0,,13601862,13601894,0,1972269990,2611557504,814126,0,0,0,
3526505,3526505,0,,3281598,3281601,0,,3404924,3404892,0,,3375172,3375172,0,,13588199,13588170,0,1970288855,2608934784,827959,0,0,0,
3528846,3528846,0,,3282880,3282880,0,,3404813,3404845,0,,3369758,3369756,0,,13586297,13586327,0,1970013065,2608569024,829779,0,0,0,
3523553,3523553,0,,3278834,3278833,0,,3401221,3401221,0,,3384006,3384008,0,,13587614,13587615,0,1970204030,2608821696,828411,0,0,0,
