Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Lcore 3,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
10294312,10294312,0,,10292298,10292320,0,,10294271,10294269,0,,10294352,10294320,0,,41175233,41175221,0,6340985728,7905638400,0,0,0,0,
10293724,10293724,0,,10291788,10291789,0,,10293776,10293769,0,,10293710,10293742,0,,41172998,41173024,0,6340644002,7905220032,0,0,0,0,
10294344,10294344,0,,10292335,10292323,0,,10294305,10294297,0,,10294359,10294355,0,,41175343,41175319,0,6340999742,7905655872,0,0,0,0,
10294141,10294141,0,,10292166,10292187,0,,10294131,10294142,0,,10294128,10294130,0,,41174566,41174600,0,6340883164,7905524352,0,0,0,0,
10293850,10293850,0,,10291871,10291868,0,,10293835,10293842,0,,10293867,10293837,0,,41173423,41173397,0,6340707758,7905303168,0,0,0,0,
10294098,10294098,0,,10292124,10292125,0,,10294140,10294110,0,,10294106,10294132,0,,41174468,41174465,0,6340867610,7905492096,0,0,0,0,
10293478,10293478,0,,10291510,10291503,0,,10293457,10293457,0,,10293422,10293425,0,,41171867,41171863,0,6340470290,7905002304,0,0,0,0,
10293767,10293767,0,,10291815,10291819,0,,10293768,10293789,0,,10293772,10293775,0,,41173122,41173150,0,6340656784,7905227712,0,0,0,0,
10294220,10294220,0,,10292240,10292239,0,,10294221,10294200,0,,10294244,10294228,0,,41174925,41174887,0,6340937526,7905588288,0,0,0,0,
10293431,10293431,0,,10291473,10291479,0,,10293445,10293472,0,,10293400,10293415,0,,41171749,41171797,0,6340452580,7904986368,0,0,0,0,
10293692,10293692,0,,10291774,10291761,0,,10293717,10293721,0,,10293711,10293712,0,,41172894,41172886,0,6340623674,7905182400,0,0,0,0,
10294299,10294299,0,,10292276,10292289,0,,10294273,10294274,0,,10294312,10294312,0,,41175160,41175174,0,6340974024,7905637632,0,0,0,0,
10293720,10293720,0,,10291796,10291764,0,,10293743,10293729,0,,10293719,10293687,0,,41172978,41172900,0,6340634300,7905203136,0,0,0,0,
10293573,10293573,0,,10291630,10291660,0,,10293623,10293605,0,,10293569,10293569,0,,41172395,41172407,0,6340550678,7905104256,0,0,0,0,
10294540,10294540,0,,10292508,10292502,0,,10294478,10294478,0,,10294495,10294527,0,,41176021,41176047,0,6341112470,7905806784,0,0,0,0,
10294109,10294109,0,,10292124,10292121,0,,10294090,10294090,0,,10294134,10294134,0,,41174457,41174454,0,6340864684,7905485184,0,0,0,0,
5966104,5966104,0,,5964963,5964942,0,,5966083,5966083,0,,5966129,5966097,0,,23863279,23863226,0,3674936804,4581730752,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
7059921,7059921,0,,7266726,7266758,0,,7268165,7268197,0,,7038156,7038188,0,,28632968,28633064,0,4409491856,5497567296,422859,0,0,0,
10524638,10524638,0,,10853654,10853654,0,,10855727,10855695,0,,10486993,10486993,0,,42721012,42720980,0,6579030920,8202427968,699707,0,0,0,
10527449,10527449,0,,10853345,10853343,0,,10855387,10855419,0,,10488940,10488937,0,,42725121,42725148,0,6579663706,8203210752,694476,0,0,0,
10529228,10529228,0,,10852854,10852856,0,,10854941,10854941,0,,10490985,10490988,0,,42728008,42728013,0,6580118160,8203791552,689597,0,0,0,
10526554,10526554,0,,10853534,10853502,0,,10855644,10855641,0,,10493215,10493215,0,,42728947,42728912,0,6580257376,8203957440,691532,0,0,0,
10520664,10520664,0,,10852951,10852980,0,,10855006,10854977,0,,10487771,10487771,0,,42716392,42716392,0,6578324368,8201547072,701688,0,0,0,
10522005,10522005,0,,10853591,10853594,0,,10855712,10855741,0,,10485486,10485484,0,,42716794,42716824,0,6578386276,8201621568,703885,0,0,0,
10526083,10526083,0,,10853530,10853527,0,,10855544,10855515,0,,10488214,10488216,0,,42723371,42723341,0,6579399134,8202882048,696779,0,0,0,
