Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Lcore 3,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
10683157,10683157,0,,10683161,10683161,0,,10683075,10683107,0,,10683191,10683191,0,,42732584,42732616,0,8931123432,10939551744,0,0,0,0,
10684436,10684436,0,,10684428,10684428,0,,10684381,10684375,0,,10684165,10684165,0,,42737410,42737404,0,8932117436,10940782080,0,0,0,0,
4411512,4411512,0,,4411517,4411485,0,,4411488,4411462,0,,4412223,4412191,0,,17646740,17646650,0,3688149850,4517513472,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
3339936,3339936,0,,3339950,3339973,0,,3339935,3339957,0,,3339658,3339690,0,,13359479,13359556,0,2792147204,3420064256,0,0,0,0,
10700600,10700600,0,,10700600,10700609,0,,10700555,10700565,0,,10700807,10700807,0,,42802562,42802581,0,8945726053,10957457408,0,0,0,0,
10706586,10706586,0,,10706575,10706575,0,,10706523,10706523,0,,10705648,10705648,0,,42825332,42825332,0,8950501076,10963292160,0,0,0,0,
10687790,10687790,0,,10687797,10687797,0,,10687776,10687744,0,,10688426,10688394,0,,42751789,42751725,0,8935117213,10944442624,0,0,0,0,
10703167,10703167,0,,10703216,10703216,0,,10703125,10703155,0,,10701916,10701916,0,,42811424,42811454,0,8947580928,10959723264,0,0,0,0,
10706418,10706418,0,,10706371,10706368,0,,10706304,10706306,0,,10706368,10706400,0,,42825461,42825492,0,8950521349,10963318272,0,0,0,0,
10706346,10706346,0,,10706334,10706327,0,,10706283,10706274,0,,10706429,10706429,0,,42825392,42825376,0,8950516333,10963303680,0,0,0,0,
10704253,10704253,0,,10704253,10704254,0,,10704212,10704211,0,,10705252,10705252,0,,42817970,42817970,0,8948957820,10961395200,0,0,0,0,
10641644,10641644,0,,10641761,10641770,0,,10641717,10641695,0,,10641543,10641543,0,,42566665,42566652,0,8896428178,10897072896,0,0,0,0,
10667223,10667223,0,,10667165,10667165,0,,10667110,10667142,0,,10667126,10667126,0,,42668624,42668656,0,8917749104,10923179008,0,0,0,0,
10691697,10691697,0,,10691661,10691661,0,,10691577,10691577,0,,10690800,10690800,0,,42765735,42765735,0,8938031927,10948019456,0,0,0,0,
10692429,10692429,0,,10692418,10692417,0,,10692373,10692373,0,,10692986,10692986,0,,42770206,42770205,0,8938966366,10949166592,0,0,0,0,
10691430,10691430,0,,10691428,10691429,0,,10691386,10691386,0,,10691241,10691241,0,,42765485,42765486,0,8938006429,10947969024,0,0,0,0,
10673495,10673495,0,,10673492,10673492,0,,10673440,10673429,0,,10673724,10673724,0,,42694151,42694140,0,8923075260,10929696768,0,0,0,0,
10685563,10685563,0,,10685584,10685575,0,,10685517,10685518,0,,10684607,10684607,0,,42741271,42741263,0,8932923967,10941766656,0,0,0,0,
10681323,10681323,0,,10681299,10681308,0,,10681244,10681254,0,,10682106,10682106,0,,42725972,42725991,0,8929725431,10937846272,0,0,0,0,
10684452,10684452,0,,10684480,10684480,0,,10684438,10684438,0,,10684228,10684228,0,,42737598,42737598,0,8932157982,10940835328,0,0,0,0,
7396966,7396966,0,,7396934,7396902,0,,7396885,7396853,0,,7397535,7397503,0,,29588320,29588224,0,6183945504,7574570752,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
