Lcore 0,,,,Lcore 1,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
8700888,8700888,0,,8549777,8549777,0,,17250665,17250665,0,2880861055,3312123648,284691,0,0,0,
8693013,8693013,0,,8567070,8567038,0,,17260083,17260051,0,2882428517,3313933440,276138,0,0,0,
8685129,8685129,0,,8567687,8567719,0,,17252816,17252848,0,2881220272,3312543168,282500,0,0,0,
8697295,8697295,0,,8557843,8557843,0,,17255138,17255138,0,2881608046,3312986688,280544,0,0,0,
8688053,8688053,0,,8567552,8567552,0,,17255605,17255605,0,2881691379,3313075968,280745,0,0,0,
8702563,8702563,0,,8547420,8547418,0,,17249983,17249981,0,2880741817,3311996352,285069,0,0,0,
8688207,8688207,0,,8558415,8558417,0,,17246622,17246624,0,2880185874,3311352576,289742,0,0,0,
6755986,6755986,0,,6656836,6656804,0,,13412822,13412790,0,2239941274,2575254912,230192,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
1411577,1411577,0,,1374695,1374726,0,,2786272,2786303,0,465307424,534970176,194588,0,0,0,
8952796,8952796,0,,8636224,8636225,0,,17589020,17589021,0,2937366340,3377092032,1209533,0,0,0,
8920158,8920158,0,,8620110,8620107,0,,17540268,17540265,0,2929229599,3367737024,1257782,0,0,0,
8951247,8951247,0,,8687343,8687346,0,,17638590,17638593,0,2945639687,3386603712,1159842,0,0,0,
8980828,8980828,0,,8675285,8675285,0,,17656113,17656113,0,2948576215,3389973696,1142153,0,0,0,
8930868,8930868,0,,8665232,8665232,0,,17596100,17596100,0,2938543356,3378451200,1202191,0,0,0,
8907858,8907858,0,,8636451,8636448,0,,17544309,17544306,0,2929899603,3368506752,1254194,0,0,0,
8951443,8951443,0,,8677745,8677745,0,,17629188,17629188,0,2944074396,3384804096,1168711,0,0,0,
8904398,8904398,0,,8699095,8699096,0,,17603493,17603494,0,2939788341,3379870848,1195254,0,0,0,
8931116,8931116,0,,8649990,8649992,0,,17581106,17581108,0,2936039692,3375572736,1217264,0,0,0,
8922129,8922129,0,,8665611,8665611,0,,17587740,17587740,0,2937157924,3376852224,1210604,0,0,0,
8926048,8926048,0,,8722667,8722667,0,,17648715,17648715,0,2947330061,3388547136,1149631,0,0,0,
8923747,8923747,0,,8669497,8669497,0,,17593244,17593244,0,2938071748,3377903232,1205087,0,0,0,
8935015,8935015,0,,8618606,8618574,0,,17553621,17553589,0,2931454707,3370294464,1244851,0,0,0,
8955754,8955754,0,,8707393,8707422,0,,17663147,17663176,0,2949745549,3391324032,1135133,0,0,0,
8926027,8926027,0,,8694700,8694701,0,,17620727,17620728,0,2942661409,3383179776,1177561,0,0,0,
8948096,8948096,0,,8649233,8649233,0,,17597329,17597329,0,2938753943,3378687168,1201106,0,0,0,
8916664,8916664,0,,8674701,8674702,0,,17591365,17591366,0,2937757955,3377542272,1206870,0,0,0,
8925339,8925339,0,,8633460,8633461,0,,17558799,17558800,0,2932324777,3371290560,1239501,0,0,0,
8944962,8944962,0,,8686338,8686338,0,,17631300,17631300,0,2944421756,3385209408,1167107,0,0,0,
8939946,8939946,0,,8683287,8683287,0,,17623233,17623233,0,2943079911,3383659968,1175474,0,0,0,
8946688,8946688,0,,8695708,8695706,0,,17642396,17642394,0,2946280132,3387339648,1155460,0,0,0,
8887058,8887058,0,,8695760,8695760,0,,17582818,17582818,0,2936335616,3375906624,1215482,0,0,0,
8907482,8907482,0,,8688894,8688896,0,,17596376,17596378,0,2938589782,3378499008,1202038,0,0,0,
8966438,8966438,0,,8685753,8685751,0,,17652191,17652189,0,2947920907,3389220288,1146067,0,0,0,
8937897,8937897,0,,8682332,8682334,0,,17620229,17620231,0,2942573233,3383084352,1178129,0,0,0,
8926354,8926354,0,,8666056,8666056,0,,17592410,17592410,0,2937932470,3377742720,1205950,0,0,0,
8887849,8887849,0,,8691925,8691922,0,,17579774,17579771,0,2935822258,3375316032,1218708,0,0,0,
8869722,8869722,0,,8713099,8713070,0,,17582821,17582792,0,2936331107,3375902208,1215458,0,0,0,
8900865,8900865,0,,8681384,8681413,0,,17582249,17582278,0,2936235583,3375791232,1216023,0,0,0,
8915988,8915988,0,,8679790,8679792,0,,17595778,17595780,0,2938494926,3378389760,1202476,0,0,0,
8905902,8905902,0,,8701262,8701263,0,,17607164,17607165,0,2940396388,3380575680,1191273,0,0,0,
8887202,8887202,0,,8704930,8704929,0,,17592132,17592131,0,2937886044,3377689152,1206275,0,0,0,
8905042,8905042,0,,8641317,8641317,0,,17546359,17546359,0,2930241953,3368900928,1251955,0,0,0,
8918909,8918909,0,,8648926,8648927,0,,17567835,17567836,0,2933828445,3373024512,1230509,0,0,0,
8926732,8926732,0,,8649658,8649657,0,,17576390,17576389,0,2935257130,3374666688,1221844,0,0,0,
8919188,8919188,0,,8671418,8671387,0,,17590606,17590575,0,2937631202,3377396352,1207601,0,0,0,
8895118,8895118,0,,8697670,8697702,0,,17592788,17592820,0,2938000940,3377821632,1205598,0,0,0,
8872172,8872172,0,,8705123,8705120,0,,17577295,17577292,0,2935402921,3374834688,1221060,0,0,0,
8925401,8925401,0,,8651012,8651015,0,,17576413,17576416,0,2935266315,3374671104,1222194,0,0,0,
8895970,8895970,0,,8676414,8676414,0,,17572384,17572384,0,2934588128,3373897920,1225907,0,0,0,
8898987,8898987,0,,8695190,8695187,0,,17594177,17594174,0,2938222215,3378081216,1203939,0,0,0,
8896070,8896070,0,,8701954,8701956,0,,17598024,17598026,0,2938870008,3378820992,1200208,0,0,0,
8928253,8928253,0,,8683602,8683603,0,,17611855,17611856,0,2941185129,3381476352,1187101,0,0,0,
8914736,8914736,0,,8730617,8730615,0,,17645353,17645351,0,2946768607,3387907392,1152512,0,0,0,
8910194,8910194,0,,8710509,8710511,0,,17620703,17620705,0,2942657401,3383175360,1177343,0,0,0,
8894493,8894493,0,,8681723,8681723,0,,17576216,17576216,0,2935228072,3374633472,1222298,0,0,0,
8940278,8940278,0,,8675276,8675276,0,,17615554,17615554,0,2941797518,3382186368,1182573,0,0,0,
8924301,8924301,0,,8699021,8699019,0,,17623322,17623320,0,2943099784,3383677440,1175092,0,0,0,
8903398,8903398,0,,8698445,8698445,0,,17601843,17601843,0,2939507781,3379553856,1196607,0,0,0,
8909096,8909096,0,,8726730,8726732,0,,17635826,17635828,0,2945177932,3386078976,1162347,0,0,0,
8885552,8885552,0,,8670344,8670344,0,,17555896,17555896,0,2931834632,3370732224,1242853,0,0,0,
8923344,8923344,0,,8668715,8668715,0,,17592059,17592059,0,2937879197,3377681280,1205818,0,0,0,
8938724,8938724,0,,8676337,8676336,0,,17615061,17615060,0,2941709843,3382085376,1183173,0,0,0,
8937942,8937942,0,,8686755,8686755,0,,17624697,17624697,0,2943324399,3383941824,1173944,0,0,0,
8918022,8918022,0,,8683742,8683743,0,,17601764,17601765,0,2939494588,3379538880,1197177,0,0,0,
8917341,8917341,0,,8709071,8709071,0,,17626412,17626412,0,2943610804,3384271104,1171143,0,0,0,
8931304,8931304,0,,8689044,8689044,0,,17620348,17620348,0,2942598116,3383106816,1178136,0,0,0,
8900579,8900579,0,,8686111,8686109,0,,17586690,17586688,0,2936977230,3376644096,1211629,0,0,0,
8954067,8954067,0,,8679495,8679494,0,,17633562,17633561,0,2944804854,3385643712,1164650,0,0,0,
8946406,8946406,0,,8651902,8651905,0,,17598308,17598311,0,2938922780,3378882048,1200520,0,0,0,
8902100,8902100,0,,8672768,8672766,0,,17574868,17574866,0,2935002622,3374367936,1223092,0,0,0,
8896751,8896751,0,,8636362,8636364,0,,17533113,17533115,0,2928030205,3366358080,1265033,0,0,0,
4024232,4024232,0,,3885893,3885861,0,,7910125,7910093,0,1320985531,1518737856,543669,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
4340753,4340753,0,,4218104,4218136,0,,8558857,8558889,0,1429329119,1643306688,389345,0,0,0,
8850336,8850336,0,,8640471,8640471,0,,17490807,17490807,0,2920964769,3358234944,724726,0,0,0,
8841214,8841214,0,,8638480,8638477,0,,17479694,17479691,0,2919108898,3356100672,735672,0,0,0,
8841868,8841868,0,,8606860,8606862,0,,17448728,17448730,0,2913942753,3350156160,766829,0,0,0,
8821446,8821446,0,,8596209,8596210,0,,17417655,17417656,0,2908743208,3344189952,797878,0,0,0,
8862228,8862228,0,,8629098,8629098,0,,17491326,17491326,0,2921056786,3358340352,723763,0,0,0,
8849544,8849544,0,,8612176,8612173,0,,17461720,17461717,0,2916101896,3352643904,753856,0,0,0,
8865456,8865456,0,,8670226,8670229,0,,17535682,17535685,0,2928458894,3366852288,679795,0,0,0,
8886191,8886191,0,,8630731,8630730,0,,17516922,17516921,0,2925325974,3363248064,698769,0,0,0,
8867825,8867825,0,,8647351,8647320,0,,17515176,17515145,0,2925034392,3362913600,699936,0,0,0,
8866789,8866789,0,,8645737,8645769,0,,17512526,17512558,0,2924597186,3362405376,703040,0,0,0,
8845247,8845247,0,,8615696,8615693,0,,17460943,17460940,0,2915972137,3352500480,754425,0,0,0,
8842882,8842882,0,,8617738,8617741,0,,17460620,17460623,0,2915928884,3352439616,754942,0,0,0,
8864899,8864899,0,,8644825,8644824,0,,17509724,17509723,0,2924118564,3361866816,705631,0,0,0,
8845807,8845807,0,,8617467,8617468,0,,17463274,17463275,0,2916366758,3352948800,752393,0,0,0,
8864659,8864659,0,,8620400,8620398,0,,17485059,17485057,0,2920004853,3357130944,730513,0,0,0,
8839958,8839958,0,,8619726,8619728,0,,17459684,17459686,0,2915767228,3352259712,756015,0,0,0,
8878765,8878765,0,,8639485,8639482,0,,17518250,17518247,0,2925547750,3363503424,696719,0,0,0,
8904523,8904523,0,,8626520,8626521,0,,17531043,17531044,0,2927689191,3365960448,684886,0,0,0,
8877786,8877786,0,,8597436,8597438,0,,17475222,17475224,0,2918357064,3355243392,739809,0,0,0,
8842957,8842957,0,,8611504,8611504,0,,17454461,17454461,0,2914894987,3351256128,760862,0,0,0,
8880252,8880252,0,,8623271,8623271,0,,17503523,17503523,0,2923088341,3360676416,712209,0,0,0,
8867492,8867492,0,,8659411,8659409,0,,17526903,17526901,0,2926992801,3365164992,688184,0,0,0,
8869661,8869661,0,,8633083,8633085,0,,17502744,17502746,0,2922958248,3360527232,712712,0,0,0,
8887487,8887487,0,,8620711,8620710,0,,17508198,17508197,0,2923874243,3361573824,706929,0,0,0,
8869454,8869454,0,,8614067,8614065,0,,17483521,17483519,0,2919742830,3356835648,732182,0,0,0,
8889815,8889815,0,,8636980,8636983,0,,17526795,17526798,0,2926980109,3365145216,688417,0,0,0,
8828686,8828686,0,,8583216,8583213,0,,17411902,17411899,0,2907782290,3343084608,801226,0,0,0,
8853281,8853281,0,,8646208,8646211,0,,17499489,17499492,0,2922420007,3359902464,716047,0,0,0,
8884660,8884660,0,,8648002,8648000,0,,17532662,17532660,0,2927954220,3366276480,683026,0,0,0,
8870083,8870083,0,,8612679,8612681,0,,17482762,17482764,0,2919616244,3356684928,732484,0,0,0,
8833248,8833248,0,,8592414,8592413,0,,17425662,17425661,0,2910085554,3345726912,789680,0,0,0,
8845893,8845893,0,,8626679,8626679,0,,17472572,17472572,0,2917924701,3354733824,743484,0,0,0,
8862233,8862233,0,,8592236,8592234,0,,17454469,17454467,0,2914891146,3351257664,758870,0,0,0,
8848223,8848223,0,,8565981,8565981,0,,17414204,17414204,0,2908176911,3343533312,800572,0,0,0,
8813916,8813916,0,,8606427,8606427,0,,17420343,17420343,0,2909192438,3344699712,795120,0,0,0,
8875945,8875945,0,,8631703,8631703,0,,17507648,17507648,0,2923782059,3361470528,707981,0,0,0,
8847830,8847830,0,,8632602,8632573,0,,17480432,17480403,0,2919227301,3356241216,735527,0,0,0,
8855762,8855762,0,,8639757,8639787,0,,17495519,17495549,0,2921751673,3359139456,720161,0,0,0,
8867752,8867752,0,,8626509,8626511,0,,17494261,17494263,0,2921541587,3358898496,721175,0,0,0,
8851709,8851709,0,,8573236,8573234,0,,17424945,17424943,0,2909965815,3345589056,787591,0,0,0,
8831463,8831463,0,,8598747,8598749,0,,17430210,17430212,0,2910850414,3346606848,784991,0,0,0,
8846585,8846585,0,,8602144,8602112,0,,17448729,17448697,0,2913932399,3350149440,766932,0,0,0,
8849886,8849886,0,,8619370,8619402,0,,17469256,17469288,0,2917371096,3354097536,746237,0,0,0,
8844055,8844055,0,,8625117,8625116,0,,17469172,17469171,0,2917346380,3354080832,745806,0,0,0,
8841913,8841913,0,,8613358,8613359,0,,17455271,17455272,0,2915030257,3351412224,760854,0,0,0,
8880768,8880768,0,,8591624,8591621,0,,17472392,17472389,0,2917889464,3354700224,743069,0,0,0,
8849046,8849046,0,,8630941,8630943,0,,17479987,17479989,0,2919157829,3356156352,734868,0,0,0,
8858394,8858394,0,,8630987,8630985,0,,17489381,17489379,0,2920731470,3357966528,726193,0,0,0,
8868668,8868668,0,,8629952,8629947,0,,17498620,17498615,0,2922268705,3359728320,717391,0,0,0,
8853634,8853634,0,,8608948,8608953,0,,17462582,17462587,0,2916247186,3352816704,752943,0,0,0,
8846144,8846144,0,,8629333,8629333,0,,17475477,17475477,0,2918404659,3355291584,739410,0,0,0,
8834352,8834352,0,,8601458,8601429,0,,17435810,17435781,0,2911780270,3347675712,780088,0,0,0,
8863298,8863298,0,,8590887,8590887,0,,17454185,17454185,0,2914848895,3351203904,760577,0,0,0,
8879473,8879473,0,,8603072,8603102,0,,17482545,17482575,0,2919585015,3356648256,732627,0,0,0,
8864755,8864755,0,,8611933,8611903,0,,17476688,17476658,0,2918606896,3355524672,738967,0,0,0,
8786901,8786901,0,,8588801,8588830,0,,17375702,17375731,0,2901742234,3336134016,839705,0,0,0,
8694734,8694734,0,,8606262,8606233,0,,17300996,17300967,0,2889266332,3321791616,914728,0,0,0,
8695632,8695632,0,,8606183,8606214,0,,17301815,17301846,0,2889403105,3321948480,913444,0,0,0,
8663830,8663830,0,,8553668,8553668,0,,17217498,17217498,0,2875327343,3305760384,998194,0,0,0,
8712925,8712925,0,,8599760,8599761,0,,17312685,17312686,0,2891213218,3324034944,902455,0,0,0,
8670987,8670987,0,,8592977,8592976,0,,17263964,17263963,0,2883081988,3314680896,951616,0,0,0,
8657048,8657048,0,,8579002,8579003,0,,17236050,17236051,0,2878420350,3309321792,979090,0,0,0,
1016749,1016749,0,,1016382,1016350,0,,2033131,2033099,0,339532877,390355008,118198,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
