Lcore 0,,,,Lcore 1,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
3048659,3048659,0,,3102542,3102574,0,,6151201,6151233,0,1420927431,1574717184,1260771,0,0,0,
12371485,12371485,0,,12645732,12645730,0,,25017217,25017215,0,5778977127,6404407296,6558063,0,0,0,
12370950,12370950,0,,12645007,12645009,0,,25015957,25015959,0,5778693459,6404096768,6559325,0,0,0,
12370968,12370968,0,,12644824,12644824,0,,25015792,25015792,0,5778647952,6404042752,6559562,0,0,0,
12367909,12367909,0,,12643195,12643195,0,,25011104,25011104,0,5777557632,6402831104,6564311,0,0,0,
12370527,12370527,0,,12642053,12642053,0,,25012580,25012580,0,5777905980,6403222016,6562751,0,0,0,
12363760,12363760,0,,12643276,12643276,0,,25007036,25007036,0,5776625316,6401798144,6568230,0,0,0,
12365618,12365618,0,,12640458,12640457,0,,25006076,25006075,0,5776410717,6401559552,6569220,0,0,0,
12368654,12368654,0,,12641526,12641527,0,,25010180,25010181,0,5777351811,6402619648,6565178,0,0,0,
12366546,12366546,0,,12641377,12641377,0,,25007923,25007923,0,5776830213,6402016256,6567362,0,0,0,
12366334,12366334,0,,12641675,12641643,0,,25008009,25007977,0,5776842687,6402043904,6567372,0,0,0,
12367780,12367780,0,,12638496,12638528,0,,25006276,25006308,0,5776449756,6401612032,6568982,0,0,0,
12367692,12367692,0,,12642064,12642064,0,,25009756,25009756,0,5777253636,6402495488,6565571,0,0,0,
12369686,12369686,0,,12638088,12638088,0,,25007774,25007774,0,5776795794,6401990144,6567582,0,0,0,
12373058,12373058,0,,12641140,12641140,0,,25014198,25014198,0,5778279738,6403633152,6561073,0,0,0,
12370411,12370411,0,,12639511,12639511,0,,25009922,25009922,0,5777299374,6402552576,6565371,0,0,0,
12369967,12369967,0,,12639343,12639341,0,,25009310,25009308,0,5777143218,6402369280,6565898,0,0,0,
9977519,9977519,0,,10192368,10192338,0,,20169887,20169857,0,4659243897,5163483392,5289962,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
758271,758271,0,,771082,771114,0,,1529353,1529385,0,353280543,391530752,115992,0,0,0,
12374020,12374020,0,,12639864,12639832,0,,25013884,25013852,0,5778207204,6403548928,3218610,0,0,0,
12376778,12376778,0,,12640444,12640476,0,,25017222,25017254,0,5778985674,6404407552,3215180,0,0,0,
12372537,12372537,0,,12644735,12644703,0,,25017272,25017240,0,5778982440,6404430592,3215014,0,0,0,
12374968,12374968,0,,12641805,12641837,0,,25016773,25016805,0,5778881955,6404296704,3215732,0,0,0,
12374256,12374256,0,,12641539,12641507,0,,25015795,25015763,0,5778641253,6404031744,3216539,0,0,0,
12373253,12373253,0,,12642221,12642253,0,,25015474,25015506,0,5778574494,6403959808,3216804,0,0,0,
12371366,12371366,0,,12641102,12641102,0,,25012468,25012468,0,5777887500,6403199744,3220058,0,0,0,
12371794,12371794,0,,12638662,12638662,0,,25010456,25010456,0,5777407944,6402668800,3221896,0,0,0,
12371464,12371464,0,,12642131,12642131,0,,25013595,25013595,0,5778147837,6403480576,3218713,0,0,0,
12372234,12372234,0,,12640189,12640189,0,,25012423,25012423,0,5777862321,6403190784,3220064,0,0,0,
12371845,12371845,0,,12641387,12641355,0,,25013232,25013200,0,5778056592,6403383296,3219186,0,0,0,
12370245,12370245,0,,12640609,12640641,0,,25010854,25010886,0,5777514666,6402786304,3221507,0,0,0,
12374674,12374674,0,,12640745,12640744,0,,25015419,25015418,0,5778561558,6403944448,3215810,0,0,0,
12373678,12373678,0,,12637339,12637340,0,,25011017,25011018,0,5777537766,6402814976,3221431,0,0,0,
12365044,12365044,0,,12642080,12642080,0,,25007124,25007124,0,5776653036,6401839360,3225221,0,0,0,
12366740,12366740,0,,12640078,12640078,0,,25006818,25006818,0,5776567566,6401724160,3225613,0,0,0,
12364687,12364687,0,,12642294,12642294,0,,25006981,25006981,0,5776612611,6401793280,3225501,0,0,0,
957428,957428,0,,979088,979056,0,,1936516,1936484,0,447335196,495733248,246603,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
9308413,9308413,0,,9508864,9508896,0,,18817277,18817309,0,4346790987,4817241344,1211893,0,0,0,
12390956,12390956,0,,12653776,12653776,0,,25044732,25044732,0,5785340484,6411442688,1619291,0,0,0,
12385000,12385000,0,,12647724,12647724,0,,25032724,25032724,0,5782559244,6408384512,1631520,0,0,0,
12385416,12385416,0,,12649927,12649927,0,,25035343,25035343,0,5783156841,6409046784,1628591,0,0,0,
12388484,12388484,0,,12653120,12653120,0,,25041604,25041604,0,5784617916,6410659584,1622466,0,0,0,
12385409,12385409,0,,12651221,12651221,0,,25036630,25036630,0,5783461530,6409371392,1627497,0,0,0,
12385654,12385654,0,,12648596,12648596,0,,25034250,25034250,0,5782911750,6408773888,1629720,0,0,0,
12387196,12387196,0,,12650016,12650016,0,,25037212,25037212,0,5783588580,6409510912,1626902,0,0,0,
12385333,12385333,0,,12651119,12651119,0,,25036452,25036452,0,5783420412,6409338368,1627524,0,0,0,
12384831,12384831,0,,12650839,12650839,0,,25035670,25035670,0,5783239770,6409125120,1628409,0,0,0,
12386433,12386433,0,,12651010,12651010,0,,25037443,25037443,0,5783656725,6409600256,1626496,0,0,0,
12384499,12384499,0,,12646726,12646723,0,,25031225,25031222,0,5782205583,6407979264,1632875,0,0,0,
12383417,12383417,0,,12647678,12647681,0,,25031095,25031098,0,5782190337,6407976704,1632924,0,0,0,
12383864,12383864,0,,12650576,12650544,0,,25034440,25034408,0,5782948248,6408805376,1629538,0,0,0,
12387820,12387820,0,,12650858,12650890,0,,25038678,25038710,0,5783942010,6409903104,1625324,0,0,0,
12384070,12384070,0,,12648174,12648174,0,,25032244,25032244,0,5782440972,6408251392,1631874,0,0,0,
12384182,12384182,0,,12648732,12648732,0,,25032914,25032914,0,5782603134,6408421632,1631058,0,0,0,
4323042,4323042,0,,4417173,4417141,0,,8740215,8740183,0,2018989665,2237485568,564862,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
6244086,6244086,0,,6357703,6357735,0,,12601789,12601821,0,2911013259,3226072064,351367,0,0,0,
12404898,12404898,0,,12647936,12647904,0,,25052834,25052802,0,5787204654,6413521408,751211,0,0,0,
12394534,12394534,0,,12643842,12643874,0,,25038376,25038408,0,5783872248,6409830656,765783,0,0,0,
12397036,12397036,0,,12648618,12648618,0,,25045654,25045654,0,5785546074,6411684352,758335,0,0,0,
12396948,12396948,0,,12647808,12647808,0,,25044756,25044756,0,5785338636,6411456768,759338,0,0,0,
12395403,12395403,0,,12647355,12647323,0,,25042758,25042726,0,5784869706,6410949632,761333,0,0,0,
12400829,12400829,0,,12649755,12649787,0,,25050584,25050616,0,5786684904,6412945152,753668,0,0,0,
12397960,12397960,0,,12645274,12645272,0,,25043234,25043232,0,5784993984,6411072768,760672,0,0,0,
12397121,12397121,0,,12643855,12643857,0,,25040976,25040978,0,5784465918,6410482688,763146,0,0,0,
12398044,12398044,0,,12650152,12650152,0,,25048196,25048196,0,5786133276,6412349952,755880,0,0,0,
12398482,12398482,0,,12645645,12645645,0,,25044127,25044127,0,5785185945,6411292416,759914,0,0,0,
12398377,12398377,0,,12647558,12647558,0,,25045935,25045935,0,5785618377,6411759872,758251,0,0,0,
12395288,12395288,0,,12647022,12647022,0,,25042310,25042310,0,5784773610,6410835200,761730,0,0,0,
12399936,12399936,0,,12649204,12649204,0,,25049140,25049140,0,5786351340,6412571904,754747,0,0,0,
12396408,12396408,0,,12645832,12645832,0,,25042240,25042240,0,5784757440,6410816256,761895,0,0,0,
12393504,12393504,0,,12646570,12646568,0,,25040074,25040072,0,5784249702,6410255360,763976,0,0,0,
12398795,12398795,0,,12648296,12648298,0,,25047091,25047093,0,5785885413,6412063744,756838,0,0,0,
7666891,7666891,0,,7815914,7815882,0,,15482805,15482773,0,3576520563,3963576832,460217,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
1789551,1789551,0,,1818340,1818372,0,,3607891,3607923,0,833430213,923641088,65656,0,0,0,
12434247,12434247,0,,12649140,12649140,0,,25083387,25083387,0,5794255005,6421340160,446748,0,0,0,
12428985,12428985,0,,12650396,12650396,0,,25079381,25079381,0,5793344403,6420337920,449427,0,0,0,
12427987,12427987,0,,12647052,12647052,0,,25075039,25075039,0,5792326617,6419194368,454624,0,0,0,
12429532,12429532,0,,12643143,12643143,0,,25072675,25072675,0,5791787925,6418598400,457030,0,0,0,
12426240,12426240,0,,12647890,12647890,0,,25074130,25074130,0,5792124030,6418985216,455649,0,0,0,
12432986,12432986,0,,12646014,12646014,0,,25079000,25079000,0,5793249000,6420221696,450260,0,0,0,
12430840,12430840,0,,12644549,12644549,0,,25075389,25075389,0,5792422251,6419306496,454270,0,0,0,
12415188,12415188,0,,12634432,12634432,0,,25049620,25049620,0,5786462220,6412703744,480113,0,0,0,
12440730,12440730,0,,12650428,12650428,0,,25091158,25091158,0,5796057498,6423337984,438631,0,0,0,
12430544,12430544,0,,12648712,12648680,0,,25079256,25079224,0,5793300744,6420276736,449823,0,0,0,
12429532,12429532,0,,12648460,12648460,0,,25077992,25077992,0,5793016152,6419964160,451633,0,0,0,
12434504,12434504,0,,12647180,12647212,0,,25081684,25081716,0,5793869004,6420915968,448048,0,0,0,
12431648,12431648,0,,12652132,12652100,0,,25083780,25083748,0,5794353180,6421449984,446120,0,0,0,
12433308,12433308,0,,12647125,12647157,0,,25080433,25080465,0,5793580023,6420588544,448481,0,0,0,
12429624,12429624,0,,12645115,12645113,0,,25074739,25074737,0,5792271639,6419127040,454857,0,0,0,
12435397,12435397,0,,12646461,12646463,0,,25081858,25081860,0,5793902268,6420961792,447822,0,0,0,
11116291,11116291,0,,11303782,11303750,0,,22420073,22420041,0,5179036863,5739524864,399509,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
425376,425376,0,,430885,430917,0,,856261,856293,0,197796291,219222016,5661,0,0,0,
12509326,12509326,0,,12631700,12631668,0,,25141026,25140994,0,5807577006,6436093184,121841,0,0,0,
12502134,12502134,0,,12628645,12628677,0,,25130779,25130811,0,5805217341,6433483520,129934,0,0,0,
12508664,12508664,0,,12629447,12629447,0,,25138111,25138111,0,5806903641,6435358720,122852,0,0,0,
12508766,12508766,0,,12628528,12628528,0,,25137294,25137294,0,5806707522,6435139328,122734,0,0,0,
12501954,12501954,0,,12628080,12628080,0,,25130034,25130034,0,5805037854,6433288960,129422,0,0,0,
12503404,12503404,0,,12628160,12628160,0,,25131564,25131564,0,5805398676,6433694464,128456,0,0,0,
12503420,12503420,0,,12629908,12629908,0,,25133328,25133328,0,5805798768,6434119680,128155,0,0,0,
12501829,12501829,0,,12628767,12628767,0,,25130596,25130596,0,5805160284,6433432064,129980,0,0,0,
12492603,12492603,0,,12628007,12628005,0,,25120610,25120608,0,5802860910,6430876672,140130,0,0,0,
12497140,12497140,0,,12631118,12631120,0,,25128258,25128260,0,5804634990,6432836864,133920,0,0,0,
12494045,12494045,0,,12628988,12628988,0,,25123033,25123033,0,5803420623,6431498240,137922,0,0,0,
12491470,12491470,0,,12628460,12628460,0,,25119930,25119930,0,5802696438,6430700544,140680,0,0,0,
12502211,12502211,0,,12629756,12629756,0,,25131967,25131967,0,5805484377,6433782784,129378,0,0,0,
12506610,12506610,0,,12629052,12629052,0,,25135662,25135662,0,5806345314,6434730496,124360,0,0,0,
12505111,12505111,0,,12630360,12630360,0,,25135471,25135471,0,5806286409,6434678528,125905,0,0,0,
12504353,12504353,0,,12627752,12627752,0,,25132105,25132105,0,5805523647,6433821184,127155,0,0,0,
12506401,12506401,0,,12628796,12628796,0,,25135197,25135197,0,5806223115,6434609152,123943,0,0,0,
2109293,2109293,0,,2129170,2129138,0,,4238463,4238431,0,979084953,1085033984,20117,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
7364965,7364965,0,,7488040,7488072,0,,14853005,14853037,0,3431044155,3802383872,254769,0,0,0,
12433603,12433603,0,,12648878,12648846,0,,25082481,25082449,0,5794053111,6421111808,447163,0,0,0,
12434302,12434302,0,,12651008,12651008,0,,25085310,25085310,0,5794706610,6421842944,444294,0,0,0,
12437636,12437636,0,,12644651,12644683,0,,25082287,25082319,0,5794015689,6421059840,447516,0,0,0,
12434556,12434556,0,,12647673,12647641,0,,25082229,25082197,0,5793987507,6421070336,446988,0,0,0,
12427160,12427160,0,,12643894,12643926,0,,25071054,25071086,0,5791420866,6418171392,458454,0,0,0,
12426266,12426266,0,,12644816,12644816,0,,25071082,25071082,0,5791419942,6418197760,458513,0,0,0,
12431141,12431141,0,,12643642,12643610,0,,25074783,25074751,0,5792267481,6419154944,455134,0,0,0,
12428283,12428283,0,,12642406,12642435,0,,25070689,25070718,0,5791329159,6418092288,458710,0,0,0,
12432356,12432356,0,,12646474,12646477,0,,25078830,25078833,0,5793209730,6420176896,450555,0,0,0,
12429350,12429350,0,,12646624,12646624,0,,25075974,25075974,0,5792549994,6419460864,453679,0,0,0,
12431379,12431379,0,,12646108,12646108,0,,25077487,25077487,0,5792899497,6419823872,452453,0,0,0,
12434917,12434917,0,,12646092,12646092,0,,25081009,25081009,0,5793713079,6420744448,448108,0,0,0,
12435280,12435280,0,,12644198,12644198,0,,25079478,25079478,0,5793359418,6420341248,450165,0,0,0,
12435488,12435488,0,,12646477,12646477,0,,25081965,25081965,0,5793941307,6420986368,447513,0,0,0,
12436214,12436214,0,,12647925,12647893,0,,25084139,25084107,0,5794428717,6421534720,445982,0,0,0,
12428967,12428967,0,,12642468,12642468,0,,25071435,25071435,0,5791501485,6418289408,457594,0,0,0,
5328867,5328867,0,,5417939,5417939,0,,10746806,10746806,0,2482512186,2751168000,188791,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
4660236,4660236,0,,4704988,4705020,0,,9365224,9365256,0,2163374136,2397513472,46290,0,0,0,
12507828,12507828,0,,12629693,12629690,0,,25137521,25137518,0,5806759959,6435206144,123408,0,0,0,
12507782,12507782,0,,12628304,12628275,0,,25136086,25136057,0,5806435866,6434831872,123452,0,0,0,
12502566,12502566,0,,12627565,12627597,0,,25130131,25130163,0,5805067653,6433315584,128614,0,0,0,
12507846,12507846,0,,12629443,12629411,0,,25137289,25137257,0,5806706367,6435144960,123928,0,0,0,
12508962,12508962,0,,12629003,12629035,0,,25137965,25137997,0,5806877307,6435324160,122796,0,0,0,
12500909,12500909,0,,12628540,12628508,0,,25129449,25129417,0,5804895327,6433134592,131200,0,0,0,
12501991,12501991,0,,12628557,12628589,0,,25130548,25130580,0,5805163980,6433424896,129869,0,0,0,
12505980,12505980,0,,12631220,12631220,0,,25137200,25137200,0,5806685808,6435124736,124889,0,0,0,
12510060,12510060,0,,12628802,12628802,0,,25138862,25138862,0,5807084514,6435556864,122072,0,0,0,
12509596,12509596,0,,12629686,12629686,0,,25139282,25139282,0,5807166750,6435646720,121774,0,0,0,
12499983,12499983,0,,12628836,12628836,0,,25128819,25128819,0,5804757189,6432972800,132263,0,0,0,
12506941,12506941,0,,12628621,12628621,0,,25135562,25135562,0,5806322214,6434711552,124512,0,0,0,
12506856,12506856,0,,12628303,12628303,0,,25135159,25135159,0,5806221729,6434598656,124979,0,0,0,
12508060,12508060,0,,12628708,12628676,0,,25136768,25136736,0,5806586016,6435006208,123963,0,0,0,
12506172,12506172,0,,12628104,12628136,0,,25134276,25134308,0,5806025148,6434380288,125129,0,0,0,
12502361,12502361,0,,12629896,12629896,0,,25132257,25132257,0,5805543975,6433851648,129492,0,0,0,
8724072,8724072,0,,8801542,8801510,0,,17525614,17525582,0,4048416834,4486545920,78190,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
