Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
11213621,11213621,0,,11215218,11215218,0,,11213610,11213610,0,,33642449,33642449,0,5450076738,6459342528,0,0,0,0,
11213752,11213752,0,,11215341,11215373,0,,11213753,11213752,0,,33642846,33642877,0,5450140890,6459427008,0,0,0,0,
11213966,11213966,0,,11215580,11215578,0,,11214001,11214001,0,,33643547,33643545,0,5450259474,6459572928,0,0,0,0,
11213958,11213958,0,,11215562,11215532,0,,11213913,11213900,0,,33643433,33643390,0,5450229180,6459527424,0,0,0,0,
11213557,11213557,0,,11215166,11215198,0,,11213574,11213588,0,,33642297,33642343,0,5450054382,6459326208,0,0,0,0,
11213921,11213921,0,,11215508,11215507,0,,11213859,11213856,0,,33643288,33643284,0,5450217192,6459516288,0,0,0,0,
11213780,11213780,0,,11215409,11215378,0,,11213827,11213828,0,,33643016,33642986,0,5450158872,6459447552,0,0,0,0,
11213611,11213611,0,,11215233,11215233,0,,11213623,11213625,0,,33642467,33642469,0,5450079654,6459355968,0,0,0,0,
11213861,11213861,0,,11215475,11215506,0,,11213879,11213878,0,,33643215,33643245,0,5450205852,6459494976,0,0,0,0,
11214085,11214085,0,,11215695,11215683,0,,11214075,11214074,0,,33643855,33643842,0,5450307426,6459623616,0,0,0,0,
11213805,11213805,0,,11215386,11215396,0,,11213782,11213752,0,,33642973,33642953,0,5450158386,6459448896,0,0,0,0,
11213654,11213654,0,,11215318,11215321,0,,11213693,11213725,0,,33642665,33642700,0,5450112216,6459399936,0,0,0,0,
11213865,11213865,0,,11215416,11215416,0,,11213847,11213815,0,,33643128,33643096,0,5450186736,6459478080,0,0,0,0,
10467517,10467517,0,,10469011,10468979,0,,10467486,10467486,0,,31404014,31403982,0,5087445084,6029551488,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
3740322,3740322,0,,3809016,3809048,0,,3782369,3782400,0,,11331707,11331770,0,1835741718,2175700224,490739,0,0,0,
11250298,11250298,0,,11459452,11459450,0,,11356237,11356236,0,,34065987,34065984,0,5518684710,6540668928,1584224,0,0,0,
11254422,11254422,0,,11460265,11460266,0,,11359077,11359076,0,,34073764,34073764,0,5519949768,6542162304,1576947,0,0,0,
11254937,11254937,0,,11463416,11463385,0,,11358664,11358667,0,,34077017,34076989,0,5520481938,6542789184,1573097,0,0,0,
11250283,11250283,0,,11455271,11455271,0,,11361203,11361203,0,,34066757,34066757,0,5518809450,6540818880,1580598,0,0,0,
11254911,11254911,0,,11460449,11460479,0,,11364607,11364607,0,,34079967,34079997,0,5520964698,6543351168,1570150,0,0,0,
11251677,11251677,0,,11461803,11461804,0,,11368369,11368369,0,,34081849,34081850,0,5521259700,6543725184,1567193,0,0,0,
11252737,11252737,0,,11459586,11459587,0,,11371571,11371571,0,,34083894,34083895,0,5521585806,6544100544,1566374,0,0,0,
11253594,11253594,0,,11457482,11457482,0,,11369852,11369820,0,,34080928,34080896,0,5521110336,6543537600,1568880,0,0,0,
11251000,11251000,0,,11459735,11459735,0,,11370798,11370829,0,,34081533,34081564,0,5521213368,6543662976,1568686,0,0,0,
11251368,11251368,0,,11461243,11461242,0,,11364474,11364474,0,,34077085,34077084,0,5520482586,6542794176,1571399,0,0,0,
11252413,11252413,0,,11460735,11460734,0,,11370234,11370235,0,,34083382,34083382,0,5521512906,6544011264,1566433,0,0,0,
11256324,11256324,0,,11460078,11460079,0,,11367865,11367865,0,,34084267,34084268,0,5521651416,6544178880,1566288,0,0,0,
11253818,11253818,0,,11458229,11458227,0,,11369709,11369707,0,,34081756,34081752,0,5521243824,6543700800,1567898,0,0,0,
11254658,11254658,0,,11459617,11459618,0,,11367946,11367947,0,,34082221,34082223,0,5521310244,6543775488,1567240,0,0,0,
11249872,11249872,0,,11456050,11456020,0,,11367689,11367689,0,,34073611,34073581,0,5519930004,6542139264,1575920,0,0,0,
11252727,11252727,0,,11457998,11458030,0,,11370411,11370380,0,,34081136,34081137,0,5521144194,6543579648,1568022,0,0,0,
11254927,11254927,0,,11458119,11458087,0,,11371473,11371505,0,,34084519,34084519,0,5521692078,6544223616,1564443,0,0,0,
11258189,11258189,0,,11459103,11459132,0,,11367140,11367139,0,,34084432,34084460,0,5521672800,6544207488,1561325,0,0,0,
11256812,11256812,0,,11457785,11457785,0,,11371503,11371504,0,,34086100,34086101,0,5521958082,6544544832,1563292,0,0,0,
11252603,11252603,0,,11456554,11456554,0,,11374053,11374053,0,,34083210,34083210,0,5521480020,6543969984,1566665,0,0,0,
11253496,11253496,0,,11458876,11458879,0,,11375437,11375436,0,,34087809,34087811,0,5522220198,6544857600,1557646,0,0,0,
11254790,11254790,0,,11460142,11460142,0,,11361870,11361869,0,,34076802,34076801,0,5520446946,6542741568,1573015,0,0,0,
11250595,11250595,0,,11459067,11459065,0,,11358602,11358601,0,,34068264,34068261,0,5519058282,6541116672,1577951,0,0,0,
3669263,3669263,0,,3736554,3736524,0,,3706807,3706778,0,,11112624,11112565,0,1800235530,2133600960,512366,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
10592130,10592130,0,,10783116,10783148,0,,10743937,10743969,0,,32119183,32119247,0,5203318014,6166907328,247641,0,0,0,
11327890,11327890,0,,11538442,11538442,0,,11497905,11497904,0,,34364237,34364236,0,5567006232,6597933120,252540,0,0,0,
11332293,11332293,0,,11538275,11538275,0,,11504823,11504824,0,,34375391,34375392,0,5568808320,6600064512,242406,0,0,0,
11327462,11327462,0,,11538207,11538207,0,,11497429,11497429,0,,34363098,34363098,0,5566816692,6597713856,253811,0,0,0,
11332731,11332731,0,,11538397,11538397,0,,11501627,11501624,0,,34372755,34372752,0,5568391494,6599577600,242411,0,0,0,
11323880,11323880,0,,11535982,11535980,0,,11502508,11502511,0,,34362370,34362371,0,5566698756,6597566784,251605,0,0,0,
11318172,11318172,0,,11532070,11532040,0,,11482267,11482267,0,,34332509,34332479,0,5561866458,6591843840,283838,0,0,0,
11322866,11322866,0,,11537436,11537465,0,,11489582,11489550,0,,34349884,34349881,0,5564685906,6595179072,268385,0,0,0,
11321145,11321145,0,,11535256,11535259,0,,11500067,11500067,0,,34356468,34356471,0,5565748302,6596442048,258101,0,0,0,
11322987,11322987,0,,11535668,11535636,0,,11502349,11502378,0,,34361004,34361001,0,5566482162,6597307584,256839,0,0,0,
11325577,11325577,0,,11534660,11534689,0,,11497738,11497738,0,,34357975,34358004,0,5565991950,6596733696,259201,0,0,0,
11327148,11327148,0,,11534544,11534546,0,,11502991,11502992,0,,34364683,34364686,0,5567078808,6598020096,253380,0,0,0,
11322440,11322440,0,,11536417,11536386,0,,11495320,11495319,0,,34354177,34354145,0,5565371814,6596000448,261821,0,0,0,
11322959,11322959,0,,11532828,11532858,0,,11493592,11493563,0,,34349379,34349380,0,5564604258,6595087104,267420,0,0,0,
11319852,11319852,0,,11534017,11534019,0,,11486943,11486974,0,,34340812,34340845,0,5563211706,6593430144,276731,0,0,0,
11313991,11313991,0,,11533582,11533550,0,,11490816,11490817,0,,34338389,34338358,0,5562813996,6592972032,278750,0,0,0,
11318651,11318651,0,,11533823,11533853,0,,11488345,11488345,0,,34340819,34340849,0,5563217538,6593443200,275792,0,0,0,
11322631,11322631,0,,11535128,11535128,0,,11492233,11492232,0,,34349992,34349991,0,5564698704,6595191360,266919,0,0,0,
11318459,11318459,0,,11536090,11536060,0,,11494706,11494704,0,,34349255,34349223,0,5564579148,6595060416,268030,0,0,0,
11310986,11310986,0,,11525787,11525819,0,,11485359,11485362,0,,34322132,34322167,0,5560180686,6589845504,295259,0,0,0,
11310502,11310502,0,,11523070,11523070,0,,11475079,11475079,0,,34308651,34308651,0,5558001462,6587264448,305961,0,0,0,
