Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Lcore 3,,,,Lcore 4,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
8573928,8573928,0,,8781274,8781273,0,,9062381,9062359,0,,7692273,7692297,0,,8636413,8636385,0,,42746269,42746242,0,10943045120,10943049472,0,0,0,0,
8550588,8550588,0,,8759313,8759301,0,,9040642,9040661,0,,7673294,7673270,0,,8614321,8614344,0,,42638158,42638164,0,10915372288,10915352064,0,0,0,0,
8543337,8543337,0,,8750487,8750468,0,,9029458,9029439,0,,7666196,7666216,0,,8605539,8605534,0,,42595017,42594994,0,10904317696,10904329984,0,0,0,0,
8558537,8558537,0,,8765344,8765356,0,,9046747,9046778,0,,7678453,7678456,0,,8622464,8622473,0,,42671545,42671600,0,10923927040,10923913984,0,0,0,0,
8561591,8561591,0,,8766532,8766520,0,,9048541,9048514,0,,7680302,7680308,0,,8624773,8624765,0,,42681739,42681698,0,10926507264,10926523392,0,0,0,0,
8562807,8562807,0,,8769696,8769724,0,,9050844,9050863,0,,7682069,7682048,0,,8625179,8625160,0,,42690595,42690602,0,10928801536,10928804864,0,0,0,0,
8550976,8550976,0,,8755864,8755868,0,,9037300,9037306,0,,7670176,7670168,0,,8610054,8610072,0,,42624370,42624390,0,10911843840,10911841280,0,0,0,0,
8544695,8544695,0,,8752976,8752976,0,,9031514,9031485,0,,7665622,7665622,0,,8607589,8607603,0,,42602396,42602381,0,10906211328,10906206208,0,0,0,0,
8565394,8565394,0,,8772747,8772744,0,,9053849,9053862,0,,7684144,7684144,0,,8626435,8626424,0,,42702569,42702568,0,10931858176,10931865856,0,0,0,0,
8556012,8556012,0,,8763859,8763830,0,,9046976,9046988,0,,7676954,7676969,0,,8620235,8620246,0,,42664036,42664045,0,10921989632,10921986304,0,0,0,0,
8562158,8562158,0,,8769328,8769360,0,,9050754,9050735,0,,7682145,7682162,0,,8624909,8624887,0,,42689294,42689302,0,10928456448,10928460544,0,0,0,0,
823337,823337,0,,842114,842082,0,,866915,866909,0,,737334,737302,0,,827905,827895,0,,4097605,4097525,0,1048974592,1048950016,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
5499757,5499757,0,,5631484,5631498,0,,5810890,5810898,0,,4935028,4935057,0,,5541131,5541162,0,,27418290,27418372,0,7019103232,7019125760,0,0,0,0,
8575302,8575302,0,,8782987,8783005,0,,9064718,9064739,0,,7693652,7693623,0,,8637734,8637724,0,,42754393,42754393,0,10945118720,10945115648,0,0,0,0,
8573134,8573134,0,,8780609,8780607,0,,9062119,9062122,0,,7691600,7691600,0,,8635813,8635808,0,,42743275,42743271,0,10942283264,10942282752,0,0,0,0,
8571869,8571869,0,,8778860,8778830,0,,9060137,9060137,0,,7690351,7690351,0,,8634381,8634365,0,,42735598,42735552,0,10940301312,10940297472,0,0,0,0,
8573848,8573848,0,,8781355,8781355,0,,9063058,9063058,0,,7692271,7692288,0,,8636328,8636341,0,,42746860,42746890,0,10943203840,10943211008,0,0,0,0,
8574130,8574130,0,,8782040,8782072,0,,9063508,9063488,0,,7692505,7692488,0,,8636765,8636752,0,,42748948,42748930,0,10943728896,10943725824,0,0,0,0,
8575548,8575548,0,,8783917,8783917,0,,9065127,9065147,0,,7694174,7694200,0,,8638161,8638179,0,,42756927,42756991,0,10945786880,10945785088,0,0,0,0,
8572726,8572726,0,,8780043,8780043,0,,9061510,9061510,0,,7691221,7691195,0,,8635366,8635361,0,,42740866,42740835,0,10941645568,10941656320,0,0,0,0,
8553819,8553819,0,,8759067,8759067,0,,9040455,9040440,0,,7673630,7673637,0,,8617040,8617047,0,,42644011,42644010,0,10916866560,10916854016,0,0,0,0,
8552187,8552187,0,,8757251,8757219,0,,9038476,9038488,0,,7671150,7671143,0,,8610965,8610956,0,,42630029,42629993,0,10913289984,10913301760,0,0,0,0,
8563620,8563620,0,,8771380,8771412,0,,9051828,9051813,0,,7683318,7683338,0,,8627350,8627371,0,,42697496,42697554,0,10930570240,10930565376,0,0,0,0,
8561958,8561958,0,,8769994,8769976,0,,9049962,9049980,0,,7681748,7681731,0,,8624272,8624240,0,,42687934,42687885,0,10928099584,10928081152,0,0,0,0,
8563532,8563532,0,,8770350,8770341,0,,9051802,9051796,0,,7681911,7681908,0,,8625787,8625818,0,,42693382,42693395,0,10929508096,10929513984,0,0,0,0,
8558816,8558816,0,,8767228,8767238,0,,9048819,9048817,0,,7678944,7678967,0,,8620626,8620616,0,,42674433,42674454,0,10924663552,10924661760,0,0,0,0,
8561292,8561292,0,,8768053,8768067,0,,9051081,9051071,0,,7681139,7681148,0,,8624757,8624746,0,,42686322,42686324,0,10927687424,10927693568,0,0,0,0,
8564470,8564470,0,,8771986,8771989,0,,9052716,9052716,0,,7684308,7684284,0,,8627275,8627276,0,,42700755,42700735,0,10931396352,10931393792,0,0,0,0,
8563325,8563325,0,,8771692,8771660,0,,9051983,9051969,0,,7683998,7683990,0,,8626426,8626427,0,,42697424,42697371,0,10930534400,10930533376,0,0,0,0,
3145655,3145655,0,,3222206,3222206,0,,3324665,3324665,0,,2823468,2823468,0,,3169185,3169173,0,,15685179,15685167,0,4015395328,4015384576,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
3714131,3714131,0,,3801828,3801850,0,,3922401,3922401,0,,3331783,3331801,0,,3740056,3740086,0,,18510199,18510269,0,4738623744,4738641920,0,0,0,0,
8571937,8571937,0,,8779313,8779291,0,,9060777,9060809,0,,7690666,7690680,0,,8634785,8634769,0,,42737478,42737486,0,10940797696,10940795904,0,0,0,0,
8572362,8572362,0,,8779550,8779578,0,,9060780,9060779,0,,7690667,7690659,0,,8634908,8634907,0,,42738267,42738285,0,10941004800,10941001216,0,0,0,0,
8570360,8570360,0,,8777508,8777512,0,,9059133,9059124,0,,7689107,7689098,0,,8633384,8633392,0,,42729492,42729486,0,10938748416,10938742016,0,0,0,0,
8566718,8566718,0,,8774015,8773983,0,,9056380,9056389,0,,7686792,7686777,0,,8628531,8628510,0,,42712436,42712377,0,10934375168,10934385408,0,0,0,0,
8571051,8571051,0,,8778490,8778501,0,,9059351,9059352,0,,7689338,7689370,0,,8633497,8633497,0,,42731727,42731771,0,10939329792,10939329280,0,0,0,0,
8572721,8572721,0,,8780165,8780154,0,,9061605,9061603,0,,7691255,7691255,0,,8635397,8635405,0,,42741143,42741138,0,10941724160,10941726208,0,0,0,0,
8569473,8569473,0,,8777114,8777145,0,,9056947,9056940,0,,7687580,7687548,0,,8632322,8632324,0,,42723436,42723430,0,10937208064,10937215232,0,0,0,0,
8542645,8542645,0,,8749742,8749742,0,,9032148,9032125,0,,7663478,7663505,0,,8605009,8605019,0,,42593022,42593036,0,10903806208,10903805440,0,0,0,0,
8556870,8556870,0,,8765143,8765112,0,,9046781,9046788,0,,7678234,7678220,0,,8620329,8620309,0,,42667357,42667299,0,10922840064,10922827008,0,0,0,0,
8559352,8559352,0,,8767425,8767455,0,,9047957,9047961,0,,7681225,7681221,0,,8621857,8621884,0,,42677816,42677873,0,10925538048,10925534208,0,0,0,0,
8555894,8555894,0,,8763649,8763630,0,,9043005,9043015,0,,7676194,7676185,0,,8618261,8618234,0,,42657003,42656958,0,10920176128,10920180992,0,0,0,0,
8555130,8555130,0,,8761280,8761269,0,,9042161,9042166,0,,7674970,7675002,0,,8618666,8618698,0,,42652207,42652265,0,10918981632,10918982656,0,0,0,0,
8553989,8553989,0,,8758538,8758568,0,,9040496,9040502,0,,7673641,7673619,0,,8617085,8617053,0,,42643749,42643731,0,10916789504,10916802816,0,0,0,0,
8557515,8557515,0,,8764153,8764147,0,,9044888,9044856,0,,7676489,7676479,0,,8618178,8618210,0,,42661223,42661207,0,10921273856,10921268736,0,0,0,0,
8562461,8562461,0,,8768256,8768246,0,,9049828,9049840,0,,7681675,7681675,0,,8623808,8623808,0,,42686028,42686030,0,10927610624,10927600640,0,0,0,0,
8556356,8556356,0,,8764277,8764277,0,,9044252,9044272,0,,7676331,7676361,0,,8619143,8619111,0,,42660359,42660377,0,10921056512,10921068288,0,0,0,0,
5434710,5434710,0,,5566562,5566548,0,,5745972,5745940,0,,4877142,4877112,0,,5477232,5477232,0,,27101618,27101542,0,6938002944,6937979392,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
