Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Lcore 3,,,,Lcore 4,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
2787914,2787914,0,,2925379,2925377,0,,3012679,3012653,0,,2828501,2828501,0,,2987532,2987533,0,,14542005,14541978,0,1948628670,2792059776,521062,0,0,0,
2798595,2798595,0,,2925391,2925392,0,,3012442,3012465,0,,2834621,2834619,0,,2986287,2986287,0,,14557336,14557358,0,1950687312,2795012736,505412,0,0,0,
2798227,2798227,0,,2926010,2926012,0,,3012648,3012651,0,,2835327,2835297,0,,2988848,2988848,0,,14561060,14561035,0,1951177752,2795724288,502057,0,0,0,
2797697,2797697,0,,2925774,2925771,0,,3012573,3012571,0,,2835220,2835252,0,,2990164,2990164,0,,14561428,14561455,0,1951239928,2795803392,501509,0,0,0,
2797669,2797669,0,,2922985,2922988,0,,3012551,3012550,0,,2833818,2833818,0,,2986798,2986798,0,,14553821,14553823,0,1950203438,2794324416,509041,0,0,0,
2797918,2797918,0,,2915651,2915651,0,,3012675,3012667,0,,2833741,2833738,0,,2988437,2988437,0,,14548422,14548411,0,1949488548,2793294912,514688,0,0,0,
2799864,2799864,0,,2917423,2917423,0,,3012525,3012534,0,,2834948,2834951,0,,2988627,2988627,0,,14553387,14553399,0,1950162434,2794258752,509416,0,0,0,
2797397,2797397,0,,2915195,2915195,0,,3012649,3012629,0,,2833968,2833966,0,,2988380,2988380,0,,14547589,14547567,0,1949369690,2793126720,515520,0,0,0,
2796199,2796199,0,,2916174,2916174,0,,3012487,3012477,0,,2833374,2833373,0,,2986104,2986103,0,,14544338,14544326,0,1948939952,2792516544,518448,0,0,0,
2797598,2797598,0,,2916866,2916866,0,,3012533,3012563,0,,2829552,2829553,0,,2986758,2986757,0,,14543307,14543337,0,1948807158,2792314752,519703,0,0,0,
2797784,2797784,0,,2915555,2915554,0,,3012114,3012116,0,,2826174,2826176,0,,2985825,2985825,0,,14537452,14537455,0,1948014548,2791191360,525356,0,0,0,
2798343,2798343,0,,2917223,2917224,0,,3012616,3012616,0,,2827518,2827518,0,,2989075,2989076,0,,14544775,14544777,0,1948999850,2792597376,518249,0,0,0,
2799369,2799369,0,,2913670,2913670,0,,3012623,3012623,0,,2828785,2828783,0,,2989359,2989360,0,,14543806,14543805,0,1948870004,2792410368,519126,0,0,0,
2799527,2799527,0,,2905959,2905957,0,,3012517,3012515,0,,2834367,2834368,0,,2989285,2989284,0,,14541655,14541651,0,1948581770,2791996992,521341,0,0,0,
2797258,2797258,0,,2902428,2902430,0,,3012637,3012636,0,,2833670,2833669,0,,2986016,2986015,0,,14532009,14532008,0,1947293494,2790151488,530966,0,0,0,
2799501,2799501,0,,2916095,2916092,0,,3012563,3012566,0,,2834626,2834625,0,,2988815,2988817,0,,14551600,14551601,0,1949913998,2793901440,511400,0,0,0,
2799061,2799061,0,,2914433,2914436,0,,3012654,3012654,0,,2834469,2834472,0,,2985208,2985208,0,,14545825,14545831,0,1949136664,2792799552,517265,0,0,0,
2798403,2798403,0,,2915000,2915000,0,,3012528,3012527,0,,2835774,2835772,0,,2986264,2986264,0,,14547969,14547966,0,1949432134,2793209472,514897,0,0,0,
2801222,2801222,0,,2916459,2916459,0,,3012646,3012647,0,,2835700,2835700,0,,2987338,2987335,0,,14553365,14553363,0,1950146622,2794245696,509611,0,0,0,
2800287,2800287,0,,2923489,2923489,0,,3011541,3011539,0,,2835652,2835651,0,,2986282,2986285,0,,14557251,14557251,0,1950671634,2794992192,504818,0,0,0,
2800760,2800760,0,,2917024,2917024,0,,3010749,3010751,0,,2835553,2835556,0,,2986186,2986186,0,,14550272,14550277,0,1949740736,2793653184,512680,0,0,0,
2798186,2798186,0,,2917872,2917872,0,,3012051,3012051,0,,2830154,2830154,0,,2985268,2985267,0,,14543531,14543530,0,1948833020,2792357760,519554,0,0,0,
2804041,2804041,0,,2916782,2916782,0,,3011629,3011629,0,,2829204,2829204,0,,2986719,2986720,0,,14548375,14548376,0,1949478096,2793288192,514561,0,0,0,
2795415,2795415,0,,2917019,2917019,0,,3011565,3011564,0,,2829790,2829790,0,,2985898,2985898,0,,14539687,14539686,0,1948326634,2791625856,523083,0,0,0,
2798215,2798215,0,,2916529,2916528,0,,3010965,3010966,0,,2828764,2828764,0,,2985554,2985554,0,,14540027,14540027,0,1948355042,2791679808,523086,0,0,0,
2798442,2798442,0,,2916097,2916066,0,,3011037,3011037,0,,2827880,2827879,0,,2984471,2984469,0,,14537927,14537893,0,1948086506,2791286592,524765,0,0,0,
2797468,2797468,0,,2915039,2915070,0,,3009806,3009806,0,,2827496,2827495,0,,2984500,2984502,0,,14534309,14534341,0,1947593118,2790581568,528723,0,0,0,
2799967,2799967,0,,2916684,2916682,0,,3011585,3011584,0,,2829224,2829226,0,,2988250,2988249,0,,14545710,14545708,0,1949129428,2792776512,517282,0,0,0,
2795149,2795149,0,,2916835,2916838,0,,3010872,3010873,0,,2829542,2829541,0,,2988352,2988353,0,,14540750,14540754,0,1948456212,2791824576,522265,0,0,0,
2800736,2800736,0,,2918025,2918025,0,,3011506,3011506,0,,2829122,2829122,0,,2987498,2987498,0,,14546887,14546887,0,1949282858,2793002112,515987,0,0,0,
2797260,2797260,0,,2915693,2915693,0,,3010557,3010557,0,,2828567,2828568,0,,2985542,2985542,0,,14537619,14537620,0,1948040946,2791223424,525026,0,0,0,
2794943,2794943,0,,2915568,2915566,0,,3010155,3010155,0,,2825846,2825846,0,,2984060,2984060,0,,14530572,14530570,0,1947105224,2789874432,532539,0,0,0,
2797132,2797132,0,,2914626,2914625,0,,3007835,3007833,0,,2825124,2825124,0,,2982586,2982586,0,,14527303,14527300,0,1946653912,2789242752,535656,0,0,0,
2797560,2797560,0,,2916567,2916570,0,,3011270,3011272,0,,2828104,2828104,0,,2985085,2985084,0,,14538586,14538590,0,1948170926,2791408320,524380,0,0,0,
2792386,2792386,0,,2913132,2913132,0,,3009352,3009351,0,,2826352,2826352,0,,2984373,2984374,0,,14525595,14525595,0,1946433884,2788921344,537388,0,0,0,
2797927,2797927,0,,2913340,2913338,0,,3009349,3009350,0,,2826611,2826610,0,,2984503,2984501,0,,14531730,14531726,0,1947243378,2790078528,531158,0,0,0,
2792009,2792009,0,,2908996,2908996,0,,3006050,3006048,0,,2823533,2823534,0,,2979095,2979097,0,,14509683,14509684,0,1944297522,2785859328,553206,0,0,0,
2785018,2785018,0,,2900585,2900586,0,,2998519,2998521,0,,2814504,2814501,0,,2935533,2935533,0,,14434159,14434159,0,1934177306,2771360640,627234,0,0,0,
2792886,2792886,0,,2910349,2910348,0,,3007302,3007302,0,,2830598,2830601,0,,2992070,2992067,0,,14533205,14533204,0,1947449470,2790373056,529777,0,0,0,
2799088,2799088,0,,2914179,2914181,0,,3009472,3009472,0,,2833982,2833982,0,,2970973,2970974,0,,14527694,14527697,0,1946710996,2789317824,535223,0,0,0,
2794072,2794072,0,,2914443,2914443,0,,3006554,3006551,0,,2829503,2829503,0,,2984820,2984822,0,,14529392,14529391,0,1946950990,2789654976,534232,0,0,0,
2785161,2785161,0,,2906210,2906210,0,,2999853,2999853,0,,2823945,2823944,0,,2981984,2981982,0,,14497153,14497150,0,1942609926,2783442432,565035,0,0,0,
2786028,2786028,0,,2903181,2903179,0,,2998937,2998940,0,,2822326,2822325,0,,2979086,2979086,0,,14489558,14489558,0,1941596886,2781993600,574233,0,0,0,
2770902,2770902,0,,2898092,2898092,0,,2993868,2993865,0,,2817488,2817488,0,,2974728,2974727,0,,14455078,14455074,0,1936980452,2775374208,606885,0,0,0,
2786442,2786442,0,,2905171,2905172,0,,3001196,3001199,0,,2824310,2824310,0,,2985211,2985214,0,,14502330,14502337,0,1943312220,2784448704,560690,0,0,0,
2793405,2793405,0,,2914933,2914932,0,,3007444,3007444,0,,2830656,2830658,0,,2991453,2991453,0,,14537891,14537892,0,1948077394,2791275264,524941,0,0,0,
2799653,2799653,0,,2921996,2921995,0,,3010782,3010782,0,,2833820,2833820,0,,2995389,2995388,0,,14561640,14561638,0,1951263646,2795834496,501306,0,0,0,
2797207,2797207,0,,2925292,2925295,0,,3009930,3009930,0,,2832362,2832362,0,,2996103,2996104,0,,14560894,14560898,0,1951155910,2795692416,502110,0,0,0,
2799063,2799063,0,,2917746,2917746,0,,3010156,3010156,0,,2833867,2833867,0,,2995807,2995807,0,,14556639,14556639,0,1950589626,2794874688,506302,0,0,0,
2794157,2794157,0,,2916008,2916008,0,,3011072,3011070,0,,2835675,2835675,0,,2995627,2995627,0,,14552539,14552537,0,1950040226,2794087104,510319,0,0,0,
2791905,2791905,0,,2906993,2906993,0,,3002744,3002746,0,,2826399,2826397,0,,2985990,2985958,0,,14514031,14513999,0,1944884442,2786700096,548982,0,0,0,
2790915,2790915,0,,2905975,2905973,0,,3002181,3002181,0,,2825504,2825506,0,,2982673,2982705,0,,14507248,14507280,0,1943971232,2785391616,555730,0,0,0,
2799006,2799006,0,,2914150,2914152,0,,3009218,3009218,0,,2833609,2833609,0,,2992930,2992930,0,,14548913,14548915,0,1949550054,2793386880,514047,0,0,0,
1352866,1352866,0,,1408684,1408652,0,,1455152,1455120,0,,1370224,1370192,0,,1447134,1447102,0,,7034060,7033932,0,942564040,1350513600,249809,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
462478,462478,0,,462479,462479,0,,462477,462477,0,,462477,462477,0,,462476,462476,0,,2312387,2312387,0,309859858,443979072,0,0,0,0,
2499830,2499830,0,,2499830,2499831,0,,2499814,2499817,0,,2499813,2499814,0,,2499815,2499817,0,,12499102,12499109,0,1674880472,2399831040,0,0,0,0,
2499832,2499832,0,,2499831,2499830,0,,2499815,2499812,0,,2499815,2499814,0,,2499814,2499812,0,,12499107,12499100,0,1674879668,2399825088,0,0,0,0,
2499827,2499827,0,,2499825,2499830,0,,2499801,2499814,0,,2499804,2499815,0,,2499804,2499815,0,,12499061,12499101,0,1674879400,2399826624,0,0,0,0,
2499813,2499813,0,,2499816,2499811,0,,2499808,2499795,0,,2499801,2499801,0,,2499800,2499801,0,,12499038,12499021,0,1674865732,2399819520,0,0,0,0,
2499831,2499831,0,,2499830,2499830,0,,2499815,2499816,0,,2499819,2499809,0,,2499820,2499809,0,,12499115,12499095,0,1674881946,2399820480,0,0,0,0,
2499813,2499813,0,,2499810,2499830,0,,2499794,2499813,0,,2499794,2499814,0,,2499795,2499812,0,,12499006,12499082,0,1674866268,2399822016,0,0,0,0,
2499827,2499827,0,,2499831,2499811,0,,2499815,2499807,0,,2499811,2499800,0,,2499814,2499816,0,,12499098,12499061,0,1674880472,2399823360,0,0,0,0,
2499826,2499826,0,,2499824,2499825,0,,2499808,2499797,0,,2499813,2499804,0,,2499809,2499790,0,,12499080,12499042,0,1674875648,2399815872,0,0,0,0,
2499804,2499804,0,,2499818,2499817,0,,2499789,2499809,0,,2499789,2499813,0,,2499806,2499805,0,,12499006,12499048,0,1674866536,2399817792,0,0,0,0,
2499849,2499849,0,,2499828,2499840,0,,2499826,2499823,0,,2499826,2499821,0,,2498768,2498786,0,,12498097,12498119,0,1674746606,2399636544,1043,0,0,0,
2499819,2499819,0,,2499826,2499819,0,,2499812,2499794,0,,2499810,2499803,0,,2499810,2499803,0,,12499077,12499038,0,1674875380,2399818560,0,0,0,0,
2499811,2499811,0,,2499810,2499825,0,,2499793,2499805,0,,2499789,2499787,0,,2499790,2499792,0,,12498993,12499020,0,1674867608,2399809344,0,0,0,0,
2499824,2499824,0,,2499826,2499812,0,,2499810,2499798,0,,2499814,2499808,0,,2499814,2499801,0,,12499088,12499043,0,1674876050,2399822592,0,0,0,0,
2499835,2499835,0,,2499834,2499829,0,,2499818,2499822,0,,2499821,2499816,0,,2499817,2499822,0,,12499125,12499124,0,1674881946,2399825856,0,0,0,0,
2499829,2499829,0,,2499831,2499830,0,,2499815,2499811,0,,2499813,2499813,0,,2499814,2499809,0,,12499102,12499092,0,1674879132,2399823552,0,0,0,0,
2499831,2499831,0,,2499830,2499830,0,,2499814,2499814,0,,2499815,2499815,0,,2499815,2499815,0,,12499105,12499105,0,1674880070,2399829312,0,0,0,0,
2499831,2499831,0,,2499831,2499831,0,,2499814,2499815,0,,2499814,2499815,0,,2499814,2499815,0,,12499104,12499107,0,1674880070,2399828544,0,0,0,0,
2499830,2499830,0,,2499830,2499831,0,,2499815,2499814,0,,2499815,2499820,0,,2499815,2499814,0,,12499105,12499109,0,1674880204,2399830656,0,0,0,0,
2499836,2499836,0,,2499836,2499836,0,,2499821,2499822,0,,2499818,2499817,0,,2499820,2499823,0,,12499131,12499134,0,1674883688,2399832768,0,0,0,0,
2499830,2499830,0,,2499830,2499829,0,,2499814,2499813,0,,2499817,2499812,0,,2499815,2499812,0,,12499106,12499096,0,1674879668,2399824320,0,0,0,0,
2499826,2499826,0,,2499831,2499831,0,,2499814,2499814,0,,2499799,2499814,0,,2499814,2499814,0,,12499084,12499099,0,1674879266,2399827200,0,0,0,0,
2499835,2499835,0,,2499830,2499832,0,,2499815,2499816,0,,2499830,2499816,0,,2499815,2499815,0,,12499125,12499114,0,1674881008,2399834496,0,0,0,0,
2499813,2499813,0,,2499810,2499828,0,,2499790,2499807,0,,2499793,2499810,0,,2499793,2499809,0,,12498999,12499067,0,1674865598,2399815488,0,0,0,0,
2499840,2499840,0,,2499841,2499836,0,,2499825,2499822,0,,2499822,2499824,0,,2499821,2499826,0,,12499149,12499148,0,1674887976,2399837376,0,0,0,0,
2499820,2499820,0,,2499821,2499815,0,,2499810,2499800,0,,2499810,2499796,0,,2499810,2499789,0,,12499071,12499020,0,1674874174,2399814528,0,0,0,0,
2499829,2499829,0,,2499829,2499820,0,,2499813,2499808,0,,2499813,2499807,0,,2499814,2499814,0,,12499098,12499078,0,1674878730,2399820480,0,0,0,0,
2499830,2499830,0,,2499831,2499831,0,,2499815,2499815,0,,2499814,2499815,0,,2499814,2499815,0,,12499104,12499106,0,1674880070,2399829120,0,0,0,0,
2499825,2499825,0,,2499813,2499830,0,,2499797,2499814,0,,2499794,2499814,0,,2499807,2499814,0,,12499036,12499097,0,1674876050,2399824704,0,0,0,0,
2499830,2499830,0,,2499844,2499836,0,,2499826,2499821,0,,2499830,2499821,0,,2499821,2499820,0,,12499151,12499128,0,1674880606,2399832576,0,0,0,0,
2499816,2499816,0,,2499814,2499805,0,,2499801,2499789,0,,2499800,2499789,0,,2499796,2499790,0,,12499027,12498989,0,1674870020,2399807424,0,0,0,0,
2499826,2499826,0,,2499819,2499830,0,,2499814,2499814,0,,2499815,2499814,0,,2499815,2499814,0,,12499089,12499098,0,1674878998,2399825280,4,0,0,0,
2499815,2499815,0,,2499817,2499818,0,,2499794,2499808,0,,2499793,2499807,0,,2499794,2499814,0,,12499013,12499062,0,1674869752,2399822400,0,0,0,0,
2499834,2499834,0,,2499835,2499838,0,,2499812,2499815,0,,2499824,2499822,0,,2499812,2499808,0,,12499117,12499117,0,1674884626,2399829120,0,0,0,0,
2499832,2499832,0,,2499840,2499841,0,,2499828,2499827,0,,2499816,2499820,0,,2499828,2499827,0,,12499144,12499147,0,1674878864,2399835072,0,0,0,0,
2499821,2499821,0,,2499821,2499805,0,,2499804,2499788,0,,2499805,2499789,0,,2499804,2499789,0,,12499055,12498992,0,1674873638,2399807232,0,0,0,0,
2499826,2499826,0,,2499830,2499830,0,,2499815,2499815,0,,2499802,2499815,0,,2499814,2499815,0,,12499087,12499101,0,1674879400,2399829504,0,0,0,0,
2499820,2499820,0,,2499808,2499821,0,,2499791,2499805,0,,2499810,2499813,0,,2499795,2499813,0,,12499024,12499072,0,1674870824,2399820672,0,0,0,0,
2499826,2499826,0,,2499833,2499827,0,,2499818,2499807,0,,2499813,2499809,0,,2499818,2499799,0,,12499108,12499068,0,1674877256,2399826048,0,0,0,0,
2499826,2499826,0,,2499811,2499823,0,,2499792,2499812,0,,2499795,2499802,0,,2499811,2499811,0,,12499035,12499074,0,1674878730,2399816064,0,0,0,0,
2499825,2499825,0,,2499849,2499830,0,,2499837,2499814,0,,2499833,2499814,0,,2499815,2499815,0,,12499159,12499098,0,1674878864,2399826240,0,0,0,0,
2499823,2499823,0,,2499810,2499831,0,,2499797,2499815,0,,2499790,2499807,0,,2499794,2499810,0,,12499014,12499086,0,1674867876,2399824512,0,0,0,0,
2499821,2499821,0,,2499826,2499805,0,,2499806,2499788,0,,2499813,2499797,0,,2499809,2499794,0,,12499075,12499005,0,1674876184,2399811840,0,0,0,0,
2499836,2499836,0,,2499835,2499836,0,,2499821,2499822,0,,2499821,2499821,0,,2499821,2499822,0,,12499134,12499137,0,1674884626,2399834304,0,0,0,0,
2499830,2499830,0,,2499831,2499830,0,,2499815,2499815,0,,2499814,2499814,0,,2499814,2499813,0,,12499104,12499102,0,1674879400,2399827008,0,0,0,0,
2499830,2499830,0,,2499830,2499831,0,,2499814,2499813,0,,2499815,2499815,0,,2499816,2499815,0,,12499105,12499104,0,1674879802,2399829120,0,0,0,0,
2499818,2499818,0,,2499822,2499821,0,,2499794,2499814,0,,2499803,2499813,0,,2499803,2499813,0,,12499040,12499079,0,1674871360,2399821440,0,0,0,0,
2499818,2499818,0,,2499813,2499813,0,,2499809,2499789,0,,2499800,2499790,0,,2499799,2499790,0,,12499039,12499000,0,1674871628,2399809728,0,0,0,0,
2499833,2499833,0,,2499836,2499836,0,,2499821,2499821,0,,2499821,2499820,0,,2499821,2499820,0,,12499132,12499130,0,1674883286,2399830464,0,0,0,0,
2499833,2499833,0,,2499831,2499831,0,,2499814,2499814,0,,2499814,2499814,0,,2499814,2499814,0,,12499106,12499106,0,1674880338,2399828160,0,0,0,0,
2499823,2499823,0,,2499814,2499830,0,,2499815,2499815,0,,2499794,2499815,0,,2499814,2499814,0,,12499060,12499097,0,1674878864,2399825856,0,0,0,0,
2499834,2499834,0,,2499841,2499830,0,,2499814,2499814,0,,2499835,2499814,0,,2499815,2499816,0,,12499139,12499108,0,1674880472,2399832384,0,0,0,0,
2499834,2499834,0,,2499836,2499831,0,,2499815,2499815,0,,2499814,2499814,0,,2499814,2499813,0,,12499113,12499107,0,1674880606,2399826048,0,0,0,0,
2499830,2499830,0,,2499836,2499836,0,,2499820,2499821,0,,2499821,2499822,0,,2499821,2499822,0,,12499128,12499131,0,1674883420,2399834496,0,0,0,0,
2499828,2499828,0,,2499824,2499830,0,,2499794,2499812,0,,2499802,2499814,0,,2499798,2499813,0,,12499046,12499097,0,1674876318,2399824128,0,0,0,0,
2499824,2499824,0,,2499820,2499830,0,,2499811,2499807,0,,2499806,2499810,0,,2499811,2499811,0,,12499072,12499082,0,1674872968,2399823744,0,0,0,0,
2499820,2499820,0,,2499821,2499813,0,,2499813,2499801,0,,2499810,2499800,0,,2499810,2499794,0,,12499074,12499028,0,1674874308,2399817600,0,0,0,0,
2499830,2499830,0,,2499831,2499823,0,,2499814,2499815,0,,2499815,2499813,0,,2499813,2499816,0,,12499103,12499097,0,1674879802,2399824128,0,0,0,0,
2499655,2499655,0,,2499655,2499656,0,,2499640,2499637,0,,2499639,2499635,0,,2492659,2492656,0,,12491248,12491239,0,1673826964,2398322688,6982,0,0,0,
2499827,2499827,0,,2499823,2499830,0,,2499815,2499814,0,,2499814,2499813,0,,2499813,2499813,0,,12499092,12499097,0,1674879266,2399820096,0,0,0,0,
2499817,2499817,0,,2499813,2499814,0,,2499794,2499814,0,,2499792,2499806,0,,2499794,2499815,0,,12499010,12499066,0,1674867474,2399823744,0,0,0,0,
2499673,2499673,0,,2499831,2499829,0,,2499810,2499796,0,,2499812,2499806,0,,2499813,2499792,0,,12498939,12498896,0,1674857424,2399787648,149,0,0,0,
2499835,2499835,0,,2499835,2499829,0,,2499820,2499815,0,,2499820,2499815,0,,2496002,2496002,0,,12495312,12495296,0,1674371674,2399098368,3816,0,0,0,
342384,342384,0,,342384,342383,0,,342380,342379,0,,342381,342378,0,,342380,342380,0,,1711909,1711904,0,229395136,328681344,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
1529552,1529552,0,,1529553,1529553,0,,1529542,1529548,0,,1529542,1529545,0,,1523675,1523680,0,,7641864,7641878,0,1024010848,1467243456,5868,0,0,0,
2764402,2764402,0,,2764497,2764498,0,,2764481,2764482,0,,2764482,2764488,0,,2764481,2764485,0,,13822343,13822355,0,1852192890,2653891200,96,0,0,0,
2764358,2764358,0,,2764485,2764502,0,,2764465,2764479,0,,2764465,2764476,0,,2764484,2764480,0,,13822257,13822295,0,1852190344,2653878720,120,0,0,0,
2764349,2764349,0,,2764497,2764498,0,,2764482,2764480,0,,2764489,2764480,0,,2764470,2764475,0,,13822287,13822282,0,1852183644,2653878144,106,0,0,0,
2764420,2764420,0,,2764497,2764503,0,,2764505,2764497,0,,2764493,2764494,0,,2751574,2751583,0,,13809489,13809497,0,1850469516,2651426880,13000,0,0,0,
2759106,2759106,0,,2764048,2764029,0,,2764007,2763998,0,,2764011,2763999,0,,2738858,2738846,0,,13790030,13789978,0,1847862144,2647675200,30136,0,0,0,
2762140,2762140,0,,2764260,2764265,0,,2764244,2764242,0,,2764235,2764248,0,,2738053,2738055,0,,13792932,13792950,0,1848251682,2648246400,28308,0,0,0,
2758942,2758942,0,,2763999,2763989,0,,2763980,2763981,0,,2763987,2763974,0,,2737966,2737958,0,,13788874,13788844,0,1847709652,2647458048,31081,0,0,0,
2760002,2760002,0,,2764245,2764262,0,,2764224,2764241,0,,2764219,2764238,0,,2751197,2751212,0,,13803887,13803955,0,1849720322,2650356480,16529,0,0,0,
2763873,2763873,0,,2764496,2764504,0,,2764488,2764488,0,,2764498,2764489,0,,2764494,2764486,0,,13821849,13821840,0,1852132590,2653793280,923,0,0,0,
2764619,2764619,0,,2764498,2764492,0,,2764488,2764480,0,,2764472,2764480,0,,2764473,2764480,0,,13822550,13822551,0,1852216876,2653929792,333,0,0,0,
2763707,2763707,0,,2764503,2764495,0,,2764478,2764478,0,,2764486,2764487,0,,2764479,2764485,0,,13821653,13821652,0,1852104450,2653759872,87,0,0,0,
2763640,2763640,0,,2764498,2764486,0,,2764474,2764464,0,,2764473,2764454,0,,2764477,2764456,0,,13821562,13821500,0,1852086360,2653735104,1498,0,0,0,
2764019,2764019,0,,2764504,2764504,0,,2764486,2764487,0,,2764486,2764488,0,,2764486,2764486,0,,13821981,13821984,0,1852145856,2653813632,454,0,0,0,
2764322,2764322,0,,2764486,2764498,0,,2764467,2764479,0,,2764467,2764478,0,,2764462,2764480,0,,13822204,13822257,0,1852174934,2653870848,239,0,0,0,
2764305,2764305,0,,2764508,2764503,0,,2764488,2764486,0,,2764486,2764487,0,,2764505,2764487,0,,13822292,13822268,0,1852191416,2653875456,219,0,0,0,
2764221,2764221,0,,2764511,2764522,0,,2764500,2764506,0,,2764500,2764505,0,,2764485,2764499,0,,13822217,13822253,0,1852174666,2653872576,216,0,0,0,
2764147,2764147,0,,2764523,2764505,0,,2764503,2764486,0,,2764488,2764487,0,,2764507,2764494,0,,13822168,13822119,0,1852171316,2653850112,226,0,0,0,
2764426,2764426,0,,2764504,2764509,0,,2764486,2764487,0,,2764504,2764489,0,,2764489,2764488,0,,13822409,13822399,0,1852201198,2653902336,300,0,0,0,
2764447,2764447,0,,2764498,2764500,0,,2764483,2764493,0,,2764480,2764491,0,,2764477,2764490,0,,13822385,13822421,0,1852198518,2653899840,50,0,0,0,
2764424,2764424,0,,2764487,2764496,0,,2764484,2764477,0,,2764487,2764478,0,,2764487,2764480,0,,13822369,13822355,0,1852199590,2653894272,80,0,0,0,
2764433,2764433,0,,2764493,2764498,0,,2764477,2764476,0,,2764467,2764475,0,,2764460,2764473,0,,13822330,13822355,0,1852195838,2653890048,8,0,0,0,
2764190,2764190,0,,2764525,2764504,0,,2764489,2764489,0,,2764499,2764492,0,,2764506,2764493,0,,13822209,13822168,0,1852170646,2653858368,371,0,0,0,
2764446,2764446,0,,2764486,2764497,0,,2764461,2764476,0,,2764459,2764474,0,,2764464,2764474,0,,13822316,13822367,0,1852192354,2653892352,40,0,0,0,
2764487,2764487,0,,2764515,2764504,0,,2764506,2764497,0,,2764482,2764486,0,,2764502,2764492,0,,13822492,13822466,0,1852214866,2653916352,28,0,0,0,
2764422,2764422,0,,2764498,2764499,0,,2764480,2764471,0,,2764505,2764481,0,,2764480,2764475,0,,13822385,13822348,0,1852196508,2653890240,76,0,0,0,
2764397,2764397,0,,2764504,2764503,0,,2764486,2764488,0,,2764487,2764487,0,,2764487,2764494,0,,13822361,13822369,0,1852196374,2653899840,56,0,0,0,
2764477,2764477,0,,2764497,2764498,0,,2764480,2764479,0,,2764480,2764482,0,,2764481,2764473,0,,13822415,13822409,0,1852203476,2653898880,71,0,0,0,
2764435,2764435,0,,2764504,2764504,0,,2764486,2764489,0,,2764487,2764491,0,,2764486,2764490,0,,13822398,13822409,0,1852202404,2653902720,69,0,0,0,
2764498,2764498,0,,2764498,2764498,0,,2764480,2764478,0,,2764479,2764478,0,,2764480,2764476,0,,13822435,13822428,0,1852205486,2653905600,0,0,0,0,
2764465,2764465,0,,2764503,2764505,0,,2764487,2764487,0,,2764487,2764488,0,,2764485,2764489,0,,13822427,13822434,0,1852206022,2653908672,38,0,0,0,
2764424,2764424,0,,2764478,2764495,0,,2764480,2764480,0,,2764457,2764473,0,,2764480,2764476,0,,13822319,13822348,0,1852195570,2653889664,27,0,0,0,
2764472,2764472,0,,2764523,2764509,0,,2764486,2764491,0,,2764509,2764492,0,,2764487,2764493,0,,13822477,13822457,0,1852205888,2653908288,79,0,0,0,
2764503,2764503,0,,2764504,2764498,0,,2764487,2764480,0,,2764486,2764481,0,,2764486,2764481,0,,13822466,13822443,0,1852210578,2653912128,0,0,0,0,
2764498,2764498,0,,2764498,2764502,0,,2764480,2764483,0,,2764481,2764480,0,,2764480,2764479,0,,13822437,13822442,0,1852206826,2653910016,0,0,0,0,
2764467,2764467,0,,2764503,2764500,0,,2764486,2764484,0,,2764486,2764487,0,,2764487,2764489,0,,13822429,13822427,0,1852205620,2653904640,36,0,0,0,
2764473,2764473,0,,2764483,2764497,0,,2764455,2764474,0,,2764464,2764479,0,,2764459,2764475,0,,13822334,13822398,0,1852197312,2653899072,15,0,0,0,
2764384,2764384,0,,2764505,2764490,0,,2764486,2764485,0,,2764490,2764474,0,,2764484,2764480,0,,13822349,13822313,0,1852191550,2653889280,114,0,0,0,
2764303,2764303,0,,2764512,2764512,0,,2764506,2764487,0,,2764492,2764495,0,,2764501,2764496,0,,13822314,13822293,0,1852188602,2653876224,153,0,0,0,
2764362,2764362,0,,2764503,2764503,0,,2764486,2764486,0,,2764487,2764484,0,,2764488,2764481,0,,13822326,13822316,0,1852191550,2653885248,199,0,0,0,
2764350,2764350,0,,2764478,2764496,0,,2764460,2764480,0,,2764463,2764480,0,,2762662,2762677,0,,13820413,13820483,0,1851937352,2653529472,1889,0,0,0,
