Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
2429043,2429043,0,,14155416,14155416,0,,1274719,1274719,0,,17859178,17859178,0,3428968320,3428968704,666074,0,0,0,
150024,150024,0,,883359,883327,0,,78721,78721,0,,1112104,1112072,0,213517824,213510912,41871,0,0,0,
484025,484025,0,,2796333,2796365,0,,254115,254115,0,,3534473,3534505,0,678624960,678631104,147208,0,0,0,
2448195,2448195,0,,14147429,14147429,0,,1284742,1284743,0,,17880366,17880367,0,3433030464,3433030464,789630,0,0,0,
2447559,2447559,0,,14155381,14155381,0,,1284452,1284451,0,,17887392,17887391,0,3434379072,3434384448,781893,0,0,0,
2448251,2448251,0,,14155916,14155884,0,,1284824,1284824,0,,17888991,17888959,0,3434680128,3434677056,780782,0,0,0,
2447956,2447956,0,,14155547,14155579,0,,1284793,1284793,0,,17888296,17888328,0,3434558976,3434557056,781241,0,0,0,
2448126,2448126,0,,14152221,14152221,0,,1284728,1284728,0,,17885075,17885075,0,3433928256,3433928064,784990,0,0,0,
2447751,2447751,0,,14150592,14150592,0,,1284542,1284542,0,,17882885,17882885,0,3433520064,3433521216,786253,0,0,0,
2447980,2447980,0,,14153620,14153620,0,,1284671,1284672,0,,17886271,17886272,0,3434164608,3434164608,783177,0,0,0,
2448128,2448128,0,,14148281,14148281,0,,1284830,1284829,0,,17881239,17881238,0,3433197312,3433195776,788322,0,0,0,
2447900,2447900,0,,14149630,14149630,0,,1284668,1284668,0,,17882198,17882198,0,3433375872,3433376256,787596,0,0,0,
2448022,2448022,0,,14152249,14152249,0,,1284688,1284688,0,,17884959,17884959,0,3433918272,3433918272,784573,0,0,0,
2447670,2447670,0,,14144209,14144177,0,,1284519,1284519,0,,17876398,17876366,0,3432262272,3432265728,792507,0,0,0,
2448118,2448118,0,,14155213,14155213,0,,1284830,1284830,0,,17888161,17888161,0,3434533248,3434534784,781051,0,0,0,
2447937,2447937,0,,14155218,14155218,0,,1284692,1284695,0,,17887847,17887850,0,3434460864,3434461824,781885,0,0,0,
2447911,2447911,0,,14150631,14150661,0,,1284573,1284570,0,,17883115,17883142,0,3433563264,3433554240,785360,0,0,0,
2447699,2447699,0,,14148281,14148251,0,,1284559,1284559,0,,17880539,17880509,0,3433057728,3433064256,788454,0,0,0,
2448131,2448131,0,,14148696,14148728,0,,1284841,1284841,0,,17881668,17881700,0,3433286400,3433276992,787812,0,0,0,
2447837,2447837,0,,14148899,14148899,0,,1284610,1284610,0,,17881346,17881346,0,3433218432,3433223808,787236,0,0,0,
2447962,2447962,0,,14152250,14152250,0,,1284629,1284629,0,,17884841,17884841,0,3433889472,3433884288,784613,0,0,0,
2447751,2447751,0,,14145723,14145723,0,,1284589,1284589,0,,17878063,17878063,0,3432588096,3432595008,791073,0,0,0,
2448018,2448018,0,,14154808,14154776,0,,1284784,1284784,0,,17887610,17887578,0,3434414976,3434416704,780618,0,0,0,
2447915,2447915,0,,14150592,14150621,0,,1284652,1284652,0,,17883159,17883188,0,3433572096,3433562880,786272,0,0,0,
2447783,2447783,0,,14153452,14153455,0,,1284543,1284543,0,,17885778,17885781,0,3434063808,3434069952,783374,0,0,0,
2447946,2447946,0,,14147511,14147511,0,,1284670,1284672,0,,17880127,17880129,0,3432990912,3432991104,789222,0,0,0,
1085526,1085526,0,,6283417,6283385,0,,569730,569728,0,,7938673,7938639,0,1524218688,1524212352,347612,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
1987918,1987918,0,,11579899,11579931,0,,1043254,1043257,0,,14611071,14611106,0,2805326208,2805337920,541513,0,0,0,
2429164,2429164,0,,14154653,14154653,0,,1274811,1274808,0,,17858628,17858625,0,3428856576,3428853312,666087,0,0,0,
2429014,2429014,0,,14160506,14160506,0,,1274816,1274817,0,,17864336,17864337,0,3429958272,3429951360,660097,0,0,0,
2428910,2428910,0,,14156731,14156731,0,,1274736,1274735,0,,17860377,17860376,0,3429193536,3429197952,664402,0,0,0,
2429087,2429087,0,,14158630,14158598,0,,1274730,1274730,0,,17862447,17862415,0,3429582336,3429587904,662331,0,0,0,
2429033,2429033,0,,14157000,14157032,0,,1274722,1274723,0,,17860755,17860788,0,3429271296,3429265536,664042,0,0,0,
2428529,2428529,0,,14153077,14153077,0,,1274484,1274483,0,,17856090,17856089,0,3428362944,3428364096,667969,0,0,0,
2429190,2429190,0,,14155852,14155820,0,,1274822,1274822,0,,17859864,17859832,0,3429093888,3429096000,665078,0,0,0,
2429030,2429030,0,,14156052,14156084,0,,1274803,1274803,0,,17859885,17859917,0,3429104064,3429102144,664527,0,0,0,
2428999,2428999,0,,14156610,14156610,0,,1274790,1274795,0,,17860399,17860404,0,3429197568,3429196416,664728,0,0,0,
2429017,2429017,0,,14158779,14158779,0,,1274701,1274696,0,,17862497,17862492,0,3429598464,3429598464,662302,0,0,0,
2429122,2429122,0,,14156516,14156484,0,,1274782,1274788,0,,17860420,17860394,0,3429195648,3429201984,664645,0,0,0,
2428397,2428397,0,,14158454,14158486,0,,1274394,1274388,0,,17861245,17861271,0,3429364032,3429355776,661962,0,0,0,
2429165,2429165,0,,14160813,14160813,0,,1274815,1274817,0,,17864793,17864795,0,3430040640,3430042176,659928,0,0,0,
2429089,2429089,0,,14157316,14157316,0,,1274820,1274820,0,,17861225,17861225,0,3429354816,3429357888,663580,0,0,0,
2428965,2428965,0,,14160261,14160261,0,,1274808,1274806,0,,17864034,17864032,0,3429894528,3429891840,660782,0,0,0,
2428993,2428993,0,,14153067,14153067,0,,1274666,1274666,0,,17856726,17856726,0,3428491392,3428490816,668019,0,0,0,
2429120,2429120,0,,14155204,14155204,0,,1274781,1274781,0,,17859105,17859105,0,3428948160,3428948160,665769,0,0,0,
2428398,2428398,0,,14158001,14158001,0,,1274395,1274395,0,,17860794,17860794,0,3429272448,3429272832,662475,0,0,0,
2429179,2429179,0,,14158735,14158734,0,,1274823,1274826,0,,17862737,17862739,0,3429645888,3429651456,662255,0,0,0,
2428993,2428993,0,,14154108,14154109,0,,1274786,1274783,0,,17857887,17857885,0,3428713920,3428708544,666025,0,0,0,
2428884,2428884,0,,14152068,14152036,0,,1274733,1274740,0,,17855685,17855660,0,3428286720,3428286336,668886,0,0,0,
2429093,2429093,0,,14151164,14151196,0,,1274732,1274725,0,,17854989,17855014,0,3428156544,3428163840,669829,0,0,0,
2013536,2013536,0,,11741459,11741427,0,,1056693,1056693,0,,14811688,14811656,0,2843844096,2843831232,552964,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
815087,815087,0,,2931481,2931513,0,,427751,427754,0,,4174319,4174354,0,801475392,801486144,2031111,0,0,0,
