Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Lcore 3,,,,Lcore 4,,,,Lcore 5,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
2699605,2699605,0,,2687466,2687464,0,,2623010,2623009,0,,2634249,2634250,0,,2577933,2577933,0,,0,0,0,,13222263,13222261,0,1626334290,2538672768,1840794,0,0,0,
2699419,2699419,0,,2682293,2682295,0,,2622606,2622604,0,,2633718,2633716,0,,2571422,2571424,0,,0,0,0,,13209458,13209458,0,1624763580,2536217856,1853533,0,0,0,
2699412,2699412,0,,2683061,2683062,0,,2621936,2621937,0,,2634201,2634200,0,,2571813,2571812,0,,0,0,0,,13210423,13210423,0,1624878216,2536397376,1852401,0,0,0,
2700386,2700386,0,,2681803,2681803,0,,2621870,2621872,0,,2633722,2633725,0,,2575554,2575555,0,,0,0,0,,13213335,13213341,0,1625244141,2536967616,1849560,0,0,0,
2700502,2700502,0,,2702030,2702030,0,,2622477,2622476,0,,2634580,2634580,0,,2572513,2572511,0,,0,0,0,,13232102,13232099,0,1627544610,2540556864,1830948,0,0,0,
2700357,2700357,0,,2700067,2700067,0,,2621793,2621794,0,,2634747,2634747,0,,2573101,2573103,0,,0,0,0,,13230065,13230068,0,1627297995,2540173056,1832791,0,0,0,
2698697,2698697,0,,2701048,2701016,0,,2621733,2621730,0,,2634415,2634413,0,,2575695,2575694,0,,0,0,0,,13231588,13231550,0,1627485324,2540464320,1831254,0,0,0,
2698523,2698523,0,,2700772,2700802,0,,2621543,2621546,0,,2633830,2633800,0,,2578760,2578761,0,,0,0,0,,13233428,13233432,0,1627711644,2540818944,1829419,0,0,0,
2699630,2699630,0,,2702462,2702464,0,,2621036,2621036,0,,2634055,2634085,0,,2578472,2578469,0,,0,0,0,,13235655,13235684,0,1627989501,2541245376,1827353,0,0,0,
2700717,2700717,0,,2702467,2702464,0,,2620812,2620812,0,,2635070,2635072,0,,2574929,2574932,0,,0,0,0,,13233995,13233997,0,1627781385,2540926656,1828903,0,0,0,
2695041,2695041,0,,2696672,2696675,0,,2616330,2616330,0,,2629865,2629865,0,,2566788,2566788,0,,0,0,0,,13204696,13204699,0,1624173672,2535302208,1858309,0,0,0,
2699101,2699101,0,,2701607,2701607,0,,2621159,2621159,0,,2633323,2633321,0,,2577050,2577049,0,,0,0,0,,13232240,13232237,0,1627569210,2540589504,1830679,0,0,0,
2697978,2697978,0,,2701647,2701645,0,,2620623,2620620,0,,2634380,2634382,0,,2578637,2578638,0,,0,0,0,,13233265,13233263,0,1627687905,2540786496,1829775,0,0,0,
2699696,2699696,0,,2702272,2702274,0,,2621442,2621445,0,,2633878,2633878,0,,2576893,2576893,0,,0,0,0,,13234181,13234186,0,1627808093,2540963606,1828628,0,0,0,
2698642,2698642,0,,2700642,2700642,0,,2622135,2622134,0,,2634065,2634065,0,,2577768,2577736,0,,0,0,0,,13233252,13233219,0,1627686060,2540783808,1829762,0,0,0,
2699616,2699616,0,,2701632,2701632,0,,2620914,2620913,0,,2633584,2633583,0,,2577339,2577371,0,,0,0,0,,13233085,13233115,0,1627669349,2540752214,1829879,0,0,0,
2699450,2699450,0,,2700057,2700056,0,,2621383,2621382,0,,2632004,2632005,0,,2577021,2577021,0,,0,0,0,,13229915,13229914,0,1627283112,2540143488,1833015,0,0,0,
2699854,2699854,0,,2700221,2700222,0,,2622329,2622331,0,,2635303,2635303,0,,2573281,2573278,0,,0,0,0,,13230988,13230988,0,1627419273,2540353536,1831977,0,0,0,
2699183,2699183,0,,2701465,2701465,0,,2622653,2622654,0,,2634409,2634406,0,,2571547,2571548,0,,0,0,0,,13229257,13229256,0,1627187295,2540013312,1833630,0,0,0,
2698989,2698989,0,,2699118,2699118,0,,2620968,2620968,0,,2634397,2634400,0,,2571044,2571014,0,,0,0,0,,13224516,13224489,0,1626619404,2539108800,1838258,0,0,0,
2699742,2699742,0,,2700991,2700991,0,,2621010,2621008,0,,2633614,2633614,0,,2569424,2569456,0,,0,0,0,,13224781,13224811,0,1626648063,2539162752,1838029,0,0,0,
2699594,2699594,0,,2691360,2691358,0,,2622621,2622591,0,,2634572,2634570,0,,2574347,2574345,0,,0,0,0,,13222494,13222458,0,1626362720,2538712022,1840576,0,0,0,
2699968,2699968,0,,2692012,2692013,0,,2621728,2621759,0,,2634413,2634415,0,,2577473,2577475,0,,0,0,0,,13225594,13225630,0,1626748062,2539314816,1837434,0,0,0,
2699590,2699590,0,,2690845,2690846,0,,2621353,2621354,0,,2634940,2634940,0,,2575552,2575551,0,,0,0,0,,13222280,13222281,0,1626340334,2538677846,1840672,0,0,0,
2700937,2700937,0,,2691971,2691971,0,,2622993,2622993,0,,2634890,2634887,0,,2578830,2578828,0,,0,0,0,,13229621,13229616,0,1627243383,2540086272,1833218,0,0,0,
2700888,2700888,0,,2691857,2691855,0,,2622408,2622407,0,,2635809,2635780,0,,2578045,2578048,0,,0,0,0,,13229007,13228978,0,1627171445,2539976342,1834031,0,0,0,
2699075,2699075,0,,2690232,2690234,0,,2621899,2621897,0,,2634202,2634234,0,,2576983,2576982,0,,0,0,0,,13222391,13222422,0,1626350403,2538692352,1840506,0,0,0,
2698986,2698986,0,,2691227,2691224,0,,2620963,2620964,0,,2635238,2635238,0,,2575190,2575191,0,,0,0,0,,13221604,13221603,0,1626261122,2538547670,1841248,0,0,0,
2700247,2700247,0,,2692977,2692980,0,,2622596,2622596,0,,2634862,2634861,0,,2577915,2577915,0,,0,0,0,,13228597,13228599,0,1627117431,2539897152,1834222,0,0,0,
2700414,2700414,0,,2692395,2692363,0,,2621145,2621146,0,,2633152,2633153,0,,2574199,2574197,0,,0,0,0,,13221305,13221273,0,1626216473,2538483734,1841779,0,0,0,
2700371,2700371,0,,2693024,2693056,0,,2622416,2622417,0,,2635337,2635334,0,,2570002,2570004,0,,0,0,0,,13221150,13221182,0,1626208953,2538463488,1841836,0,0,0,
2698673,2698673,0,,2691563,2691563,0,,2621095,2621095,0,,2634166,2634169,0,,2575302,2575301,0,,0,0,0,,13220799,13220801,0,1626150774,2538391872,1842113,0,0,0,
2701620,2701620,0,,2692836,2692834,0,,2621735,2621735,0,,2635448,2635448,0,,2570228,2570229,0,,0,0,0,,13221867,13221866,0,1626289641,2538598080,1841043,0,0,0,
2700349,2700349,0,,2691859,2691861,0,,2622352,2622352,0,,2635145,2635145,0,,2575083,2575083,0,,0,0,0,,13224788,13224790,0,1626656690,2539160726,1838081,0,0,0,
2699274,2699274,0,,2691968,2691966,0,,2622100,2622098,0,,2634056,2634056,0,,2571737,2571736,0,,0,0,0,,13219135,13219130,0,1625945733,2538071808,1843778,0,0,0,
2699664,2699664,0,,2691265,2691264,0,,2622364,2622366,0,,2634147,2634144,0,,2569132,2569133,0,,0,0,0,,13216572,13216571,0,1625649320,2537597654,1846403,0,0,0,
2699802,2699802,0,,2691264,2691265,0,,2622236,2622204,0,,2633783,2633786,0,,2568738,2568738,0,,0,0,0,,13215823,13215795,0,1625535159,2537423040,1847200,0,0,0,
2699921,2699921,0,,2692046,2692047,0,,2621893,2621923,0,,2635078,2635077,0,,2568938,2568938,0,,0,0,0,,13217876,13217906,0,1625802455,2537837078,1844945,0,0,0,
2699952,2699952,0,,2691995,2691996,0,,2621816,2621817,0,,2635311,2635312,0,,2569254,2569254,0,,0,0,0,,13218328,13218331,0,1625858280,2537919744,1844526,0,0,0,
2700650,2700650,0,,2692001,2692000,0,,2623135,2623136,0,,2634577,2634577,0,,2576002,2576002,0,,0,0,0,,13226365,13226365,0,1626838976,2539459670,1836520,0,0,0,
2700780,2700780,0,,2692535,2692533,0,,2622608,2622608,0,,2635446,2635446,0,,2575076,2575076,0,,0,0,0,,13226445,13226443,0,1626852366,2539479552,1836685,0,0,0,
2700669,2700669,0,,2689492,2689495,0,,2620877,2620877,0,,2635149,2635147,0,,2572022,2572022,0,,0,0,0,,13218209,13218210,0,1625836034,2537890262,1844768,0,0,0,
2700889,2700889,0,,2692548,2692547,0,,2622447,2622447,0,,2633473,2633474,0,,2569128,2569096,0,,0,0,0,,13218485,13218453,0,1625873655,2537949120,1844506,0,0,0,
2700810,2700810,0,,2691397,2691398,0,,2621469,2621469,0,,2633711,2633712,0,,2575915,2575947,0,,0,0,0,,13223302,13223336,0,1626470082,2538874176,1839500,0,0,0,
2700702,2700702,0,,2691215,2691215,0,,2621043,2621043,0,,2635022,2635019,0,,2575419,2575416,0,,0,0,0,,13223401,13223395,0,1626481890,2538898944,1839604,0,0,0,
2699950,2699950,0,,2692778,2692776,0,,2622013,2622013,0,,2635299,2635302,0,,2570877,2570880,0,,0,0,0,,13220917,13220921,0,1626165182,2538409622,1842186,0,0,0,
2699992,2699992,0,,2692837,2692839,0,,2622804,2622802,0,,2635562,2635560,0,,2568293,2568261,0,,0,0,0,,13219488,13219454,0,1625997024,2538141312,1843496,0,0,0,
2700146,2700146,0,,2691843,2691841,0,,2622036,2622038,0,,2636227,2636226,0,,2575424,2575456,0,,0,0,0,,13225676,13225707,0,1626769587,2539341888,1837082,0,0,0,
2700226,2700226,0,,2693230,2693200,0,,2621351,2621351,0,,2634779,2634782,0,,2575610,2575610,0,,0,0,0,,13225196,13225169,0,1626687669,2539226304,1837724,0,0,0,
2700216,2700216,0,,2689890,2689919,0,,2621596,2621595,0,,2635576,2635573,0,,2575861,2575860,0,,0,0,0,,13223139,13223163,0,1626445991,2538841238,1839967,0,0,0,
2698841,2698841,0,,2686076,2686047,0,,2620123,2620123,0,,2633149,2633152,0,,2573868,2573869,0,,0,0,0,,13212057,13212032,0,1625086947,2536721856,1850916,0,0,0,
2696721,2696721,0,,2684194,2684225,0,,2619246,2619244,0,,2632072,2632072,0,,2573678,2573646,0,,0,0,0,,13205911,13205908,0,1624326824,2535528086,1857019,0,0,0,
2699986,2699986,0,,2686470,2686469,0,,2621648,2621650,0,,2634488,2634487,0,,2575024,2575056,0,,0,0,0,,13217616,13217648,0,1625770458,2537794944,1845274,0,0,0,
2699544,2699544,0,,2685166,2685166,0,,2619617,2619618,0,,2633150,2633150,0,,2568851,2568848,0,,0,0,0,,13206328,13206326,0,1624370735,2535602198,1856638,0,0,0,
2699173,2699173,0,,2685237,2685238,0,,2620706,2620705,0,,2633148,2633147,0,,2566677,2566677,0,,0,0,0,,13204941,13204940,0,1624207743,2535348480,1857823,0,0,0,
2698195,2698195,0,,2684555,2684556,0,,2619359,2619360,0,,2617107,2617109,0,,2573412,2573415,0,,0,0,0,,13192628,13192635,0,1622697180,2532986112,1870301,0,0,0,
2698391,2698391,0,,2685148,2685148,0,,2611207,2611205,0,,2630410,2630410,0,,2573605,2573605,0,,0,0,0,,13198761,13198759,0,1623447603,2534162688,1864315,0,0,0,
2700644,2700644,0,,2687053,2687050,0,,2612645,2612615,0,,2634288,2634285,0,,2569910,2569907,0,,0,0,0,,13204540,13204501,0,1624154378,2535268886,1858487,0,0,0,
2698344,2698344,0,,2684791,2684791,0,,2610292,2610324,0,,2633973,2633973,0,,2568994,2568996,0,,0,0,0,,13196394,13196428,0,1623156462,2533708224,1866524,0,0,0,
2699560,2699560,0,,2686879,2686882,0,,2611221,2611220,0,,2634931,2634934,0,,2574907,2574908,0,,0,0,0,,13207498,13207504,0,1624526084,2535846806,1855402,0,0,0,
2699804,2699804,0,,2686481,2686481,0,,2612188,2612189,0,,2634577,2634576,0,,2574742,2574741,0,,0,0,0,,13207792,13207791,0,1624554480,2535889728,1855072,0,0,0,
365574,365574,0,,364458,364426,0,,354288,354256,0,,357776,357745,0,,349473,349442,0,,0,0,0,,1791569,1791443,0,220362881,343956950,253592,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
2057357,2057357,0,,2057356,2057356,0,,2057344,2057344,0,,2057327,2057344,0,,2057344,2057346,0,,0,0,0,,10286728,10286747,0,1265269775,1975058582,0,0,0,0,
2499811,2499811,0,,2499808,2499822,0,,2499792,2499802,0,,2499812,2499814,0,,2499794,2499812,0,,0,0,0,,12499017,12499061,0,1537377984,2399818752,0,0,0,0,
2499826,2499826,0,,2499827,2499816,0,,2499811,2499802,0,,2499809,2499793,0,,2499809,2499793,0,,0,0,0,,12499082,12499030,0,1537386611,2399814422,0,0,0,0,
2499812,2499812,0,,2499815,2499828,0,,2499802,2499801,0,,2499797,2499810,0,,2499791,2499807,0,,0,0,0,,12499017,12499058,0,1537378230,2399818560,0,0,0,0,
2499796,2499796,0,,2499808,2499805,0,,2499801,2499801,0,,2499805,2499789,0,,2499812,2499792,0,,0,0,0,,12499022,12498983,0,1537381797,2399803968,27,0,0,0,
2499825,2499825,0,,2499829,2499835,0,,2499802,2499821,0,,2499801,2499821,0,,2499803,2499821,0,,0,0,0,,12499060,12499123,0,1537391637,2399829888,0,0,0,0,
2499816,2499816,0,,2499824,2499805,0,,2499809,2499795,0,,2499809,2499789,0,,2499807,2499794,0,,0,0,0,,12499065,12498999,0,1537376771,2399813270,0,0,0,0,
2499813,2499813,0,,2499814,2499831,0,,2499797,2499808,0,,2498655,2498670,0,,2499792,2499808,0,,0,0,0,,12497871,12497930,0,1537238748,2399598336,1137,0,0,0,
2498837,2498837,0,,2499821,2499808,0,,2499805,2499795,0,,2490246,2490237,0,,2499812,2499799,0,,0,0,0,,12488521,12488476,0,1536089084,2397792470,10552,0,0,0,
2499813,2499813,0,,2499816,2499827,0,,2499794,2499801,0,,2499798,2499808,0,,2499793,2499801,0,,0,0,0,,12499014,12499050,0,1537379337,2399812608,0,0,0,0,
2499829,2499829,0,,2499825,2499815,0,,2499816,2499812,0,,2499813,2499803,0,,2499789,2499799,0,,0,0,0,,12499072,12499058,0,1537386734,2399820374,0,0,0,0,
2499792,2499792,0,,2499813,2499825,0,,2499793,2499797,0,,2499790,2499797,0,,2499823,2499815,0,,0,0,0,,12499011,12499026,0,1537373802,2399810112,20,0,0,0,
2499689,2499689,0,,2499822,2499806,0,,2499811,2499798,0,,2497452,2497439,0,,2499807,2499792,0,,0,0,0,,12496581,12496524,0,1537080464,2399340950,2495,0,0,0,
2499724,2499724,0,,2498444,2498444,0,,2499813,2499820,0,,2490609,2490613,0,,2499814,2499816,0,,0,0,0,,12488404,12488417,0,1536074553,2397775680,10698,0,0,0,
2499601,2499601,0,,2499830,2499831,0,,2499815,2499812,0,,2499783,2499785,0,,2499814,2499813,0,,0,0,0,,12498843,12498842,0,1537357583,2399776022,262,0,0,0,
2499766,2499766,0,,2499701,2499720,0,,2499809,2499817,0,,2499802,2499814,0,,2499804,2499817,0,,0,0,0,,12498882,12498934,0,1537365315,2399788800,168,0,0,0,
2499640,2499640,0,,2499637,2499635,0,,2499806,2499814,0,,2499788,2499782,0,,2499808,2499802,0,,0,0,0,,12498679,12498673,0,1537335549,2399750208,398,0,0,0,
2499747,2499747,0,,2499661,2499645,0,,2499810,2499794,0,,2499814,2499809,0,,2499814,2499812,0,,0,0,0,,12498846,12498807,0,1537356951,2399772096,244,0,0,0,
2499819,2499819,0,,2499818,2499827,0,,2499806,2499802,0,,2490935,2490945,0,,2499807,2499798,0,,0,0,0,,12490185,12490191,0,1536293018,2398112918,8862,0,0,0,
2499817,2499817,0,,2499647,2499635,0,,2496381,2496390,0,,2497941,2497935,0,,2499795,2499803,0,,0,0,0,,12493581,12493580,0,1536710463,2398772544,5455,0,0,0,
2499817,2499817,0,,2499464,2499483,0,,2499798,2499804,0,,2499333,2499351,0,,2499800,2499807,0,,0,0,0,,12498212,12498262,0,1537281569,2399660630,593,0,0,0,
2499799,2499799,0,,2483909,2483901,0,,2486227,2486212,0,,2478462,2478453,0,,2499812,2499813,0,,0,0,0,,12448209,12448178,0,1531129338,2390053440,51112,0,0,0,
2499463,2499463,0,,2499829,2499827,0,,2499812,2499812,0,,2499430,2499420,0,,2499812,2499807,0,,0,0,0,,12498346,12498329,0,1537296821,2399685974,747,0,0,0,
2499831,2499831,0,,2499679,2499674,0,,2499809,2499819,0,,2492531,2492534,0,,2499817,2499806,0,,0,0,0,,12491667,12491664,0,1536473073,2398395648,7434,0,0,0,
2499818,2499818,0,,2499585,2499599,0,,2499804,2499810,0,,2499801,2499807,0,,2499801,2499818,0,,0,0,0,,12498809,12498852,0,1537351679,2399771030,233,0,0,0,
2499822,2499822,0,,2499824,2499813,0,,2499805,2499794,0,,2499811,2499792,0,,2499806,2499798,0,,0,0,0,,12499068,12499019,0,1537387947,2399824320,0,0,0,0,
2499808,2499808,0,,2499662,2499671,0,,2499798,2499809,0,,2499795,2499811,0,,2499798,2499805,0,,0,0,0,,12498861,12498904,0,1537357214,2399776790,152,0,0,0,
2499822,2499822,0,,2499671,2499655,0,,2499805,2499794,0,,2499806,2499790,0,,2499805,2499800,0,,0,0,0,,12498909,12498861,0,1537366422,2399787456,157,0,0,0,
2499816,2499816,0,,2499695,2499695,0,,2499798,2499810,0,,2499800,2499813,0,,2499796,2499803,0,,0,0,0,,12498905,12498937,0,1537364700,2399792256,122,0,0,0,
2499712,2499712,0,,2499823,2499825,0,,2499812,2499801,0,,2499809,2499803,0,,2499812,2499799,0,,0,0,0,,12498968,12498940,0,1537374663,2399798400,112,0,0,0,
2499824,2499824,0,,2499814,2499828,0,,2499805,2499808,0,,2499806,2499807,0,,2499803,2499811,0,,0,0,0,,12499052,12499078,0,1537385258,2399818454,0,0,0,0,
2499816,2499816,0,,2499586,2499576,0,,2499803,2499794,0,,2499804,2499796,0,,2499805,2499806,0,,0,0,0,,12498814,12498788,0,1537351293,2399778432,236,0,0,0,
2499773,2499773,0,,2499650,2499644,0,,2499809,2499810,0,,2499807,2499807,0,,2499811,2499798,0,,0,0,0,,12498850,12498832,0,1537358567,2399767766,235,0,0,0,
2499815,2499815,0,,2499804,2499819,0,,2499796,2499814,0,,2499792,2499813,0,,2499792,2499812,0,,0,0,0,,12498999,12499073,0,1537377861,2399820864,0,0,0,0,
2499648,2499648,0,,2499837,2499847,0,,2499820,2499821,0,,2499821,2499822,0,,2499821,2499822,0,,0,0,0,,12498947,12498960,0,1537368530,2399798102,185,0,0,0,
2499824,2499824,0,,2499830,2499808,0,,2499808,2499791,0,,2499811,2499791,0,,2499813,2499791,0,,0,0,0,,12499086,12499005,0,1537388562,2399813952,0,0,0,0,
2499831,2499831,0,,2499488,2499494,0,,2499815,2499812,0,,2499803,2499813,0,,2499812,2499812,0,,0,0,0,,12498749,12498762,0,1537347866,2399760470,333,0,0,0,
2499825,2499825,0,,2499824,2499830,0,,2499799,2499814,0,,2499807,2499814,0,,2499796,2499815,0,,0,0,0,,12499051,12499098,0,1537382289,2399823552,0,0,0,0,
2499643,2499643,0,,2499832,2499831,0,,2499804,2499811,0,,2499819,2499814,0,,2499819,2499814,0,,0,0,0,,12498917,12498913,0,1537364840,2399791190,180,0,0,0,
2499618,2499618,0,,2499825,2499830,0,,2499831,2499824,0,,2499820,2499821,0,,2499816,2499821,0,,0,0,0,,12498910,12498914,0,1537365930,2399791488,217,0,0,0,
2499598,2499598,0,,2499829,2499810,0,,2499798,2499789,0,,2499804,2499797,0,,2499808,2499789,0,,0,0,0,,12498837,12498783,0,1537357689,2399774592,222,0,0,0,
2499673,2499673,0,,2499814,2499831,0,,2499795,2499803,0,,2499802,2499806,0,,2499789,2499814,0,,0,0,0,,12498873,12498927,0,1537362363,2399788032,144,0,0,0,
2499595,2499595,0,,2499822,2499805,0,,2499814,2499800,0,,2499802,2499790,0,,2499814,2499795,0,,0,0,0,,12498847,12498785,0,1537356353,2399771414,224,0,0,0,
2499221,2499221,0,,2499820,2499830,0,,2499800,2499815,0,,2499797,2499814,0,,2499802,2499808,0,,0,0,0,,12498440,12498488,0,1537308120,2399702592,599,0,0,0,
2499821,2499821,0,,2499820,2499811,0,,2499810,2499796,0,,2499812,2499796,0,,2499808,2499796,0,,0,0,0,,12499071,12499020,0,1537385873,2399816534,0,0,0,0,
2499822,2499822,0,,2499814,2499830,0,,2499802,2499813,0,,2499800,2499813,0,,2499794,2499814,0,,0,0,0,,12499032,12499092,0,1537380690,2399820864,0,0,0,0,
2499815,2499815,0,,2499821,2499808,0,,2499801,2499791,0,,2499804,2499790,0,,2499809,2499791,0,,0,0,0,,12499050,12498995,0,1537384028,2399813846,0,0,0,0,
2499813,2499813,0,,2499597,2499605,0,,2499792,2499805,0,,2499796,2499813,0,,2499801,2499812,0,,0,0,0,,12498799,12498848,0,1537351293,2399771904,222,0,0,0,
2499511,2499511,0,,2499823,2499818,0,,2499819,2499809,0,,2499816,2499809,0,,2499809,2499803,0,,0,0,0,,12498778,12498750,0,1537351925,2399759894,320,0,0,0,
2499828,2499828,0,,2499450,2499444,0,,2499813,2499809,0,,2499798,2499801,0,,2499814,2499807,0,,0,0,0,,12498703,12498689,0,1537339977,2399755008,379,0,0,0,
2499828,2499828,0,,2499569,2499579,0,,2499811,2499814,0,,2499809,2499814,0,,2499793,2499814,0,,0,0,0,,12498810,12498849,0,1537358321,2399772566,251,0,0,0,
2499818,2499818,0,,2499822,2499830,0,,2499792,2499804,0,,2499812,2499815,0,,2499810,2499807,0,,0,0,0,,12499054,12499074,0,1537377000,2399821824,0,0,0,0,
2499820,2499820,0,,2499577,2499558,0,,2499815,2499799,0,,2499810,2499796,0,,2499814,2499799,0,,0,0,0,,12498836,12498772,0,1537357197,2399769408,247,0,0,0,
2499836,2499836,0,,2499552,2499552,0,,2499821,2499821,0,,2499820,2499814,0,,2499821,2499819,0,,0,0,0,,12498850,12498842,0,1537358673,2399778816,284,0,0,0,
2499821,2499821,0,,2499398,2499412,0,,2499796,2499814,0,,2499801,2499814,0,,2499796,2499814,0,,0,0,0,,12498612,12498675,0,1537328678,2399739158,418,0,0,0,
2499815,2499815,0,,2499527,2499513,0,,2499807,2499789,0,,2499803,2499789,0,,2499807,2499789,0,,0,0,0,,12498759,12498695,0,1537347480,2399752704,292,0,0,0,
2499832,2499832,0,,2499830,2499830,0,,2499790,2499813,0,,2499814,2499814,0,,2499797,2499814,0,,0,0,0,,12499063,12499103,0,1537389563,2399825366,0,0,0,0,
2499830,2499830,0,,2499470,2499474,0,,2499839,2499816,0,,2499814,2499815,0,,2499832,2499815,0,,0,0,0,,12498785,12498750,0,1537346373,2399762880,357,0,0,0,
2499822,2499822,0,,2499822,2499836,0,,2499808,2499820,0,,2499797,2499814,0,,2499802,2499820,0,,0,0,0,,12499051,12499112,0,1537382306,2399825558,0,0,0,0,
2499820,2499820,0,,2499496,2499479,0,,2499801,2499789,0,,2499813,2499797,0,,2499808,2499790,0,,0,0,0,,12498738,12498675,0,1537345143,2399752320,326,0,0,0,
2499828,2499828,0,,2499480,2499479,0,,2499815,2499815,0,,2499814,2499812,0,,2499814,2499813,0,,0,0,0,,12498751,12498747,0,1537345898,2399753366,351,0,0,0,
2499406,2499406,0,,2499805,2499808,0,,2499789,2499789,0,,2499789,2499791,0,,2499789,2499791,0,,0,0,0,,12498578,12498585,0,1537325955,2399734272,402,0,0,0,
1998733,1998733,0,,1998291,1998288,0,,1998719,1998719,0,,1998720,1998718,0,,1998720,1998718,0,,0,0,0,,9993183,9993176,0,1229160542,1918682966,441,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
467994,467994,0,,468152,468184,0,,454559,454591,0,,456370,456402,0,,447391,447391,0,,0,0,0,,2294466,2294562,0,282219318,440561664,100976,0,0,0,
2691919,2691919,0,,2697238,2697237,0,,2616424,2616424,0,,2630998,2630995,0,,2570342,2570373,0,,0,0,0,,13206921,13206948,0,1624451177,2535728150,615649,0,0,0,
2692718,2692718,0,,2689246,2689245,0,,2616805,2616804,0,,2630211,2630213,0,,2574712,2574711,0,,0,0,0,,13203692,13203691,0,1624054116,2535108672,618666,0,0,0,
2696571,2696571,0,,2679836,2679838,0,,2620232,2620231,0,,2632917,2632918,0,,2576260,2576262,0,,0,0,0,,13205816,13205820,0,1624315262,2535518486,616669,0,0,0,
2698151,2698151,0,,2678700,2678698,0,,2619616,2619586,0,,2633091,2633091,0,,2577802,2577802,0,,0,0,0,,13207360,13207328,0,1624505280,2535811776,615189,0,0,0,
2696856,2696856,0,,2680641,2680643,0,,2619814,2619846,0,,2633472,2633469,0,,2582081,2582080,0,,0,0,0,,13212864,13212894,0,1625182166,2536870550,609562,0,0,0,
2696487,2696487,0,,2678673,2678641,0,,2618778,2618778,0,,2633498,2633501,0,,2581208,2581207,0,,0,0,0,,13208644,13208614,0,1624663212,2536059072,613800,0,0,0,
2697935,2697935,0,,2679853,2679885,0,,2614915,2614913,0,,2633500,2633500,0,,2575981,2575983,0,,0,0,0,,13202184,13202216,0,1623868526,2534819222,620214,0,0,0,
2697214,2697214,0,,2681247,2681244,0,,2619675,2619645,0,,2634623,2634623,0,,2581815,2581815,0,,0,0,0,,13214574,13214541,0,1625392602,2537198400,607925,0,0,0,
2695844,2695844,0,,2677824,2677825,0,,2619157,2619188,0,,2632634,2632634,0,,2582212,2582212,0,,0,0,0,,13207671,13207703,0,1624551053,2535875222,614804,0,0,0,
2697838,2697838,0,,2680083,2680085,0,,2619176,2619177,0,,2632565,2632563,0,,2582311,2582311,0,,0,0,0,,13211973,13211974,0,1625068743,2536696128,610600,0,0,0,
2696384,2696384,0,,2676976,2676975,0,,2618970,2618970,0,,2632319,2632321,0,,2576734,2576734,0,,0,0,0,,13201383,13201384,0,1623770355,2534665728,620960,0,0,0,
2698920,2698920,0,,2677673,2677671,0,,2619210,2619210,0,,2634420,2634420,0,,2580586,2580586,0,,0,0,0,,13210809,13210807,0,1624929507,2536474944,611737,0,0,0,
2697213,2697213,0,,2678439,2678442,0,,2618433,2618431,0,,2632480,2632477,0,,2583821,2583821,0,,0,0,0,,13210386,13210384,0,1624873436,2536393622,612079,0,0,0,
2695035,2695035,0,,2681142,2681142,0,,2619814,2619816,0,,2633206,2633209,0,,2582897,2582897,0,,0,0,0,,13212094,13212099,0,1625087562,2536723008,610457,0,0,0,
2698369,2698369,0,,2678198,2678196,0,,2619951,2619919,0,,2633741,2633741,0,,2579023,2579020,0,,0,0,0,,13209282,13209245,0,1624741580,2536180886,613195,0,0,0,
2698366,2698366,0,,2680153,2680155,0,,2620145,2620177,0,,2632799,2632799,0,,2576961,2576964,0,,0,0,0,,13208424,13208461,0,1624636152,2536018560,614102,0,0,0,
2696635,2696635,0,,2684080,2684077,0,,2619694,2619693,0,,2632811,2632809,0,,2576481,2576481,0,,0,0,0,,13209701,13209695,0,1624793117,2536261334,612776,0,0,0,
2698128,2698128,0,,2680812,2680815,0,,2619921,2619919,0,,2634360,2634362,0,,2583903,2583903,0,,0,0,0,,13217124,13217127,0,1625706252,2537688384,605354,0,0,0,
2696706,2696706,0,,2678273,2678273,0,,2619738,2619738,0,,2634626,2634623,0,,2580503,2580502,0,,0,0,0,,13209846,13209842,0,1624818086,2536289558,612554,0,0,0,
