Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Lcore 3,,,,Lcore 4,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
8547052,8547052,0,,8547053,8547052,0,,8546999,8547000,0,,8547008,8547008,0,,8547007,8547009,0,,42735119,42735121,0,8461550394,10940182016,0,0,0,0,
8549368,8549368,0,,8549367,8549362,0,,8549322,8549306,0,,8549315,8549297,0,,8549315,8549296,0,,42746687,42746629,0,8463836106,10943147008,0,0,0,0,
2488651,2488651,0,,2488651,2488641,0,,2488626,2488626,0,,2488626,2488626,0,,2488626,2488626,0,,12443180,12443170,0,2463747660,3185432064,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
4010758,4010758,0,,4010759,4010776,0,,4010743,4010743,0,,4010734,4010750,0,,4010742,4010759,0,,20053736,20053786,0,3970646262,5133782528,0,0,0,0,
8564639,8564639,0,,8564639,8564639,0,,8564575,8564591,0,,8564584,8564584,0,,8564575,8564576,0,,42823012,42823029,0,8478963108,10962700032,0,0,0,0,
8562406,8562406,0,,8562406,8562407,0,,8562361,8562345,0,,8562353,8562355,0,,8562353,8562353,0,,42811879,42811866,0,8476749468,10959824384,0,0,0,0,
8552515,8552515,0,,8552513,8552512,0,,8552460,8552477,0,,8552467,8552468,0,,8552467,8552467,0,,42762422,42762439,0,8466959160,10947184128,0,0,0,0,
8561261,8561261,0,,8561262,8561263,0,,8561199,8561200,0,,8561199,8561198,0,,8561217,8561199,0,,42806138,42806121,0,8475615720,10958380800,0,0,0,0,
8563887,8563887,0,,8563879,8563878,0,,8563823,8563824,0,,8563843,8563825,0,,8563817,8563835,0,,42819249,42819249,0,8478211302,10961727232,0,0,0,0,
8559802,8559802,0,,8559809,8559810,0,,8559758,8559756,0,,8559734,8559756,0,,8559744,8559747,0,,42798847,42798871,0,8474176458,10956506880,0,0,0,0,
8556986,8556986,0,,8556987,8556987,0,,8556932,8556933,0,,8556938,8556933,0,,8556935,8556933,0,,42784778,42784772,0,8471384856,10952905472,0,0,0,0,
8542483,8542483,0,,8542483,8542483,0,,8542429,8542428,0,,8542436,8542437,0,,8542429,8542428,0,,42712260,42712259,0,8457027282,10934334208,0,0,0,0,
8556393,8556393,0,,8556394,8556393,0,,8556340,8556339,0,,8556332,8556331,0,,8556340,8556338,0,,42781799,42781794,0,8470795212,10952145664,0,0,0,0,
8552866,8552866,0,,8552864,8552866,0,,8552811,8552812,0,,8552810,8552811,0,,8552811,8552813,0,,42764162,42764168,0,8467305264,10947625984,0,0,0,0,
8550663,8550663,0,,8550664,8550662,0,,8550618,8550618,0,,8550619,8550619,0,,8550619,8550619,0,,42753183,42753181,0,8465129838,10944809216,0,0,0,0,
8554296,8554296,0,,8554296,8554296,0,,8554233,8554234,0,,8554233,8554233,0,,8554234,8554234,0,,42771292,42771293,0,8468716014,10949455360,0,0,0,0,
8545701,8545701,0,,8545700,8545701,0,,8545646,8545647,0,,8545646,8545646,0,,8545645,8545645,0,,42728338,42728340,0,8460211320,10938455296,0,0,0,0,
8550519,8550519,0,,8550529,8550511,0,,8550476,8550473,0,,8550466,8550466,0,,8550465,8550465,0,,42752455,42752434,0,8464985496,10944618752,0,0,0,0,
8554420,8554420,0,,8554412,8554429,0,,8554356,8554358,0,,8554374,8554374,0,,8554375,8554375,0,,42771937,42771956,0,8468843724,10949615360,0,0,0,0,
8551423,8551423,0,,8551423,8551423,0,,8551360,8551361,0,,8551370,8551352,0,,8551370,8551369,0,,42756946,42756928,0,8465871744,10945778176,0,0,0,0,
4806466,4806466,0,,4806464,4806447,0,,4806443,4806424,0,,4806425,4806425,0,,4806425,4806408,0,,24032223,24032170,0,4758369660,6152222464,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
1539786,1539786,0,,1539797,1539829,0,,1539797,1539814,0,,1539797,1539814,0,,1539795,1539814,0,,7698972,7699057,0,1524403188,1970959872,0,0,0,0,
8560344,8560344,0,,8560334,8560320,0,,8560272,8560272,0,,8560271,8560272,0,,8560292,8560289,0,,42801513,42801497,0,8474706504,10957201152,0,0,0,0,
8558928,8558928,0,,8558927,8558928,0,,8558872,8558874,0,,8558874,8558872,0,,8558855,8558855,0,,42794456,42794457,0,8473302486,10955379456,0,0,0,0,
8555051,8555051,0,,8555050,8555048,0,,8554995,8554995,0,,8554994,8554996,0,,8554995,8554996,0,,42775085,42775086,0,8469467028,10950422272,0,0,0,0,
8559571,8559571,0,,8559581,8559564,0,,8559528,8559509,0,,8559519,8559519,0,,8559519,8559520,0,,42797718,42797683,0,8473941234,10956206592,0,0,0,0,
8560284,8560284,0,,8560275,8560294,0,,8560221,8560239,0,,8560230,8560229,0,,8560229,8560227,0,,42801239,42801273,0,8474652054,10957121280,0,0,0,0,
8562693,8562693,0,,8562692,8562690,0,,8562638,8562636,0,,8562637,8562637,0,,8562637,8562638,0,,42813297,42813294,0,8477032212,10960207872,0,0,0,0,
8557990,8557990,0,,8557992,8557993,0,,8557938,8557939,0,,8557939,8557939,0,,8557938,8557940,0,,42789797,42789801,0,8472380598,10954190080,0,0,0,0,
8540710,8540710,0,,8540709,8540708,0,,8540654,8540654,0,,8540654,8540653,0,,8540654,8540652,0,,42703381,42703377,0,8455268646,10932064512,0,0,0,0,
