Lcore 0,,,,Lcore 1,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
4998949,4998949,0,,4999643,4999675,0,,9998592,9998624,0,1669764864,1919735808,701,0,0,0,
4998828,4998828,0,,4999651,4999630,0,,9998479,9998458,0,1669745993,1919703936,813,0,0,0,
4998996,4998996,0,,4999653,4999674,0,,9998649,9998670,0,1669774383,1919744640,667,0,0,0,
4998817,4998817,0,,4999663,4999631,0,,9998480,9998448,0,1669746160,1919702016,839,0,0,0,
4998712,4998712,0,,4999569,4999601,0,,9998281,9998313,0,1669712927,1919676288,902,0,0,0,
4998755,4998755,0,,4999724,4999704,0,,9998479,9998459,0,1669745993,1919703936,920,0,0,0,
4998793,4998793,0,,4999625,4999613,0,,9998418,9998406,0,1669735806,1919695872,836,0,0,0,
4998715,4998715,0,,4999603,4999635,0,,9998318,9998350,0,1669719106,1919681280,910,0,0,0,
4998796,4998796,0,,4999724,4999724,0,,9998520,9998520,0,1669752840,1919715840,912,0,0,0,
4998758,4998758,0,,4999655,4999623,0,,9998413,9998381,0,1669734971,1919691456,840,0,0,0,
4998723,4998723,0,,4999621,4999652,0,,9998344,9998375,0,1669728625,1919690496,971,0,0,0,
4998760,4998760,0,,4999684,4999653,0,,9998444,9998413,0,1669734971,1919690496,902,0,0,0,
4998812,4998812,0,,4999652,4999677,0,,9998464,9998489,0,1669747663,1919709888,853,0,0,0,
4998749,4998749,0,,4999649,4999656,0,,9998398,9998405,0,1669728291,1919693760,856,0,0,0,
4998730,4998730,0,,4999647,4999647,0,,9998377,9998377,0,1669728959,1919688384,928,0,0,0,
4998745,4998745,0,,4999647,4999615,0,,9998392,9998360,0,1669731464,1919685120,922,0,0,0,
4998795,4998795,0,,4999628,4999657,0,,9998423,9998452,0,1669741484,1919705856,865,0,0,0,
4998823,4998823,0,,4999677,4999648,0,,9998500,9998471,0,1669744657,1919703360,822,0,0,0,
