Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Lcore 3,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
1254672,1254672,0,,3448915,3448915,0,,14694802,14694802,0,,2506292,2506292,0,,21904681,21904681,0,4205692608,4205694528,1071305,0,0,0,
1254587,1254587,0,,3448503,3448512,0,,14688395,14688363,0,,2506090,2506090,0,,21897575,21897552,0,4204337472,4204342080,1077592,0,0,0,
1254774,1254774,0,,3448755,3448746,0,,14699155,14699155,0,,2505807,2505807,0,,21908491,21908482,0,4206427200,4206426432,1066617,0,0,0,
1254706,1254706,0,,3448914,3448946,0,,14696663,14696693,0,,2506357,2506362,0,,21906640,21906707,0,4206081984,4206078336,1069426,0,0,0,
1254593,1254593,0,,3448527,3448495,0,,14690469,14690471,0,,2506015,2506016,0,,21899604,21899575,0,4204720128,4204725696,1075472,0,0,0,
1254737,1254737,0,,3448711,3448711,0,,14693551,14693551,0,,2505811,2505808,0,,21902810,21902807,0,4205336832,4205338560,1072132,0,0,0,
1254740,1254740,0,,3449034,3449034,0,,14692420,14692418,0,,2506393,2506394,0,,21902587,21902586,0,4205302656,4205286144,1073788,0,0,0,
1254514,1254514,0,,3448361,3448361,0,,14693400,14693370,0,,2505969,2505965,0,,21902244,21902210,0,4205225088,4205230848,1072163,0,0,0,
1254774,1254774,0,,3448729,3448729,0,,14692817,14692849,0,,2505800,2505800,0,,21902120,21902152,0,4205212416,4205210880,1072771,0,0,0,
1254674,1254674,0,,3448910,3448911,0,,14688533,14688533,0,,2506318,2506318,0,,21898435,21898436,0,4204499712,4204502400,1077565,0,0,0,
1254582,1254582,0,,3448453,3448484,0,,14695744,14695744,0,,2506055,2506055,0,,21904834,21904865,0,4205734080,4205735808,1069989,0,0,0,
1254778,1254778,0,,3448793,3448763,0,,14694748,14694748,0,,2505812,2505812,0,,21904131,21904101,0,4205587392,4205584896,1071200,0,0,0,
1254724,1254724,0,,3449009,3449007,0,,14693152,14693152,0,,2506371,2506371,0,,21903256,21903254,0,4205418624,4205419008,1072948,0,0,0,
1116327,1116327,0,,3068459,3068459,0,,13081972,13081940,0,,2229939,2229939,0,,19496697,19496665,0,3743365824,3743359296,954645,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
453665,453665,0,,1246945,1246947,0,,5353154,5353186,0,,906088,906088,0,,7959852,7959886,0,1528298112,1528306560,337187,0,0,0,
1242784,1242784,0,,3415855,3415853,0,,14691924,14691924,0,,2482101,2482103,0,,21832664,21832664,0,4191871872,4191870528,923881,0,0,0,
1242709,1242709,0,,3415804,3415806,0,,14702374,14702342,0,,2482398,2482396,0,,21843285,21843253,0,4193904576,4193905344,913264,0,0,0,
1242634,1242634,0,,3415629,3415627,0,,14694684,14694716,0,,2482092,2482124,0,,21835039,21835101,0,4192344384,4192346496,920959,0,0,0,
1242685,1242685,0,,3415909,3415909,0,,14698186,14698184,0,,2482034,2482004,0,,21838814,21838782,0,4193042304,4193046144,917970,0,0,0,
1242867,1242867,0,,3416222,3416222,0,,14695850,14695852,0,,2482375,2482380,0,,21837314,21837321,0,4192764864,4192757568,919527,0,0,0,
1242671,1242671,0,,3415640,3415640,0,,14701052,14701052,0,,2481970,2481963,0,,21841333,21841326,0,4193533824,4193533440,913591,0,0,0,
1242686,1242686,0,,3415677,3415677,0,,14703336,14703336,0,,2482067,2482098,0,,21843766,21843797,0,4194009024,4194018624,912477,0,0,0,
1242702,1242702,0,,3415836,3415836,0,,14697184,14697184,0,,2482348,2482319,0,,21838070,21838041,0,4192897728,4192892928,918728,0,0,0,
1242679,1242679,0,,3415846,3415846,0,,14696349,14696349,0,,2482123,2482121,0,,21836997,21836995,0,4192709568,4192712064,919835,0,0,0,
1242828,1242828,0,,3416182,3416182,0,,14696458,14696426,0,,2482334,2482334,0,,21837802,21837770,0,4192851456,4192854336,919107,0,0,0,
1242784,1242784,0,,3415853,3415853,0,,14697344,14697344,0,,2482103,2482103,0,,21838084,21838084,0,4192912128,4192903680,918433,0,0,0,
1242732,1242732,0,,3415868,3415874,0,,14698453,14698485,0,,2482403,2482409,0,,21839456,21839500,0,4193186880,4193185152,917330,0,0,0,
1242624,1242624,0,,3415770,3415765,0,,14701728,14701728,0,,2482166,2482160,0,,21842288,21842277,0,4193708160,4193721024,914213,0,0,0,
1242674,1242674,0,,3415721,3415725,0,,14694192,14694160,0,,2481976,2481976,0,,21834563,21834535,0,4192236864,4192223808,921860,0,0,0,
1242897,1242897,0,,3416272,3416267,0,,14696032,14696064,0,,2482398,2482398,0,,21837599,21837626,0,4192818048,4192820352,919258,0,0,0,
1242736,1242736,0,,3415682,3415682,0,,14701628,14701628,0,,2482033,2482033,0,,21842079,21842079,0,4193685312,4193677632,914081,0,0,0,
1242688,1242688,0,,3415811,3415814,0,,14695829,14695829,0,,2482344,2482344,0,,21836672,21836675,0,4192641600,4192655232,919472,0,0,0,
1242613,1242613,0,,3415608,3415606,0,,14697219,14697219,0,,2482124,2482147,0,,21837564,21837585,0,4192816320,4192813632,918320,0,0,0,
1242686,1242686,0,,3415916,3415915,0,,14701979,14701947,0,,2482005,2481982,0,,21842586,21842530,0,4193765760,4193762688,914290,0,0,0,
1242883,1242883,0,,3416245,3416266,0,,14688939,14688971,0,,2482389,2482403,0,,21830456,21830523,0,4191454272,4191461568,926495,0,0,0,
1242746,1242746,0,,3415715,3415694,0,,14698736,14698704,0,,2482044,2482030,0,,21839241,21839174,0,4193127552,4193118720,916943,0,0,0,
1242694,1242694,0,,3415815,3415815,0,,14690666,14690698,0,,2482359,2482359,0,,21831534,21831566,0,4191660672,4191659712,924704,0,0,0,
1242618,1242618,0,,3415664,3415696,0,,14694089,14694089,0,,2482148,2482148,0,,21834519,21834551,0,4192233792,4192240704,921624,0,0,0,
336890,336890,0,,925978,925946,0,,3994667,3994635,0,,672895,672895,0,,5930430,5930366,0,1138630272,1138617408,246572,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
1239750,1239750,0,,3407466,3407483,0,,14645288,14645288,0,,2475940,2475956,0,,21768444,21768477,0,4179547584,4179554112,922791,0,0,0,
1242731,1242731,0,,3415896,3415890,0,,14695713,14695745,0,,2482472,2482456,0,,21836812,21836822,0,4192669824,4192663872,920202,0,0,0,
1242687,1242687,0,,3415902,3415891,0,,14702183,14702181,0,,2482150,2482150,0,,21842922,21842909,0,4193838528,4193844288,914311,0,0,0,
1242882,1242882,0,,3416261,3416269,0,,14699288,14699290,0,,2482398,2482398,0,,21840829,21840839,0,4193441664,4193439744,916449,0,0,0,
1242740,1242740,0,,3415750,3415742,0,,14698572,14698569,0,,2482041,2482064,0,,21839103,21839115,0,4193109888,4193112960,917203,0,0,0,
1242753,1242753,0,,3415903,3415909,0,,14700988,14700959,0,,2482409,2482386,0,,21842053,21842007,0,4193666496,4193670528,914794,0,0,0,
1242612,1242612,0,,3415835,3415847,0,,14687998,14688030,0,,2482180,2482180,0,,21828625,21828669,0,4191103104,4191099648,928254,0,0,0,
1242677,1242677,0,,3415737,3415719,0,,14693714,14693714,0,,2481962,2481967,0,,21834090,21834077,0,4192136448,4192141440,922302,0,0,0,
1242975,1242975,0,,3416368,3416368,0,,14695837,14695805,0,,2482476,2482471,0,,21837656,21837619,0,4192828992,4192821888,919825,0,0,0,
1242674,1242674,0,,3415563,3415563,0,,14693589,14693619,0,,2481990,2481990,0,,21833816,21833846,0,4192099008,4192110336,921646,0,0,0,
1242723,1242723,0,,3415896,3415896,0,,14692663,14692665,0,,2482374,2482374,0,,21833656,21833658,0,4192055616,4192047552,923346,0,0,0,
1242643,1242643,0,,3415811,3415811,0,,14697214,14697214,0,,2482146,2482146,0,,21837814,21837814,0,4192860288,4192857984,918660,0,0,0,
1242764,1242764,0,,3416049,3416049,0,,14695091,14695091,0,,2482111,2482126,0,,21836015,21836030,0,4192517760,4192522560,921170,0,0,0,
1242859,1242859,0,,3416101,3416101,0,,14695286,14695286,0,,2482395,2482383,0,,21836641,21836629,0,4192633536,4192634880,920411,0,0,0,
1242629,1242629,0,,3415386,3415386,0,,14702728,14702696,0,,2481889,2481886,0,,21842632,21842597,0,4193784000,4193776512,911730,0,0,0,
1242720,1242720,0,,3415951,3415952,0,,14697327,14697359,0,,2482375,2482375,0,,21838373,21838406,0,4192974144,4192977216,918606,0,0,0,
1242650,1242650,0,,3415818,3415817,0,,14686559,14686559,0,,2482154,2482154,0,,21827181,21827180,0,4190819712,4190822400,929588,0,0,0,
1242724,1242724,0,,3415952,3415952,0,,14691423,14691422,0,,2482060,2482060,0,,21832159,21832158,0,4191775680,4191776832,924463,0,0,0,
1242894,1242894,0,,3416147,3416154,0,,14697029,14697030,0,,2482427,2482429,0,,21838497,21838507,0,4192985472,4192982208,918720,0,0,0,
1242682,1242682,0,,3415696,3415689,0,,14696374,14696374,0,,2482007,2482016,0,,21836759,21836761,0,4192657152,4192658496,919489,0,0,0,
1242693,1242693,0,,3415811,3415811,0,,14695524,14695524,0,,2482396,2482385,0,,21836424,21836413,0,4192591296,4192596864,920067,0,0,0,
1242654,1242654,0,,3415773,3415773,0,,14706092,14706092,0,,2482097,2482099,0,,21846616,21846618,0,4194556800,4194549888,909848,0,0,0,
1242590,1242590,0,,3415602,3415634,0,,14697661,14697658,0,,2481878,2481890,0,,21837731,21837772,0,4192843968,4192857408,917178,0,0,0,
811272,811272,0,,2229777,2229745,0,,9600972,9600943,0,,1620226,1620212,0,,14262247,14262172,0,2738345280,2738322624,597308,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
756941,756941,0,,2080555,2080555,0,,8939131,8939163,0,,1512029,1512029,0,,13288656,13288688,0,2551429824,2551430784,562967,0,0,0,
1242667,1242667,0,,3415680,3415680,0,,14693408,14693408,0,,2481942,2481942,0,,21833697,21833697,0,4192063104,4192072704,922199,0,0,0,
1242882,1242882,0,,3416270,3416272,0,,14699256,14699256,0,,2482405,2482405,0,,21840813,21840815,0,4193435328,4193439360,916374,0,0,0,
1242725,1242725,0,,3415736,3415736,0,,14697872,14697872,0,,2482017,2482017,0,,21838350,21838350,0,4192963200,4192955904,917685,0,0,0,
1242764,1242764,0,,3415891,3415892,0,,14700925,14700925,0,,2482423,2482423,0,,21842003,21842004,0,4193665728,4193664768,915019,0,0,0,
1242648,1242648,0,,3415880,3415877,0,,14698794,14698791,0,,2482190,2482190,0,,21839512,21839506,0,4193190912,4193185536,917635,0,0,0,
1242688,1242688,0,,3415883,3415883,0,,14695243,14695214,0,,2481993,2481993,0,,21835807,21835778,0,4192470336,4192488192,920895,0,0,0,
1242859,1242859,0,,3416006,3416006,0,,14696268,14696300,0,,2482360,2482360,0,,21837493,21837525,0,4192804992,4192797312,918483,0,0,0,
1242703,1242703,0,,3415650,3415650,0,,14694018,14693986,0,,2482010,2482010,0,,21834381,21834349,0,4192193664,4192189440,921529,0,0,0,
1242737,1242737,0,,3415914,3415916,0,,14692143,14692175,0,,2482379,2482379,0,,21833173,21833207,0,4191975360,4191974784,923528,0,0,0,
1242589,1242589,0,,3415741,3415743,0,,14694581,14694549,0,,2482167,2482167,0,,21835078,21835048,0,4192329600,4192329408,921287,0,0,0,
1242621,1242621,0,,3415522,3415550,0,,14692556,14692588,0,,2481867,2481867,0,,21832566,21832626,0,4191864384,4191866688,922273,0,0,0,
1242833,1242833,0,,3416229,3416197,0,,14692488,14692485,0,,2482299,2482314,0,,21833849,21833829,0,4192094208,4192094208,923061,0,0,0,
1242760,1242760,0,,3415840,3415840,0,,14695080,14695083,0,,2482123,2482108,0,,21835803,21835791,0,4192472256,4192468416,920354,0,0,0,
1242696,1242696,0,,3415677,3415677,0,,14700557,14700555,0,,2482200,2482231,0,,21841130,21841159,0,4193502528,4193517888,915019,0,0,0,
1242678,1242678,0,,3415781,3415781,0,,14706223,14706225,0,,2482201,2482170,0,,21846883,21846854,0,4194595968,4194585216,909551,0,0,0,
1242670,1242670,0,,3415804,3415809,0,,14694872,14694840,0,,2482100,2482100,0,,21835446,21835419,0,4192402176,4192399872,921221,0,0,0,
1242863,1242863,0,,3416236,3416233,0,,14703331,14703363,0,,2482372,2482381,0,,21844802,21844840,0,4194201600,4194201792,912402,0,0,0,
1242723,1242723,0,,3415813,3415818,0,,14701143,14701141,0,,2482068,2482059,0,,21841747,21841741,0,4193620224,4193621568,914334,0,0,0,
1242669,1242669,0,,3415634,3415627,0,,14691526,14691528,0,,2482054,2482086,0,,21831883,21831910,0,4191714624,4191730176,923668,0,0,0,
1242688,1242688,0,,3415785,3415785,0,,14699784,14699784,0,,2482301,2482274,0,,21840558,21840531,0,4193388288,4193374464,915842,0,0,0,
1242662,1242662,0,,3415755,3415755,0,,14690396,14690396,0,,2482105,2482100,0,,21830918,21830913,0,4191534912,4191534528,925558,0,0,0,
1242817,1242817,0,,3416240,3416240,0,,14696858,14696858,0,,2482273,2482279,0,,21838188,21838194,0,4192940160,4192931520,918848,0,0,0,
1242773,1242773,0,,3415850,3415850,0,,14696579,14696579,0,,2482157,2482151,0,,21837359,21837353,0,4192764864,4192770624,918793,0,0,0,
56320,56320,0,,154666,154666,0,,674626,674594,0,,112609,112609,0,,998221,998189,0,191658432,191651520,41479,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
