Lcore 0,,,,Lcore 1,,,,Lcore 2,,,,Lcore 3,,,,Lcore 4,,,,Lcore 5,,,,Aggregate statistics,,,,,,,,,,
Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Current TX rate (PPS),Current RX rate (PPS),Current Drop rate (PPS),,Total TX rate (PPS),Total RX rate (PPS),Total Drop rate (PPS),Total TX bytes rate,Total RX bytes rate,Total rx H/w drops rate,Total error pkt rate,Total failed transmission rate,Total rx mbuf failure rate
9391103,9391103,0,,9391100,9391099,0,,9388408,9388411,0,,9385726,9385728,0,,9388393,9388393,0,,9388420,9388420,0,,56333150,56333154,0,7773966834,10815949440,0,0,0,0,
9387433,9387433,0,,9387433,9387418,0,,9384756,9384725,0,,9382049,9382036,0,,9384752,9384761,0,,9384756,9384727,0,,56311179,56311100,0,7770944634,10811745792,0,0,0,0,
9375223,9375223,0,,9375222,9375236,0,,9372520,9372537,0,,9369849,9369855,0,,9372530,9372530,0,,9372517,9372535,0,,56237861,56237916,0,7760827992,10797674688,0,0,0,0,
9382136,9382136,0,,9382134,9382135,0,,9379439,9379452,0,,9376764,9376768,0,,9379454,9379445,0,,9379439,9379453,0,,56279366,56279389,0,7766547264,10805639040,0,0,0,0,
9384162,9384162,0,,9384139,9384142,0,,9381468,9381470,0,,9378741,9378744,0,,9381440,9381470,0,,9381452,9381450,0,,56291402,56291438,0,7768222446,10807966464,0,0,0,0,
9387417,9387417,0,,9387451,9387450,0,,9384729,9384729,0,,9382059,9382027,0,,9384731,9384733,0,,9384755,9384754,0,,56311142,56311110,0,7770933594,10811724672,0,0,0,0,
9387084,9387084,0,,9387063,9387060,0,,9384409,9384377,0,,9381686,9381705,0,,9384407,9384375,0,,9384395,9384366,0,,56309044,56308967,0,7770648900,10811331264,0,0,0,0,
9377213,9377213,0,,9377238,9377210,0,,9374507,9374536,0,,9371843,9371842,0,,9374506,9374532,0,,9374503,9374525,0,,56249810,56249858,0,7762478472,10799972160,0,0,0,0,
9384056,9384056,0,,9384048,9384073,0,,9381378,9381365,0,,9378660,9378666,0,,9381355,9381360,0,,9381381,9381376,0,,56290878,56290896,0,7768138128,10807842432,0,0,0,0,
9384844,9384844,0,,9384856,9384831,0,,9382139,9382155,0,,9379490,9379491,0,,9382170,9382165,0,,9382133,9382146,0,,56295632,56295632,0,7768797216,10808770176,0,0,0,0,
9386782,9386782,0,,9386778,9386810,0,,9384079,9384079,0,,9381363,9381368,0,,9384089,9384095,0,,9384095,9384097,0,,56307186,56307231,0,7770389046,10810978176,0,0,0,0,
9386651,9386651,0,,9386649,9386617,0,,9383986,9383954,0,,9381239,9381240,0,,9383969,9383968,0,,9383952,9383951,0,,56306446,56306381,0,7770289410,10810845504,0,0,0,0,
9382519,9382519,0,,9382518,9382518,0,,9379814,9379844,0,,9377172,9377170,0,,9379826,9379795,0,,9379850,9379842,0,,56281699,56281688,0,7766876946,10806073536,0,0,0,0,
9383552,9383552,0,,9383552,9383552,0,,9380854,9380848,0,,9378159,9378153,0,,9380837,9380865,0,,9380854,9380831,0,,56287808,56287801,0,7767712536,10807255872,0,0,0,0,
9396020,9396020,0,,9396003,9396034,0,,9393341,9393333,0,,9390650,9390647,0,,9393344,9393316,0,,9393328,9393345,0,,56362686,56362695,0,7778051910,10821639360,0,0,0,0,
9409568,9409568,0,,9409566,9409567,0,,9406865,9406849,0,,9404144,9404156,0,,9406835,9406867,0,,9406849,9406864,0,,56443827,56443871,0,7789249782,10837214784,0,0,0,0,
7837892,7837892,0,,7837900,7837868,0,,7835630,7835630,0,,7833406,7833374,0,,7835659,7835627,0,,7835645,7835613,0,,47016132,47016004,0,6488212968,9027059520,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
3665699,3665699,0,,3665695,3665723,0,,3664668,3664668,0,,3663619,3663619,0,,3664672,3664672,0,,3664647,3664677,0,,21989000,21989058,0,3034490004,4221928128,0,0,0,0,
9384596,9384596,0,,9384613,9384601,0,,9381879,9381905,0,,9379199,9379215,0,,9381889,9381904,0,,9381920,9381919,0,,56294096,56294140,0,7768587318,10808461632,0,0,0,0,
9387114,9387114,0,,9387105,9387106,0,,9384427,9384420,0,,9381724,9381729,0,,9384429,9384414,0,,9384392,9384394,0,,56309191,56309177,0,7770673740,10811367360,0,0,0,0,
9387157,9387157,0,,9387150,9387165,0,,9384481,9384493,0,,9381761,9381772,0,,9384453,9384485,0,,9384474,9384474,0,,56309476,56309546,0,7770714036,10811419392,0,0,0,0,
9381516,9381516,0,,9381523,9381518,0,,9378821,9378790,0,,9376159,9376127,0,,9378841,9378832,0,,9378850,9378819,0,,56275710,56275602,0,7766029902,10804924992,0,0,0,0,
9382469,9382469,0,,9382468,9382473,0,,9379775,9379805,0,,9377079,9377110,0,,9379765,9379773,0,,9379772,9379803,0,,56281328,56281433,0,7766840928,10806036672,0,0,0,0,
9382841,9382841,0,,9382845,9382826,0,,9380139,9380128,0,,9377445,9377446,0,,9380146,9380143,0,,9380133,9380125,0,,56283549,56283509,0,7767124242,10806435072,0,0,0,0,
9388230,9388230,0,,9388240,9388227,0,,9385563,9385544,0,,9382861,9382848,0,,9385539,9385540,0,,9385545,9385549,0,,56315978,56315938,0,7771609518,10812673536,0,0,0,0,
9386788,9386788,0,,9386783,9386783,0,,9384052,9384081,0,,9381389,9381392,0,,9384104,9384075,0,,9384082,9384086,0,,56307198,56307205,0,7770386838,10810976256,0,0,0,0,
9380170,9380170,0,,9380131,9380162,0,,9377490,9377493,0,,9374776,9374786,0,,9377465,9377496,0,,9377482,9377480,0,,56267514,56267587,0,7764920382,10803376704,0,0,0,0,
9374167,9374167,0,,9374193,9374194,0,,9371491,9371488,0,,9368796,9368764,0,,9371508,9371477,0,,9371502,9371473,0,,56231657,56231563,0,7759959696,10796459520,0,0,0,0,
9381832,9381832,0,,9381837,9381831,0,,9379147,9379147,0,,9376464,9376490,0,,9379112,9379140,0,,9379135,9379164,0,,56277527,56277604,0,7766297760,10805276544,0,0,0,0,
9385659,9385659,0,,9385655,9385649,0,,9382947,9382944,0,,9380275,9380249,0,,9382968,9382967,0,,9382970,9382941,0,,56300474,56300409,0,7769468034,10809700032,0,0,0,0,
9385343,9385343,0,,9385362,9385342,0,,9382648,9382654,0,,9379947,9379978,0,,9382654,9382659,0,,9382637,9382667,0,,56298591,56298643,0,7769208456,10809337536,0,0,0,0,
9376723,9376723,0,,9376724,9376724,0,,9374051,9374051,0,,9371341,9371340,0,,9374001,9373999,0,,9374019,9374021,0,,56246859,56246858,0,7762066266,10799400576,0,0,0,0,
9381202,9381202,0,,9381178,9381208,0,,9378506,9378474,0,,9375798,9375797,0,,9378558,9378560,0,,9378522,9378522,0,,56273764,56273763,0,7765770876,10804543296,0,0,0,0,
9383234,9383234,0,,9383238,9383229,0,,9380549,9380572,0,,9377878,9377865,0,,9380538,9380506,0,,9380537,9380526,0,,56285974,56285932,0,7767474900,10806907392,0,0,0,0,
9387618,9387618,0,,9387617,9387618,0,,9384925,9384923,0,,9382248,9382232,0,,9384929,9384929,0,,9384938,9384934,0,,56312275,56312254,0,7771087602,10811965824,0,0,0,0,
9386678,9386678,0,,9386675,9386681,0,,9383972,9383980,0,,9381267,9381296,0,,9383956,9383984,0,,9383993,9384005,0,,56306541,56306624,0,7770310110,10810861440,0,0,0,0,
9384963,9384963,0,,9384966,9384970,0,,9382257,9382259,0,,9379588,9379559,0,,9382278,9382281,0,,9382260,9382261,0,,56296312,56296293,0,7768892436,10808887680,0,0,0,0,
9386069,9386069,0,,9386071,9386071,0,,9383385,9383386,0,,9380652,9380683,0,,9383382,9383383,0,,9383365,9383367,0,,56302924,56302959,0,7769808342,10810172928,0,0,0,0,
9382899,9382899,0,,9382885,9382881,0,,9380227,9380195,0,,9377526,9377526,0,,9380196,9380191,0,,9380217,9380203,0,,56283950,56283895,0,7767186342,10806500544,0,0,0,0,
9408942,9408942,0,,9408955,9408955,0,,9406232,9406256,0,,9403569,9403563,0,,9406247,9406247,0,,9406237,9406247,0,,56440182,56440210,0,7788740148,10836524352,0,0,0,0,
9409421,9409421,0,,9409407,9409409,0,,9406722,9406730,0,,9404024,9403999,0,,9406742,9406743,0,,9406716,9406719,0,,56443032,56443021,0,7789133034,10837060032,0,0,0,0,
2126238,2126238,0,,2126252,2126222,0,,2125626,2125594,0,,2125007,2125007,0,,2125608,2125580,0,,2125635,2125604,0,,12754366,12754245,0,1760089674,2448796416,0,0,0,0,
228612,228612,0,,228620,228620,0,,228555,228555,0,,228481,228500,0,,228559,228569,0,,228557,228569,0,,1371384,1371425,0,189263964,263325888,0,0,0,0,
9323968,9323968,0,,9323931,9323960,0,,9321269,9321301,0,,9318584,9318594,0,,9321272,9321294,0,,9321263,9321283,0,,55930287,55930400,0,7718383470,10738637376,0,0,0,0,
9386388,9386388,0,,9386428,9386422,0,,9383722,9383714,0,,9381038,9381032,0,,9383727,9383695,0,,9383712,9383709,0,,56305015,56304960,0,7770088896,10810558272,0,0,0,0,
9383496,9383496,0,,9383491,9383494,0,,9380789,9380789,0,,9378118,9378121,0,,9380787,9380812,0,,9380813,9380809,0,,56287494,56287521,0,7767677898,10807201920,0,0,0,0,
9385986,9385986,0,,9385986,9385992,0,,9383284,9383291,0,,9380610,9380584,0,,9383295,9383299,0,,9383291,9383297,0,,56302452,56302449,0,7769729268,10810071552,0,0,0,0,
9379053,9379053,0,,9379039,9379036,0,,9376390,9376359,0,,9373657,9373686,0,,9376358,9376360,0,,9376369,9376366,0,,56260866,56260860,0,7764003510,10802083968,0,0,0,0,
9385641,9385641,0,,9385654,9385656,0,,9382942,9382957,0,,9380256,9380247,0,,9382953,9382952,0,,9382936,9382936,0,,56300382,56300389,0,7769449128,10809673728,0,0,0,0,
9387290,9387290,0,,9387286,9387280,0,,9384601,9384586,0,,9381921,9381901,0,,9384605,9384590,0,,9384600,9384601,0,,56310303,56310248,0,7770827886,10811567040,0,0,0,0,
9387841,9387841,0,,9387831,9387835,0,,9385158,9385158,0,,9382458,9382458,0,,9385146,9385160,0,,9385141,9385144,0,,56313575,56313596,0,7771273902,10812219840,0,0,0,0,
9386298,9386298,0,,9386313,9386284,0,,9383596,9383596,0,,9380895,9380923,0,,9383597,9383599,0,,9383621,9383620,0,,56304320,56304320,0,7769997540,10810427520,0,0,0,0,
9372817,9372817,0,,9372812,9372841,0,,9370129,9370160,0,,9367442,9367446,0,,9370146,9370147,0,,9370081,9370081,0,,56223427,56223492,0,7758837618,10794906048,0,0,0,0,
9379907,9379907,0,,9379906,9379906,0,,9377206,9377196,0,,9374523,9374521,0,,9377214,9377182,0,,9377269,9377238,0,,56266025,56265950,0,7764706482,10803062784,0,0,0,0,
9382617,9382617,0,,9382616,9382617,0,,9379927,9379937,0,,9377238,9377228,0,,9379921,9379921,0,,9379929,9379929,0,,56282248,56282249,0,7766940702,10806190080,0,0,0,0,
9383700,9383700,0,,9383688,9383690,0,,9380995,9380996,0,,9378302,9378314,0,,9380942,9380972,0,,9380977,9381006,0,,56288604,56288678,0,7767841842,10807427904,0,0,0,0,
9381159,9381159,0,,9381184,9381181,0,,9378500,9378468,0,,9375777,9375774,0,,9378559,9378529,0,,9378489,9378489,0,,56273668,56273600,0,7765756800,10804537728,0,0,0,0,
9374962,9374962,0,,9374950,9374948,0,,9372186,9372218,0,,9369593,9369596,0,,9372227,9372257,0,,9372264,9372267,0,,56236182,56236248,0,7760602224,10797351744,0,0,0,0,
9382393,9382393,0,,9382377,9382380,0,,9379762,9379759,0,,9377005,9377004,0,,9379713,9379715,0,,9379705,9379705,0,,56280955,56280956,0,7766771928,10805956224,0,0,0,0,
9381516,9381516,0,,9381513,9381514,0,,9378821,9378824,0,,9376138,9376139,0,,9378838,9378836,0,,9378837,9378834,0,,56275663,56275663,0,7766037078,10804913664,0,0,0,0,
9385304,9385304,0,,9385328,9385297,0,,9382618,9382618,0,,9379920,9379920,0,,9382606,9382576,0,,9382596,9382599,0,,56298372,56298314,0,7769171748,10809275520,0,0,0,0,
9386834,9386834,0,,9386828,9386860,0,,9384149,9384143,0,,9381469,9381457,0,,9384162,9384162,0,,9384135,9384135,0,,56307577,56307591,0,7770447558,10811068992,0,0,0,0,
9381812,9381812,0,,9381805,9381804,0,,9379119,9379121,0,,9376409,9376420,0,,9379081,9379110,0,,9379126,9379124,0,,56277352,56277391,0,7766279958,10805249472,0,0,0,0,
9384152,9384152,0,,9384163,9384132,0,,9381465,9381437,0,,9378778,9378747,0,,9381478,9381467,0,,9381475,9381460,0,,56291511,56291395,0,7768215960,10807949568,0,0,0,0,
9401163,9401163,0,,9401152,9401152,0,,9398443,9398475,0,,9395770,9395770,0,,9398483,9398493,0,,9398463,9398478,0,,56393474,56393531,0,7782295824,10827551040,0,0,0,0,
9412183,9412183,0,,9412199,9412199,0,,9409478,9409446,0,,9406782,9406814,0,,9409472,9409474,0,,9409484,9409486,0,,56459598,56459602,0,7791424248,10840248384,0,0,0,0,
5813396,5813396,0,,5813388,5813388,0,,5811748,5811748,0,,5810051,5810019,0,,5811711,5811681,0,,5811719,5811687,0,,34872013,34871919,0,4812333654,6695391168,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
5896908,5896908,0,,5896908,5896925,0,,5895209,5895240,0,,5893526,5893541,0,,5895230,5895230,0,,5895230,5895230,0,,35373011,35373074,0,4881484212,6791654208,0,0,0,0,
9388942,9388942,0,,9388952,9388957,0,,9386267,9386236,0,,9383506,9383520,0,,9386241,9386270,0,,9386235,9386264,0,,56320143,56320189,0,7772186082,10813472064,0,0,0,0,
9393948,9393948,0,,9393930,9393940,0,,9391232,9391263,0,,9388622,9388593,0,,9391224,9391227,0,,9391261,9391261,0,,56350217,56350232,0,7776323598,10819236864,0,0,0,0,
9393042,9393042,0,,9393040,9393040,0,,9390360,9390358,0,,9387599,9387631,0,,9390414,9390412,0,,9390310,9390310,0,,56344765,56344793,0,7775589852,10818203520,0,0,0,0,
9381887,9381887,0,,9381890,9381881,0,,9379210,9379181,0,,9376543,9376540,0,,9379163,9379157,0,,9379238,9379235,0,,56277931,56277881,0,7766343990,10805347968,0,0,0,0,
9384764,9384764,0,,9384776,9384770,0,,9382061,9382093,0,,9379377,9379377,0,,9382071,9382075,0,,9382058,9382059,0,,56295107,56295138,0,7768737324,10808671872,0,0,0,0,
9385527,9385527,0,,9385523,9385535,0,,9382834,9382825,0,,9380082,9380085,0,,9382836,9382835,0,,9382857,9382830,0,,56299659,56299637,0,7769341488,10809527808,0,0,0,0,
9388824,9388824,0,,9388828,9388831,0,,9386133,9386142,0,,9383520,9383518,0,,9386176,9386149,0,,9386158,9386181,0,,56319639,56319645,0,7772111562,10813387968,0,0,0,0,
9388934,9388934,0,,9388941,9388909,0,,9386252,9386252,0,,9383522,9383524,0,,9386214,9386214,0,,9386196,9386205,0,,56320059,56320038,0,7772168418,10813442880,0,0,0,0,
9381173,9381173,0,,9381165,9381195,0,,9378460,9378460,0,,9375737,9375734,0,,9378446,9378478,0,,9378508,9378476,0,,56273489,56273516,0,7765740792,10804506816,0,0,0,0,
9383405,9383405,0,,9383409,9383410,0,,9380734,9380732,0,,9378098,9378099,0,,9380733,9380732,0,,9380698,9380698,0,,56287077,56287076,0,7767620904,10807124928,0,0,0,0,
9386396,9386396,0,,9386370,9386368,0,,9383687,9383689,0,,9380978,9380980,0,,9383705,9383705,0,,9383686,9383718,0,,56304822,56304856,0,7770065712,10810521792,0,0,0,0,
9386446,9386446,0,,9386466,9386469,0,,9383786,9383754,0,,9381088,9381085,0,,9383766,9383766,0,,9383752,9383752,0,,56305304,56305272,0,7770131952,10810621824,0,0,0,0,
9387504,9387504,0,,9387492,9387490,0,,9384776,9384808,0,,9382104,9382104,0,,9384781,9384782,0,,9384834,9384834,0,,56311491,56311522,0,7770985620,10811802240,0,0,0,0,
9382369,9382369,0,,9382394,9382388,0,,9379710,9379678,0,,9377012,9377010,0,,9379721,9379700,0,,9379697,9379686,0,,56280903,56280831,0,7766764614,10805927616,0,0,0,0,
9383190,9383190,0,,9383167,9383173,0,,9380482,9380482,0,,9377785,9377785,0,,9380476,9380487,0,,9380447,9380458,0,,56285547,56285575,0,7767403830,10806838272,0,0,0,0,
9386676,9386676,0,,9386705,9386675,0,,9383983,9383983,0,,9381283,9381288,0,,9383997,9383996,0,,9384012,9384012,0,,56306656,56306630,0,7770323772,10810875072,0,0,0,0,
9388937,9388937,0,,9388916,9388932,0,,9386238,9386256,0,,9383570,9383550,0,,9386238,9386217,0,,9386235,9386221,0,,56320134,56320113,0,7772169384,10813453248,0,0,0,0,
9387892,9387892,0,,9387901,9387885,0,,9385202,9385184,0,,9382506,9382494,0,,9385176,9385202,0,,9385195,9385200,0,,56313872,56313857,0,7771312128,10812257472,0,0,0,0,
9385573,9385573,0,,9385584,9385616,0,,9382894,9382926,0,,9380203,9380232,0,,9382895,9382898,0,,9382888,9382897,0,,56300037,56300142,0,7769417112,10809637056,0,0,0,0,
9385622,9385622,0,,9385590,9385590,0,,9382918,9382915,0,,9380208,9380208,0,,9382930,9382901,0,,9382938,9382906,0,,56300206,56300142,0,7769415594,10809621504,0,0,0,0,
9391760,9391760,0,,9391781,9391775,0,,9389069,9389040,0,,9386386,9386357,0,,9389050,9389081,0,,9389047,9389076,0,,56337093,56337089,0,7774522284,10816716096,0,0,0,0,
9412991,9412991,0,,9412977,9412980,0,,9410269,9410299,0,,9407581,9407610,0,,9410289,9410288,0,,9410309,9410280,0,,56464416,56464448,0,7792093824,10841185152,0,0,0,0,
9412486,9412486,0,,9412512,9412483,0,,9409812,9409807,0,,9407114,9407114,0,,9409819,9409821,0,,9409778,9409810,0,,56461521,56461521,0,7791685482,10840603584,0,0,0,0,
127326,127326,0,,127305,127305,0,,127269,127244,0,,127221,127192,0,,127256,127224,0,,127280,127248,0,,763657,763539,0,105372798,146579328,0,0,0,0,
2014561,2014561,0,,2014573,2014573,0,,2013989,2014008,0,,2013402,2013431,0,,2013990,2014021,0,,2013998,2013998,0,,12084513,12084592,0,1667669418,2320260096,0,0,0,0,
9384511,9384511,0,,9384495,9384527,0,,9381821,9381831,0,,9379130,9379130,0,,9381815,9381815,0,,9381814,9381844,0,,56293586,56293658,0,7768516662,10808367936,0,0,0,0,
9389310,9389310,0,,9389315,9389315,0,,9386615,9386617,0,,9383932,9383903,0,,9386621,9386620,0,,9386594,9386596,0,,56322387,56322361,0,7772498238,10813912320,0,0,0,0,
9386219,9386219,0,,9386224,9386224,0,,9383539,9383540,0,,9380829,9380859,0,,9383517,9383519,0,,9383561,9383561,0,,56303889,56303922,0,7769936820,10810343424,0,0,0,0,
9390648,9390648,0,,9390652,9390638,0,,9387931,9387929,0,,9385254,9385253,0,,9387957,9387952,0,,9387935,9387928,0,,56330377,56330348,0,7773592440,10815433728,0,0,0,0,
9376909,9376909,0,,9376918,9376900,0,,9374225,9374215,0,,9371541,9371536,0,,9374219,9374212,0,,9374225,9374226,0,,56248037,56247998,0,7762228002,10799617728,0,0,0,0,
9385818,9385818,0,,9385792,9385823,0,,9383122,9383132,0,,9380438,9380426,0,,9383152,9383132,0,,9383133,9383139,0,,56301455,56301470,0,7769596374,10809881664,0,0,0,0,
9387144,9387144,0,,9387157,9387155,0,,9384451,9384452,0,,9381751,9381763,0,,9384439,9384470,0,,9384440,9384437,0,,56309382,56309421,0,7770702306,10811407872,0,0,0,0,
9385528,9385528,0,,9385523,9385525,0,,9382836,9382805,0,,9380070,9380046,0,,9382846,9382847,0,,9382832,9382834,0,,56299635,56299585,0,7769338314,10809518592,0,0,0,0,
9385612,9385612,0,,9385623,9385592,0,,9382927,9382945,0,,9380300,9380326,0,,9382900,9382890,0,,9382912,9382912,0,,56300274,56300277,0,7769444712,10809655296,0,0,0,0,
9368858,9368858,0,,9368826,9368856,0,,9366187,9366169,0,,9363495,9363469,0,,9366192,9366202,0,,9366201,9366202,0,,56199759,56199756,0,7755559842,10790358336,0,0,0,0,
9380167,9380167,0,,9380179,9380179,0,,9377456,9377488,0,,9374764,9374788,0,,9377452,9377449,0,,9377443,9377443,0,,56267461,56267514,0,7764921348,10803358656,0,0,0,0,
9386662,9386662,0,,9386678,9386680,0,,9383956,9383956,0,,9381272,9381277,0,,9383985,9383956,0,,9383993,9383961,0,,56306546,56306492,0,7770295896,10810847424,0,0,0,0,
9383345,9383345,0,,9383346,9383314,0,,9380674,9380657,0,,9377977,9377963,0,,9380637,9380658,0,,9380662,9380662,0,,56286641,56286599,0,7767555492,10807024896,0,0,0,0,
9385347,9385347,0,,9385338,9385364,0,,9382655,9382668,0,,9379964,9379976,0,,9382670,9382672,0,,9382648,9382667,0,,56298622,56298694,0,7769211768,10809334464,0,0,0,0,
9371927,9371927,0,,9371923,9371928,0,,9369200,9369204,0,,9366503,9366506,0,,9369211,9369220,0,,9369220,9369201,0,,56217984,56217986,0,7758076548,10793866560,0,0,0,0,
9381921,9381921,0,,9381936,9381905,0,,9379272,9379240,0,,9376585,9376574,0,,9379249,9379217,0,,9379242,9379270,0,,56278205,56278127,0,7766388702,10805401152,0,0,0,0,
9385419,9385419,0,,9385394,9385424,0,,9382711,9382740,0,,9380013,9380026,0,,9382715,9382745,0,,9382713,9382713,0,,56298965,56299067,0,7769272764,10809425856,0,0,0,0,
9384465,9384465,0,,9384478,9384477,0,,9381792,9381788,0,,9379110,9379103,0,,9381790,9381791,0,,9381791,9381787,0,,56293426,56293411,0,7768490718,10808334720,0,0,0,0,
9384319,9384319,0,,9384317,9384320,0,,9381611,9381616,0,,9378922,9378926,0,,9381642,9381611,0,,9381639,9381615,0,,56292450,56292407,0,7768356168,10808146560,0,0,0,0,
9383482,9383482,0,,9383501,9383469,0,,9380804,9380774,0,,9378108,9378079,0,,9380763,9380795,0,,9380765,9380794,0,,56287423,56287393,0,7767660510,10807180032,0,0,0,0,
9382532,9382532,0,,9382506,9382538,0,,9379819,9379849,0,,9377128,9377158,0,,9379840,9379831,0,,9379856,9379827,0,,56281681,56281735,0,7766877222,10806090816,0,0,0,0,
9405225,9405225,0,,9405243,9405243,0,,9402544,9402546,0,,9399834,9399836,0,,9402527,9402535,0,,9402503,9402535,0,,56417876,56417920,0,7785666474,10832238336,0,0,0,0,
9412115,9412115,0,,9412085,9412085,0,,9409418,9409386,0,,9406726,9406694,0,,9409406,9409407,0,,9409415,9409383,0,,56459165,56459070,0,7791356076,10840148544,0,0,0,0,
3887416,3887416,0,,3887438,3887406,0,,3886287,3886287,0,,3885176,3885176,0,,3886307,3886275,0,,3886307,3886307,0,,23318931,23318867,0,3218003646,4477189632,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
7845548,7845548,0,,7845549,7845577,0,,7843316,7843316,0,,7841044,7841076,0,,7843293,7843322,0,,7843305,7843334,0,,47062055,47062173,0,6494582496,9035950464,0,0,0,0,
9390040,9390040,0,,9390043,9390047,0,,9387308,9387339,0,,9384626,9384623,0,,9387362,9387365,0,,9387321,9387321,0,,56326700,56326735,0,7773077976,10814741952,0,0,0,0,
9388129,9388129,0,,9388144,9388129,0,,9385475,9385462,0,,9382780,9382780,0,,9385453,9385443,0,,9385472,9385463,0,,56315453,56315406,0,7771540380,10812553920,0,0,0,0,
9387716,9387716,0,,9387705,9387720,0,,9384996,9385010,0,,9382344,9382315,0,,9385032,9385010,0,,9385011,9385023,0,,56312804,56312794,0,7771160052,10812066816,0,0,0,0,
9382775,9382775,0,,9382767,9382758,0,,9380096,9380093,0,,9377375,9377401,0,,9380069,9380069,0,,9380100,9380068,0,,56283182,56283164,0,7767076632,10806364032,0,0,0,0,
9385048,9385048,0,,9385045,9385053,0,,9382350,9382353,0,,9379678,9379684,0,,9382344,9382376,0,,9382329,9382359,0,,56296794,56296873,0,7768959918,10808992128,0,0,0,0,
9388829,9388829,0,,9388838,9388837,0,,9386152,9386152,0,,9383454,9383422,0,,9386129,9386125,0,,9386143,9386142,0,,56319545,56319507,0,7772102730,10813348032,0,0,0,0,
9388079,9388079,0,,9388077,9388079,0,,9385364,9385362,0,,9382671,9382695,0,,9385399,9385371,0,,9385401,9385394,0,,56314991,56314980,0,7771468206,10812471168,0,0,0,0,
9384874,9384874,0,,9384861,9384858,0,,9382176,9382176,0,,9379493,9379469,0,,9382152,9382183,0,,9382161,9382169,0,,56295717,56295729,0,7768807428,10808789568,0,0,0,0,
9378166,9378166,0,,9378165,9378164,0,,9375502,9375472,0,,9372778,9372803,0,,9375494,9375492,0,,9375484,9375483,0,,56255589,56255580,0,7763270040,10801061760,0,0,0,0,
9384424,9384424,0,,9384435,9384424,0,,9381729,9381748,0,,9379025,9379030,0,,9381723,9381718,0,,9381735,9381733,0,,56293071,56293077,0,7768451664,10808274432,0,0,0,0,
9387192,9387192,0,,9387191,9387194,0,,9384481,9384489,0,,9381818,9381806,0,,9384505,9384499,0,,9384511,9384484,0,,56309698,56309664,0,7770734874,10811455488,0,0,0,0,
9383033,9383033,0,,9383038,9383046,0,,9380361,9380364,0,,9377645,9377659,0,,9380354,9380365,0,,9380344,9380344,0,,56284775,56284811,0,7767291636,10806683328,0,0,0,0,
9385583,9385583,0,,9385578,9385550,0,,9382878,9382877,0,,9380225,9380193,0,,9382897,9382868,0,,9382868,9382899,0,,56300029,56299970,0,7769399862,10809599232,0,0,0,0,
9382324,9382324,0,,9382323,9382355,0,,9379615,9379618,0,,9376903,9376935,0,,9379626,9379655,0,,9379644,9379645,0,,56280435,56280532,0,7766704998,10805851008,0,0,0,0,
9382531,9382531,0,,9382519,9382519,0,,9379790,9379790,0,,9377151,9377151,0,,9379842,9379839,0,,9379842,9379810,0,,56281675,56281640,0,7766866734,10806080448,0,0,0,0,
9386846,9386846,0,,9386863,9386861,0,,9384211,9384207,0,,9381474,9381470,0,,9384128,9384133,0,,9384131,9384160,0,,56307653,56307677,0,7770471570,10811079936,0,0,0,0,
9385955,9385955,0,,9385946,9385945,0,,9383263,9383264,0,,9380584,9380556,0,,9383272,9383263,0,,9383269,9383263,0,,56302289,56302246,0,7769705808,10810036416,0,0,0,0,
9388101,9388101,0,,9388125,9388111,0,,9385424,9385420,0,,9382724,9382724,0,,9385404,9385412,0,,9385426,9385423,0,,56315204,56315191,0,7771497600,10812511872,0,0,0,0,
9389150,9389150,0,,9389103,9389118,0,,9386432,9386437,0,,9383727,9383759,0,,9386489,9386491,0,,9386470,9386482,0,,56321371,56321437,0,7772352648,10813717440,0,0,0,0,
9384860,9384860,0,,9384882,9384876,0,,9381991,9381993,0,,9379501,9379469,0,,9382155,9382123,0,,9382158,9382126,0,,56295547,56295447,0,7768780932,10808715840,0,0,0,0,
9394838,9394838,0,,9394852,9394853,0,,9392336,9392333,0,,9389428,9389460,0,,9392116,9392146,0,,9392133,9392158,0,,56355703,56355788,0,7777093914,10820317824,0,0,0,0,
9412863,9412863,0,,9412868,9412870,0,,9410189,9410187,0,,9407493,9407478,0,,9410210,9410180,0,,9410178,9410177,0,,56463801,56463755,0,7791998190,10841045568,0,0,0,0,
7651662,7651662,0,,7651649,7651622,0,,7649442,7649415,0,,7647247,7647230,0,,7649429,7649429,0,,7649441,7649417,0,,45898870,45898775,0,6334030950,8812537920,0,0,0,0,
0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,
